inter,vdw,multipole,polar
-12757.8535,6215.7698,-13427.7583,-5545.865
-12813.9298,6030.5547,-13327.4779,-5517.0066
-12792.87,6280.2899,-13466.9954,-5606.1645
-12700.5263,6048.5229,-13256.5676,-5492.4815
-12732.9121,6151.6154,-13349.9213,-5534.6062
-12727.4596,6081.8099,-13316.6873,-5492.5822
-12754.8691,5929.3075,-13228.9684,-5455.2082
-12796.3342,6145.4636,-13385.5898,-5556.208
-12720.251,5966.2278,-13233.2038,-5453.275
-12687.3035,6053.151,-13275.7269,-5464.7276
-12745.8997,6058.1005,-13306.5541,-5497.4462
-12727.0654,5896.9817,-13185.7512,-5438.296
-12756.0127,6034.1012,-13312.6356,-5477.4783
-12750.6743,6024.739,-13297.7634,-5477.6499
-12735.9444,6060.8271,-13329.8725,-5466.8989
-12783.7567,6150.237,-13376.2582,-5557.7355
-12816.9914,6088.6503,-13372.0782,-5533.5636
-12642.5159,6081.628,-13252.1702,-5471.9737
-12669.5139,6051.4323,-13270.5699,-5450.3763
-12728.9402,6165.6152,-13363.1638,-5531.3916
-12647.6645,6143.5409,-13315.4671,-5475.7383
-12689.9507,6159.7895,-13339.253,-5510.4873
-12692.9339,5939.0158,-13217.9726,-5413.9771
-12656.1624,5855.6197,-13133.6833,-5378.0989
-12654.5485,5949.2797,-13202.2033,-5401.6249
-12649.2707,5825.7557,-13122.5391,-5352.4873
-12606.3346,5991.1258,-13173.9958,-5423.4646
-12685.8778,6040.9416,-13278.5341,-5448.2854
-12825.5555,6108.8458,-13400.4156,-5533.9856
-12757.5257,5909.0796,-13222.5908,-5444.0145
-12669.9193,5993.8994,-13227.753,-5436.0658
-12697.7679,5942.7285,-13243.6606,-5396.8358
-12547.7292,6039.5307,-13199.6926,-5387.5673
-12570.6666,5994.9915,-13178.5799,-5387.0782
-12626.5295,5883.5892,-13155.6939,-5354.4248
-12639.0337,6065.6089,-13241.327,-5463.3156
-12655.7497,5913.0983,-13172.519,-5396.329
-12652.4473,5854.2206,-13130.875,-5375.7929
-12675.9307,5996.7181,-13247.6604,-5424.9884
-12530.1657,6024.9515,-13143.9502,-5411.167
-12679.091,5987.4596,-13226.6739,-5439.8767
-12469.8198,5993.2462,-13104.5647,-5358.5013
-12529.6843,5779.9304,-13003.2664,-5306.3484
-12661.2449,6100.3744,-13297.9345,-5463.6848
-12640.503,5914.6866,-13172.7957,-5382.3939
-12616.9271,5993.2427,-13180.6655,-5429.5044
-12560.8802,5984.8751,-13159.5277,-5386.2276
-12558.2072,5937.4602,-13132.4153,-5363.252
-12577.4817,5917.151,-13139.9535,-5354.6792
-12691.5883,6199.0624,-13380.82,-5509.8307
-12679.4445,6105.5756,-13327.5812,-5457.4389
-12661.9469,6006.302,-13219.3293,-5448.9196
-12551.0007,5871.8813,-13076.3622,-5346.5198
-12565.8878,5985.1958,-13193.7657,-5357.3179
-12529.5878,5871.2128,-13065.6461,-5335.1545
-12595.2377,5904.1279,-13122.2937,-5377.0719
-12577.0764,5896.007,-13112.651,-5360.4323
-12549.5697,5957.3965,-13140.8317,-5366.1344
-12610.3914,5988.7076,-13212.0852,-5387.0138
-12709.9935,6188.0998,-13374.1311,-5523.9622
-12672.5782,6006.0382,-13240.522,-5438.0944
-12631.839,6076.8696,-13249.6763,-5459.0323
-12624.8234,6058.4504,-13233.2168,-5450.0571
-12705.1174,5951.636,-13206.6816,-5450.0718
-12718.8966,6128.6153,-13345.0156,-5502.4963
-12741.305,6074.4914,-13309.9498,-5505.8465
-12699.855,6124.1868,-13320.9495,-5503.0924
-12634.1543,6005.1765,-13200.9652,-5438.3656
-12598.8536,5802.9754,-13070.1287,-5331.7003
-12580.3552,5818.5407,-13068.2816,-5330.6142
-12615.4071,6143.2245,-13286.3865,-5472.245
-12777.6683,5921.8218,-13263.9034,-5435.5867
-12788.9107,5963.336,-13319.3549,-5432.8918
-12673.9862,5901.7792,-13179.8469,-5395.9184
-12666.3614,6096.4908,-13280.7633,-5482.0888
-12725.0058,5905.8722,-13215.4717,-5415.4063
-12669.8944,6019.6527,-13233.7583,-5455.7888
-12701.2502,5887.3275,-13222.2619,-5366.3158
-12587.6298,5758.2179,-13058.9892,-5286.8585
-12660.2802,5850.3693,-13144.9791,-5365.6703
-12487.7886,5595.1264,-12846.366,-5236.549
-12587.3081,5821.4308,-13083.2263,-5325.5125
-12604.8891,5792.8883,-13058.5137,-5339.2638
-12636.9639,5848.9843,-13138.2133,-5347.7349
-12672.4409,5976.3675,-13207.0659,-5441.7425
-12533.097,6019.9372,-13154.1127,-5398.9215
-12521.4034,6021.0139,-13159.2627,-5383.1546
-12603.7966,6075.9095,-13247.5178,-5432.1883
-12589.9572,5862.0559,-13106.1119,-5345.9011
-12599.6176,5895.5353,-13149.2404,-5345.9125
-12728.1895,5989.0633,-13300.0383,-5417.2145
-12668.9679,6150.9353,-13323.5991,-5496.304
-12575.996,5918.8179,-13165.4885,-5329.3254
-12607.6181,5968.5079,-13156.435,-5419.691
-12487.5888,5810.2127,-12993.5421,-5304.2595
-12493.3852,6062.1048,-13153.8649,-5401.6251
-12549.419,5852.3447,-13077.2466,-5324.5171
-12474.3979,5934.2523,-13093.8909,-5314.7593
-12673.2064,5936.2825,-13244.099,-5365.3899
-12555.6402,5932.2026,-13153.9884,-5333.8544
-12566.2939,6046.0219,-13212.7487,-5399.5672
-12550.9195,5879.6776,-13111.48,-5319.1171
-12505.5438,6135.4119,-13224.0639,-5416.8918
-12612.4223,5972.0371,-13205.1157,-5379.3436
-12474.5019,5936.8261,-13080.5931,-5330.7349
-12499.6478,5878.3982,-13054.5715,-5323.4745
-12552.9646,5985.5457,-13138.4171,-5400.0932
-12547.5771,5867.2927,-13072.685,-5342.1849
-12512.8729,5979.3352,-13135.3483,-5356.8598
-12571.0424,5941.5699,-13154.6714,-5357.9408
-12566.4548,5731.7735,-13009.7835,-5288.4448
-12592.8593,5922.4089,-13159.5111,-5355.7571
-12580.3326,5855.5438,-13091.439,-5344.4374
-12623.6325,5891.0453,-13153.0167,-5361.6611
-12700.1692,5973.9207,-13222.1216,-5451.9683
-12607.7791,5880.5932,-13118.5915,-5369.7808
-12622.9684,6030.8411,-13213.7886,-5440.0209
-12618.9473,6019.2949,-13212.6536,-5425.5887
-12650.5661,6010.1515,-13207.0608,-5453.6568
-12612.1557,6182.5824,-13286.1327,-5508.6054
-12589.7473,5949.1002,-13117.2718,-5421.5756
-12514.7356,5932.2229,-13061.4314,-5385.5271
-12552.9769,5923.9518,-13096.4101,-5380.5186
-12606.1055,5848.4097,-13095.7964,-5358.7188
-12582.548,6197.4295,-13261.7718,-5518.2057
-12549.9692,5823.9741,-13041.0991,-5332.8443
-12518.4697,5835.482,-13020.589,-5333.3627
-12496.399,5997.1134,-13094.3729,-5399.1395
-12604.8358,6054.0063,-13220.4018,-5438.4403
-12551.7469,6031.2656,-13137.1227,-5445.8898
-12497.225,5849.3123,-13011.9103,-5334.627
-12640.6614,5834.133,-13128.5053,-5346.2891
-12651.2476,5857.3487,-13114.82,-5393.7764
-12648.0408,5838.1902,-13107.8987,-5378.3323
-12608.465,6058.865,-13234.178,-5433.152
-12504.8349,5800.045,-12975.1175,-5329.7625
-12559.1368,5809.8012,-13056.658,-5312.2799
-12573.4491,6006.4402,-13187.6806,-5392.2087
-12509.6075,5904.9025,-13065.6619,-5348.8481
-12629.8896,5933.527,-13173.4743,-5389.9423
-12585.0654,6085.174,-13245.7681,-5424.4713
-12605.4313,5814.5794,-13074.3772,-5345.6335
-12662.2856,6095.3092,-13293.0063,-5464.5885
-12658.5974,6113.5434,-13287.7972,-5484.3436
-12599.1571,6012.196,-13178.0234,-5433.3298
-12667.1582,6123.8413,-13317.6922,-5473.3074
-12773.8368,5917.648,-13252.222,-5439.2629
-12846.7008,6024.656,-13376.7568,-5494.6
-12852.867,6093.4946,-13402.296,-5544.0656
-12852.0844,6123.117,-13421.1643,-5554.0371
-12877.067,6151.4504,-13437.9722,-5590.5452
-12831.8179,5987.835,-13320.0417,-5499.6112
-12846.7522,6106.6611,-13392.5524,-5560.8609
-12827.662,6111.9643,-13403.3681,-5536.2581
-12821.1745,5941.3221,-13264.3115,-5498.1851
-12767.7113,6268.6771,-13467.572,-5568.8164
-12779.9201,5956.7237,-13267.961,-5468.6828
-12778.7078,6154.1345,-13384.0872,-5548.7551
-12830.8848,6183.5746,-13443.7832,-5570.6762
-12805.5079,6268.2465,-13471.4218,-5602.3326
-12852.7473,6150.1929,-13465.8994,-5537.0408
-12806.6597,5950.9884,-13298.1729,-5459.4752
-12713.8723,5951.1187,-13236.3788,-5428.6122
-12717.1274,5901.4924,-13239.9669,-5378.6529
-12771.6401,6015.9457,-13313.1027,-5474.4831
-12714.497,6036.0656,-13310.0226,-5440.5401
-12861.3528,6106.6875,-13422.2032,-5545.8372
-12901.8951,6083.3381,-13429.1825,-5556.0507
-12873.9144,6102.8538,-13423.4254,-5553.3429
-12952.19,6150.1891,-13513.2567,-5589.1224
-12902.7438,5965.9281,-13365.0854,-5503.5865
-12853.9526,6110.9193,-13399.3828,-5565.4891
-12853.6958,6064.3127,-13399.0647,-5518.9438
-12886.9882,6190.5876,-13482.5852,-5594.9906
-12749.9256,5964.8973,-13266.5192,-5448.3037
-12833.7034,6135.1672,-13427.814,-5541.0566
-12882.6181,6216.6014,-13490.9901,-5608.2295
-12714.5429,6075.8279,-13304.2078,-5486.1631
-12843.5827,6036.736,-13382.0892,-5498.2294
-12825.658,5925.2132,-13306.3059,-5444.5653
-13008.4778,6046.1457,-13507.259,-5547.3645
-12855.7157,6203.3925,-13486.6643,-5572.4439
-12751.895,6001.402,-13301.6843,-5451.6128
-12695.1493,6005.6429,-13292.3915,-5408.4007
-12784.2686,6155.9637,-13446.3615,-5493.8707
-12836.8949,6003.3067,-13388.5172,-5451.6844
-12732.1851,6109.6639,-13370.4697,-5471.3793
-12768.5979,5844.1463,-13213.2769,-5399.4674
-12772.1755,5777.4736,-13188.3256,-5361.3235
-12662.0438,6020.881,-13253.023,-5429.9018
-12679.5036,5940.5518,-13207.1197,-5412.9357
-12778.5993,6030.4519,-13341.1802,-5467.871
-12660.249,5984.8334,-13238.373,-5406.7094
-12812.0416,6090.8928,-13378.6514,-5524.283
-12820.8139,6013.7748,-13351.7666,-5482.8221
-12791.9094,5857.465,-13220.9688,-5428.4056
-12728.4602,5844.792,-13160.8588,-5412.3934
-12778.5569,5931.5713,-13243.4411,-5466.6871
-12722.6629,5923.4659,-13224.1896,-5421.9392
-12913.2272,6041.8804,-13416.3957,-5538.7119
-12742.9043,5967.9688,-13255.2858,-5455.5873
-12769.9761,5860.238,-13217.7301,-5412.484
-12761.2713,6101.6073,-13401.142,-5461.7366
-12756.5368,6070.445,-13356.2595,-5470.7223
-12777.6802,6221.804,-13450.2445,-5549.2396
-12671.9256,6022.5356,-13270.0231,-5424.4381
-12702.4311,5928.109,-13246.1413,-5384.3988
-12713.3003,6085.8987,-13333.9893,-5465.2098
-12745.7075,5797.9497,-13168.4326,-5375.2246
-12821.8101,6117.9857,-13422.231,-5517.5648
-12838.9207,5974.9338,-13356.2314,-5457.6231
-12755.6847,5793.4622,-13177.8056,-5371.3413
-12728.489,6175.957,-13366.8166,-5537.6295
-12876.4314,6045.6522,-13371.6619,-5550.4217
