#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Elapsed Time (s)"
1000,1.0000000000000007,-55188.598094221146,16673.08287739257,-38515.51521682857,297.14913588005567,46.33910273036765,0.9683380622150322,0.0007033348083496094
2000,1.9999999999998905,-56191.380336825954,16397.05679895601,-39794.32353786995,292.2297750581288,45.385612847840086,0.9886815254240415,8.131840705871582
3000,2.9999999999997806,-56242.09681556692,17327.272829388752,-38914.82398617816,308.8081662085536,45.23178324684002,0.9920439505520128,16.31265377998352
4000,3.9999999999996705,-56416.947272962025,16805.939328691155,-39611.00794427087,299.51691513178565,45.041420140500904,0.9962367261674998,24.564388275146484
5000,5.000000000000004,-56161.083797651576,16692.896683046667,-39468.18711460491,297.5022592509346,45.29696622578729,0.9906163851909844,32.860405921936035
6000,6.000000000000338,-56748.33762310323,16895.66362476579,-39852.67399833744,301.1159893547163,44.96485474319531,0.997933101285024,41.14305758476257
7000,7.000000000000672,-56430.219765683934,17011.821638409063,-39418.39812727487,303.18616759550474,45.052542676898156,0.9959907760259831,49.44292736053467
8000,8.000000000001005,-56165.82625796351,17045.9228850155,-39119.903372948014,303.79392298399836,45.05396926312114,0.9959592390328492,57.780776262283325
9000,9.000000000000451,-56475.957111507945,17063.148362804983,-39412.80874870296,304.1009169501356,45.55490073038056,0.985007457447546,66.11506128311157
10000,9.999999999999897,-56127.512546001395,16940.426065806576,-39187.08648019482,301.9137494794012,45.37742178814123,0.9888599919185841,74.46444725990295
11000,10.999999999999343,-56613.385178141834,16792.133820346648,-39821.25135779519,299.27087215910194,45.24165367806208,0.9918275150155741,82.90100526809692
12000,11.999999999998789,-56114.62103584781,16822.19604608242,-39292.42498976539,299.80664376569115,45.785057668674135,0.9800559227734381,91.29095196723938
13000,12.999999999998234,-56067.43663750166,16699.69219082726,-39367.744446674405,297.6233693827392,45.9128701578947,0.9773276379453661,99.67222166061401
14000,13.99999999999768,-56592.47710470579,16700.15669036491,-39892.32041434088,297.6316477339742,45.98063314120426,0.9758873220581384,108.06820678710938
15000,14.999999999997126,-56135.783434482255,16802.794727589888,-39332.98870689237,299.46087177694835,45.62728385723906,0.9834448415361525,116.45388340950012
16000,15.999999999996572,-56730.37961395104,16556.282448627495,-40174.09716532355,295.0675084609883,45.887365352219355,0.9778708495962336,124.86597609519958
17000,16.999999999997794,-56769.9584256465,16783.93668527048,-39986.02174037602,299.12478210350235,45.08760624835338,0.9952162174133221,133.27733826637268
18000,17.999999999999016,-56747.94368207306,16685.088418552226,-40062.85526352083,297.3630996807275,45.481940042298596,0.9865875752216429,141.69080877304077
