inter,vdw,multipole,polar
-12813.4555,6054.5369,-13373.3062,-5507.4763
-12792.0644,5893.4922,-13248.95,-5449.5913
-12826.5398,6030.8514,-13382.0608,-5488.7429
-12812.088,6021.1634,-13358.8739,-5488.1404
-12789.7213,6057.4004,-13380.9928,-5480.2444
-12839.4055,6146.7251,-13425.7799,-5573.5937
-12880.9133,6084.8931,-13435.2107,-5544.1104
-12705.1371,6077.8365,-13312.3265,-5484.353
-12723.2307,6047.8149,-13318.5864,-5466.0692
-12787.7028,6162.1148,-13419.6436,-5543.751
-12704.2825,6140.0324,-13367.0761,-5490.5493
-12745.8123,6155.9518,-13394.6099,-5520.6702
-12753.9389,5935.5231,-13277.186,-5425.9779
-12714.3115,5852.3677,-13189.9019,-5390.7574
-12708.5346,5946.0193,-13254.3443,-5414.385
-12714.606,5822.2382,-13188.2927,-5361.9036
-12662.4319,5987.9094,-13229.3957,-5434.3481
-12752.4948,6037.6534,-13342.3835,-5461.192
-12886.4855,6105.3806,-13460.7227,-5545.0012
-12814.3946,5905.4427,-13277.8325,-5455.9191
-12730.5677,5990.2593,-13285.9892,-5448.7611
-12760.6926,5939.3455,-13306.6306,-5406.9489
-12613.4459,6035.8511,-13264.2355,-5398.6196
-12635.4467,5991.3956,-13246.1171,-5394.4823
-12687.8654,5880.1001,-13217.6581,-5363.6578
-12699.5819,6062.166,-13298.921,-5476.6252
-12718.802,5909.6062,-13235.7505,-5406.6233
-12703.7806,5850.6423,-13184.0058,-5384.3708
-12730.7557,5993.1831,-13300.2887,-5437.4852
-12591.5027,6021.348,-13202.9521,-5423.244
-12741.0278,5984.0526,-13287.8822,-5450.8442
-12534.7306,5989.6313,-13171.2483,-5366.703
-12591.9375,5776.3241,-13064.541,-5317.6452
-12717.4443,6096.4463,-13350.2703,-5477.293
-12704.3996,5910.8754,-13234.6661,-5394.37
-12678.3288,5989.5946,-13239.5935,-5442.8391
-12620.5365,5981.1518,-13216.4167,-5399.0203
-12618.4737,5934.0108,-13192.3305,-5374.0721
-12639.5317,5913.6292,-13200.0137,-5366.9787
-12755.7922,6195.2168,-13442.0636,-5522.4507
-12746.123,6101.7311,-13394.6442,-5466.8435
-12723.186,6002.6355,-13282.5964,-5457.2345
-12608.7783,5868.1331,-13133.5529,-5357.4164
-12626.0204,5981.6443,-13249.1913,-5372.6065
-12588.5089,5867.8061,-13120.5629,-5349.5194
-12665.7339,5900.4576,-13189.1874,-5390.3875
-12644.2752,5892.0987,-13177.6857,-5372.011
-12613.3916,5953.3154,-13200.9163,-5379.6051
-12664.005,5984.7797,-13260.673,-5402.1788
-12763.9301,6184.2572,-13423.7959,-5538.1509
-12732.3927,6001.7588,-13296.2836,-5451.7247
-12691.7912,6072.8885,-13308.0555,-5470.6914
-12682.0077,6054.4492,-13288.9705,-5461.2138
-12761.2251,5947.8265,-13264.6424,-5457.9295
-12788.1715,6124.67,-13418.073,-5507.8346
-12803.3683,6070.81,-13369.7567,-5517.462
-12755.5698,6120.6198,-13377.778,-5511.9118
-12690.3182,6001.423,-13256.1371,-5449.2119
-12649.9124,5799.1185,-13119.5985,-5343.7919
-12644.3569,5814.529,-13134.9958,-5337.6638
-12667.7763,6139.2443,-13336.8356,-5483.6313
-12825.1788,5918.1374,-13314.6829,-5442.6424
-12841.0133,5959.8226,-13369.2442,-5445.4159
-12728.4815,5898.1248,-13237.1117,-5402.6541
-12720.2129,6092.4437,-13334.7405,-5491.2063
-12780.2034,5902.0907,-13270.9425,-5424.9561
-12723.1531,6015.7658,-13291.0224,-5462.188
-12755.4833,5883.4117,-13273.5244,-5379.4882
-12651.1025,5754.3132,-13120.2835,-5298.4135
-12720.7874,5846.5251,-13204.9201,-5375.4892
-12549.4006,5591.0814,-12909.1637,-5244.4203
-12648.6286,5817.5822,-13145.3963,-5334.281
-12665.8998,5789.2554,-13120.1831,-5348.3178
-12697.927,5845.4429,-13197.6044,-5359.4466
-12733.5915,5972.8484,-13270.6582,-5449.3059
-12583.7824,6016.3841,-13203.1388,-5410.6763
-12574.4594,6017.233,-13213.3634,-5392.0034
-12666.9042,6072.1323,-13309.7097,-5442.8743
-12654.6385,5858.385,-13171.3583,-5355.1801
-12652.0045,5892.1185,-13204.6759,-5353.7882
-12782.479,5985.5885,-13351.1243,-5430.8448
-12725.2222,6147.1107,-13378.0614,-5507.7864
-12633.5655,5915.056,-13221.2725,-5340.4809
