inter,vdw,multipole,polar
-12837.8569,5977.8937,-13363.8665,-5453.3884
-12824.0818,5968.5364,-13315.9002,-5478.1704
-12804.7391,6022.9573,-13312.1775,-5516.9982
-12878.9062,5947.7016,-13362.1686,-5466.205
-12807.5316,6174.8934,-13456.6787,-5527.5296
-12840.4992,5983.6666,-13344.6875,-5481.1667
-12800.7338,6043.842,-13378.7915,-5467.3236
-12950.0734,6072.1573,-13482.486,-5541.5351
-12854.1661,6084.91,-13433.0893,-5507.5221
-12807.7589,6165.1384,-13444.2332,-5530.4861
-12897.277,6130.2459,-13477.1502,-5552.3177
-12839.5588,5947.2905,-13348.9805,-5439.5205
-12866.2094,6243.2036,-13523.0678,-5587.9696
-12887.0261,6166.4456,-13508.2308,-5546.7033
-12825.1007,6056.0325,-13419.8317,-5462.5942
-12864.4441,6274.6754,-13531.6753,-5608.6065
-12872.378,6234.7183,-13523.8153,-5584.6528
-12848.5092,6001.8004,-13378.5409,-5473.1261
-12811.0388,6314.1085,-13526.6138,-5600.1338
-12834.5011,6117.8051,-13439.8612,-5513.6609
-12828.8891,6161.6383,-13455.4582,-5536.5013
-12828.318,6122.7755,-13434.07,-5518.5746
-12728.4225,5911.886,-13246.117,-5395.9444
-12814.4187,5918.0259,-13317.2904,-5416.6876
-12768.8433,5968.8561,-13319.718,-5419.6928
-12762.2789,6004.983,-13323.0695,-5445.6724
-12656.1561,6051.3502,-13287.997,-5421.1033
-12763.2179,6107.7489,-13385.6999,-5486.7867
-12754.4674,5856.2868,-13236.9886,-5375.3322
-12750.0873,6060.7438,-13347.1906,-5465.0698
-12733.7274,6170.2556,-13419.5511,-5486.2355
-12648.1235,5928.6713,-13189.1892,-5389.1741
-12627.0002,5892.7318,-13155.7723,-5366.0246
-12720.4296,5823.9556,-13166.4726,-5379.4438
-12760.9419,5920.9743,-13241.2926,-5442.4185
-12807.265,5981.722,-13346.6864,-5443.8314
-12845.7118,6142.7108,-13452.6203,-5537.2906
-12757.415,6209.0926,-13435.7804,-5531.8679
-12837.2547,6182.2592,-13455.4378,-5565.8756
-12933.4023,6189.2032,-13547.8423,-5576.0101
-12959.5032,6059.9097,-13459.511,-5561.245
-12758.5148,6221.6946,-13446.8999,-5534.8441
-12880.9352,6026.3885,-13383.7006,-5524.8504
-12904.1627,6054.6459,-13404.4928,-5555.8774
-12882.4444,6102.5467,-13427.9931,-5558.3515
-12872.9185,5993.8308,-13381.9277,-5486.0325
-12915.5009,6149.0262,-13496.6472,-5569.2851
-12835.0656,5998.4175,-13299.3874,-5535.7064
-12855.8753,6091.4695,-13417.0329,-5531.4538
-12844.5198,6004.4263,-13346.1903,-5504.2182
-12848.8159,6136.7063,-13446.4347,-5540.5036
-12947.2385,6117.1712,-13497.1403,-5568.6049
-12987.4607,6024.3408,-13466.1369,-5546.5004
-12868.7028,5912.3758,-13315.029,-5467.1277
-12924.1286,6037.414,-13437.8605,-5524.5502
-12983.2325,6191.5688,-13562.1791,-5614.1415
-12888.7441,6060.5266,-13438.733,-5511.9435
-12994.7948,6184.3039,-13568.456,-5612.3009
-12975.3851,6038.1585,-13456.5449,-5558.0844
-12858.2511,6110.6524,-13431.0002,-5539.1857
-12965.7548,6024.331,-13445.3058,-5545.9182
-12829.8372,6079.619,-13387.7985,-5522.9958
-12995.2693,5941.7011,-13426.1153,-5512.514
-12956.6356,5933.9919,-13382.6782,-5509.1461
-12878.9708,5982.6745,-13363.8921,-5498.9768
-12850.553,5769.8538,-13225.4533,-5396.44
-12765.8399,5793.5835,-13188.6894,-5372.244
-12829.9754,5917.9343,-13297.0641,-5452.3962
-12829.1294,6021.8867,-13358.2609,-5494.1584
-12803.5668,5989.6321,-13347.3855,-5447.2306
-12833.9009,5893.1871,-13306.4991,-5421.7702
-12797.1233,6120.1555,-13394.5154,-5524.0375
-12740.402,5982.9666,-13314.2888,-5410.1576
-12813.2248,5859.8072,-13267.5302,-5406.648
-12758.5591,6037.8803,-13330.4199,-5466.9091
-12743.4601,6006.0935,-13284.9645,-5465.7662
-12756.5898,5960.7103,-13267.4353,-5450.5624
-12711.4168,5863.0538,-13189.4671,-5385.9278
-12773.1713,5949.1126,-13318.0199,-5404.81
-12775.2893,5922.4215,-13280.9991,-5417.8394
-12630.3366,5907.6038,-13166.8334,-5372.0283
-12683.2423,5874.404,-13162.0566,-5396.8339
-12651.6267,5890.6178,-13153.9814,-5389.4042
-12739.7444,5902.2313,-13223.492,-5419.249
-12751.76,5838.8561,-13186.6764,-5405.1697
-12650.2364,5948.4575,-13186.1648,-5414.0129
-12706.1483,5705.7717,-13092.1074,-5321.5057
-12636.3379,5778.2412,-13071.8222,-5343.7736
-12602.5631,5969.0708,-13181.5166,-5391.3774
-12667.3078,5782.9844,-13114.5252,-5337.0855
