    -1.78731400     0.51335500     2.09884000
     0.40251800     1.93203300     2.18701700
     0.13850500     2.17192500     2.19436500
    -0.18387200     2.32472900     2.20171300
    -0.53696600     2.37596000     2.20906100
    -0.88934000     2.31974300     2.21641000
    -1.20841200     2.15990600     2.22375800
    -1.46347800     1.91025400     2.23110600
    -1.62881800     1.59390200     2.23845400
    -1.68662000     1.24161300     2.24580200
    -1.62938100     0.88918100     2.25315000
     0.30644800     1.48684000     2.31928200
     0.11258100     1.78753500     2.32663100
    -0.18219900     1.99047400     2.33397900
    -0.53317700     2.06104000     2.34132700
    -0.88297700     1.98424100     2.34867500
    -1.17003000     1.76985200     2.35602300
    -1.33940600     1.45395900     2.36337100
    -1.35453300     1.09566200     2.37071900
    -1.20761000     0.76830300     2.37806700
    -0.12140800     1.56283700     2.42215500
    -0.44216000     1.72952000     2.42950300
    -0.79807000     1.66215000     2.43685200
    -1.02291900     1.37692300     2.44420000
    -0.98228600     1.01472100     2.45154800
    -0.33111100     1.32034300     2.47359200
    -0.70754500     1.33964600     2.48094000
    -0.57820100     1.19028800     2.48828800
     0.00000200     0.00000100    -2.76999800
    -0.04486600     0.19231600    -2.76295000
    -0.27845300     0.01896100    -2.75590100
    -0.19238400    -0.28228300    -2.74885300
     0.11781500    -0.37618600    -2.74180500
     0.39462000    -0.19563600    -2.73475600
     0.46380900     0.13183900    -2.72770800
     0.29855200     0.42634400    -2.72066000
    -0.01576300     0.55583800    -2.71361100
    -0.57957800     0.22270600    -2.69951500
    -0.64033900    -0.11609400    -2.69246600
     0.08775600    -0.72748200    -2.67132100
     0.42108800    -0.63025800    -2.66427300
     0.67602100    -0.39375800    -2.65722400
     0.80288800    -0.06949700    -2.65017600
     0.78055700     0.27838800    -2.64312800
     0.61653300     0.58640000    -2.63607900
    -0.96996200     0.06570000    -2.59378900
     0.44334600    -0.98294700    -2.55149900
     0.74499000    -0.80227800    -2.54445100
     0.97373400    -0.53509100    -2.53740300
     1.10736700    -0.20961800    -2.53035400
     1.13395400     0.14131900    -2.52330600
     1.05229300     0.48375800    -2.51625800
     0.87133400     0.78583800    -2.50920900
     0.88946500    -1.08285300    -2.38938700
     1.14061700    -0.83447400    -2.38233900
     1.32227400    -0.53149000    -2.37529100
     1.42374500    -0.19306900    -2.36824200
     1.43947400     0.15992400    -2.36119400
     1.36916700     0.50624000    -2.35414600
     1.21760800     0.82550800    -2.34709700
     0.99419000     1.09938800    -2.34004900
     0.94564700    -1.39380100    -2.19908200
     1.22192000    -1.17251600    -2.19203400
     1.37126500     1.09607900    -2.14269500
    -1.95320700     0.21457200     1.95239400
    -1.67775300     0.33855700     2.17794100
    -1.70248400    -0.01645300     2.18498900
     0.38374000     1.45450500     2.32595600
    -1.33802100     0.52346500     2.36824600
    -1.41423800     0.17553000     2.37529500
    -1.40170700    -0.18045100     2.38234300
     0.15193000    -1.33078200     2.42463300
     0.25936400     1.17475000     2.49511700
    -0.09713900     1.18433400     2.50216500
    -0.44042800     1.08755800     2.50921300
    -0.73873300     0.89197000     2.51626200
    -0.96327500     0.61474900     2.52331000
    -1.09125600     0.28169900     2.53035800
    -1.10855300    -0.07472100     2.53740700
    -1.01179400    -0.41824300     2.54445500
    -0.80951600    -0.71233500     2.55150300
    -0.52215600    -0.92416100     2.55855200
    -0.18070600    -1.02856700     2.56560000
     0.17601000    -1.01163700     2.57264800
     0.30811100     0.83855000     2.62198700
    -0.04824900     0.87106800     2.62903500
    -0.38769500     0.75740800     2.63608300
    -0.65019900     0.51381400     2.64313200
    -0.78508900     0.18190200     2.65018000
    -0.76231800    -0.17582800     2.65722800
    -0.58185800    -0.48577600     2.66427700
    -0.27861600    -0.67771900     2.67132500
     0.07970300    -0.70204900     2.67837400
     0.07991300     0.55029000     2.71361500
    -0.26703500     0.44675800     2.72066400
    -0.46137000     0.14012300     2.72771200
    -0.38392700    -0.21585900     2.73476000
    -0.06158700    -0.38936200     2.74180900
     0.26409200    -0.21668600     2.74885700
     0.23246200     0.15446600     2.75590500
    -0.14380200     0.13534700     2.76295400
     0.00000200     0.00000100     2.77000200
     1.69271900    -0.26956700    -2.32233000
     1.76170900     0.05812400    -2.31498200
     1.59609000     0.35262400    -2.30763400
     1.72100600    -0.70272300    -2.24884900
     1.97517200    -0.46514000    -2.24150100
     2.10074800    -0.14018800    -2.23415300
     2.07681100     0.20776800    -2.22680500
     1.91116400     0.51511300    -2.21945700
     1.63545100     0.72984500    -2.21210900
     1.40850200    -1.12855200    -2.13862800
     1.75148900    -1.05090700    -2.13128000
     2.05117600    -0.86666700    -2.12393200
     2.27677100    -0.59658300    -2.11658400
     2.40631100    -0.26926700    -2.10923600
     2.42822100     0.08217300    -2.10188800
     2.34174300     0.42361200    -2.09454000
     2.15630200     0.72317100    -2.08719200
     1.89001000     0.95398600    -2.07984300
     1.56752700     1.09628700    -2.07249500
     1.57525500    -1.41937700    -1.97697100
     1.91304200    -1.31575800    -1.96962200
     2.21362900    -1.12997500    -1.96227400
     2.45797300    -0.87464600    -1.95492600
     2.63106000    -0.56648000    -1.94757800
     2.72266900    -0.22507100    -1.94023000
     2.72781100     0.12841600    -1.93288200
     2.64682500     0.47257600    -1.92553400
     2.48515200     0.78704600    -1.91818600
     2.25282900     1.05365300    -1.91083800
     1.96374100     1.25738000    -1.90349000
     1.63469400     1.38710200    -1.89614200
     1.31103300    -1.72346300    -1.78592100
     1.66371800    -1.69192400    -1.77857300
     2.00167300    -1.58618000    -1.77122500
     2.30967300    -1.41141000    -1.76387700
     2.57407900    -1.17580100    -1.75652900
     2.78339700    -0.89010800    -1.74918000
     2.92872700    -0.56711100    -1.74183200
     3.00408200    -0.22101600    -1.73448400
     3.00656800     0.13319500    -1.72713600
     2.93643400     0.48042000    -1.71978800
     2.79698200     0.80607100    -1.71244000
     2.59435500     1.09667200    -1.70509200
     2.33721600     1.34038600    -1.69774400
     2.03633200     1.52746200    -1.69039600
     1.70409500     1.65057800    -1.68304800
     1.48109900    -1.97491500    -1.55078300
     2.73331400    -1.37572800    -1.52139000
     2.95196200    -1.09657900    -1.51404200
     3.11625400    -0.78234000    -1.50669400
     3.22093300    -0.44353900    -1.49934600
     3.26275700    -0.09140000    -1.49199800
     3.24056700     0.26252800    -1.48465000
     3.15529500     0.60675400    -1.47730200
     3.00989500     0.93021700    -1.46995400
     3.24490100    -1.02465400    -1.24216400
     3.37881400    -0.69603400    -1.23481600
     3.45739600    -0.34998000    -1.22746800
     3.47868400     0.00424900    -1.22012000
     3.44224500     0.35724800    -1.21277200
     3.54515600    -0.76924700    -0.94089300
     3.62795700    -0.42400200    -0.93354500
     3.65791900    -0.07022900    -0.92619700
     3.63444400     0.28403700    -0.91884900
     3.69101800    -0.77501600    -0.62492600
     3.76898300    -0.42851900    -0.61757800
     3.79696500    -0.07446000    -0.61023000
     3.77445000     0.27999000    -0.60288200
     3.86317600    -0.46051700    -0.28691500
     3.89357000    -0.10656300    -0.27956700
     3.94081900    -0.25217000     0.05844400
     3.94154000     0.10316200     0.06579200
     3.95108900    -0.23389400     0.40380300
     3.88944400    -0.48035000     0.74181400
     3.91933300    -0.12615100     0.74916200
     3.82514500    -0.36024600     1.07982500
     3.83809400    -0.00496300     1.08717300
     3.70741600    -0.30840400     1.40314000
     3.71238300     0.04714700     1.41048800
     3.53118100    -0.41794000     1.70441100
     3.55289100    -0.06293700     1.71175900
     3.32475000    -0.44275700     1.98363700
     3.35193700    -0.08802700     1.99098500
     3.31747200     0.26607500     1.99833300
     0.93513400     1.88397300     2.06446600
     0.57318600    -1.82533900     2.16733900
     3.07311700    -0.50932900     2.23347100
     3.11605100    -0.15600500     2.24082000
     3.08935100     0.19892200     2.24816800
     0.98031700     1.64366300     2.30695200
     0.64116500     1.53547600     2.31430000
     0.30039900    -1.38772300     2.38778100
     0.61030200    -1.56308700     2.39512900
     0.95077600    -1.66737800     2.40247700
     2.71436400    -0.75631000     2.44656500
     2.82196400    -0.41679100     2.45391300
     2.84979500    -0.06170700     2.46126100
     2.79586800     0.29037200     2.46861000
     2.66251000     0.62066400     2.47595800
     1.52692300     1.39686900     2.50535000
     1.17066100     1.39816700     2.51269800
     0.82444600     1.31408100     2.52004600
     0.50874500     1.14891800     2.52739400
     0.31109400    -1.02958900     2.57883100
     0.59767800    -1.24152700     2.58617900
     0.92950800    -1.37172500     2.59352700
     1.28388800    -1.41036000     2.60087500
     1.63588000    -1.35382600     2.60822300
     1.95999200    -1.20529300     2.61557100
     2.23203700    -0.97481500     2.62291900
     2.43100700    -0.67891400     2.63026700
     2.54085700    -0.33965200     2.63761500
     2.55202100     0.01680500     2.64496300
     2.46253200     0.36205600     2.65231100
     2.27860700     0.66767000     2.65965900
     2.01459400     0.90756200     2.66700700
     1.69221700     1.06036600     2.67435500
     1.33912300     1.11159700     2.68170300
     0.98674900     1.05538000     2.68905200
     0.66767700     0.89554300     2.69640000
     0.41261100     0.64589100     2.70374800
     0.41461800    -0.69034500     2.73314000
     0.67652000    -0.93317800     2.74048800
     1.00432800    -1.07511100     2.74783600
     1.36087800    -1.09792500     2.75518400
     1.70362900    -0.99683700     2.76253200
     1.98949300    -0.78228900     2.76988000
     2.18036400    -0.48000900     2.77722800
     2.24872000    -0.12902100     2.78457600
     2.18253700     0.22247700     2.79192400
     1.98867000     0.52317200     2.79927300
     1.69389000     0.72611100     2.80662100
     1.34291200     0.79667700     2.81396900
     0.99311200     0.71987800     2.82131700
     0.70605900     0.50548900     2.82866500
     0.53668300     0.18959600     2.83601300
     0.52155600    -0.16870100     2.84336100
     0.66847900    -0.49606000     2.85070900
     0.95005700    -0.71883400     2.85805700
     1.30403400    -0.78049500     2.86540500
     1.64260600    -0.65930500     2.87275300
     1.87146200    -0.38146400     2.88010100
     1.91676200    -0.02395000     2.88744900
     1.75468100     0.29847400     2.89479700
     1.43392900     0.46515700     2.90214500
     1.07801900     0.39778700     2.90949400
     0.85317000     0.11256000     2.91684200
     0.89380300    -0.24964200     2.92419000
     1.19687400    -0.45525600     2.93153800
     1.53862400    -0.31663500     2.93888600
     1.54497800     0.05598000     2.94623400
     1.16854400     0.07528300     2.95358200
     1.29788800    -0.07407500     2.96093000
     2.45958700     1.35868300    -1.62608400
     2.17713900     1.56443900    -1.61719500
     2.96906500     0.99790600    -1.48386200
     2.85458200     1.33098000    -1.47497300
     2.64389400     1.61332900    -1.46608400
     2.35783400     1.81910100    -1.45719500
     2.02338600     1.93034900    -1.44830600
     1.67092900     1.93817500    -1.43941700
     3.26872300     0.85268000    -1.28830600
     3.21059200     1.20137500    -1.27941700
     3.06774300     1.52477400    -1.27052900
     2.84960600     1.80304400    -1.26164000
     2.57000100     2.01952200    -1.25275100
     2.24615300     2.16160400    -1.24386200
     1.89755900     2.22135500    -1.23497300
     3.51801900     0.81817700    -1.04830600
     3.47441200     1.16967300    -1.03941700
     3.35713100     1.50390100    -1.03052900
     3.17181900     1.80578600    -1.02164000
     2.92709700     2.06190700    -1.01275100
     2.63411700     2.26105700    -1.00386200
     2.30601300     2.39468800    -0.99497300
     1.95728700     2.45722600    -0.98608400
     3.69043000     0.42487700    -0.78164000
     3.72565300     0.77770200    -0.77275100
     3.69316200     1.13080000    -0.76386200
     3.59433300     1.47134900    -0.75497300
     3.43292400     1.78709200    -0.74608400
     3.21490300     2.06677100    -0.73719500
     2.94820700     2.30050700    -0.72830600
     2.64242900     2.48013600    -0.71941700
     2.30846400     2.59946600    -0.71052900
     3.82928800     0.29745400    -0.47941700
     3.88303400     0.64819900    -0.47052900
     3.87447800     1.00294000    -0.46164000
     3.80400000     1.35072100    -0.45275100
     3.67387700     1.68085900    -0.44386200
     3.48820400     1.98327000    -0.43497300
     3.25274700     2.24877000    -0.42608400
     2.97475300     2.46934800    -0.41719500
     2.66272300     2.63839400    -0.40830600
     2.32614000     2.75088600    -0.39941700
     3.96239500     0.37679100    -0.15052900
     3.99845600     0.72997700    -0.14164000
     3.97534200     1.08424900    -0.13275100
     3.89375400     1.42977800    -0.12386200
     3.75601000     1.75700200    -0.11497300
     3.56597200     2.05689800    -0.10608400
     3.32893100     2.32122000    -0.09719500
     3.05145700     2.54272700    -0.08830600
     2.74120900     2.71537300    -0.07941700
     2.40672500     2.83446700    -0.07052900
     2.05718100     2.89679800    -0.06164000
     4.00516100     0.28254600     0.18724900
     4.05432500     0.63428500     0.19613800
     4.04595300     0.98934900     0.20502700
     3.98028500     1.33839000     0.21391600
     3.85906700     1.67223300     0.22280500
     3.68550300     1.98210700     0.23169400
     3.46416600     2.25988200     0.24058300
     3.20088000     2.49827600     0.24947100
     2.90256300     2.69104600     0.25836000
     2.57704400     2.83314800     0.26724900
     2.23286100     2.92087300     0.27613800
     4.02468400     0.34243500     0.53391600
     4.06248100     0.69569200     0.54280500
     4.04277500     1.05042200     0.55169400
     3.96606600     1.39732200     0.56058300
     3.83435000     1.72728600     0.56947100
     3.65106800     2.03164700     0.57836000
     3.42101800     2.30239800     0.58724900
     3.15023200     2.53241200     0.59613800
     2.84581800     2.71562100     0.60502700
     2.51577800     2.84718400     0.61391600
     2.16879700     2.92361400     0.62280500
     3.94283400     0.19340600     0.87169400
     4.00511100     0.54328500     0.88058300
     4.00880900     0.89864800     0.88947100
     3.95377200     1.24974500     0.89836000
     3.84145600     1.58691700     0.90724900
     3.67490000     1.90086200     0.91613800
     3.45864800     2.18288900     0.92502700
     3.19863000     2.42516300     0.93391600
     2.90200900     2.62092900     0.94280500
     2.57698500     2.76469900     0.95169400
     2.23257500     2.85241500     0.96058300
     1.87836600     2.88156900     0.96947100
     3.83175600     0.16429800     1.20058300
     3.90087800     0.51300300     1.20947100
     3.90860700     0.86841100     1.21836000
     3.85460200     1.21978200     1.22724900
     3.74039500     1.55643600     1.23613800
     3.56935800     1.86809100     1.24502700
     3.34661900     2.14516900     1.25391600
     3.07892100     2.37910200     1.26280500
     2.77442600     2.56260200     1.27169400
     2.44248200     2.68990000     1.28058300
     2.09333900     2.75693700     1.28947100
     1.73784500     2.76150700     1.29836000
     3.69312500     0.22347400     1.51169400
     3.75508300     0.57365800     1.52058300
     3.75051500     0.92925500     1.52947100
     3.67939700     1.27770300     1.53836000
     3.54407200     1.60658600     1.54724900
     3.34919400     1.90408100     1.55613800
     3.10160500     2.15939100     1.56502700
     2.81011000     2.36315100     1.57391600
     2.48519300     2.50778600     1.58280500
     2.13865400     2.58781900     1.59169400
     1.78320100     2.60010100     1.60058300
     1.43198900     2.54396600     1.60947100
     3.51606800     0.32235700     1.79613800
     3.56276900     0.67508400     1.80502700
     3.53483500     1.02979800     1.81391600
     3.43317500     1.37078700     1.82280500
     3.26200900     1.68274100     1.83169400
     3.02874600     1.95145500     1.84058300
     2.74372100     2.16449400     1.84947100
     2.41979300     2.31180800     1.85836000
     2.07180600     2.38625200     1.86724900
     1.71594500     2.38398800     1.87613800
     1.36900000     2.30475000     1.88502700
     1.04759000     2.15194100     1.89391600
     3.28655300     0.38511000     2.04502700
     3.32394100     0.73923400     2.05391600
     3.27418600     1.09184800     2.06280500
     3.13968800     1.42159500     2.07169400
     2.92809600     1.70806200     2.08058300
     2.65203300     1.93308300     2.08947100
     2.32847500     2.08197100     2.09836000
     1.97783400     2.14458600     2.10724900
     1.62276300     2.11617400     2.11613800
     1.28674900     1.99789700     2.12502700
     3.04858800     0.65306800     2.25836000
     3.01144100     1.00777000     2.26724900
     2.86911600     1.33482500     2.27613800
     2.63379400     1.60291500     2.28502700
     2.32714500     1.78524800     2.29391600
     1.97880700     1.86251900     2.30280500
     1.62389200     1.82538900     2.31169400
     1.29968300     1.67616600     2.32058300
     2.70537700     0.97605100     2.42724900
     2.52576600     1.28572200     2.43613800
     2.23373800     1.49303700     2.44502700
     1.88109100     1.55640600     2.45391600
     1.53603800     1.45923500     2.46280500
     2.24027300     1.11721300     2.54280500
     1.89712900     1.23581000     2.55169400
     1.93624300    -1.99775600    -1.49666900
     2.27342000    -1.89792700    -1.48778000
     2.55974600    -1.69357500    -1.47889200
     1.53084700    -2.26797400    -1.31889200
     1.88306000    -2.29453600    -1.31000300
     2.22996900    -2.22785200    -1.30111400
     2.54766500    -2.07327600    -1.29222500
     2.81480500    -1.84199500    -1.28333600
     3.01393200    -1.55004800    -1.27444700
     3.13246800    -1.21708800    -1.26555800
     1.88854400    -2.55210800    -1.07889200
     2.23769800    -2.49338400    -1.07000300
     2.56543800    -2.35937400    -1.06111400
     2.85597100    -2.15694900    -1.05222500
     3.09553000    -1.89615900    -1.04333600
     3.27296900    -1.58968200    -1.03444700
     3.38022900    -1.25216000    -1.02555800
     1.82541100    -2.77246300    -0.81222500
     2.17755200    -2.73156400    -0.80333600
     2.51504500    -2.62302000    -0.79444700
     2.82513600    -2.45116400    -0.78555800
     3.09622500    -2.22267100    -0.77666900
     3.31828300    -1.94627300    -0.76778000
     3.48319700    -1.63240000    -0.75889200
     3.58504300    -1.29277200    -0.75000300
     3.62026600    -0.93994700    -0.74111400
     1.95717300    -2.93872600    -0.51000300
     2.30649600    -2.87665800    -0.50111400
     2.63923700    -2.75350300    -0.49222500
     2.94487100    -2.57329200    -0.48333600
     3.21379500    -2.34183400    -0.47444700
     3.43761600    -2.06651400    -0.46555800
     3.60940700    -1.75604700    -0.45666900
     3.72390100    -1.42019500    -0.44778000
     3.77764700    -1.06945000    -0.43889200
     1.86813100    -3.06861000    -0.19000300
     2.22025500    -3.02361400    -0.18111400
     2.55985800    -2.92022400    -0.17222500
     2.87735900    -2.76143000    -0.16333600
     3.16383500    -2.55177100    -0.15444700
     3.41126700    -2.29720100    -0.14555800
     3.61275600    -2.00491100    -0.13666900
     3.76271400    -1.68312400    -0.12778000
     3.85700800    -1.34085800    -0.11889200
     3.89306900    -0.98767200    -0.11000300
     3.86995500    -0.63340000    -0.10111400
     1.87468500    -3.14046000     0.14777500
     2.22682900    -3.09448600     0.15666400
     2.56684500    -2.99196300     0.16555300
     2.88572700    -2.83563700     0.17444200
     3.17504400    -2.62967100     0.18333100
     3.42715600    -2.37953400     0.19222000
     3.63541700    -2.09185700     0.20110800
     3.79434700    -1.77425000     0.20999700
     3.89977400    -1.43510300     0.21888600
     3.94893800    -1.08336400     0.22777500
     3.94056600    -0.72830000     0.23666400
     1.59855100    -3.15577100     0.48555300
     1.95379100    -3.15329400     0.49444200
     2.30399400    -3.09361700     0.50333100
     2.64000900    -2.97829300     0.51222000
     2.95305100    -2.81032800     0.52110800
     3.23493000    -2.59410200     0.52999700
     3.47827000    -2.33526400     0.53888600
     3.67669600    -2.04057600     0.54777500
     3.82500300    -1.71774400     0.55666400
     3.91929700    -1.37521400     0.56555300
     3.95709400    -1.02195700     0.57444200
     3.93738800    -0.66722700     0.58333100
     1.73422600    -3.12637900     0.83222000
     2.08861300    -3.10014300     0.84110800
     2.43391200    -3.01618600     0.84999700
     2.76076900    -2.87673400     0.85888600
     3.06030700    -2.68552400     0.86777500
     3.32436800    -2.44770400     0.87666400
     3.54573900    -2.16970600     0.88555300
     3.71835000    -1.85906900     0.89444200
     3.83744700    -1.52424300     0.90333100
     3.89972400    -1.17436400     0.91222000
     3.90342200    -0.81900100     0.92110800
     1.55352000    -3.02920300     1.16110800
     1.90897700    -3.03139400     1.16999700
     2.25958500    -2.97281900     1.17888600
     2.59500100    -2.85511100     1.18777500
     2.90528400    -2.68165800     1.19666400
     3.18119000    -2.45751600     1.20555300
     3.41445300    -2.18927300     1.21444200
     3.59804000    -1.88486600     1.22333100
     3.72636900    -1.55335100     1.23222000
     3.79549100    -1.20464600     1.24110800
     3.80322000    -0.84923800     1.24999700
     3.74921500    -0.49786700     1.25888600
     1.38571600    -2.86658400     1.47222000
     1.73986400    -2.89855100     1.48110800
     2.09388600    -2.86517000     1.48999700
     2.43577900    -2.76740600     1.49888600
     2.75386300    -2.60842700     1.50777500
     3.03718200    -2.39352100     1.51666400
     3.27589200    -2.12993900     1.52555300
     3.46161200    -1.82667500     1.53444200
     3.58773800    -1.49417500     1.54333100
     3.64969600    -1.14399100     1.55222000
     3.64512800    -0.78839400     1.56110800
     1.18941800    -2.62659300     1.75666400
     1.53725300    -2.70121700     1.76555300
     1.89299800    -2.70403400     1.77444200
     2.24192900    -2.63464600     1.78333100
     2.56943100    -2.49567000     1.79222000
     2.86161700    -2.29268100     1.80110800
     3.10593100    -2.03404500     1.80999700
     3.29170900    -1.73060900     1.81888600
     3.41068100    -1.39529200     1.82777500
     3.45738200    -1.04256500     1.83666400
     3.42944800    -0.68785100     1.84555300
     0.63681100    -2.03005200     1.99666400
     0.91553500    -2.25148600     2.00555300
     1.23764700    -2.40305100     2.01444200
     1.58605800    -2.47616800     2.02333100
     1.94193600    -2.46637500     2.03222000
     2.28568800    -2.37370200     2.04110800
     2.59803000    -2.20280600     2.04999700
     2.86108400    -1.96285900     2.05888600
     3.05944700    -1.66716700     2.06777500
     3.18116600    -1.33253900     2.07666400
     3.21855400    -0.97841500     2.08555300
     1.09729000    -2.05318600     2.22777500
     1.42933700    -2.18273500     2.23666400
     1.78438100    -2.21438200     2.24555300
     2.13395800    -2.14456900     2.25444200
     2.44915800    -1.97799300     2.26333100
     2.70303600    -1.72765800     2.27222000
     2.87303000    -1.41421600     2.28110800
     2.94320100    -1.06458100     2.28999700
     1.28777800    -1.82170300     2.40555300
     1.63215500    -1.91712600     2.41444200
     1.98768000    -1.88019400     2.42333100
     2.30400500    -1.71356200     2.43222000
     2.53346900    -1.43925300     2.44110800
     2.63873600    -1.09735200     2.44999700
     1.65683700    -1.60237800     2.53888600
     2.00969200    -1.52983400     2.54777500
     2.26197700    -1.27199700     2.55666400
    -0.71969200    -1.11621400    -2.78921600
    -0.76458300    -0.92380200    -2.78186800
    -0.99827500    -1.09726500    -2.77452000
    -0.91210200    -1.39864500    -2.76717200
    -0.60171400    -1.49249100    -2.75982400
    -0.32486100    -1.31170600    -2.75247600
    -0.25587100    -0.98401500    -2.74512800
    -0.42149000    -0.68951500    -2.73778000
    -0.73611800    -0.56032900    -2.73043100
    -1.06833800    -0.64092700    -2.72308300
    -1.29966300    -0.89451400    -2.71573500
    -1.35976500    -1.23360900    -2.70838700
    -1.23698300    -1.55636800    -2.70103900
    -0.97011700    -1.77678500    -2.69369100
    -0.62974300    -1.84327000    -2.68634300
    -0.29657400    -1.74486200    -2.67899500
    -0.04240800    -1.50727900    -2.67164700
     0.08316800    -1.18232700    -2.66429900
     0.05923100    -0.83437100    -2.65695100
    -1.06708900    -0.27170200    -2.62755900
    -1.37016500    -0.44731100    -2.62021000
    -1.58700700    -0.72268400    -2.61286200
    -1.68931700    -1.05813600    -2.60551400
    -1.66553200    -1.40822600    -2.59816600
    -1.52078300    -1.72807000    -2.59081800
    -1.27481900    -1.97880900    -2.58347000
