#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Elapsed Time (s)"
1000,1.0000000000000007,-55501.02350986733,16896.384543609012,-38604.63896625832,301.12883763315875,46.50954868427868,0.9647893435241026,0.0007131099700927734
2000,1.9999999999998905,-55053.95025866994,16416.751450668988,-38637.19880800095,292.5807748570865,46.19955466778475,0.9712629757013003,8.182351350784302
3000,2.9999999999997806,-55709.662034485555,16864.310988607365,-38845.35104587819,300.55721994113225,45.98570366304618,0.9757797177901248,16.471715688705444
4000,3.9999999999996705,-56130.29801144547,16511.278499751235,-39619.019511694234,294.2654441626153,45.498970113023404,0.9862182996942955,24.793007373809814
5000,5.000000000000004,-56542.23930009256,16666.383974138527,-39875.855325954035,297.029747442541,45.40106909248873,0.9883449407611248,33.104327917099
6000,6.000000000000338,-56019.31003661138,16434.966408287106,-39584.34362832428,292.9054034189498,45.60811581664747,0.9838581607514856,41.4196834564209
7000,7.000000000000672,-56187.357735516,16609.485798810918,-39577.87193670508,296.01570320392716,45.337620298356455,0.9897281032267629,49.78003263473511
8000,8.000000000001005,-56181.01827740557,16719.629771090575,-39461.388506314994,297.97869867548906,45.41773998220377,0.9879821620426263,58.20875906944275
9000,9.000000000000451,-56297.49162993717,16699.84738825815,-39597.64424167902,297.6261353248759,45.17037508625292,0.9933926131236348,66.67704105377197
10000,9.999999999999897,-56740.3830507546,16763.52683764642,-39976.856213108185,298.7610360206974,45.64259999609265,0.9831148301487841,75.2148711681366
11000,10.999999999999343,-56865.584957710314,16659.36303266978,-40206.22192504053,296.9046196119026,45.57358913224106,0.9846035345713611,84.58335900306702
12000,11.999999999998789,-56831.64876661645,16862.16092035767,-39969.48784625878,300.5189012374361,45.65709900017066,0.9828026292809313,93.17045068740845
13000,12.999999999998234,-56613.90520418715,16341.46464919124,-40272.440554995905,291.23900692089876,45.658250658746375,0.9827778396085304,101.78573846817017
14000,13.99999999999768,-56855.33221865722,16601.909659134046,-40253.42255952317,295.8806805824454,45.62011400155287,0.9835994040080679,110.40828442573547
15000,14.999999999997126,-56562.72091160116,16648.669519545798,-39914.051392055364,296.71403888920844,45.90237139064439,0.9775511718301574,119.02410793304443
16000,15.999999999996572,-56693.966579350075,16926.242320506757,-39767.724258843315,301.6609655347416,45.50636181363509,0.9860581060396377,127.63345551490784
17000,16.999999999997794,-57038.97920851423,16939.408154790053,-40099.57105372418,301.8956081805672,46.01773751911454,0.9751004582541442,136.30376982688904
18000,17.999999999999016,-57119.37578513172,16825.626233209066,-40293.74955192265,299.8677768595578,46.02391870895122,0.9749694985007947,145.07460808753967
19000,19.000000000000238,-56767.95449156859,16709.537768007332,-40058.416723561255,297.79883811715456,45.92323785856898,0.9771069949575584,153.80556511878967
20000,20.00000000000146,-56629.00713598212,16673.653142689982,-39955.35399329214,297.1592991978772,45.82899653682117,0.9791162873630738,162.56911087036133
21000,21.000000000002682,-56713.46524987954,16532.26215378891,-40181.20309609063,294.63941667332335,45.86815700050067,0.9782803556335982,171.32877826690674
22000,22.000000000003904,-56757.945947451764,16473.03554332798,-40284.91040412379,293.583874860871,45.87098781756112,0.978219983427714,180.06034088134766
23000,23.000000000005127,-56735.30831131611,16403.484400601494,-40331.82391071462,292.3443283347352,45.53691607576333,0.9853964828898513,188.84418845176697
24000,24.00000000000635,-56728.96253381614,16732.174794523227,-39996.787739292915,298.202277176239,45.636190358187505,0.9832529093800032,197.7006642818451
25000,25.00000000000757,-56449.14495507856,16704.14562369436,-39744.9993313842,297.7027388513546,46.045973843641626,0.9745025068875542,206.49026131629944
26000,26.000000000008793,-56720.084809154396,16575.980804347793,-40144.104004806606,295.4185742730872,46.22867366877944,0.9706511864088323,215.43305277824402
27000,27.000000000010015,-57245.41562633711,16662.116600468366,-40583.29902586875,296.9536939371461,46.162107447278224,0.9720508751459357,225.04035472869873
28000,28.000000000011237,-57130.172653382055,16473.020251507798,-40657.15240187426,293.5836023287193,46.133072354666915,0.9726626615660072,234.04592418670654
29000,29.00000000001246,-57036.07904971955,16348.881403266774,-40687.197646452776,291.37118895830514,46.33764033245794,0.9683686225877209,244.01954984664917
30000,30.00000000001368,-56479.61651232072,16593.908376138275,-39885.70813618244,295.73808101968854,45.93242901571248,0.9769114741865234,254.03719067573547
31000,31.000000000014904,-56749.45541928561,16752.224621262856,-39997.23079802275,298.5596069354705,45.592863745234034,0.984187288463496,264.03204107284546
32000,32.00000000001612,-56499.416352292144,16851.216693498594,-39648.19965879355,300.3238522727087,45.377478938763566,0.9888587464998154,274.07580161094666
33000,33.00000000001379,-56986.329908946354,16896.85033199538,-40089.47957695097,301.1371389543679,45.41974766978689,0.9879384903002493,284.1219663619995
34000,34.00000000001146,-57275.49110377523,16817.89160561195,-40457.59949816328,299.7299296525512,45.46400380372528,0.9869767989732297,294.19996333122253
35000,35.00000000000913,-56603.75700886963,16500.090751094645,-40103.66625777498,294.0660551311929,45.85418269300535,0.978578491805772,304.20223093032837
36000,36.0000000000068,-57058.9856547169,16811.59697263637,-40247.38868208053,299.61774615516623,45.78228010031213,0.9801153818549458,314.29967641830444
37000,37.00000000000447,-56718.866103671775,17106.04620895843,-39612.81989471335,304.86544610226355,46.317934115451486,0.9687806202854461,324.31977224349976
38000,38.00000000000214,-56751.65148917104,16724.378604178226,-40027.27288499281,298.0633327925753,45.56449143722768,0.9848001267505795,334.3170654773712
39000,38.99999999999981,-56791.684737453535,16456.45341765762,-40335.231319795916,293.2883467722604,45.37687731574549,0.9888718571460017,344.41079235076904
40000,39.99999999999748,-56365.55853141724,16758.740655767404,-39606.81787564984,298.675736270197,45.47100127618368,0.9868249144144107,354.4962832927704
41000,40.99999999999515,-56516.98092191407,16478.39153268151,-40038.58938923256,293.6793297698335,45.51710400551773,0.9858253929614678,364.5457053184509
42000,41.999999999992816,-56983.90875951122,16631.481907417063,-40352.426852094155,296.40771976817655,45.23949519263038,0.9918748374985682,374.55116057395935
43000,42.999999999990486,-56440.82218240064,16926.711024869222,-39514.11115753141,301.66931882473085,45.48755727323029,0.9864657421187777,384.5948910713196
44000,43.999999999988155,-56702.05833056722,16769.21362424626,-39932.84470632096,298.8623864270081,45.38271423768691,0.9887446728658811,394.58858919143677
45000,44.999999999985825,-56537.34416779128,16955.212976212475,-39582.1311915788,302.17728308513927,46.067234668509144,0.9740527571406684,403.9013977050781
46000,45.999999999983494,-56268.359283047444,16811.607370880647,-39456.7519121668,299.61793147358185,46.0970682569186,0.9734223593703879,413.8808443546295
47000,46.99999999998116,-56313.41516871023,16559.158600992603,-39754.256567717624,295.118767499058,45.58228166690652,0.9844157708166079,423.9206483364105
48000,47.99999999997883,-56806.32077768629,16944.508432559578,-39861.81234512672,301.9865057753976,45.68022547162159,0.9823050670050605,433.5721321105957
49000,48.9999999999765,-56505.54811187823,16558.488756924336,-39947.0593549539,295.1068294797053,46.134797643338814,0.9726262872031122,443.1239094734192
50000,49.99999999997417,-56578.489384007415,16797.379100251484,-39781.11028375593,299.36435399462283,46.01784051923436,0.9750982757209592,453.43364930152893
51000,50.99999999997184,-56939.27812704636,16431.481396542775,-40507.796730503585,292.84329323596955,45.774854338753066,0.980274379698438,462.9456555843353
52000,51.99999999996951,-56416.48777466917,16681.938785266888,-39734.54898940228,297.30696664186723,45.49828820999942,0.9862330805853429,472.5905394554138
