inter,vdw,multipole,polar
-12747.3431,6151.4735,-13364.3741,-5526.7853
-12838.1745,6121.5507,-13434.397,-5517.6427
-12787.345,6055.1026,-13340.1407,-5494.6477
-12744.3445,5968.9709,-13270.9287,-5434.7324
-12688.0745,5986.8535,-13227.7891,-5439.4583
-12774.1525,5935.042,-13257.2512,-5444.2993
-12847.8742,5903.0729,-13295.8313,-5447.4671
-12860.1006,5953.0529,-13332.0778,-5473.4464
-12783.8844,5908.7406,-13235.5087,-5449.4733
-12795.8404,6007.0132,-13317.3315,-5477.9153
-12848.4439,5968.5795,-13349.8484,-5459.5468
-12789.1632,5908.1294,-13252.5229,-5437.122
-12782.8145,5945.7683,-13272.6119,-5448.3487
-12799.5432,5974.5517,-13283.987,-5482.4552
-12787.132,6040.0691,-13342.6138,-5476.9354
-12822.2408,5974.4451,-13336.6685,-5452.3968
-12854.3533,6071.6497,-13384.3907,-5533.9615
-12951.5739,6100.6239,-13473.4707,-5571.1441
-12848.4066,6096.4495,-13415.3436,-5521.8886
-12770.7606,5933.9977,-13256.5988,-5440.5014
-12786.2964,5937.2639,-13269.6536,-5446.2737
-12726.928,5666.4147,-13067.6509,-5318.0511
-12775.3052,6036.5437,-13340.6507,-5463.6013
-12846.1235,6005.8849,-13364.965,-5479.4351
-12779.3683,5913.0166,-13251.8102,-5432.9563
-12745.2951,5733.5788,-13129.1393,-5342.1118
-12805.2235,5985.9543,-13303.3199,-5480.2078
-12794.2939,5916.0284,-13248.1169,-5454.5831
-12764.1852,5799.4273,-13163.0493,-5392.9279
-12863.7336,5874.734,-13280.3993,-5450.434
-12795.3427,5944.8605,-13272.7445,-5459.7935
-12830.9849,5935.7651,-13302.9988,-5456.0868
-12862.9408,5933.7069,-13324.7572,-5464.2609
-12819.8271,5931.3299,-13265.4329,-5478.1029
-12834.1368,6044.1659,-13318.1156,-5552.5624
-12736.2302,5831.7681,-13132.7757,-5427.5795
-12790.9859,5905.7411,-13261.8525,-5427.263
-12804.7711,5923.8458,-13273.996,-5447.0469
-12757.3701,5849.3115,-13171.7786,-5427.2809
-12779.722,5850.2194,-13210.5217,-5411.8011
-12820.7945,5907.7943,-13297.7842,-5423.1674
-12770.6847,5868.9694,-13204.2367,-5427.7908
-12850.0215,5970.6447,-13334.086,-5478.9627
-12834.496,5731.744,-13183.6412,-5374.9547
-12751.0051,6006.4228,-13322.9307,-5426.8679
-12797.4224,5923.2704,-13281.435,-5431.614
-12912.7312,6011.8218,-13433.0768,-5483.8245
-12908.4791,6035.6763,-13404.3711,-5532.1448
-12773.6858,5762.8126,-13183.8602,-5345.018
-12717.2887,5663.954,-13065.1914,-5308.3971
-12681.1477,5908.8893,-13175.2012,-5407.2001
-12747.6282,6006.3152,-13251.8147,-5494.4985
-12870.2898,5837.6654,-13234.7646,-5465.5735
-12805.2804,5939.0176,-13280.484,-5456.1595
-12809.9355,6016.1939,-13321.0364,-5497.4377
-12933.5097,5956.8669,-13381.1398,-5501.5703
-12759.158,5910.4275,-13232.4388,-5429.4823
-12846.273,5995.4279,-13324.2832,-5509.7542
-12835.2421,5860.3464,-13243.7163,-5444.2256
-12786.3691,5931.8146,-13268.959,-5441.56
-12762.3103,5891.8921,-13219.9049,-5426.6338
-12791.9145,5936.2252,-13281.7699,-5438.7287
-12809.5215,5872.1765,-13225.5632,-5448.4771
-12803.2517,6119.7252,-13363.792,-5551.5397
-12902.1738,5932.0737,-13329.1761,-5497.4039
-12742.2115,5990.2927,-13240.0347,-5484.8065
