acet          23.9188409336      0.281342360535
esna          29.7594597574      0.276822689145
mso4          29.5874870867      0.299345936064
guan          23.2874961436      0.325260957973
imim          24.3280765378      0.252585355426
mamm          18.5059528304      0.286889764531
