acet          67.1671313729      0.244196269360
esna          57.9973340262      0.285203516429
mso4          54.4570844615      0.230010339815
guan          43.1279557598      0.223907132335
imim          39.1791970408      0.223386441763
mamm          45.3089138789      0.280877302238
