#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Elapsed Time (s)"
1000,1.0000000000000007,-56514.238648872335,16699.28243626834,-39814.956212604,297.61606670128543,46.66668933837642,0.9615406102058117,0.0007147789001464844
2000,1.9999999999998905,-56552.38047489689,17079.356256350184,-39473.02421854671,304.3897754412023,45.92508235341331,0.9770677512867318,7.895803928375244
3000,2.9999999999997806,-56502.04735613701,16894.69081439623,-39607.35654174078,301.09865184354237,45.45951667225174,0.9870742196011316,15.963746070861816
4000,3.9999999999996705,-56349.17631283892,16868.12385504547,-39481.052457793456,300.62517317903314,45.20607111542169,0.992608201410359,24.062830924987793
5000,5.000000000000004,-56341.73508203129,16878.800673612757,-39462.934408418536,300.81545636988324,44.93370468194135,0.998624913310149,32.1934072971344
6000,6.000000000000338,-56450.00274700118,16657.760987300637,-39792.24175970054,296.87606781973665,45.6599197281563,0.9827419147878427,40.296757221221924
7000,7.000000000000672,-56757.6785759873,17164.30268567156,-39593.37589031574,305.9036981065282,45.84138528158378,0.9788516788286122,48.38425636291504
8000,8.000000000001005,-56637.996476492954,16967.980131245204,-39670.01634524775,302.4048204346216,46.130883520704224,0.9727088127971436,56.541096448898315
9000,9.000000000000451,-56884.93518975626,16748.46482765852,-40136.47036209774,298.4925995662377,46.143112956163606,0.9724510131194716,64.65166425704956
10000,9.999999999999897,-56683.05866270165,16750.326218856495,-39932.73244384516,298.52577344236363,45.57197670627856,0.9846383717765177,72.70960140228271
11000,10.999999999999343,-56781.79866728722,16476.57291598331,-40305.22575130391,293.6469182245697,45.8267617256217,0.979164035446556,80.8584258556366
12000,11.999999999998789,-57190.61868843995,16374.873221976639,-40815.74546646331,291.8344174161964,45.68232184750791,0.982259988721554,89.02276515960693
13000,12.999999999998234,-57197.437969028055,16915.805528455865,-40281.63244057219,301.4749601173819,45.615624882980356,0.9836962018566947,97.21928906440735
14000,13.99999999999768,-56467.99121588028,16873.925032309897,-39594.06618357039,300.7285622657358,45.56101485300986,0.9848752730261708,105.46698999404907
15000,14.999999999997126,-57000.835860084786,16725.001471081578,-40275.83438900321,298.0744335808015,45.25247749058017,0.9915902825883539,113.70219850540161
16000,15.999999999996572,-57547.60809016957,16539.783848231757,-41007.82424193781,294.77346896710014,45.219105921267506,0.9923220733473923,121.97405672073364
17000,16.999999999997794,-57315.88368002244,16823.81478399182,-40492.068896030614,299.8354930537642,45.338345970915896,0.989712261922665,130.21274662017822
18000,17.999999999999016,-56572.486974813764,16562.27551580909,-40010.21145900467,295.1743174265155,45.65594300560978,0.9828275135439447,138.468811750412
19000,19.000000000000238,-56484.64774554909,16728.505082419364,-39756.14266312972,298.136875247357,45.787091594447745,0.9800123873373253,146.70581316947937
20000,20.00000000000146,-56554.45765345136,16830.362160142464,-39724.095493308894,299.95218096203837,45.298446692680535,0.9905840093620266,154.92500925064087
21000,21.000000000002682,-57001.09805666301,16610.952965557055,-40390.14509110595,296.0418511775211,46.0479521924204,0.9744606395350962,163.20493960380554
22000,22.000000000003904,-56822.98600647535,16854.639661973306,-39968.346344502046,300.38485671513155,45.87267458114142,0.9781840137386425,171.49321937561035
23000,23.000000000005127,-56750.92696199478,16733.150704446936,-40017.77625754784,298.21966992793705,45.5567272138075,0.9849679660286829,179.78542733192444
24000,24.00000000000635,-56764.9495644594,16541.53320018004,-40223.41636427936,294.8046460699554,45.796891264114635,0.9798026831980207,188.06246066093445
25000,25.00000000000757,-56429.013646657266,16905.294673584332,-39523.71897307293,301.2876347459791,45.94217279891117,0.9767042829931408,196.33673429489136
26000,26.000000000008793,-57132.72113739309,16781.43746323522,-40351.28367415787,299.0802407506157,45.33943566407328,0.9896884750655107,204.6400260925293
27000,27.000000000010015,-56768.04255560434,17188.908104555478,-39579.13445104886,306.342218025915,45.24117091581651,0.9918380986691063,212.9364652633667
