inter
-54.10529999999926
-58.01089999999931
-68.09310000000005
-53.93970000000081
-53.612199999999575
-61.48229999999967
-54.75280000000021
-57.29619999999886
-59.22319999999854
-60.686799999999494
-64.28869999999915
-66.67109999999957
-70.32279999999992
-70.74649999999929
-64.39499999999862
-60.47409999999945
-65.30659999999989
-65.09140000000116
-61.95520000000033
-59.830299999999625
-61.024999999999636
-51.380699999999706
-61.631099999998696
-52.73459999999977
-65.16389999999956
-57.31530000000021
-55.331599999999526
-49.194500000001426
-60.41749999999956
-58.45349999999962
-54.865899999998874
-50.47860000000037
-52.527399999999034
-59.90989999999874
-55.847899999998845
-52.36880000000019
-62.00450000000092
-61.320599999999104
-57.33430000000044
-66.17040000000088
-55.570099999999
-53.77729999999974
-59.89940000000024
-60.954099999999016
-56.4932000000008
-49.27280000000064
-49.70750000000044
-50.723799999999756
-51.52050000000054
-53.583700000001045
-51.52930000000015
-53.26499999999942
-58.51560000000063
-61.32049999999981
-44.5015999999996
-45.50460000000021
-46.1296999999995
-45.90520000000106
-55.634000000000015
-56.54269999999997
-49.6182000000008
-54.93419999999969
-53.23030000000108
-51.564800000000105
-51.964599999999336
-46.74239999999918
-45.90190000000075
-48.32539999999972
-53.893200000000434
-60.77669999999853
-59.7497000000003
-59.621399999999994
-65.29839999999967
-58.35269999999946
-61.19340000000011
-63.69629999999961
-63.942699999999604
-65.03139999999985
-64.6286999999993
-66.01910000000134
-56.07669999999962
-62.10650000000169
-63.4257000000016
-59.405800000000454
-61.215000000000146
-53.51339999999982
-46.90190000000075
-65.9336000000003
-61.21639999999934
-62.59560000000056
-60.938200000000506
-61.63459999999941
-59.58309999999983
-57.78049999999894
-58.07940000000053
-64.7534999999989
-65.90389999999934
-54.079499999999825
-65.90970000000016
-63.22899999999936
-64.1809000000012
-66.73179999999957
-60.91349999999875
-64.0054999999993
-53.91699999999946
-62.37720000000081
-61.103800000000774
-56.60649999999987
-55.45429999999942
-54.41440000000148
-59.65469999999914
-64.22290000000066
-60.01380000000063
-64.28729999999996
-53.92120000000068
-58.63559999999961
-62.85200000000077
-64.5681999999997
-65.28470000000016
-57.044700000000375
-60.41610000000037
-64.0502000000015
-63.677599999999074
-58.71069999999963
-66.56289999999899
-68.47879999999896
-65.77160000000003
-60.63559999999961
-55.41940000000068
-58.700700000001234
-56.40029999999933
-58.39230000000134
-66.60479999999916
-62.76330000000053
-70.1206000000002
-63.89780000000064
-62.45180000000073
-69.74159999999938
-58.29469999999856
-61.2510999999995
-65.86380000000099
-62.717099999999846
-61.426399999998466
-60.654200000000856
-59.96470000000045
-58.421299999999974
-60.554400000000896
-65.42330000000038
-62.44180000000051
-53.972499999999854
-54.634799999999814
-64.64429999999993
-72.3244999999988
-63.83669999999984
-62.99439999999959
-58.2453000000005
-60.155000000000655
-57.26080000000002
-60.20299999999952
-63.737999999999374
-54.78689999999915
-54.356799999999566
-58.52220000000125
-60.61670000000049
-53.29479999999967
-50.44140000000152
-57.06890000000021
-66.02540000000045
-56.17690000000039
-53.63370000000032
-61.62719999999899
-55.658799999999246
-56.52989999999954
-53.79840000000149
-53.342899999999645
-48.32130000000143
-50.73130000000128
-52.717899999999645
-52.28909999999996
-50.21230000000105
-57.52889999999934
-52.46590000000106
-50.995199999999386
-48.01540000000023
-50.074000000000524
-60.41140000000087
-55.90860000000066
-59.25790000000052
-50.901300000001356
-52.64539999999943
-57.10809999999947
-57.21130000000085
-60.85609999999906
-53.47739999999976
-61.26480000000083
-53.41159999999945
-53.89799999999923
-52.73529999999846
-59.8838999999989
-55.23319999999876
-58.51759999999922
-57.10250000000087
-53.5695999999989
-50.66820000000007
-58.73159999999916
-55.35860000000139
-56.671699999998964
-53.14730000000054
-61.16809999999896
-64.87099999999919
-64.16079999999965
-64.2461000000003
-58.480100000000675
-59.021199999999226
-52.28009999999995
-59.33430000000044
-53.35369999999966
-53.334899999999834
-59.76120000000083
-51.96279999999933
-59.63370000000032
-58.78199999999924
-44.5002999999997
-54.29860000000008
-53.79500000000007
-51.83359999999993
-58.98149999999987
-58.92420000000129
-56.21519999999873
-60.42150000000038
-56.40229999999974
-52.9408999999996
-51.30459999999948
-48.064800000000105
-54.84219999999914
-50.25790000000052
-55.79019999999946
-51.37780000000021
-58.1846000000005
-51.60069999999905
-52.273300000000745
-49.98530000000028
-54.01269999999931
-48.38199999999961
-49.26670000000013
-52.633200000000215
-57.05589999999938
-54.8166999999994
-65.09850000000006
-57.158800000001065
-59.59020000000055
-57.89669999999933
-60.306800000000294
-60.51999999999862
-61.88849999999911
-57.55550000000039
-62.00379999999859
-68.71439999999893
-60.2533999999996
-58.15779999999904
-57.57120000000032
-59.24549999999908
-58.695299999999406
-57.00790000000052
-53.331200000000536
-55.44419999999991
-60.16439999999966
-58.00220000000081
-57.18339999999989
-63.139500000001135
-59.167099999998754
-61.98790000000008
-58.595500000001266
-52.37169999999969
-52.983100000001286
-61.08929999999964
-51.4974000000002
-37.96309999999903
-48.277099999999336
-45.714200000000346
-59.03060000000005
-54.38090000000011
-51.07899999999972
-50.15220000000045
-52.345399999998335
-60.667999999999665
-49.39959999999883
-65.29960000000028
-63.31540000000132
-54.070700000000215
-54.08320000000094
-52.02079999999842
-51.985099999999875
-58.715000000000146
-55.82510000000002
-51.43799999999828
-51.14470000000074
-56.31130000000121
-60.98990000000049
-57.38160000000062
-46.51959999999963
-48.259799999999814
-55.80589999999938
-53.36779999999999
-57.3729000000003
-58.618099999999686
-57.39890000000014
-57.7546999999995
-50.12459999999919
-57.631900000000314
-49.54100000000108
-46.86340000000018
-46.91910000000098
-55.86629999999968
-56.00410000000011
-54.57639999999992
-53.63839999999982
-43.9328000000005
-49.65099999999984
-52.03279999999904
-45.975799999998344
-46.97479999999996
-59.66280000000006
-51.0099999999984
-50.65609999999833
-46.47689999999966
-51.59850000000006
-50.83289999999943
-50.32719999999972
-45.38169999999991
-54.369800000000396
-60.28139999999985
-50.365099999999074
-57.91740000000027
-58.079900000000634
-63.29229999999916
-62.83690000000024
-58.5637999999999
-59.51780000000144
-60.151200000000244
-53.546800000000076
-56.3195999999989
-57.964500000000044
-63.310199999999895
-59.31390000000101
-60.56710000000021
-57.430599999999686
-56.22960000000057
-54.009900000000926
-47.80659999999989
-53.71640000000116
-55.95229999999901
-50.82049999999981
-51.525799999999435
-55.9992000000002
-53.02529999999933
-53.2479000000003
-55.86909999999989
-53.988900000000285
-53.05289999999877
-52.28780000000006
-64.5062999999991
-57.94080000000031
-61.841200000000754
-55.73359999999957
-54.67949999999837
-51.615999999999985
-43.70299999999952
-44.47119999999995
-47.33849999999984
-48.14140000000043
-44.771600000000035
-51.90869999999995
-54.383599999999205
-50.94520000000011
-51.45650000000023
-53.3143
-56.79119999999966
-53.70230000000083
-51.574500000000626
-53.35280000000057
-53.643299999999726
-57.51130000000012
-46.70900000000074
-47.0591000000004
-47.3778999999995
-56.14509999999973
-55.64840000000004
-40.79600000000028
-55.784999999999854
-54.02430000000095
-52.90899999999965
-57.32389999999941
-59.790899999999965
-55.8711000000003
-51.81960000000072
-57.49750000000131
-51.17660000000069
-60.503099999999904
-56.84190000000126
-60.43169999999918
-67.5072999999993
-62.53189999999995
-63.97780000000057
-60.21010000000024
-56.65550000000076
-67.77700000000004
-62.89170000000013
-64.90649999999914
-68.1322999999993
-74.65979999999945
-57.85829999999987
-58.95550000000003
-64.1182000000008
-69.3757999999998
-62.21590000000106
-68.72459999999955
-55.037500000000364
-56.783000000001266
-61.475399999999354
-64.308500000001
-51.05669999999918
-58.05789999999979
-59.34549999999945
-53.98869999999988
-51.06370000000061
-59.09770000000026
-58.759000000000015
-66.69839999999931
-67.65059999999903
-62.84089999999924
-59.92150000000038
-57.68189999999959
-66.15920000000006
-65.48879999999917
-61.085399999999936
-53.80249999999978
-58.69869999999901
-53.26810000000114
-54.59729999999945
-57.34820000000036
-64.79729999999836
-56.446100000001024
-62.96299999999974
-63.91489999999976
-62.942300000000614
-53.07680000000073
-58.13590000000113
-61.84859999999935
-55.37780000000021
-57.21240000000034
-63.01929999999993
-65.88830000000053
-66.6184000000012
-55.90419999999904
-59.33629999999903
-52.11859999999979
-50.23610000000008
-54.4385999999995
-56.17760000000089
-55.69369999999981
-69.32309999999961
-57.4387999999999
-60.93500000000131
-52.21770000000106
-63.93530000000101
-59.88940000000002
-57.486000000000786
-73.85779999999977
-64.97229999999945
-60.13980000000083
-56.91259999999966
-62.95390000000043
-68.70970000000125
-61.70389999999861
-64.52070000000094
-68.23719999999958
-51.55669999999918
-56.3150999999998
-58.87069999999949
-62.01600000000144
-56.455799999999726
-57.65009999999893
-69.07150000000001
-59.72649999999885
-67.52299999999923
-60.598800000001575
-52.07500000000073
-66.0015000000003
-65.02939999999944
-65.04709999999977
-65.25170000000071
-62.690199999999095
-55.1857
-63.229699999999866
-56.98400000000038
-59.81620000000112
-56.137800000000425
-56.46479999999974
-60.089899999999034
-60.939800000000105
-69.28390000000036
-61.16330000000016
-61.96560000000136
-55.26599999999962
-55.73029999999926
-53.65090000000055
-59.10480000000098
-55.26389999999992
-54.39589999999953
-61.787899999999354
-58.58560000000034
-59.08480000000054
-53.80790000000161
-57.75170000000071
-59.44290000000001
-55.82049999999981
-59.4471999999987
-52.688899999999194
-60.793000000001484
-55.973400000000765
-41.537500000000364
-57.48369999999886
-53.29400000000169
-58.39800000000105
-55.79730000000018
-57.7518
-55.34569999999985
-57.17069999999876
-64.13570000000072
-54.052200000000084
-58.81239999999889
-58.76480000000083
-51.32369999999901
-54.02360000000044
-54.97199999999975
-46.002300000000105
-64.20850000000064
-54.57840000000033
-54.13379999999961
-51.173900000001595
-47.658000000001266
-52.911299999999756
-54.72359999999935
-53.403299999999945
-48.82580000000053
-52.08719999999994
-51.984300000000076
-64.97620000000097
-57.090000000000146
-52.18080000000009
-63.61629999999968
-63.3703000000005
-64.26879999999983
-56.23529999999846
-58.065599999999904
-59.621799999998984
-58.847499999999854
-63.415500000000975
-57.188899999999194
-50.1252999999997
-55.13969999999972
-54.796699999998964
-53.6992999999984
-50.18919999999889
-51.695700000000215
-41.41710000000057
-57.26860000000124
-53.95759999999973
-55.00299999999879
-57.730900000000474
-56.697299999999814
-51.304800000001705
-52.23440000000119
-51.91990000000078
-48.142399999998815
-51.060199999999895
-59.78009999999995
-51.63800000000083
-56.39860000000044
-54.855499999999665
-52.20019999999931
-55.53869999999915
-53.995600000000195
-58.15509999999995
-45.40979999999945
-52.88930000000073
-64.35829999999987
-67.92710000000079
-56.41809999999896
-60.616900000000896
-58.27419999999984
-52.216700000000856
-47.73669999999947
-58.17410000000018
-56.97149999999965
-49.71850000000086
-49.186900000000605
-51.78850000000057
-51.34510000000046
-54.926799999999275
-56.05080000000089
-59.14810000000034
-57.907500000001164
-65.42630000000099
-57.13379999999961
-44.08400000000074
-57.25870000000032
-64.18709999999919
-59.02529999999933
-63.8854999999985
-54.76339999999982
-70.97470000000067
-53.88270000000011
-53.444900000000416
-55.143299999999726
-51.774499999999534
-58.759500000000116
-59.0033999999996
-57.53689999999915
-60.60639999999876
-59.731700000000274
-58.26249999999891
-54.976699999999255
-68.61659999999938
-57.72820000000138
-63.04579999999987
-57.847499999999854
-66.40679999999884
-57.120600000000195
-59.53449999999975
-59.98120000000017
-63.63680000000022
-57.65719999999965
-50.199500000000626
-46.763999999999214
-43.94380000000092
-51.64209999999912
-55.21640000000116
-62.548799999998664
-59.90340000000106
-68.78030000000035
-65.69070000000102
-57.37799999999879
-56.89130000000114
-68.73979999999938
-53.8083000000006
-62.719600000000355
-68.96609999999964
-69.50900000000001
-59.888199999999415
-60.0643
-62.98710000000028
-64.04210000000057
-62.43000000000029
-63.59580000000096
-66.85529999999926
-58.45839999999953
-58.76330000000053
-62.59850000000006
-52.260699999998906
-54.00540000000001
-58.79520000000048
-60.04179999999906
-63.48650000000089
-62.1882999999998
-61.71169999999984
-61.313099999999395
-52.76339999999982
-45.701100000000224
-61.60710000000108
-59.59659999999894
-59.78949999999895
-51.27260000000024
-57.96590000000106
-59.68970000000081
-49.35449999999946
-57.57120000000032
-50.08299999999872
-61.13170000000173
-62.538000000000466
-58.60119999999915
-56.127700000000914
-62.647000000000844
-62.193299999999
-59.60909999999967
-59.78220000000147
-66.72110000000066
-65.33359999999993
-62.36130000000048
-57.01170000000093
-57.71719999999914
-65.70919999999933
-59.286700000000565
-65.71709999999985
-62.67529999999897
-56.69180000000051
-49.809400000000096
-52.72439999999915
-51.75890000000072
-58.4362000000001
-56.89710000000014
-54.20429999999942
-61.75210000000152
-59.30019999999968
-57.64379999999983
-58.86979999999858
-63.17019999999866
-63.27640000000065
-62.11039999999957
-64.09490000000005
-55.61939999999959
-61.47580000000016
-55.768200000000434
-49.2494999999999
-54.49549999999908
-55.91179999999986
-63.92189999999937
-53.8177999999989
-57.19179999999869
-50.872699999999895
-59.52189999999973
-52.426799999999275
-53.47830000000067
-52.66060000000107
-59.98749999999927
-57.77319999999963
-59.45720000000074
-60.58840000000055
-56.06550000000061
-56.436799999999494
-50.05959999999868
-46.679700000000594
-43.84140000000116
-48.91580000000067
-51.13720000000103
-50.63020000000142
-46.693600000000515
-53.75710000000072
-55.28030000000035
-58.789700000001176
-58.92120000000068
-52.041699999999764
-53.54119999999966
-65.45740000000114
-57.06259999999929
-60.60020000000077
-48.8778999999995
-48.97999999999956
-60.0674999999992
-52.10850000000028
-55.48500000000058
-60.80649999999878
-62.82879999999932
-55.945299999999406
-55.08220000000074
-59.59759999999915
-54.29910000000018
-62.08150000000023
-62.8752999999997
-55.101300000000265
-52.40979999999945
-44.3703000000005
-48.783299999999144
-56.8786999999993
-47.762800000000425
-48.57810000000063
-53.804900000001
-54.82970000000023
-53.93619999999828
-56.21860000000015
-61.12170000000151
-56.303399999998874
-63.57930000000124
-49.97819999999956
-56.26180000000022
-60.10729999999967
-59.34130000000005
-60.59300000000076
-53.766999999999825
-54.09990000000107
-52.39849999999933
-55.44850000000042
-54.83610000000044
-52.2484000000004
-58.10859999999957
-45.783000000001266
-54.20340000000033
-54.96639999999934
-41.835799999998926
-45.99029999999948
-42.41239999999925
-46.70099999999911
-51.70960000000014
-44.86779999999999
-53.6906999999992
-48.472900000000664
-46.01849999999831
-46.61249999999927
-52.876399999999194
-40.22259999999915
-48.1940999999988
-58.923000000000684
-51.51920000000064
-58.66610000000037
-60.92449999999917
-56.26000000000022
-53.886099999999715
-54.53659999999945
-54.47110000000066
-51.780800000000454
-61.838700000000244
-54.65720000000147
-61.54740000000129
-54.063899999999194
-52.279599999999846
-50.73030000000108
-63.38199999999961
-60.14419999999882
-47.51159999999982
-48.924300000000585
-61.100000000000364
-52.17139999999927
-54.08510000000024
-59.81800000000112
-54.597999999999956
-53.7591999999986
-61.30169999999998
-47.56240000000071
-56.05799999999908
-53.06630000000041
-42.34979999999996
-54.60779999999977
-52.149499999999534
-55.039600000000064
-56.83510000000024
-52.335399999999936
-57.20969999999943
-54.81549999999879
-58.08719999999994
-55.88329999999951
-64.98209999999926
-65.73130000000128
-59.893200000000434
-56.830700000000434
-59.49300000000039
-55.6953999999987
-63.09139999999934
-52.3107
-60.083199999999124
-63.790100000000166
-64.95390000000043
-61.855499999999665
-50.36729999999989
-55.05689999999959
-57.04329999999936
-51.3788999999997
-56.63680000000022
-63.54179999999906
-55.936499999999796
-54.91370000000097
-71.1377999999986
-58.956099999999424
-62.52529999999933
-58.98320000000058
-58.03049999999894
-56.83929999999964
-53.966200000000754
-61.99779999999919
-57.982599999999366
-56.314800000000105
-55.201600000000326
-62.69999999999891
-61.29639999999927
-62.6380999999983
-55.10809999999947
-54.10909999999967
-60.74549999999908
-61.40689999999995
-52.97819999999956
-59.68970000000081
-52.59100000000035
-57.16430000000037
-66.95989999999983
-71.10839999999916
-62.20589999999902
-61.985899999999674
-59.78809999999976
-64.72800000000097
-59.977999999999156
-68.69920000000093
-62.954499999999825
-57.232200000000375
-64.0051999999996
-65.23899999999958
-67.29880000000048
-57.95730000000003
-63.022899999999936
-55.63540000000103
-51.17900000000009
-52.64509999999973
-54.70999999999913
-47.92480000000069
-50.692800000000716
-59.46770000000106
-57.76629999999932
-64.07250000000022
-64.38620000000083
-61.82289999999921
-63.31980000000112
-58.308099999998376
-62.9953000000005
-56.84009999999944
-64.20710000000145
-65.05140000000029
-53.763600000000224
-57.37490000000071
-53.42139999999927
-52.82469999999921
-65.27499999999964
-62.815200000000914
-61.31980000000112
-56.61800000000039
-55.91820000000007
-62.79860000000008
-59.21860000000015
-56.07309999999961
-64.67150000000038
-57.96279999999933
-59.64170000000013
-56.477100000000064
-60.72450000000026
-65.4989999999998
-66.57099999999991
-63.682699999999386
-69.96300000000156
-64.18500000000131
-58.370600000000195
-60.27150000000074
-55.32539999999972
-52.841599999999744
-64.45359999999891
-57.97560000000158
-53.756100000000515
-55.89419999999882
-55.57500000000073
-53.40099999999984
-56.085799999998926
-59.208300000000236
-60.04119999999966
-64.1923999999999
-61.32300000000032
-54.195700000000215
-46.95880000000034
-49.02440000000024
-43.29950000000099
-39.86510000000089
-53.89730000000054
-49.57430000000022
-59.746399999999994
-58.428900000000795
-54.1880000000001
-57.15450000000055
-56.95809999999983
-57.41160000000127
-56.33769999999822
-60.44210000000021
-58.20919999999933
-71.95569999999861
-66.1247000000003
-61.63900000000103
-56.072699999998804
-66.66819999999825
-59.26139999999941
-66.79780000000028
-64.6952999999994
-62.845900000000256
-64.39620000000104
-61.206099999999424
-64.80339999999887
-60.813899999999194
-65.29240000000027
-55.97999999999956
-56.52950000000055
-57.82390000000123
-59.07929999999942
-58.19770000000062
-58.1862000000001
-51.79659999999967
-54.96870000000126
-58.64919999999984
-56.6911999999993
-55.88940000000002
-61.54109999999855
-60.83030000000144
-54.33049999999821
-62.25560000000041
-58.33059999999932
-62.35069999999905
-63.53939999999966
-66.78759999999966
-64.31230000000141
-67.40170000000035
-60.10349999999926
-63.13329999999951
-68.45579999999973
-56.15940000000046
-61.43130000000019
-64.35590000000047
-57.90190000000075
-59.987999999999374
-67.6297999999988
-56.45479999999952
-55.931700000001
-50.60820000000058
-47.12329999999929
-50.291699999999764
-55.384900000000926
-62.06629999999859
-55.30630000000019
-60.36839999999938
-57.012800000000425
-55.946500000000015
-61.66820000000007
-56.76440000000002
-61.715000000000146
-61.46270000000004
-60.95180000000073
-60.857200000000375
-54.33359999999993
-60.29689999999937
-64.88110000000052
-63.092500000000655
-60.77469999999994
-62.272899999999936
-56.582800000000134
-64.78430000000117
-60.75220000000081
-60.66520000000128
-68.65220000000045
-59.11280000000079
-53.34480000000076
-62.163399999999456
-61.2538999999997
-55.619800000000396
-61.8036000000011
-62.13769999999931
-63.04370000000017
-70.69959999999992
-65.26680000000124
-65.84850000000006
-67.3179999999993
-66.35919999999896
-71.58500000000095
-65.83680000000095
-57.548900000001595
-60.673899999999776
-58.436900000000605
-54.84729999999945
-55.086600000000544
-52.407100000000355
-58.85019999999895
-55.19670000000042
-63.460299999998824
-54.647899999999936
-49.98150000000169
-53.68469999999979
-52.023299999998926
-55.806399999999485
-58.05160000000069
-49.75250000000051
-52.2502999999997
-47.650400000000445
-55.509400000000824
-48.238399999998364
-49.28969999999936
-53.43529999999919
-55.098299999999654
-62.775799999999435
-62.17289999999957
-50.68239999999969
-51.57179999999971
-50.19579999999951
-47.40570000000116
-41.6948999999986
-44.12300000000141
-49.94040000000132
-53.09189999999944
-52.92410000000018
-58.16640000000007
-48.707000000000335
-60.65810000000056
-47.62039999999979
-47.73250000000007
-56.352600000000166
-63.834899999999834
-56.93339999999989
-63.08250000000044
-59.578300000001036
-57.253999999998996
-55.186900000000605
-54.11999999999898
-64.11620000000039
