Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-26 16:34:24.770323
Creating the simulation system...

System Time is: 2023-03-26 16:34:33.042876
The simulation system has been created. Preparing for simulation...
bubble radius: 0.5 A
#"Step","Total Energy (kJ/mole)"
102000,-39726.69588307712
103000,-40075.902253279884
104000,-39509.92873206864
105000,-39862.35740701774
106000,-39841.02217728764
107000,-39992.46429314275
108000,-40075.94688325716
109000,-40493.88193790267
110000,-40304.257823854045

System Time is: 2023-03-26 16:49:49.573896
Starting production...

111000,-41181.259919956996
112000,-40270.10375834229
113000,-40758.17597682304
114000,-39983.36889528874
115000,-39658.10016408867
116000,-40285.79360280177
117000,-40704.11421455722
118000,-40257.932630104995
119000,-40446.8150523744
120000,-39775.78817859129
121000,-39546.26879327125
122000,-40038.91079984528
123000,-40261.24212456113
124000,-40313.3131675155
125000,-40296.39486723168
126000,-40130.39932358689
127000,-40309.025083465036
128000,-40150.33678095696
129000,-39843.633360587424
130000,-40769.363396702305
131000,-39883.9028829391
132000,-40853.1866631054
133000,-39892.005239158025
134000,-39947.89504165399
135000,-40060.808294034345
136000,-39853.22270447682
137000,-40119.858092406386
138000,-40138.240814802295
139000,-40282.090635144545
140000,-39996.915966413624
141000,-39743.20895920403
142000,-40395.16111987693
143000,-40073.57511928864
144000,-40789.55218271199
145000,-40006.25269536849
146000,-39958.17889630098
147000,-39838.14035086024
148000,-39670.959199643694
149000,-40336.5805912341
150000,-39839.326304792616
151000,-39965.964430743974
152000,-40262.35998210695
153000,-40084.68532684258
154000,-40341.78455657871
155000,-39997.982262908234
156000,-39927.123619417835
157000,-39442.38711360543
158000,-39982.34953692775
159000,-39950.80472822426
160000,-40251.654974234014
161000,-40493.77057129851
162000,-39636.96534869512
163000,-39575.36169035741
164000,-40045.34376849631
165000,-39306.377203465876
166000,-40222.34227282154
167000,-39607.7128309819
168000,-39652.31504443346
169000,-40358.72356520493
170000,-40041.35400654626
171000,-39878.42489623001
172000,-39585.81997776951
173000,-39858.3232571378
174000,-40900.00180160297
175000,-39071.90519961323
176000,-39868.269491797604
177000,-39216.354128877734
178000,-40011.48723514502
179000,-39724.617379932184
180000,-40266.90660268316
181000,-38750.8203642757
182000,-39908.77049401541
183000,-39440.47597370183
184000,-39521.363691079954
185000,-39968.73188966241
186000,-40033.47620255788
187000,-40246.978540199765
188000,-39873.527352382385
189000,-40480.36179281747
190000,-40284.055967553446
191000,-39986.63764910929
192000,-40260.77216861928
193000,-39523.162715159066
194000,-39830.04613271952
195000,-40501.52915279226
196000,-40273.70352959256
197000,-40459.39082247747
198000,-39530.46203705913
199000,-40202.972242279924
200000,-39754.060979219226
201000,-39925.127982100385
202000,-39330.798310707134
203000,-40445.59883359478
204000,-40036.731660719845
205000,-39431.42839498336
206000,-39901.61308871744
207000,-39363.3298706881
208000,-39911.93420798575
209000,-39710.60349750462
210000,-39928.63653039359
211000,-40590.102482141505
212000,-39762.34695224802
213000,-39561.6376467634
214000,-39434.49060371275
215000,-39840.33285419534
216000,-39852.47914529701
217000,-40189.380723364426
218000,-40289.94945499135
219000,-40223.848191355995
220000,-40153.67909703293
221000,-40423.46690847692
222000,-39982.53906498256
223000,-39604.16328109016
224000,-39891.95557553738
225000,-40169.76994518883
226000,-39938.71341953603
227000,-40333.51987530103
228000,-39989.05690101324
229000,-40310.3347378557
230000,-40146.57467717047
231000,-40328.833035091906
232000,-39665.347775607035
233000,-39971.014308595855
234000,-40573.99181421423
235000,-39749.25067678193
236000,-40095.119467426935
237000,-39986.86113639101
238000,-40253.76291065008
239000,-39864.45492559967
240000,-39740.51289493074
241000,-39654.27706914376
242000,-39606.97805894262
243000,-39525.69466939712
244000,-39976.68107855862
245000,-40130.23212394869
246000,-39301.277246278594
247000,-40566.859678857785
248000,-40216.20530533767
249000,-39796.35641883225
250000,-39280.18899704001
251000,-40244.02828151306
252000,-40534.162409164914
253000,-40456.35408369742
254000,-40050.61032104995
255000,-40153.410025011544
256000,-39692.780298052894
257000,-39858.235701951475
258000,-39860.160061845745
259000,-39591.14994416814
260000,-39846.60255168282
261000,-40523.93510029063
262000,-40032.26980509322
263000,-40080.799015113036
264000,-40002.0001682592
265000,-38956.459542631266
266000,-40124.81478429299
267000,-40193.58046981713
268000,-39977.54828864775
269000,-39542.18863895279
270000,-40469.286678761855
271000,-39761.452507648515
272000,-39934.59511100329
273000,-38592.594635864676
274000,-39720.89324930601
275000,-39724.43323916994
276000,-39169.31778495533
277000,-40204.40124821538
278000,-40464.77662735901
279000,-39977.826764904654
280000,-39643.80100908417
281000,-39685.75048332644
282000,-40629.35207757729
283000,-40932.78309334449
284000,-40505.97061203449
285000,-39775.372246076964
286000,-40282.49948254563
287000,-39719.1263180093
288000,-40525.573397829314
289000,-40331.17429473171
290000,-40701.445404898484
291000,-40554.52209542383
292000,-40311.81413468396
293000,-40461.21566633591
294000,-40941.49747576722
295000,-39862.07496743863
296000,-40266.04418952404
297000,-40261.26469441782
298000,-40030.065450539565
299000,-40194.488316230236
300000,-39927.132233543496
301000,-40320.054413358404
302000,-40023.40597474646
303000,-40648.85314045608
304000,-40337.192527742685
305000,-40327.499961039866
306000,-40390.74956466959
307000,-40111.06736502165
308000,-39944.618999109705
309000,-40456.37322969499
310000,-40484.02720150644
311000,-40358.80660306022
312000,-40063.077981357346
313000,-40588.7214143024
314000,-40502.42281056008
315000,-40407.92343279871
316000,-39754.210660483135
317000,-39980.945087849606
318000,-40524.93306449783
319000,-40149.0072671988
320000,-39965.74431695405
321000,-40239.20910025193
322000,-40419.80088145445
323000,-40319.72339227804
324000,-39807.14641061825
325000,-39315.74419140954
326000,-40585.00180902652
327000,-39505.559257021814
328000,-40081.29973860936
329000,-40320.59438730701
330000,-39343.11578676142
331000,-40280.42612945261
332000,-40267.79684649296
333000,-39695.85140673019
334000,-40186.26010110436
335000,-39637.51376126058
336000,-39868.6615947899
337000,-39448.17081879302
338000,-39929.69961292077
339000,-39298.40099834731
340000,-39168.79054508419
341000,-40132.44651755743
342000,-39527.28367970027
343000,-40036.981466273595
344000,-39833.60420954293
345000,-40267.080544034325
346000,-39944.009546632864
347000,-40125.35677039079
348000,-39726.34247571169
349000,-39841.82646314868
350000,-39699.558309326116
351000,-39932.36054603377
352000,-39261.030713507775
353000,-40255.40229429101
354000,-39828.448427513926
355000,-39760.77178702764
356000,-38959.913401206206
357000,-40635.3061779907
358000,-39349.075999762324
359000,-40377.545133404
360000,-40411.46785930345
361000,-40466.15026681229
362000,-40369.33261203709
363000,-40636.17517590751
364000,-40384.350051612906
365000,-40274.29193219579
366000,-39845.64568598753
367000,-40010.95417394703
368000,-39896.91244883578
369000,-39915.99691637749
370000,-39716.03538357698
371000,-40017.118051982114
372000,-39931.112678031874
373000,-40080.29247562456
374000,-40092.77443377359
375000,-40386.51683330744
376000,-39994.907596764126
377000,-39879.14392020425
378000,-39794.68853438291
379000,-40221.3727665965
380000,-39757.64527748697
381000,-39675.72010616124
382000,-39965.121279275976
383000,-40618.44146100737
384000,-39585.04632115642
385000,-40058.55984199507
386000,-40246.636651639514
387000,-40287.79479334691
388000,-40361.21619816894
389000,-39987.36595431471
390000,-40726.541665083045
391000,-40443.286702520796
392000,-39756.25337980932
393000,-40308.56027220939
394000,-39685.132125694814
395000,-39669.86759690769
396000,-39545.928951524314
397000,-40021.07311015229
398000,-40012.948042160206
399000,-39841.56473324129
400000,-39677.2765452568
401000,-39802.081634885544
402000,-40158.4178518417
403000,-39844.94004515791
404000,-39503.273721987745
405000,-39663.66231015455
406000,-39897.04712283581
407000,-39944.74978067125
408000,-40242.72423395491
409000,-40328.199361186955
410000,-39571.40517917702
411000,-39956.1683193487
412000,-40011.50674381241
413000,-40018.20598734729
414000,-40009.75804351161
415000,-40520.77846658717
416000,-39926.896057049016
417000,-40150.82731486058
418000,-40158.47103227148
419000,-39683.365760694505
420000,-39627.67326004368
421000,-39826.21481720393
422000,-39697.13634044291
423000,-40254.79032723779
424000,-39964.67462173563
425000,-40184.93391452583
426000,-39087.72968971971
427000,-39769.18556440658
428000,-40066.206662540586
429000,-40503.57042298175
430000,-40254.83487480144
431000,-40026.78987379445
432000,-39548.791636676324
433000,-40007.77358534148
434000,-40100.32486897778
435000,-40041.70678077922
436000,-40005.877931773386
437000,-40081.73759725623
438000,-39491.29603035964
439000,-40093.09581360982
440000,-39206.74083546797
441000,-39774.96234176995
442000,-39633.99612859151
443000,-39885.269997956784
444000,-39947.437389985294
445000,-40750.508406153385
446000,-40235.17669368742
447000,-40509.089033432734
448000,-40382.862456855444
449000,-39840.7867109781
450000,-40181.17091456632
451000,-40538.89645815181
452000,-40554.71755252967
453000,-40170.36802715526
454000,-39350.659431842825
455000,-39486.848954972826
456000,-40692.69948981609
457000,-40602.73794041859
458000,-39450.329126493314
459000,-39720.44413201707
460000,-40295.557211400606
461000,-40239.154288815815
462000,-40155.58815947835
463000,-40693.704801284046
464000,-40157.341817090935
465000,-39949.82188026052
466000,-40001.79315589314
467000,-40296.83777880724
468000,-39492.17901757342
469000,-41089.76507413421
470000,-40345.17629099236
471000,-39806.70975844431
472000,-39962.27072658679
473000,-39806.6125964738
474000,-39522.61061890354
475000,-39538.9844738098
476000,-40456.47211788196
477000,-40328.53423849374
478000,-40235.10945269224
479000,-40020.62960510049
480000,-40040.82291716214
481000,-39947.00813565752
482000,-39137.38966896054
483000,-39850.89381172333
484000,-40012.18602872854
485000,-39664.690343758666
486000,-40919.49323872285
487000,-40288.32341634786
488000,-39772.76839456323
489000,-40347.77300630909
490000,-40634.45120427272
491000,-40659.35434331836
492000,-39549.86317737135
493000,-39903.310146307944
494000,-40357.520554685136
495000,-39954.82991769742
496000,-40160.597032003716
497000,-39636.10088143578
498000,-40092.675444255205
499000,-39659.18612364965
500000,-40091.34759239886
501000,-39912.34712770611
502000,-39972.71845589331
503000,-40385.89556119754
504000,-40942.597923215166
505000,-40575.01629972183
506000,-39961.812303723214
507000,-39230.87778024926
508000,-39748.68830784813
509000,-39389.31376572582
510000,-39346.28135003889
511000,-39755.39870720913
512000,-40122.59900079202
513000,-40292.92221307043
514000,-39459.94694619464
515000,-40112.04217234858
516000,-39931.383266433
517000,-40279.72460668159
518000,-40161.34400194191
519000,-40386.89638446484
520000,-40225.09961353899
521000,-39640.54020242342
522000,-39510.60255681756
523000,-39836.33419826494
524000,-39773.826599263506
525000,-39585.651384201126
526000,-39292.70776469036
527000,-39964.86492151434
528000,-40066.9187384916
529000,-39631.965115791245
530000,-39749.41030670875
531000,-39747.38748510291
532000,-39592.06778241477
533000,-40201.059872191756
534000,-39723.13462268727
535000,-40444.1321922786
536000,-39958.91880246519
537000,-39952.15517045468
538000,-39815.09707491311
539000,-39647.57812876921
540000,-39957.580780203454
541000,-39910.37165595539
542000,-39847.8544683357
543000,-40025.90798501995
544000,-40483.290273091705
545000,-39533.609756806574
546000,-39886.150201695054
547000,-40917.36644256411
548000,-40165.38417234005
549000,-40322.487013379956
550000,-40223.528287649264
551000,-40441.01389909286
552000,-39837.117004352025
553000,-40180.18428480647
554000,-39558.66459114116
555000,-39736.17906567709
556000,-40070.341773507156
557000,-39949.985972124276
558000,-39997.084755973534
559000,-40483.376112745726
560000,-40739.54345446743
561000,-40013.932241358576
562000,-40186.69715032795
563000,-40157.20088115116
564000,-39962.21258674901
565000,-40323.412129062446
566000,-40182.05147044858
567000,-40139.358514647705
568000,-39656.855759215054
569000,-39627.76794687605
570000,-39675.48174127731
571000,-39563.426265169845
572000,-40102.30137723699
573000,-39701.130826780805
574000,-39967.8915472137
575000,-39549.95971776661
576000,-39456.10221400413
577000,-39904.46380996292
578000,-39805.93969896603
579000,-39885.55468813537
580000,-40380.44336756359
581000,-40431.31169821565
582000,-39627.01328340809
583000,-39612.77571158882
584000,-39493.293588974884
585000,-39430.99857030393
586000,-40109.11944395371
587000,-39431.25830851827
588000,-40159.05030164053
589000,-39854.69392145229
590000,-39751.47118879414
591000,-39705.531157629855
592000,-40100.30304552873
593000,-39781.259671035616
594000,-39891.00115229911
595000,-39653.261530496995
596000,-39436.88888065546
597000,-39527.89067550688
598000,-39858.89092184367
599000,-40134.457195436815
600000,-40257.91227857076
601000,-40203.76216874727
602000,-40304.11040883682
603000,-40054.384185244955
604000,-40401.95042144577
605000,-40056.1393716196
606000,-39543.35886444745
607000,-39805.47059640341
608000,-40120.11579763454
609000,-39973.03394929785
610000,-39915.61911320097
611000,-40131.512025769094
612000,-39966.70600311934
613000,-40312.10223063713
614000,-39652.01460969771
615000,-40192.15056667091
616000,-39927.966580098975
617000,-39364.94148020574
618000,-39802.81582586256
619000,-40327.25053190427
620000,-40858.460339659454
621000,-40393.245199643716
622000,-40037.85715859507
623000,-39925.289986533164
624000,-39469.87905230939
625000,-39619.459168885514
626000,-40461.84286719968
627000,-40249.334245328566
628000,-40039.548648059965
629000,-40816.71494883545
630000,-39181.39697123926
631000,-40276.053769408856
632000,-40309.56454009674
633000,-40260.63225549859
634000,-40392.567645823015
635000,-40061.98133010698
636000,-39365.47295585414
637000,-39716.5698547734
638000,-39894.46925293925
639000,-40885.743054271254
640000,-40273.1204475409
641000,-40326.155169492944
642000,-40102.39999836076
643000,-40489.40998793839
644000,-39722.49163146778
645000,-39178.8215765048
646000,-40418.2813130629
647000,-40148.278614774914
648000,-39720.78545339292
649000,-40454.50666163079
650000,-40062.24580699683
651000,-39681.959334368905
652000,-39772.78986582055
653000,-39611.18132582506
654000,-40073.55288606754
655000,-39986.853899990056
656000,-39655.043132113926
657000,-40092.0245431409
658000,-40143.43368853594
659000,-39001.72244370489
660000,-39716.21955664248
661000,-40153.456921818375
662000,-40226.98789896474
663000,-39905.39874534428
664000,-39658.600925888284
665000,-40019.22802274581
666000,-40665.18531262867
667000,-40052.826540980925
668000,-40383.86017346394
669000,-40070.93597928695
670000,-40103.62331018748
671000,-39945.10727087356
672000,-39888.687465938376
673000,-39926.38755200736
674000,-39886.1209283597
675000,-40048.67709383718
676000,-40016.572024936024
677000,-40183.55072384963
678000,-39962.581193550795
679000,-40705.69077578924
680000,-40788.67770963146
681000,-39769.97455236485
682000,-39491.74700402634
683000,-40701.50499114436
684000,-40251.62292561305
685000,-40520.393435373946
686000,-40081.11978734476
687000,-39626.94352523952
688000,-40271.70581805984
689000,-39892.29298737306
690000,-39634.2369913133
691000,-39226.822444411926
692000,-39793.85390893125
693000,-40393.80253915038
694000,-40006.36560000846
695000,-39506.86799615585
696000,-39543.48648797183
697000,-39520.434302102585
698000,-39919.463649241145
699000,-39912.39687489564
700000,-40309.32096162568
701000,-40020.28224363852
702000,-40252.67620914563
703000,-39936.624762524036
704000,-40345.40733419078
705000,-40282.3171893682
706000,-40360.92510971995
707000,-40476.705375228725
708000,-39983.54715047765
709000,-40028.56934056159
710000,-40190.45295871116
711000,-39234.52638283388
712000,-39494.57039282134
713000,-40356.40639045414
714000,-39938.82148509323
715000,-39775.699781661606
716000,-40506.67069615402
717000,-40012.504228617436
718000,-39761.8474847241
719000,-39911.08540928965
720000,-39618.63809302527
721000,-39910.62708394631
722000,-39457.95222020733
723000,-39913.54727582185
724000,-39935.42882760406
725000,-39842.463768256086
726000,-39596.04915530181
727000,-40067.45280572035
728000,-39853.7686450124
729000,-40065.93318668499
730000,-41028.24840330225
731000,-39320.90168253807
732000,-39595.09824273245
733000,-39441.66990332234
734000,-39993.9446122681
735000,-39492.24762379324
736000,-39266.66351829969
737000,-40112.6786928848
738000,-39148.441066724394
739000,-39500.63805672439
740000,-39798.68823813267
741000,-39863.19828417692
742000,-40191.359744454974
743000,-39611.9666370279
744000,-39906.10552308774
745000,-40134.875106144915
746000,-40142.05959202983
747000,-39680.798458144665
748000,-39670.94581234823
749000,-39557.632024742124
750000,-40196.97645637407
751000,-40042.9589434538
752000,-39377.51374130814
753000,-39600.854897505356
754000,-39910.11440561341
755000,-39980.14949815866
756000,-39895.26398676105
757000,-39327.853693325305
758000,-39485.10362191015
759000,-40367.87527694221
760000,-39566.55291581772
761000,-39622.685412028026
762000,-40140.12853689869
763000,-40549.72730300419
764000,-40034.26913508993
765000,-40720.478057415065
766000,-40444.917129009926
767000,-40475.85632094271
768000,-40425.69424663499
769000,-40028.00247019759
770000,-40784.08924590816
771000,-40008.0707728749
772000,-39330.857714046244
773000,-39814.46773319111
774000,-40157.795907629334
775000,-39966.04066259498
776000,-39945.98575381994
777000,-39767.47503018458
778000,-40281.63500803571
779000,-39924.42644044514
780000,-40187.44271897094
781000,-39853.12095236226
782000,-39805.698778037346
783000,-39773.335148926024
784000,-40203.01289235566
785000,-39594.80314755133
786000,-40221.990582386046
787000,-39722.802333993284
788000,-40045.271370288
789000,-39507.89879713578
790000,-39682.257875410054
791000,-40340.46755027752
792000,-39882.9112796345
793000,-40274.42472990957
794000,-39622.44920512472
795000,-39792.06662209226
796000,-39825.843890488264
797000,-39458.54771544546
798000,-40210.52309708105
799000,-40411.109280794364
800000,-39607.48404378297
801000,-39872.047458816596
802000,-39789.28727864593
803000,-39686.91161587137
804000,-39777.04728526267
805000,-39978.84180953961
806000,-40039.71130580935
807000,-40608.14517340224
808000,-40225.467252475646
809000,-39887.67577257837
810000,-39822.561875584724
811000,-39867.529830714164
812000,-39719.86339738738
813000,-40665.71632567265
814000,-40202.13700286011
815000,-40430.521103028295
816000,-39735.982884878365
817000,-39811.85920039223
818000,-40265.57595080371
819000,-39376.54757027151
820000,-39366.813581862
821000,-40220.62004678124
822000,-40950.56324759002
823000,-39943.5302362262
824000,-40544.387340903544
825000,-39414.95983059153
826000,-39844.89534100534
827000,-40023.95121183188
828000,-39900.237531889725
829000,-40256.935257257086
830000,-40169.71946335785
831000,-40639.181939186696
832000,-39982.53792993416
833000,-40378.7053581324
834000,-39949.45261047024
835000,-39844.3749774409
836000,-40334.4850383609
837000,-40075.34985714662
838000,-40107.14747382156
839000,-39815.86965457817
840000,-39540.2610895024
841000,-39944.980625766264
842000,-39180.315748232344
843000,-39212.29443613281
844000,-40127.65879457918
845000,-39330.37105008864
846000,-39948.50306488815
847000,-39993.471976808534
848000,-40137.59724536346
849000,-40090.878724534225
850000,-40092.71792028305
851000,-40147.11422117699
852000,-40098.17826362801
853000,-40223.6234321041
854000,-39535.136520783955
855000,-40124.30270155633
856000,-39819.14409780916
857000,-40139.72115165484
858000,-39382.056216602876
859000,-40114.91281418502
860000,-39920.34902699114
861000,-39651.323261767975
862000,-39442.542719529505
863000,-39907.41971071846
864000,-40169.10217072631
865000,-40537.77814790644
866000,-39918.5918697969
867000,-40530.041316811476
868000,-39577.919330707475
869000,-40089.99533594603
870000,-40198.825430630466
871000,-40340.302259853124
872000,-39887.60111235178
873000,-40614.21115224087
874000,-40465.42181216604
875000,-40146.70812718302
876000,-40121.62048445804
877000,-39724.61136587628
878000,-40307.535002799385
879000,-40444.1666407367
880000,-40362.71175828128
881000,-39936.26349079157
882000,-39732.41535820059
883000,-40425.69607202176
884000,-40137.41883249601
885000,-39661.87761528687
886000,-39710.840704795875
887000,-40097.11994863934
888000,-39691.6104835145
889000,-39498.64883516358
890000,-40175.57269224081
891000,-39847.03942385834
892000,-39505.081051202156
893000,-39775.891360734604
894000,-39241.19249347628
895000,-39866.42011888583
896000,-39883.27091896364
897000,-40164.27697912324
898000,-39285.33100581602
899000,-39853.067657240135
900000,-39683.690924155584
901000,-40258.40177109005
902000,-40324.58809038761
903000,-40641.37522690704
904000,-40685.86220159368
905000,-40044.1639465388
906000,-40576.862641971806
907000,-40741.935756816514
908000,-40083.32189501912
909000,-39858.75231068945
910000,-39798.51030594052
911000,-40090.88362008201
912000,-39611.79432391873
913000,-40332.8944797194
914000,-39896.15733786332
915000,-39784.06315013383
916000,-39911.57083477615
917000,-39499.58495023401
918000,-40246.160105032264
919000,-40136.34625831608
920000,-39554.37928866141
921000,-40011.02796260936
922000,-39613.302121104934
923000,-39991.982295173184
924000,-40268.14005582081
925000,-39873.35581702087
926000,-40103.194826810286
927000,-39895.536475157896
928000,-40582.973090750864
929000,-40854.360431466
930000,-40256.095869279015
931000,-39476.74965773293
932000,-40433.210246467715
933000,-39258.298946342125
934000,-40239.39594297136
935000,-40115.345232583335
936000,-39840.82668058015
937000,-40251.382222533306
938000,-40183.68020588832
939000,-40674.938505796395
940000,-40386.96375529317
941000,-40084.88752955625
942000,-39981.66861850029
943000,-39688.644763845616
944000,-39622.72960621443
945000,-39904.265445145225
946000,-39630.31398355287
947000,-39829.46166248236
948000,-39403.480083994
949000,-39184.798832726476
950000,-39355.40010772914
951000,-40276.704852379684
952000,-40616.776157534274
953000,-40300.58888240187
954000,-40326.281020603536
955000,-39962.33124772788
956000,-39807.680982692575
957000,-40284.36113120237
958000,-39503.408001240095
959000,-40248.81376191155
960000,-40560.00538024786
961000,-40204.6590970353
962000,-39731.989417828496
963000,-40452.74555028185
964000,-40015.59646080618
965000,-39648.19234474156
966000,-39646.34719724847
967000,-39883.527472524715
968000,-40044.78673213478
969000,-39508.857992227735
970000,-39886.25037442699
971000,-39600.676126533566
972000,-39968.54710558172
973000,-39764.38502544131
974000,-39803.12156905776
975000,-40219.47600908553
976000,-40134.626471811745
977000,-40021.16441429218
978000,-39894.32791672417
979000,-39728.45426693281
980000,-39409.611022498
981000,-39961.523437938755
982000,-39581.9683989424
983000,-39402.50553147818
984000,-40131.94903018288
985000,-39602.205692350806
986000,-39969.14822467497
987000,-40066.5391500673
988000,-40467.76582432782
989000,-40432.665145873456
990000,-39912.832402434185
991000,-39585.17511815338
992000,-39795.733737908304
993000,-40209.337966519
994000,-39924.731122835976
995000,-39857.57492911823
996000,-39556.128503890344
997000,-40459.74751811022
998000,-40148.661970634144
999000,-39950.92920286236
1000000,-40259.84113964331
1001000,-39976.051279207255
1002000,-39849.59182752696
1003000,-39774.62998933409
1004000,-39566.460076091
1005000,-40046.76895055421
1006000,-40111.51189247021
1007000,-39911.526352485074
1008000,-39373.1047487139
1009000,-39623.57714727026
1010000,-39519.76596098326

System Time is: 2023-03-26 18:56:35.133601
Finished simulation.

Total simulation time:  2:22:10.363278
