inter,vdw,multipole,polar
-12831.6118,5890.7521,-13303.1205,-5438.0384
-12754.2388,5999.8107,-13299.8247,-5473.0222
-12806.7542,5902.7445,-13296.5556,-5431.8615
-12853.8429,5870.7214,-13282.5882,-5460.6403
-12788.8334,6019.5079,-13353.6115,-5473.8843
-12758.0467,6059.9511,-13368.5336,-5468.4694
-12786.8763,6094.8636,-13399.9559,-5500.624
-12772.6,5827.4667,-13233.0369,-5386.2344
-12889.3623,5932.5439,-13381.3753,-5459.7268
-12774.2699,5824.6759,-13226.6328,-5390.8953
-12864.2534,5936.4245,-13359.6356,-5459.7126
-12707.3259,5841.4878,-13183.7998,-5383.8459
-12809.1007,5863.2629,-13270.1088,-5421.2008
-12858.7598,5970.3211,-13373.1892,-5474.6637
-12879.1078,6090.7748,-13462.5552,-5526.3134
-12929.4265,5983.3473,-13418.2937,-5513.508
-12915.7491,5846.6998,-13317.3946,-5463.8952
-12886.5644,5990.2715,-13408.4654,-5487.1691
-12822.7149,5882.3622,-13298.4036,-5425.633
-12893.3775,5929.1935,-13371.3666,-5469.9824
-12997.4013,5966.0421,-13464.4827,-5518.2096
-13008.6713,6106.16,-13553.4277,-5580.4574
-12901.4446,6151.3987,-13498.8882,-5572.9287
-12855.4339,5984.0936,-13355.1324,-5503.5049
-12959.6152,6042.8547,-13497.2198,-5524.6727
-12985.3323,5932.8447,-13454.541,-5482.8615
-12922.7927,6083.6261,-13462.2551,-5563.3305
-12944.3592,6111.8835,-13501.8909,-5573.4909
-13018.3397,6004.207,-13529.5662,-5512.0558
-12938.709,6104.8246,-13522.0475,-5540.3193
-12953.6139,5989.3673,-13458.9449,-5503.0542
-12925.4683,5980.7743,-13421.405,-5503.8027
-12883.1459,5984.1327,-13405.7699,-5480.4683
-12895.3267,6061.0078,-13456.7111,-5518.6772
-12935.3191,6018.4915,-13465.0906,-5507.4971
-12907.1817,5969.3458,-13425.793,-5469.6596
-12817.6906,6109.3126,-13433.2889,-5512.8468
-12966.9562,6003.107,-13482.2278,-5506.6855
-12842.0594,6059.0009,-13411.4965,-5508.7806
-13128.1755,6246.1293,-13740.5972,-5652.754
-13029.005,6027.1688,-13526.3655,-5548.8861
-12986.4067,6087.2177,-13538.4917,-5554.1628
-12965.0194,6091.6315,-13517.2058,-5558.5732
-12882.7711,5970.7776,-13407.0672,-5465.583
-12876.8484,5826.2465,-13291.0619,-5431.1629
-12918.1081,6060.0549,-13462.4652,-5534.7686
-12891.5149,5940.7275,-13376.6056,-5474.8347
-12947.4316,5937.1821,-13410.052,-5493.7667
-12978.0277,6000.2529,-13474.3806,-5523.1691
-12950.7321,6098.221,-13532.7938,-5535.1876
-12971.7258,6084.572,-13523.798,-5551.6388
-12900.6739,6295.402,-13614.4458,-5600.6892
-12914.3295,6130.365,-13464.7517,-5598.7181
-12795.7641,5909.2601,-13282.2122,-5441.5306
-12870.4145,5919.1816,-13368.1775,-5440.3533
-12912.9851,6031.724,-13445.6407,-5518.0269
-12974.2367,6119.1759,-13551.466,-5560.9165
-12876.5767,6036.8966,-13410.2532,-5522.2413
-12942.168,6043.5963,-13443.7187,-5561.05
-12971.8984,5989.8197,-13443.5573,-5537.1593
-12966.9797,6244.3548,-13618.5698,-5611.78
-13089.8616,6199.5341,-13671.4284,-5636.5977
-13088.1775,6252.7664,-13674.4972,-5685.521
-12990.2314,6151.274,-13564.8319,-5595.5565
-12973.0392,5863.4948,-13394.4305,-5460.979
-13017.5403,6050.3479,-13533.3953,-5553.459
-12927.8559,6100.1698,-13490.9428,-5556.0888
-12921.5173,6105.4945,-13510.3353,-5535.6114
-12955.3135,5981.7551,-13466.5396,-5489.8836
-12867.9148,6095.3639,-13455.4616,-5526.602
-12996.1702,6055.7879,-13519.3219,-5551.6103
-12987.2424,5946.9103,-13454.8447,-5498.3974
-12836.9445,6028.5969,-13372.7561,-5511.5437
-12824.3601,5956.2785,-13314.2905,-5485.427
-12835.8032,5953.8847,-13339.6733,-5469.1826
-13008.2911,6059.2582,-13544.7439,-5541.9066
-12940.5721,6052.4035,-13494.214,-5517.555
-13070.6065,6003.1881,-13534.1341,-5558.1986
-12982.4552,6074.2415,-13507.4924,-5568.1448
-12949.6018,5982.7424,-13441.6625,-5509.6176
-12856.3158,5971.359,-13372.9962,-5473.5297
-12819.7715,5991.3295,-13325.8147,-5504.1853
-12939.8373,5908.861,-13377.7157,-5489.8686
-12947.9658,5925.0513,-13364.9615,-5527.1161
-12913.2077,6096.6293,-13479.0956,-5549.6253
-13021.4201,5902.9193,-13447.7816,-5495.0829
-13057.2395,6020.9551,-13531.8807,-5565.3934
-13059.9107,6041.994,-13536.2069,-5584.6715
-12941.0784,5921.2294,-13401.8051,-5479.3307
-12897.8288,5881.8916,-13322.1174,-5476.3151
-12854.89,5956.5505,-13363.8863,-5466.8945
-12940.2532,5924.2347,-13372.4458,-5510.8486
-12980.3929,6025.1377,-13456.3411,-5568.0341
-12994.6064,5991.5829,-13456.5655,-5548.3851
-12916.6462,6064.1106,-13427.7307,-5571.723
-12900.5637,6036.426,-13445.3653,-5510.2975
-12866.862,5799.3508,-13277.0652,-5407.6724
-12896.0639,6122.2332,-13478.7374,-5558.0536
-12953.5,6108.0123,-13525.1259,-5555.1155
-12863.6179,6013.3127,-13398.7299,-5496.9009
-12891.3766,5870.6422,-13341.8217,-5438.9036
-12849.6032,5824.9863,-13270.05,-5423.2459
-12820.1271,5871.7881,-13273.5317,-5437.3256
-12893.5607,5948.2752,-13373.048,-5487.6234
-12877.3959,5879.9707,-13338.566,-5437.3874
-12835.1233,5821.0473,-13276.6465,-5398.3897
-12690.564,5891.6586,-13223.1815,-5377.7559
-12782.7415,5868.2745,-13275.0542,-5395.0378
-12758.7682,6044.9243,-13332.2155,-5490.5957
-12788.2142,6126.7117,-13412.1051,-5521.7229
-12919.7329,6019.6857,-13448.6591,-5509.6743
-12813.0518,5927.9603,-13290.8816,-5468.9332
-12794.1499,5875.9684,-13273.6244,-5414.8734
-12849.2961,6059.4315,-13410.221,-5517.3864
-12923.2462,5931.6334,-13392.0635,-5481.4004
-12895.5526,6013.0476,-13385.4132,-5542.0396
-12728.3434,5780.5787,-13151.9742,-5375.9566
-12702.0467,5843.3344,-13149.815,-5414.3338
-12809.06,6073.5825,-13393.2642,-5507.9021
-12830.4414,5976.8031,-13344.8407,-5481.4769
-12743.9278,5977.4453,-13290.2251,-5450.2153
-12790.8027,5953.7627,-13301.1322,-5462.6921
-12865.2112,5910.4858,-13319.5564,-5475.0843
-12774.6553,6032.4011,-13354.0322,-5471.8669
-12849.6838,5967.7207,-13337.3666,-5498.99
-12960.0062,6046.607,-13456.3073,-5569.1825
-12889.7389,6029.3195,-13426.6609,-5511.3262
-12805.7815,5974.3333,-13303.102,-5496.0653
-12803.8691,5816.3448,-13251.2128,-5387.5574
-12750.7112,5809.5143,-13210.333,-5368.8399
-12775.5539,5928.071,-13297.2187,-5425.2444
-12818.1766,6198.6347,-13464.5087,-5571.3206
-12750.5303,5928.8777,-13267.5988,-5430.7468
-12781.9799,5860.69,-13237.5741,-5423.7215
-12776.9605,5916.6942,-13270.2781,-5442.2147
-12726.2052,5811.7908,-13187.6793,-5369.264
-12820.9778,5913.2914,-13295.5891,-5457.5084
-12841.1898,5848.7795,-13278.7445,-5430.0105
-12736.0706,5946.6878,-13252.474,-5449.3
-12823.3988,5867.1411,-13268.4162,-5441.3168
-12749.3847,5927.2511,-13248.9086,-5446.4874
-12796.1361,5977.2202,-13324.7847,-5467.3984
-12706.3765,5884.2385,-13194.3247,-5415.1972
-12794.7644,6084.3139,-13394.4732,-5503.8494
-12744.2494,5960.1019,-13284.6152,-5438.7186
-12613.5752,5945.8607,-13184.84,-5393.5627
-12793.7467,5941.8541,-13299.1828,-5455.2755
-12854.4597,6010.7841,-13381.3728,-5502.4839
-12804.5296,5933.6173,-13252.0296,-5504.9974
-12951.8758,6173.3555,-13509.4737,-5634.9033
-12994.5883,5995.8326,-13471.8166,-5537.7663
-12782.5777,5943.1385,-13291.9511,-5452.7998
-12835.0346,5969.734,-13334.5175,-5489.079
-12913.3255,6150.4831,-13498.3712,-5584.6579
-12824.4823,6072.7791,-13390.3467,-5526.2577
-12879.9796,6014.5548,-13392.4663,-5521.2981
-12829.5983,5982.8603,-13353.6586,-5477.7877
-12826.5267,5948.121,-13317.3933,-5475.791
-12906.2248,5834.7348,-13305.071,-5454.63
-12852.7893,5889.1379,-13303.169,-5457.6499
-12894.0097,6014.7579,-13384.864,-5542.9966
-12889.2759,6025.7345,-13408.442,-5525.3489
-12862.2861,6085.353,-13447.1666,-5519.3169
-12948.3278,6098.1856,-13479.5951,-5585.8894
-12959.8236,6128.2951,-13505.75,-5601.4321
-12849.5646,6035.4949,-13364.3667,-5539.2258
-12877.4947,5965.6613,-13362.0819,-5499.8231
-12849.1228,5903.1462,-13289.8764,-5481.3174
-12888.2451,6012.1674,-13394.3344,-5524.9621
-13026.5917,6224.2012,-13592.4507,-5677.0806
-12934.0183,6118.6167,-13482.2693,-5589.2689
-12945.4277,6030.7386,-13457.8617,-5537.1351
-12900.5566,5976.8065,-13366.3198,-5530.1314
-12985.6217,5886.3234,-13396.331,-5494.3332
-12893.3927,6084.2543,-13468.5099,-5528.0749
-12905.4977,6090.2631,-13488.1415,-5526.5223
-12986.6094,6126.5425,-13538.2897,-5593.2581
-12846.8626,6239.9409,-13509.9678,-5595.4407
-12869.6274,5938.002,-13356.4339,-5469.7103
-12798.171,6059.9967,-13359.5905,-5517.394
-12769.363,5965.2383,-13304.959,-5448.5455
-12824.021,5955.3912,-13348.132,-5450.3097
-12865.9609,6099.8375,-13467.3737,-5516.9819
-12786.5217,5959.8578,-13312.9711,-5452.8163
-12982.6842,6101.7231,-13525.0478,-5578.2937
-12864.3231,6361.5801,-13619.2731,-5625.4219
-12835.5411,6115.5862,-13427.4918,-5542.2417
-12799.7278,6037.7636,-13381.2759,-5475.168
-12877.7306,5915.9949,-13356.3812,-5456.1165
-12862.7503,5941.7324,-13353.1266,-5470.2328
-12882.2255,6114.5441,-13476.4017,-5539.4169
-12841.8312,5930.0382,-13363.6711,-5427.1575
-12803.9732,6104.1483,-13391.441,-5535.8394
-12696.5647,5985.5062,-13248.0644,-5453.0435
-12680.3704,5981.6857,-13242.7403,-5438.4276
-12687.104,5936.854,-13255.6919,-5387.4202
-12869.8123,6021.4745,-13397.4419,-5513.0487
-12898.9765,6089.8688,-13478.1167,-5529.6175
-12885.0854,5904.5771,-13355.0037,-5453.55
-12751.5571,5920.7525,-13299.3854,-5391.9235
-12935.1793,5938.8952,-13412.4726,-5480.4186
-12985.7379,6100.9249,-13521.732,-5583.9522
-12925.5847,5926.5845,-13378.3365,-5492.6152
-13005.9072,5946.59,-13474.1054,-5497.1295
-12874.0299,6038.1585,-13452.0742,-5478.8919
-12999.8999,6191.5961,-13605.5959,-5604.683
-13022.7937,6135.5568,-13601.4706,-5575.5758
-13000.3638,6007.3073,-13537.0781,-5489.2895
-13009.7118,6136.5324,-13586.5792,-5578.5581
-12952.7782,6211.6485,-13589.4805,-5593.8696
-12910.0711,6068.0467,-13486.9628,-5510.2365
-12847.3929,6110.0439,-13453.58,-5522.754
-12897.8246,6162.309,-13503.3394,-5575.7391
-12919.4328,6271.0028,-13589.2205,-5620.1051
-12897.7405,6193.4314,-13531.047,-5579.0151
-12977.6988,6125.1757,-13526.5073,-5595.1927
-12849.9825,6111.2696,-13449.2209,-5530.5278
-12941.7408,5939.1248,-13411.283,-5488.4201
-12683.1564,5933.7311,-13214.2252,-5421.5206
-12789.8985,5929.2983,-13285.6627,-5452.4854
-12780.7207,5763.072,-13185.6932,-5376.8645
-12850.2734,6010.1387,-13386.2805,-5493.0115
-12765.591,6086.8219,-13363.0324,-5508.2738
-12753.5943,6010.6947,-13313.1264,-5469.9967
-12739.1181,5983.0552,-13291.0102,-5449.9478
-12843.4611,6093.6715,-13418.1817,-5537.7962
-12865.8202,5935.3171,-13359.0257,-5461.2193
-12864.9858,5917.2462,-13344.7095,-5456.4895
-12841.5887,6118.229,-13450.7973,-5527.8697
-12849.8976,5947.3976,-13337.6936,-5478.4883
-12911.0124,5918.5267,-13375.3498,-5472.8771
-12969.9339,6096.6525,-13504.2686,-5581.339
-12947.889,5973.5269,-13438.4483,-5501.7754
-12867.7839,5982.2215,-13366.7495,-5501.9136
-13002.8265,6140.0392,-13560.6106,-5600.8524
-12922.2683,6152.9007,-13487.2208,-5606.5647
-12925.0719,6093.0266,-13491.1852,-5545.6592
-12791.9658,5976.5939,-13339.7656,-5447.5333
-12846.8228,6094.0654,-13445.4195,-5514.7327
-12850.9022,6093.2367,-13432.926,-5530.0914
-12794.278,6116.9331,-13388.091,-5542.1307
-12848.1117,5984.3692,-13369.7497,-5481.3644
-12785.6756,5940.6682,-13285.2149,-5459.9212
-12889.9892,5989.4306,-13387.9363,-5509.9336
-12851.7105,6079.9702,-13414.672,-5535.5335
-12837.395,6141.8609,-13450.5235,-5547.3594
-12974.503,6127.455,-13536.0051,-5584.902
-12950.2477,6136.2829,-13550.6978,-5554.3746
-12902.3834,6150.5464,-13518.688,-5553.2689
-12899.6334,6057.437,-13439.4254,-5536.4214
-12834.7576,6115.9976,-13473.2647,-5496.5251
-12822.7855,5945.4164,-13358.9964,-5427.792
-12848.0361,5950.4299,-13384.6144,-5432.8784
-12782.782,5846.1686,-13252.7845,-5394.8489
-12875.7508,6029.2232,-13423.087,-5500.7889
-12775.6637,5936.7773,-13295.7306,-5435.682
-12887.5707,5908.1421,-13352.9704,-5461.9355
-12899.8708,5814.1897,-13313.518,-5419.721
-12994.0941,6150.5748,-13570.3094,-5593.5612
-12995.5628,5953.8791,-13443.5435,-5525.0948
-12952.4596,5999.5812,-13441.5744,-5529.7071
-12900.1185,6068.9189,-13444.6424,-5543.4293
-13001.8002,6027.1272,-13508.23,-5539.8756
-12955.8471,6043.279,-13496.7294,-5521.1955
-12865.0706,5825.1253,-13305.6786,-5403.7435
-12948.8452,6001.8895,-13441.336,-5528.5381
-12894.3945,6138.5529,-13504.3233,-5547.5363
-13003.962,6130.3556,-13555.6999,-5597.8578
-12950.4094,5997.4459,-13453.3691,-5513.612
-12929.1598,6100.3834,-13508.233,-5540.5081
-12990.1284,6022.7092,-13490.6812,-5541.2059
-12956.0978,6084.349,-13529.8164,-5529.458
-12955.2197,6096.8234,-13498.2433,-5572.7948
-12937.9178,5944.2311,-13422.9214,-5478.3954
-13000.3153,5954.3235,-13438.9321,-5534.851
-12928.2411,5962.1864,-13418.1587,-5491.3293
-12867.2929,5899.5623,-13363.0821,-5422.6816
-12878.5044,5970.2101,-13363.7913,-5503.9837
-12816.5421,5970.3164,-13360.6923,-5445.2177
-13000.1413,6120.5235,-13557.9032,-5582.2284
-12980.0376,6142.5315,-13559.051,-5582.7381
-13003.4341,6329.5531,-13687.1946,-5664.8902
-12947.7497,6005.5863,-13462.3363,-5510.1936
-12896.5887,6021.5352,-13428.7487,-5508.3803
-12918.3427,6016.8538,-13452.9927,-5501.5167
-12931.6668,6168.5611,-13551.9019,-5567.3789
-12958.622,6140.7975,-13550.1299,-5567.998
-12908.8563,5885.0369,-13319.655,-5493.1144
-12873.8418,6038.957,-13413.6859,-5517.9951
-12892.5416,5906.6862,-13360.7576,-5457.7835
-12886.1864,5970.2337,-13384.5473,-5491.0589
-12851.6744,5972.6524,-13393.0437,-5450.2133
-12864.6276,5916.2182,-13362.5067,-5437.4979
-12921.0198,6195.7297,-13564.3756,-5571.2695
-12966.4178,6006.545,-13460.0708,-5531.6987
-12973.155,6211.0927,-13608.8631,-5594.4687
-12976.2746,5830.9596,-13401.8591,-5424.3061
-12939.6251,5927.8765,-13397.8565,-5488.6425
-12865.3278,5815.2503,-13289.1689,-5410.496
-12775.5712,6115.1387,-13400.1096,-5509.6748
-12822.8761,6159.6479,-13428.9712,-5572.8033
-12843.2773,5972.3071,-13398.2601,-5436.3771
-12859.1254,6142.169,-13478.4734,-5541.8996
-12824.2194,6005.3073,-13382.243,-5466.5907
-12790.6137,6274.6408,-13500.563,-5583.4465
-12782.4951,6215.4749,-13433.6835,-5583.2724
-12687.2648,5840.2722,-13181.0895,-5365.4188
-12636.8312,5832.4347,-13148.0729,-5340.2174
-12611.35,5705.9605,-13041.4016,-5294.9301
-12710.834,5780.3141,-13155.3988,-5354.9183
-12779.3925,5871.8684,-13266.6078,-5403.6283
-12767.4758,6037.9939,-13332.8204,-5491.3607
-12685.8529,5834.7458,-13189.1788,-5350.2589
-12734.7952,6013.2146,-13316.8599,-5449.9418
-12711.8914,5873.6673,-13216.2179,-5388.285
-12679.5502,5998.4346,-13292.9948,-5403.5869
-12723.8417,5825.1832,-13206.1352,-5361.5794
-12649.2586,5825.5126,-13167.7742,-5325.6395
-12662.0259,5956.2012,-13237.2694,-5399.9761
-12673.1979,5881.2928,-13205.4001,-5367.7701
-12785.6461,5900.378,-13290.3981,-5414.6102
-12710.8011,5851.62,-13207.246,-5374.1629
-12876.1883,6149.3049,-13491.0335,-5553.2801
-12737.9991,6162.2847,-13396.1429,-5522.9267
-12541.4443,5945.1543,-13151.3456,-5354.0679
-12580.4564,5940.9078,-13163.8714,-5376.0119
-12693.527,6072.2866,-13334.1371,-5449.9609
-12647.255,5925.4182,-13193.6939,-5397.788
-12628.3825,5809.7728,-13113.1751,-5343.4206
-12621.5935,5935.0304,-13176.2259,-5399.3876
-12645.4973,5909.4999,-13173.3701,-5400.6696
-12514.2059,6037.028,-13174.2923,-5395.6385
-12554.7148,5868.6508,-13105.5001,-5336.6992
-12750.5658,6005.2247,-13299.9776,-5474.3437
-12671.571,5973.533,-13231.2179,-5432.4057
-12562.3673,5864.1288,-13107.4112,-5337.6008
-12616.8536,5908.96,-13186.7247,-5357.9356
-12692.5847,5834.2473,-13183.7086,-5361.6596
-12700.6994,5916.3997,-13237.2946,-5398.5958
-12706.4667,5983.5248,-13289.6492,-5419.2019
-12700.776,5892.6494,-13226.2613,-5386.2189
-12736.3135,5960.7367,-13291.8824,-5424.1682
-12789.0338,6016.6247,-13388.1837,-5436.5891
-12757.8454,6051.6389,-13342.639,-5485.7794
-12826.4116,6057.1234,-13389.5819,-5512.265
-12749.2506,6156.8306,-13416.7584,-5507.9522
-12808.9423,5913.9952,-13320.6108,-5421.1022
-12666.2446,5932.0769,-13230.7552,-5386.274
-12724.4707,6022.2623,-13306.9055,-5458.8434
-12790.0977,6062.1872,-13377.755,-5493.6586
-12813.5792,6124.0914,-13447.58,-5509.2058
-12753.0137,5863.4126,-13245.8016,-5389.4433
-12652.2094,6067.114,-13281.2032,-5457.0535
-12605.751,6009.8052,-13229.8537,-5404.6459
-12721.9793,6122.4379,-13385.9555,-5477.2407
-12681.044,5879.6731,-13178.8518,-5400.5205
-12625.0984,6051.9096,-13253.5932,-5442.1884
-12677.0733,5963.4516,-13218.8031,-5440.6495
-12617.8351,5814.221,-13114.6923,-5336.1976
-12587.1793,5851.9234,-13131.0891,-5326.9206
-12582.8051,5835.018,-13133.8559,-5302.6089
-12540.0466,5952.8438,-13142.9713,-5369.0325
-12645.781,6085.5778,-13306.2503,-5444.1901
-12588.3518,5973.8871,-13205.1909,-5375.7467
-12560.1208,5955.8901,-13174.545,-5360.4513
-12644.576,5910.5287,-13223.0651,-5350.5682
-12597.5953,5958.7792,-13196.8901,-5378.1153
-12659.7991,6020.0735,-13279.8311,-5418.6584
