Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-24 16:30:58.169438
Creating the simulation system...

System Time is: 2023-03-24 16:31:11.122285
The simulation system has been created. Preparing for simulation...
bubble radius: 2.0254 A

System Time is: 2023-03-24 16:31:17.115013
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
123000,-40484.66438775686,1:1:13:29
124000,-40550.9478038892,1:1:14:05
125000,-40660.634751447404,1:1:14:42
126000,-40191.255040485405,1:1:15:14
127000,-40455.7709564025,1:1:15:53
128000,-40999.45661733154,1:1:16:29
129000,-39561.43075713725,1:1:17:09
130000,-40411.89687890989,1:1:17:49
131000,-40284.91251484478,1:1:18:31
132000,-39879.10568561398,1:1:19:10
133000,-40297.950117727254,1:1:19:44
134000,-40497.943638440556,1:1:20:21
135000,-40314.89677048432,1:1:21:03
136000,-40031.88070085761,1:1:21:41
137000,-40003.41089017446,1:1:22:17
138000,-40187.137942425885,1:1:22:53
139000,-40251.861049432395,1:1:23:28
140000,-40918.00828624367,1:1:24:00
141000,-40130.10814306647,1:1:24:32
142000,-40761.24404101259,1:1:25:05
143000,-40635.034795176005,1:1:25:36
144000,-40178.21900775477,1:1:26:08
145000,-40419.49773383076,1:1:26:39
146000,-40309.6542152508,1:1:27:10
147000,-40291.12780399866,1:1:27:40
148000,-40193.51931968752,1:1:28:09
149000,-40600.10505208208,1:1:28:36
150000,-40038.846095890585,1:1:29:01
151000,-40324.31074083055,1:1:29:29
152000,-40755.952310933004,1:1:29:56
153000,-40162.37800280416,1:1:30:21
154000,-39756.271184610494,1:1:30:28
155000,-40121.32955846941,1:1:30:33
156000,-40373.96629535721,1:1:30:47
157000,-40774.71548459107,1:1:31:02
158000,-40007.0996442412,1:1:31:15
159000,-39799.953452881324,1:1:31:29
160000,-40113.91196320426,1:1:31:21
161000,-40783.294550369406,1:1:31:37
162000,-40193.20104601734,1:1:32:00
163000,-40417.63857534783,1:1:32:21
164000,-40106.733353127274,1:1:32:18
165000,-40857.82566051615,1:1:32:42
166000,-39901.19855967809,1:1:33:05
167000,-40684.55570100687,1:1:32:43
168000,-40203.30624158816,1:1:33:28
169000,-40731.10086296756,1:1:33:17
170000,-40118.56902589463,1:1:33:36
171000,-39748.52719700188,1:1:33:57
172000,-40117.958580181745,1:1:34:20
173000,-39354.20861907244,1:1:34:40
174000,-40276.64253834255,1:1:34:57
175000,-40362.24372404638,1:1:35:13
176000,-39869.57292180427,1:1:34:56
177000,-40069.0408712419,1:1:34:54
178000,-39839.56299048614,1:1:34:54
179000,-40484.20655395728,1:1:35:04
180000,-40223.15976247928,1:1:35:16
181000,-40771.93041383133,1:1:35:26
182000,-39915.23043926597,1:1:35:35
183000,-40454.72445453615,1:1:36:13
184000,-40287.8489582072,1:1:36:44
185000,-39623.355082085895,1:1:37:28
186000,-40550.29154312619,1:1:37:27
187000,-40916.7408762957,1:1:37:27
188000,-39845.41193687703,1:1:37:41
189000,-40564.31262844785,1:1:38:07
190000,-40029.3633086671,1:1:38:30
191000,-40944.6925035969,1:1:38:52
192000,-39545.07968866495,1:1:39:14
193000,-39937.782251097764,1:1:39:06
194000,-39026.15530401113,1:1:39:51
195000,-40229.532655988995,1:1:39:50
196000,-40764.80115919084,1:1:40:03
197000,-40428.31475735919,1:1:39:58
198000,-40012.85226297911,1:1:40:32
199000,-39673.46371231538,1:1:40:19
200000,-40561.003700595225,1:1:40:08
201000,-39899.03784866289,1:1:40:01
202000,-40829.57436249882,1:1:40:25
203000,-40548.59591712621,1:1:40:32
204000,-39661.82453072962,1:1:40:30
205000,-40204.50232572539,1:1:40:38
206000,-40462.836754891265,1:1:40:19
207000,-40036.28910267973,1:1:40:35
208000,-39715.97252221427,1:1:40:23
209000,-40473.822814106315,1:1:40:03
210000,-40581.14611212596,1:1:40:37
211000,-40935.32604620344,1:1:40:28
212000,-39619.03316437489,1:1:40:12
213000,-39501.15620730856,1:1:40:28
214000,-39934.21504899466,1:1:40:17
215000,-40654.54851067213,1:1:40:15
216000,-39777.50363449317,1:1:40:19
217000,-39915.39075261298,1:1:40:21
218000,-39557.02445436465,1:1:40:22
219000,-40264.869578239624,1:1:40:25
220000,-40518.51356276795,1:1:40:23
221000,-40100.071385263975,1:1:40:23
222000,-39892.09189508455,1:1:40:24
223000,-40153.19471547204,1:1:40:23
224000,-39646.91132359607,1:1:40:26
225000,-39557.183438262655,1:1:40:27
226000,-40098.37506348522,1:1:40:31
227000,-40414.15691813052,1:1:40:34
228000,-39705.41816518983,1:1:40:38
229000,-40839.294747086205,1:1:40:38
230000,-40208.33475359519,1:1:40:38
231000,-39884.09621856024,1:1:40:40
232000,-39475.73833308345,1:1:40:41
233000,-39718.31692659223,1:1:40:44
234000,-39796.56964886957,1:1:40:47
235000,-40051.57163396908,1:1:40:49
236000,-39933.21809117672,1:1:40:50
237000,-39800.54104896701,1:1:40:52
238000,-39953.78739683906,1:1:40:55
239000,-40138.81404253974,1:1:40:57
240000,-40215.53963568951,1:1:41:01
241000,-40653.98556037888,1:1:41:02
242000,-40337.969677967936,1:1:41:06
243000,-40484.958601118284,1:1:41:09
244000,-39974.12119166959,1:1:42:17
245000,-40049.952400594804,1:1:42:25
246000,-40332.30944001409,1:1:42:32
247000,-40349.25714256258,1:1:42:39
248000,-40556.02760399673,1:1:42:46
249000,-40201.9436969776,1:1:42:53
250000,-40576.529277633046,1:1:43:00
251000,-39837.25436691365,1:1:43:07
252000,-40485.36793774388,1:1:43:13
253000,-40460.17411946769,1:1:43:19
254000,-40420.4140053076,1:1:43:24
255000,-40425.23306852331,1:1:43:29
256000,-40019.03085757756,1:1:43:33
257000,-39725.89593176492,1:1:43:37
258000,-39716.227341039485,1:1:43:42
259000,-40135.80106422615,1:1:43:47
260000,-40295.728210096924,1:1:43:54
261000,-40202.666921343174,1:1:44:00
262000,-40340.10806044528,1:1:44:05
263000,-40572.1548951896,1:1:44:10
264000,-39554.33216772601,1:1:44:16
265000,-40528.54219842258,1:1:44:21
266000,-39903.65537032401,1:1:44:25
267000,-40146.93129179902,1:1:44:31
268000,-40207.0957693414,1:1:44:36
269000,-39980.99657468294,1:1:44:41
270000,-40509.47186752988,1:1:44:46
271000,-40384.00669983033,1:1:44:53
272000,-39949.80836389897,1:1:44:58
273000,-39361.43741468752,1:1:45:02
274000,-39991.37467763426,1:1:45:04
275000,-39888.137628010314,1:1:45:09
276000,-39773.913530276535,1:1:45:12
277000,-39551.029357795735,1:1:45:16
278000,-40299.5902563971,1:1:45:20
279000,-40552.848959610616,1:1:45:24
280000,-40490.78022781416,1:1:45:28
281000,-40290.187997500296,1:1:45:31
282000,-40676.38056114241,1:1:45:34
283000,-40469.07952286212,1:1:45:36
284000,-40016.0708911066,1:1:45:22
285000,-40056.07672695708,1:1:45:33
286000,-39892.85831890929,1:1:45:12
287000,-40105.9071698529,1:1:44:58
288000,-40563.89546736628,1:1:44:45
289000,-39900.739278780515,1:1:45:05
290000,-40133.02772679918,1:1:44:50
291000,-39514.14275489902,1:1:44:51
292000,-39970.58346366994,1:1:44:39
293000,-40752.47153161773,1:1:44:26
294000,-40092.35843664647,1:1:44:13
295000,-39562.91555289777,1:1:44:00
296000,-39906.25181135876,1:1:43:47
297000,-39864.36511690505,1:1:43:34
298000,-40175.501099931396,1:1:43:20
299000,-40815.53891744888,1:1:43:08
300000,-40596.18018152831,1:1:42:55
301000,-40511.343454777256,1:1:42:41
302000,-40356.3620840731,1:1:42:28
303000,-40591.16648330023,1:1:42:14
304000,-40248.90038964538,1:1:42:01
305000,-39810.83175696775,1:1:41:48
306000,-39745.83919120448,1:1:41:34
307000,-40403.65618098165,1:1:41:21
308000,-40118.61396295483,1:1:41:07
309000,-40548.91121680497,1:1:40:54
310000,-38900.093503358075,1:1:40:41
311000,-39676.99377327436,1:1:40:28
312000,-40553.6435460339,1:1:40:17
313000,-39952.978836730064,1:1:40:06
314000,-40923.76149412339,1:1:39:53
315000,-40165.65791103032,1:1:39:43
316000,-39729.14091101508,1:1:39:30
317000,-41175.65288736434,1:1:39:17
318000,-40005.08653939299,1:1:39:04
319000,-39805.18068464399,1:1:38:52
320000,-39466.17908899387,1:1:38:39
321000,-40123.619354393886,1:1:38:26
322000,-40299.86558878906,1:1:38:14
323000,-40303.344741285764,1:1:38:01
324000,-40043.95685598745,1:1:37:54
325000,-39967.55399404907,1:1:37:47
326000,-40129.00895131056,1:1:37:40
327000,-39984.798688960305,1:1:37:33
328000,-40289.91151944709,1:1:37:25
329000,-40705.328548686746,1:1:37:17
330000,-40575.104708650804,1:1:37:09
331000,-41037.807771565815,1:1:37:01
332000,-40723.0097151628,1:1:36:54
333000,-39695.79069434192,1:1:36:46
334000,-40008.646873222075,1:1:36:45
335000,-39963.516030608866,1:1:36:56
336000,-40061.31612671529,1:1:36:52
337000,-40364.122168025206,1:1:36:48
338000,-39919.78738853901,1:1:36:44
339000,-40343.8851754482,1:1:36:40
340000,-40961.551021940206,1:1:36:35
341000,-40218.22834700912,1:1:36:31
342000,-39687.573045945595,1:1:36:27
343000,-39433.40719185074,1:1:36:23
344000,-41393.69380128966,1:1:36:19
345000,-40046.158601807736,1:1:36:15
346000,-39927.474845866986,1:1:36:12
347000,-40052.942828669664,1:1:36:09
348000,-40120.59941704615,1:1:36:46
349000,-40014.58987250806,1:1:36:47
350000,-39732.781950811026,1:1:36:47
351000,-39457.94065951522,1:1:36:48
352000,-39428.394707544474,1:1:36:50
353000,-39149.625507642355,1:1:36:51
354000,-39265.41395048032,1:1:36:53
355000,-40126.40869652374,1:1:36:56
356000,-40735.327927178,1:1:36:56
357000,-39998.56140934835,1:1:36:57
358000,-39173.842184781126,1:1:36:59
359000,-40361.58014813386,1:1:37:00
360000,-40457.72384928115,1:1:37:02
361000,-39553.912593733956,1:1:37:03
362000,-40598.91094519125,1:1:37:04
363000,-40493.178444091325,1:1:37:06
364000,-39773.0899601945,1:1:37:07
365000,-39731.18854172103,1:1:37:08
366000,-40212.50286957597,1:1:37:09
367000,-40456.493108445575,1:1:37:10
368000,-39818.67444314815,1:1:37:12
369000,-40447.23014258902,1:1:37:13
370000,-40158.980836108254,1:1:37:13
371000,-40118.7843781546,1:1:37:12
372000,-39585.056062007934,1:1:37:10
373000,-39940.37832977549,1:1:37:09
374000,-40199.407010590105,1:1:37:07
375000,-39287.73884201798,1:1:37:05
376000,-40458.45337574565,1:1:36:45
377000,-40137.897332271954,1:1:36:35
378000,-40259.16616898094,1:1:36:42
379000,-40039.71324942667,1:1:36:34
380000,-40490.63638370769,1:1:36:39
381000,-40217.972910001175,1:1:36:27
382000,-40617.59835324706,1:1:36:15
383000,-40426.00445254498,1:1:36:03
384000,-40698.3491826132,1:1:35:51
385000,-40472.96607670473,1:1:35:39
386000,-40549.48425200173,1:1:35:27
387000,-40850.003097245004,1:1:35:15
388000,-40349.95447853151,1:1:35:04
389000,-39896.69860313623,1:1:34:51
390000,-40030.49587660408,1:1:34:39
391000,-39879.48802535908,1:1:34:27
392000,-40506.09817412554,1:1:34:16
393000,-40314.11140887851,1:1:34:04
394000,-40430.62513092855,1:1:33:52
395000,-40581.63952913156,1:1:33:40
396000,-40483.731806165946,1:1:33:28
397000,-40584.633415693635,1:1:33:09
398000,-39439.934284051196,1:1:33:03
399000,-39735.35208316565,1:1:32:41
400000,-39698.23218117785,1:1:32:23
bubble radius: 2.1292 A

System Time is: 2023-03-24 17:47:51.822562
Starting equilibration...

401000,-39862.59231184187,1:1:31:55
402000,-40426.52945591166,1:1:31:49
403000,-39739.99524180477,1:1:31:19
404000,-40125.059367134876,1:1:30:50
405000,-40377.76856194776,1:1:30:21
406000,-39192.457483468825,1:1:29:53
407000,-40005.91753674486,1:1:29:24
408000,-40177.03258776301,1:1:28:58
409000,-40392.412576176,1:1:29:03
410000,-39570.93821252182,1:1:28:35
411000,-39236.93936332363,1:1:28:10
412000,-40395.60430491151,1:1:27:44
413000,-40595.983774112115,1:1:27:17
414000,-39502.114608232776,1:1:26:50
415000,-39105.12797030456,1:1:26:24
416000,-39370.386474714556,1:1:25:58
417000,-39868.51723462672,1:1:25:32
418000,-39849.88396283552,1:1:25:06
419000,-39879.92232879007,1:1:24:40
420000,-40519.524255193974,1:1:24:13
421000,-40675.54883444485,1:1:23:46
422000,-40017.535151014206,1:1:23:20
423000,-40133.173752479364,1:1:22:53
424000,-40546.095815860026,1:1:22:26
425000,-40753.88601978088,1:1:22:00
426000,-40104.2172388421,1:1:21:34
427000,-40132.481563781,1:1:21:08
428000,-40566.048911295875,1:1:20:42
429000,-39972.092974277795,1:1:20:16
430000,-40315.59808061138,1:1:19:50
431000,-40240.9102782487,1:1:19:23
432000,-40515.81372607388,1:1:18:57
433000,-40613.61799804238,1:1:18:31
434000,-40253.712753374675,1:1:18:05
435000,-40083.50055206538,1:1:17:39
436000,-40379.70952649573,1:1:17:13
437000,-40425.15591390652,1:1:16:48
438000,-40024.01278247597,1:1:16:22
439000,-39917.845178191055,1:1:15:57
440000,-39917.224855698216,1:1:15:32
441000,-40123.12468674031,1:1:15:06
442000,-40336.253250148104,1:1:14:41
443000,-40308.83574902953,1:1:14:15
444000,-40225.78556714495,1:1:13:50
445000,-40075.81312017576,1:1:13:25
446000,-40012.74629402721,1:1:13:00
447000,-40489.32355834381,1:1:12:34
448000,-40258.03355099755,1:1:12:09
449000,-39623.839300601496,1:1:11:44
450000,-40262.2113713898,1:1:11:19
451000,-39783.743584408105,1:1:10:54
452000,-39898.166976265,1:1:10:29
453000,-40075.07946461535,1:1:10:04
454000,-40280.90081969465,1:1:09:40
455000,-40310.00539386063,1:1:09:17
456000,-40017.69247159626,1:1:08:53
457000,-40727.81081497777,1:1:08:28
458000,-40694.81082980866,1:1:08:03
459000,-40384.81344285868,1:1:07:39
460000,-40810.311243676624,1:1:07:15
461000,-40420.433981889706,1:1:06:50
462000,-40278.96241092383,1:1:06:26
463000,-39397.61961836967,1:1:06:02
464000,-40228.056465603964,1:1:05:38
465000,-39685.891596488946,1:1:05:14
466000,-40377.312489973294,1:1:04:50
467000,-39486.449021924826,1:1:04:26
468000,-39785.09973329867,1:1:04:02
469000,-40242.07397348125,1:1:03:38
470000,-40516.024668109705,1:1:03:15
471000,-40334.01409965588,1:1:02:51
472000,-40594.084814998045,1:1:02:27
473000,-40080.81178806555,1:1:02:03
474000,-40127.5568560289,1:1:01:40
475000,-40390.49109073926,1:1:01:16
476000,-40996.549811706136,1:1:00:53
477000,-40641.309232833344,1:1:00:30
478000,-40115.21655827017,1:1:00:07
479000,-39879.43017906308,1:0:59:44
480000,-40368.3259717577,1:0:59:15
481000,-40804.38249101724,1:0:58:45
482000,-40230.64903896133,1:0:58:19
483000,-39910.98228603449,1:0:57:53
484000,-39917.51870581887,1:0:57:28
485000,-40094.35121937534,1:0:57:02
486000,-40312.11213748634,1:0:56:37
487000,-39528.147608871994,1:0:56:12
488000,-40356.46041555767,1:0:55:48
489000,-39978.41398534557,1:0:55:23
490000,-40405.36047833248,1:0:54:59
491000,-40787.861247737776,1:0:54:34
492000,-41061.87632263001,1:0:54:09
493000,-40828.928705312675,1:0:53:53
494000,-40173.875371013804,1:0:53:50
495000,-39607.573050106424,1:0:53:28
496000,-39762.03414402073,1:0:53:07
497000,-40116.72470344532,1:0:52:47
498000,-40212.24446308125,1:0:52:26
499000,-40459.64176807794,1:0:52:05
500000,-39612.57535213987,1:0:51:44

System Time is: 2023-03-24 18:05:39.613109
Starting production...

501000,-39824.11489805326,1:0:51:33
502000,-40023.840645146745,1:0:51:21
503000,-39413.65912616228,1:0:51:09
504000,-39714.480572969966,1:0:50:58
505000,-39627.41840855105,1:0:50:46
506000,-40442.412151134144,1:0:50:35
507000,-40211.192069045064,1:0:50:24
508000,-39746.75467570763,1:0:50:13
509000,-40127.06464140609,1:0:50:01
510000,-39828.636388429826,1:0:50:07
511000,-40202.682003549744,1:0:49:56
512000,-39871.68899759586,1:0:49:45
513000,-40007.078042157416,1:0:49:34
514000,-40738.82018926546,1:0:49:42
515000,-40060.55968850843,1:0:49:35
516000,-40260.30613645898,1:0:49:27
517000,-39926.10747579585,1:0:49:18
518000,-39555.03169295781,1:0:49:09
519000,-40454.23127606919,1:0:49:00
520000,-40433.89046760923,1:0:48:52
521000,-40271.17465416948,1:0:48:44
522000,-40296.38194482545,1:0:48:36
523000,-40542.543663880584,1:0:48:27
524000,-39917.81078086389,1:0:48:19
525000,-40459.78453185235,1:0:48:10
526000,-40089.618836032474,1:0:48:06
527000,-39745.37150936489,1:0:48:16
528000,-39403.597627087234,1:0:48:06
529000,-40355.96603885371,1:0:47:58
530000,-40220.36441801335,1:0:47:52
531000,-40152.24406989393,1:0:47:47
532000,-39975.90196802179,1:0:47:41
533000,-39879.06752544761,1:0:47:36
534000,-40351.4042916476,1:0:47:31
535000,-40105.08896065944,1:0:47:50
536000,-39970.676845623355,1:0:47:50
537000,-40181.56287588537,1:0:47:51
538000,-40184.51588455096,1:0:47:51
539000,-39839.86142355785,1:0:47:52
540000,-40404.57877351158,1:0:47:51
541000,-40314.180929175294,1:0:47:50
542000,-39611.781603312484,1:0:47:50
543000,-40344.00939678254,1:0:47:49
544000,-40177.92960139224,1:0:47:47
545000,-40616.10375934711,1:0:47:45
546000,-40419.476099665335,1:0:47:43
547000,-40604.318938424214,1:0:47:41
548000,-40655.69360584459,1:0:47:40
549000,-40620.94041301426,1:0:47:40
550000,-40263.4377757325,1:0:47:39
551000,-40774.01193151006,1:0:47:37
552000,-39997.129432435766,1:0:47:36
553000,-40021.524996663225,1:0:47:35
554000,-40483.521375831944,1:0:47:34
555000,-40188.590853811635,1:0:47:33
556000,-39904.10574913061,1:0:47:31
557000,-40144.11642063472,1:0:47:30
558000,-40451.413763834316,1:0:47:29
559000,-39930.68357012719,1:0:47:28
560000,-40109.41073350608,1:0:47:27
561000,-39663.40857179779,1:0:47:27
562000,-40053.05970044286,1:0:47:26
563000,-40263.08445072084,1:0:47:24
564000,-40312.22321587144,1:0:47:22
565000,-40601.72781495142,1:0:47:19
566000,-40164.84874394004,1:0:47:17
567000,-40441.24324087877,1:0:47:15
568000,-40187.14935411344,1:0:47:13
569000,-40157.790231138715,1:0:47:11
570000,-39411.35273689292,1:0:47:08
571000,-39837.68222504278,1:0:47:05
572000,-39957.70978176495,1:0:47:01
573000,-39837.77013098908,1:0:46:52
574000,-40164.68380752009,1:0:46:50
575000,-39800.57570996977,1:0:46:37
576000,-39554.2054678689,1:0:46:29
577000,-39995.391599788934,1:0:46:22
578000,-39840.64376344358,1:0:46:14
579000,-39919.028356106035,1:0:46:07
580000,-40272.388906356115,1:0:46:00
581000,-40051.11853778502,1:0:45:53
582000,-40654.071241894424,1:0:45:40
583000,-39721.99857181137,1:0:45:28
584000,-40058.94710903643,1:0:45:17
585000,-41007.75667382599,1:0:45:07
586000,-40795.76521098786,1:0:44:57
587000,-40343.845071478325,1:0:44:46
588000,-39943.01253733363,1:0:44:35
589000,-39358.93460448935,1:0:44:24
590000,-40240.74888932909,1:0:44:13
591000,-40059.66974222396,1:0:44:02
592000,-40468.00419064024,1:0:43:51
593000,-40766.28304917825,1:0:43:40
594000,-39534.70640092952,1:0:43:28
595000,-40543.17573650522,1:0:43:17
596000,-39456.03083665333,1:0:43:05
597000,-40142.39448061942,1:0:42:54
598000,-39769.26586073491,1:0:42:43
599000,-40305.57584430731,1:0:42:32
600000,-40726.22109867749,1:0:42:21
601000,-40470.307450237524,1:0:42:10
602000,-39680.459169764974,1:0:41:58
603000,-39761.65913291015,1:0:41:45
604000,-39855.04966254502,1:0:41:30
605000,-40007.88170798133,1:0:41:22
606000,-39259.76152767391,1:0:41:08
607000,-39798.24529615435,1:0:40:58
608000,-39246.46076705819,1:0:40:47
609000,-39829.61227755499,1:0:40:37
610000,-39820.86367529428,1:0:40:25
611000,-39951.60318607793,1:0:40:08
612000,-40467.29887225412,1:0:39:56
613000,-40073.46440144288,1:0:39:43
614000,-40162.596848994435,1:0:39:31
615000,-39919.53423870154,1:0:39:19
616000,-39890.27568070828,1:0:39:07
617000,-39918.50509648562,1:0:38:54
618000,-39901.84820025931,1:0:38:41
619000,-39821.62156340198,1:0:38:21
620000,-39912.72924127098,1:0:38:17
621000,-39664.33291068103,1:0:38:01
622000,-40358.71675847146,1:0:37:46
623000,-40268.93910527858,1:0:37:31
624000,-39225.86117070053,1:0:37:16
625000,-39559.442647760676,1:0:37:01
626000,-39565.53120825064,1:0:36:47
627000,-40249.46212282905,1:0:36:32
628000,-39852.48100799015,1:0:36:18
629000,-39671.45535382583,1:0:36:03
630000,-40018.96628721466,1:0:35:48
631000,-39860.543368219805,1:0:35:34
632000,-39582.7495301631,1:0:35:19
633000,-39782.64260926176,1:0:35:04
634000,-40117.16616371702,1:0:34:49
635000,-39759.340372191844,1:0:34:38
636000,-40574.18538647113,1:0:34:28
637000,-40100.97516698682,1:0:34:17
638000,-39968.18215851601,1:0:34:06
639000,-39852.00567696525,1:0:33:51
640000,-40311.094372753854,1:0:33:44
641000,-40522.44400680069,1:0:33:27
642000,-39674.8455306563,1:0:33:16
643000,-40576.64019857576,1:0:33:08
644000,-40548.84932145369,1:0:32:55
645000,-40219.61024802483,1:0:32:43
646000,-40199.63834096152,1:0:32:32
647000,-40022.12938205307,1:0:32:26
648000,-39403.40508430774,1:0:32:17
649000,-39846.25866493864,1:0:32:02
650000,-39321.8496164582,1:0:31:51
651000,-39886.88442544831,1:0:31:39
652000,-39417.756356296275,1:0:31:27
653000,-39789.60330761057,1:0:31:27
654000,-40271.01064917103,1:0:31:19
655000,-39939.74208567259,1:0:31:12
656000,-40032.761581015686,1:0:31:05
657000,-40432.738538798956,1:0:30:57
658000,-40726.27548193383,1:0:30:46
659000,-40391.55403559307,1:0:30:38
660000,-40102.0188670615,1:0:30:31
661000,-40083.04133362579,1:0:30:24
662000,-39789.46948009071,1:0:30:18
663000,-39137.8555799472,1:0:30:11
664000,-39905.157530309996,1:0:30:04
665000,-40082.663964830484,1:0:29:56
666000,-40390.70303603292,1:0:29:49
667000,-40306.03309629156,1:0:29:42
668000,-39993.48042560895,1:0:29:35
669000,-40486.85885538449,1:0:29:28
670000,-39740.76869162558,1:0:29:21
671000,-40341.72684683348,1:0:29:14
672000,-39572.151602517755,1:0:29:07
673000,-40064.15644978164,1:0:29:00
