r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
3.15864,-119.74358562653562,23.53594097171199,0.17004097270270063,7.68397714987715,10.914137823511675,0.11579305559581635,-111.73820515970516,22.370847089149226,0.16577880784838864,-12.661791891891891,7.0164694409919885,0.0928425620499563
3.22962,-118.65743784282701,22.33562616544964,0.07674761738053527,6.958693960970464,9.256809494748536,0.049407911759107075,-110.16431046940929,21.116896478368332,0.07462440494848652,-12.503304667721519,6.374266118952071,0.040999723804488276
3.3006,-117.53514854897689,22.90260344458332,0.042212412452746456,6.276009297440287,7.755978382058738,0.024564958862693696,-108.62906400840272,21.300292856770117,0.0407090093054912,-12.330147903213257,5.926504867403987,0.021473214824654918
3.37158,-116.45423671703006,22.9950430904037,0.026333973942654458,5.606797786422993,6.834124152199651,0.014356240319906614,-107.20150021713563,20.75928151431752,0.025021045163143144,-12.099697017401008,5.706641573676109,0.013118663296573551
3.44256,-114.96050137584096,23.5955866531874,0.018908478447597944,4.820617084368751,6.2777766870081635,0.009753132504857865,-105.46667263167464,20.64948912322915,0.017688697248598728,-11.650252210740042,5.6694268684308335,0.009268528119300009
3.51355,-113.33424082595414,24.733648131440507,0.015462917409475823,4.155371576891845,5.84732203044394,0.007518407370416475,-103.71467025153707,21.04301593710836,0.014262686595688875,-11.210333594988592,5.68249960831335,0.0074116867253795305
3.58453,-111.37542977351465,25.959193648229906,0.014074523951898014,3.536307160081193,5.594022809328028,0.0065335652364089435,-101.75908264960395,21.586772316623712,0.0128345891459415,-10.70023457411901,5.939926851810383,0.006732535681540919
3.65551,-109.18849120398811,27.399129192916803,0.01390927686134814,3.014422245994591,5.396124800246155,0.006172728342054033,-99.69376372642475,22.47154659397551,0.012596580123822433,-10.182028771156823,6.289338731678291,0.006664056407639251
3.72649,-106.87811428067091,28.76329788341266,0.014395636251629491,2.5559662655984328,5.1681603660292454,0.006102102739496953,-97.584572556846,23.22998521280683,0.012937071891905664,-9.645117153952564,6.621492040888716,0.006906999992846668
3.79747,-104.46414916240204,29.99470220338562,0.015355478629902124,2.126772599422997,4.806504228874911,0.006146894298203004,-95.43600313578442,23.890225802811933,0.013704121739220709,-9.074389988915879,6.768471048059703,0.007294346145970594
3.86845,-102.05369227911584,31.134730141684322,0.016594868844022042,1.7271822248954067,4.344354785456724,0.006198889773630011,-93.35074469161572,24.333666930587114,0.014670842377221324,-8.457549657252535,6.8183688815358545,0.007765895067960105
3.93943,-99.62310385250856,31.97323223186718,0.017947589826350675,1.3411856558533142,3.7859200998089846,0.006175876270712713,-91.28156409329036,24.74741660839983,0.01578984254603094,-7.816638708442474,6.557588671410352,0.008128023497897449
4.01041,-97.16390677867041,31.951244400621373,0.019135454098483766,0.955431390458291,3.0754033758421055,0.005936711268657344,-89.21335484477245,24.609741143663303,0.01679377796666924,-7.147890835329307,5.992946844602469,0.008287338860199391
4.08139,-94.82491123770734,31.322235819016985,0.020092403800039144,0.620552263910191,2.4096440268090644,0.005572909172822074,-87.25631406163404,24.290426871493253,0.017693880657005712,-6.5361734968487,5.331582665682577,0.00828960036036826
4.15237,-92.46655767373896,30.239744153890996,0.020813830434438692,0.30154090655129434,1.7398724401947732,0.00499254123294141,-85.2929297508703,23.856124228870947,0.01848684924754658,-5.932593993094853,4.523353107072984,0.008049950347754098
4.22335,-90.22543187607519,28.509031403116765,0.021211931682993294,0.038810708479979805,1.204063891987744,0.004359269861343959,-83.42416460756617,23.03596622647619,0.0190674319499661,-5.405528277647132,3.7765980296071113,0.007720392313065417
4.29433,-88.07238482665466,26.352104802004853,0.02136223563638465,-0.18930636061372216,0.7822445689547789,0.003680529686493229,-81.63563507429086,21.98292157059673,0.019511099872330257,-4.926133662937692,3.1107823037609093,0.0073396247519905995
4.36531,-85.98139361338608,24.235798665286357,0.02121523817916471,-0.35593960666332386,0.52268573084799,0.003115584725095504,-79.88145453785727,21.146456158236553,0.019817006052019984,-4.5417422549074224,2.667409413771256,0.007038240189336266
4.43629,-84.07101931974417,22.179644564429715,0.021022369884378313,-0.4780081515133401,0.3686598932350673,0.002710299771934523,-78.30456598920038,20.20275042549125,0.02006363559973649,-4.181134742064677,2.392668516899587,0.0069047132882311
4.50728,-82.28199313643753,20.562456934976616,0.02070219680167308,-0.5372597127850265,0.314094489958078,0.0025586394331450543,-76.81128095585477,19.447010663255877,0.02013285455603421,-3.9190082933844677,2.4065839406150884,0.007082383461854645
4.57826,-80.70683678918243,19.05144156963069,0.020253672764757293,-0.5760944534160154,0.27668953837369753,0.002440822717191682,-75.50072012143919,18.5392203879495,0.01997954533326078,-3.6894997093211033,2.425516458074678,0.007226732512974849
4.64924,-79.25833339692588,18.00324172512019,0.019755942404350208,-0.5871239642725518,0.26765955134175884,0.0024088722457134126,-74.27373064799357,17.892288806255056,0.019694970963331,-3.519593593773712,2.557868612117199,0.007446659761748273
4.72022,-77.89514552766636,17.38836217013473,0.019363865605827757,-0.5823601543968603,0.25891368517916014,0.0023628721539775727,-73.10970965842928,17.444804811885586,0.019395267707642137,-3.3893125113209988,2.710297539590298,0.0076448893965287415
4.7912,-76.63926828495163,16.711166029642833,0.018668095512780623,-0.5728666061895229,0.24510061605298147,0.0022608348477157194,-72.0266002773607,16.858834529793725,0.018750394573644844,-3.2780565565565567,2.889970937608795,0.007763246477003845
4.86218,-75.47372256212236,16.22327191058919,0.01801616740140379,-0.558558557080549,0.24499912659640757,0.002213988970366853,-71.01828944019847,16.31294428259368,0.01806588999050662,-3.184840610619823,3.104817778898963,0.00788154288934427
4.93316,-74.32232779315116,15.941407225213904,0.017502618618471594,-0.5464411526192396,0.2249753998931845,0.00207925243059818,-70.00559159460394,15.902335788619679,0.017481156523608262,-3.1059372977439565,3.278900255849067,0.00793786675247564
5.00414,-73.20096982071895,15.578795423131172,0.016890510588586195,-0.5324693097954475,0.21626261040282319,0.0019900617914334236,-69.00506098119288,15.468380615394203,0.016830548355495648,-3.05204880326698,3.494692396851644,0.007999821903693211
5.07512,-72.1477058484421,15.257305837523932,0.016301166276412916,-0.5258515997004372,0.1942155984379895,0.0018391697072348155,-68.07105101450789,15.174930900958978,0.016257101323777657,-2.982403387498476,3.707296198375935,0.008035416534365127
5.1461,-71.04530687309406,15.000599165273343,0.01585377239693196,-0.5174705840957072,0.17661637880024353,0.001720258862284895,-67.1111117975269,14.782016079908818,0.015737840917351663,-2.8912314718005425,3.8310020745194033,0.00801188135599215
5.21708,-69.99322762956342,14.623503564256735,0.01527527158758752,-0.5129662129818738,0.16119399559933476,0.0016037536328321021,-66.19486377170027,14.440335156348688,0.015179304025041954,-2.791369255808016,3.928683307920064,0.007917475601424898
5.28806,-68.95248609892393,14.591991144655621,0.014987790483776417,-0.4976135439277083,0.151857859060992,0.0015289700242759328,-65.29899858526147,14.38968635829322,0.014883531765795573,-2.69550270016472,4.053398039243895,0.007899324617429954
5.35904,-67.84081721462762,14.038940679310429,0.014514310741400404,-0.489561585210306,0.13846551382860195,0.0014414515787048564,-64.36096508905928,14.09028725971263,0.014540829125076487,-2.5558579223000857,4.078080245104199,0.00782270820499987
5.43002,-66.81366960859555,13.731237977571725,0.014100830896006493,-0.4722068883128918,0.12746584275758402,0.001358584852727931,-63.50832157575407,13.85727397748521,0.014165397280124371,-2.414740587034275,4.059453801527537,0.007666968147720818
5.50101,-65.79667736416512,13.388075886793043,0.013781463125266302,-0.45026405731309405,0.11540078521096662,0.001279500991154906,-62.66295750602922,13.712506446933684,0.013947445308281984,-2.277755427720244,4.030470932160876,0.00756160768607707
5.57199,-64.75066040580352,12.97650053069449,0.013396971774343984,-0.42645525649714383,0.10709085403699498,0.001217037720884222,-61.80244891633588,13.580101343080806,0.013705009894460341,-2.127541678538333,4.036751372906342,0.007472120186901444
5.64297,-63.773133524165274,12.587215594488585,0.013052112808566985,-0.40256593040724353,0.09164468185510823,0.0011137035838972508,-61.0007622545238,13.33576266396525,0.013434605315128292,-1.980332823094726,3.968756534562141,0.007328974525074118
5.71395,-62.805973180025944,12.255542753110074,0.012734109414481429,-0.38034908174336446,0.08111774633289838,0.001036001157391803,-60.20127108020852,13.335412655601504,0.013283286262323191,-1.8434370491412844,3.8935672170460793,0.0071775485818298184
5.78493,-61.82349303260557,11.822554322156455,0.012402553798887354,-0.3600234159098597,0.06874361653653288,0.0009457397619974256,-59.387359331494444,13.159544777936746,0.01308506527804793,-1.705310493377397,3.7512634092718575,0.0069862519026994965
5.85591,-60.86971719140494,11.567746643273901,0.012207332673664315,-0.33922515651972274,0.061426990001343884,0.0008895615716623975,-58.574345444825184,13.175096870437699,0.013027866649534191,-1.6026354687862314,3.69938946005247,0.00690337433277565
5.92689,-59.95073554596242,11.175934576031015,0.011912120326193239,-0.31929733367191465,0.05448919339224626,0.0008317682446460081,-57.80763849288979,13.082536751630935,0.012888225554493959,-1.4770802082275265,3.567412666561954,0.006730135703998477
5.99787,-59.040267297396035,10.85010739163953,0.01169133774076035,-0.3009184393857317,0.04989128478898725,0.0007927924986670352,-57.02366450950502,13.034420406879185,0.012814245806444935,-1.3860055216115095,3.454801720542835,0.006597186352365169
6.06885,-58.139224146780215,10.540626496315172,0.011515127968014448,-0.2826624847470846,0.044865181218261,0.0007512600062389091,-56.24929480583197,12.915846808919413,0.012746677531558389,-1.2954676487237868,3.3115388235381538,0.0064543198261495715
6.13983,-57.2764395022238,10.152328707888119,0.01137453827249993,-0.26417011558704706,0.0417622277886652,0.0007295293517622923,-55.499694964890594,12.806632578646393,0.01277522082670457,-1.2157816679198155,3.21590789315357,0.006401809428965838
6.21081,-56.45237941738606,9.971365348769039,0.0113095203054092,-0.24714601264767375,0.038789744503425816,0.0007053835536720179,-54.774663664233756,12.81273648971418,0.012819993865585876,-1.150904275324209,3.1226668899613292,0.006328921359703222
6.28179,-55.62063893353098,9.54996959783902,0.01114333625377556,-0.231949609923545,0.03502653403355025,0.00067485865745416,-54.03414971524418,12.48375322044469,0.012740510456990924,-1.0948063452436678,2.967635265752696,0.006211829156681107
6.35277,-54.806477117133646,9.235088566512097,0.011001228576887633,-0.21620183864964745,0.03261939054730459,0.0006538205658765844,-53.306596980578206,12.404956626531021,0.01275023768964279,-1.047062978009593,2.9146092136842054,0.00618031801310547
6.42375,-54.06220043057341,8.917454720010872,0.010988299930379307,-0.20203565093764805,0.030184001210645368,0.0006392907985245299,-52.63302999255298,12.10255123042963,0.012801136060053255,-1.0104787976440324,2.8238556248353186,0.006183456261364159
6.49473,-53.301361498407836,8.690377873872396,0.010898076074550726,-0.19026860094846315,0.02772254815567366,0.0006155269576481679,-51.937179755640905,12.00400634244908,0.012808362573526489,-0.9775627871697804,2.7566311974921893,0.006137900419664219
6.56572,-52.59429459950016,8.478958094474756,0.010880403224244113,-0.1780476327436717,0.024729466992489957,0.0005875991027820267,-51.29154076483811,11.84310371414091,0.01285897974769538,-0.9489068427739692,2.665447752699695,0.006100407313541704
6.6367,-51.89954684211268,8.25790630860228,0.010786086997128776,-0.1671792310618334,0.022976874426069455,0.000568950415089806,-50.646898060044236,11.640555300100461,0.012806067670628557,-0.9308557022301742,2.6077518737188816,0.00606124831377747
6.70768,-51.22210485872834,8.060102729459993,0.010668153628208062,-0.15773756230496602,0.02050178781751938,0.000538040341748828,-50.01485188432809,11.504744006976201,0.01274551687814361,-0.9168883085525479,2.5649087889963065,0.006018038135652242
6.77866,-50.611730611144985,7.784421806621549,0.010507443469081326,-0.14677894818954143,0.0190040916197603,0.0005191674305427539,-49.464168347823616,11.137437858100936,0.01256829971686705,-0.8741210135163886,2.4499669374746396,0.005894731031703558
6.84964,-49.9718844208924,7.510975042227118,0.010288681366517996,-0.13720160385601934,0.01730200202130223,0.0004938098373291023,-48.871814534769,10.831422522287397,0.012355328788873913,-0.8516657806466161,2.380551844530255,0.005792291105484344
6.92062,-49.37690679493967,7.34233147335948,0.010114243809991926,-0.1299036266614651,0.016182115421202493,0.00047482554138065944,-48.31661773204782,10.662543952790756,0.012188404028210906,-0.8348045838325856,2.345626355153426,0.00571670578096469
6.9916,-48.80232848996977,7.059644642214899,0.009848847089047624,-0.12223141797197029,0.014768026149021217,0.000450458929808972,-47.78458170651278,10.352429973633328,0.011926558016356732,-0.8100152061005772,2.280997909832032,0.005598303228290642
7.06258,-48.27551048341614,6.825679212246918,0.009573753911708652,-0.1136695434403115,0.013120401381936793,0.0004197424408973154,-47.30794769034511,10.01021782284139,0.011593941027492099,-0.770095536457634,2.184908887288113,0.005416590312627782
7.13356,-47.76068997813556,6.58545887153819,0.009341577748071874,-0.1058658967733386,0.01169443791625075,0.0003936560116891415,-46.84241181077321,9.634280318262247,0.01129891784792031,-0.7262648181276088,2.058510039131154,0.005222803740568017
7.20454,-47.220048885334016,6.416421437573176,0.00906170118855604,-0.0998206142820578,0.01070279871631943,0.00037009394134463765,-46.33652656002048,9.392882774905882,0.010963841480127074,-0.7082245021755823,1.9837913002373926,0.005038616299484378
7.27552,-46.73524418569824,6.178675929372355,0.008781124550764746,-0.09337759515786842,0.009523486665833412,0.00034474693811474376,-45.89077852864096,9.084494000859145,0.010647626289419662,-0.6775736740297017,1.9184675058258143,0.0048930499867966895
7.3465,-46.24197944018742,5.990054680311088,0.008549190934190987,-0.0874330482209966,0.008861045759732933,0.00032881537224261297,-45.435443552638006,8.769684997327325,0.010344312216062503,-0.6493690687686074,1.8264636273404569,0.004720794950572714
7.41748,-45.78702679873386,5.736638121828016,0.008246764818204884,-0.08086295479603083,0.007458060292129172,0.0002973499208036578,-45.025519793482005,8.340086106191075,0.009943519950468216,-0.6038581558013538,1.6801139535398548,0.004462972918608155
7.48846,-45.33327300940798,5.597106206644024,0.008013517010152644,-0.0755950952271684,0.0066601242248443574,0.0002764283325706291,-44.60543007572281,8.11639462247446,0.009649903412496897,-0.5761842485084901,1.6059048755490806,0.004292410983981471
7.55945,-44.88578030237534,5.4161507244532805,0.007748120500511844,-0.07026601048559612,0.005755498566152611,0.0002525762264669159,-44.19013136479012,7.805939234909003,0.00930172677541888,-0.5488336869173899,1.5096625177516572,0.00409063690070407
7.63043,-44.435763538827786,5.231494023481846,0.007506918036019272,-0.06536835608027314,0.005001447180744113,0.00023211149597479773,-43.77210383161161,7.4864921890853084,0.008980241069482293,-0.5236025594346837,1.408458857520578,0.003895120431518388
7.70141,-44.0062546945048,5.08607051969819,0.007341904468754725,-0.061212127603200626,0.00441786248545251,0.00021638324890573267,-43.36783615600656,7.275380710399251,0.008781028822187202,-0.5050550315298606,1.359670586955046,0.0037960715701560307
7.77239,-43.57879429472507,4.966006785369825,0.007107844872038135,-0.05688361157739454,0.0037355392405425134,0.00019494447803066882,-42.965975316140195,7.035481645934589,0.008460211177136998,-0.4874001810875426,1.2708847074228342,0.0035957324002495695
7.84337,-43.16288839768052,4.815831774221533,0.006909113938974591,-0.0527360787034742,0.0030988090674512643,0.00017526052563449188,-42.57853839718492,6.789832267054545,0.008203821903853633,-0.4618394320265649,1.1948574166074373,0.0034414759794826077
7.91435,-42.756121062361466,4.64143326407531,0.0067025515309783274,-0.049220220292884954,0.002646323657398458,0.00016004259554157783,-42.19432537433336,6.5307040041214925,0.007950493861642371,-0.4464562201767377,1.140675479381649,0.0033227308165699105
7.98533,-42.34107563155117,4.546058609641092,0.0065461263598686975,-0.04603583063117407,0.0022192305581323207,0.00014463322859618847,-41.79663494551693,6.373533536353124,0.007750986967005111,-0.4388922479451022,1.0914439540272123,0.0032075068217492335
8.05631,-41.951311137709,4.380870618865894,0.006375513262172583,-0.04293979754680914,0.0018427218125052084,0.0001307569639697134,-41.42768373230159,6.113331712052868,0.0075313688988221245,-0.42259876690975895,1.0347596120744176,0.0030985226454748067
8.12729,-41.54858516226087,4.31029952771479,0.006249905635301138,-0.040186556952159946,0.0015043864763433564,0.0001167614407138185,-41.03909607873345,5.992190013187672,0.007369067301985411,-0.4188707939499941,0.9974937460940599,0.0030065942703785507
8.19827,-41.173991597271396,4.196907811511357,0.006133557041350707,-0.0373935442232361,0.0012001430395896775,0.00010372040383662049,-40.684011462096294,5.808911059046683,0.007215975619100313,-0.4035672774047813,0.9444160273837559,0.0029095737376658394
8.26925,-40.790419950773675,4.110176510570166,0.006021598730777761,-0.03522604495650788,0.0010252456347645783,9.510328962085101e-05,-40.313361372337994,5.6836681734258345,0.007081021816081596,-0.3983267577677011,0.9188431857068905,0.002847097070337114
8.34023,-40.432136769535525,3.954369483781616,0.0058614455424998765,-0.03295369511199148,0.0008539294137421301,8.613449225625954e-05,-39.97447028879738,5.453461190692241,0.006883387595137908,-0.38305833029244646,0.8846773585264358,0.0027724170924461286
8.41121,-40.05914573234985,3.8779320918668536,0.005763873462141213,-0.03102529577561313,0.000694692563946036,7.714551154459235e-05,-39.61222021297558,5.333162745570002,0.006759378351021365,-0.38114354947869816,0.8567981962308288,0.002709278245771388
8.48219,-39.685217622895166,3.7925073906298103,0.005673438306302571,-0.029248039448669147,0.0005837889582434356,7.039001487967084e-05,-39.24810916536529,5.213107008545409,0.006651681388583787,-0.3802557942354699,0.8284982672419197,0.0026517276736939908
8.55318,-39.33589465299565,3.6885631778503796,0.005570033102418847,-0.027674120398018268,0.0005042908478033499,6.512829458569105e-05,-38.909437488750015,5.074103993022535,0.006532942636617148,-0.3762844905752425,0.8092347375498962,0.0026089539980305035
8.62416,-38.97905974553985,3.60780257249485,0.005488122403035998,-0.026159548516901346,0.0004295285424887374,5.988229290327715e-05,-38.56276316422198,4.963307667402953,0.006437066646815487,-0.3738861482848151,0.7899459662476553,0.002568035954654565
8.69514,-38.63626771283407,3.4967882077909547,0.005374786740207791,-0.02457293733735383,0.0003684511180077048,5.517171853614501e-05,-38.23361969845926,4.812722212343713,0.006305535428846281,-0.3642264513197571,0.7655362267305108,0.002514834711912823
8.76612,-38.30055040539876,3.406329941633248,0.005281800181733677,-0.023229531866799845,0.00031779272914268027,5.101649167105569e-05,-37.90887887012497,4.686826154850348,0.00619552385633132,-0.35888778234590757,0.7459432445994216,0.002471675790645325
8.8371,-37.97769059406752,3.2688739018212827,0.0051754484173888535,-0.02185536299573905,0.0002732314221676704,4.7316675348562046e-05,-37.59899451573255,4.501632152054258,0.0060734282125353934,-0.34792039577187805,0.7185594323996592,0.002426499732903932
8.90808,-37.658659453454426,3.191669574350255,0.005087356869903109,-0.020688469834576662,0.00023968965005600684,4.408672950289564e-05,-37.290065536814794,4.391984022306143,0.005967791172750712,-0.34259843820953606,0.6983019163097125,0.002379604923893591
8.97906,-37.34782380658552,3.074968076123177,0.0049640043502738145,-0.019523615863577672,0.0002117546442289968,4.1193464573932326e-05,-36.991640634190524,4.2394750630654086,0.005828648829442204,-0.3323688978996546,0.6780134966494249,0.002330939584960551
9.05004,-37.04291624009312,2.9982319080307773,0.004889367432317197,-0.018380657481382207,0.0001785405524529034,3.7730147382898115e-05,-36.6977404200354,4.12194497078214,0.005732857665180455,-0.322951011019152,0.6518689307643805,0.0022798181439452497
9.12102,-36.73733723688607,2.9127716509736894,0.004813657829116188,-0.01740469508217582,0.00016025909525447819,3.570535370752262e-05,-36.40158676276391,4.00471886536203,0.005644273023784243,-0.31773592827709096,0.6362681960481573,0.002249790632353549
9.192,-36.44917886805404,2.8231330526337617,0.004692614579538933,-0.016345604661320973,0.00013817350914741708,3.282929873851988e-05,-36.12724270693582,3.8832771182557084,0.005503619542890076,-0.30270491638326413,0.6145164844402404,0.0021893539593717043
9.26298,-36.164998830864555,2.7370565434298277,0.004592842019501305,-0.015427642307751541,0.00012355702500394322,3.085839571433388e-05,-35.854618098864,3.765301495304877,0.005386907285081974,-0.2913899394238328,0.5961749498762028,0.0021435147900431156
9.33396,-35.88076182793249,2.652518178460114,0.0044887493015311145,-0.014614635461768635,0.00010874837670899764,2.87413760874174e-05,-35.57886787217233,3.651896216721465,0.005266903720692405,-0.28556281239080566,0.5794140481914692,0.0020979284691826816
9.40494,-35.599719342066564,2.5690587328936414,0.004401697240280585,-0.013741350105960115,9.457500114258517e-05,2.6706767674970093e-05,-35.30986565834823,3.5396054079593173,0.005166668241624929,-0.27259730913972413,0.5619854634040251,0.002058712454557472
9.47592,-35.32857725221893,2.496519319423421,0.0042971362070027734,-0.013014094674556166,8.490253612221316e-05,2.5059476015712103e-05,-35.048067005917154,3.4427601203728058,0.005046206701450443,-0.2646394652366864,0.5479329932670702,0.002013146498876788
9.54691,-35.05324554850713,2.434943272696807,0.004223306944780544,-0.012328661109320472,7.537958354525155e-05,2.3498226708671744e-05,-34.780243380263116,3.363802706849229,0.004963905219368884,-0.259238145711858,0.536340242724131,0.001982113022011235
9.61789,-34.788942311519385,2.3692018422930654,0.004133154008845408,-0.011663145333410197,6.721882205789258e-05,2.2015370880045566e-05,-34.524838525323034,3.2742870016726933,0.00485891083377773,-0.2506476414686202,0.5215970009177856,0.001939313854862215
9.68887,-34.52060195709981,2.2854528329830126,0.0040256691287205645,-0.011018434320155953,6.0069775543859835e-05,2.0638586522213343e-05,-34.26547358978904,3.160921974184077,0.0047343333473484385,-0.24280140542457013,0.5059480614621668,0.001894108765631185
9.75985,-34.26161328691413,2.2478563653170496,0.003968127080376848,-0.0104121598240366,5.205459876825577e-05,1.909549167938147e-05,-34.014220126508675,3.1046726174089567,0.00466347012828028,-0.23571527700918343,0.49230303581868984,0.0018570241453311654
9.83083,-34.01153524635402,2.165227291375659,0.003864885606595714,-0.009836442595582,4.581652950947553e-05,1.7778535881113733e-05,-33.77311729307228,2.9894638596969956,0.004541314212258325,-0.22667985360873105,0.4754951983312954,0.0018111647861088192
9.90181,-33.76929775490604,2.11782581395204,0.0037981208447500432,-0.009326719070356673,4.10177334462548e-05,1.6715119623895416e-05,-33.53882513537998,2.924922532306963,0.004463554520102368,-0.21822707735901753,0.4636891691990996,0.0017772034010462437
9.97279,-33.521830371249614,2.053169924529885,0.00371062795285602,-0.008848980002414148,3.624293728989406e-05,1.559001951049621e-05,-33.297739523732886,2.839529155874927,0.004363732609446364,-0.21370337316755864,0.4524990034728762,0.001741982462657336
10.04377,-33.28028592565071,1.9961426968603435,0.003639225011499879,-0.008357227592704353,3.1814434641192684e-05,1.4528648660398468e-05,-33.064530083399134,2.7583979849298284,0.004278007877947943,-0.20480398882703804,0.43789871546856113,0.001704511564727363
10.11475,-33.049131183905416,1.946568347460754,0.0035657781960252823,-0.007936111564714668,2.8388824037627315e-05,1.3617368745701266e-05,-32.83971837225252,2.68710990360362,0.004189500158935584,-0.19842778470884093,0.424981325746553,0.00166611287308497
10.18573,-32.81478057476343,1.8828329269988109,0.0034980506453301907,-0.007492183113236927,2.444715377068588e-05,1.2604753377268605e-05,-32.613027468935215,2.596771626987085,0.004108062849703336,-0.19010872413434543,0.4101441704454377,0.0016326326303525815
10.25671,-32.58125436896934,1.8395086466083757,0.003431917325352753,-0.007099822641678516,2.1291576034614095e-05,1.1675884904813345e-05,-32.38515242763205,2.5320097280088927,0.004026415463901607,-0.18547100031373856,0.3956661687053065,0.0015916602091221887
10.32769,-32.356403878378295,1.7947416865811656,0.0033637049590997813,-0.006761699123077942,1.8990283484344356e-05,1.0941645610198461e-05,-32.16466541106901,2.466275008642532,0.003943098911876967,-0.18184994609861116,0.38390792667900725,0.0015557165074180004
10.39867,-32.1346774463253,1.7431080278013658,0.00329787870336094,-0.006398357157564327,1.644717075834523e-05,1.0130202511103553e-05,-31.95009838960261,2.392681001918636,0.0038638025724038348,-0.17378528741943336,0.37162645763017554,0.0015227402922708075
10.46965,-31.909315743694176,1.7045398375806713,0.003233536781704664,-0.006078512979683925,1.4569673378093917e-05,9.453641641280978e-06,-31.72932898652959,2.3338800205865367,0.0037836720830303054,-0.1710349519089214,0.3594625467969789,0.001484913142381477
10.54064,-31.694079365930325,1.6465039734990294,0.003167132548542716,-0.00575814031411056,1.2673526259782021e-05,8.786857482868627e-06,-31.52072220279507,2.253824773358124,0.003705483826939879,-0.1632893271843359,0.3465842380617812,0.0014530790856742343
10.61162,-31.476179982019776,1.6160575726174247,0.0031121843093575925,-0.005477220257716463,1.1011960387872004e-05,8.123986905926154e-06,-31.306609781240635,2.20677134884961,0.003636767714021798,-0.16093045250224747,0.3361751344563647,0.0014194486566271101
10.6826,-31.261056790138145,1.571396355877927,0.0030576112476174374,-0.005196877119501147,9.596847179635701e-06,7.55620420323075e-06,-31.096737764900467,2.1450082483776622,0.0035723489928071277,-0.15530356076200902,0.3250557807114329,0.0013906516114313573
10.75358,-31.049999149558563,1.5274603670352151,0.0030014046560836766,-0.0049516952801089385,8.512396762121412e-06,7.085418478855195e-06,-30.889418249694796,2.082881982574267,0.003504869953599842,-0.15328729350845427,0.3148004486585906,0.0013625650594294356
10.82456,-30.843987971959734,1.494186020580032,0.0029458438433656313,-0.00470528803991144,7.373224272500922e-06,6.543891789040165e-06,-30.68764238737143,2.033381697381655,0.00343650390826578,-0.14814606896231292,0.3039510367894711,0.0013286457469137158
10.89554,-30.63757873293798,1.4516371073861098,0.002889618000966469,-0.004494180648946463,6.686492623311173e-06,6.201697635720281e-06,-30.484981204594735,1.9772508564862974,0.0033724249186117784,-0.14621093925257833,0.2975493805943874,0.00130825055819119
10.96652,-30.439671293375397,1.4165763958008686,0.0028349994147196973,-0.0042650290493157035,5.72010223800925e-06,5.696851104725669e-06,-30.29193202800535,1.9238497441865983,0.003303836509199432,-0.1404041837823117,0.28521153686103784,0.0012720861303967407
11.0375,-30.24267834747906,1.3860580633131059,0.0027911972721157037,-0.004053415772019511,4.976678522362675e-06,5.288951858430265e-06,-30.099423730537918,1.8798851469656834,0.003250614575881886,-0.1354160721713226,0.2763701560574326,0.0012463654226050043
