r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom,polar,polar_seom
0.03554,inf,,,,,,,,,,0.0,0.0
0.10661,inf,,,,,,,,,,0.0,0.0
0.17769,inf,,,,,,,,,,0.0,0.0
0.24877,inf,,,,,,,,,,0.0,0.0
0.31984,inf,,,,,,,,,,0.0,0.0
0.39092,inf,,,,,,,,,,0.0,0.0
0.462,inf,,,,,,,,,,0.0,0.0
0.53307,inf,,,,,,,,,,0.0,0.0
0.60415,inf,,,,,,,,,,0.0,0.0
0.67523,inf,,,,,,,,,,0.0,0.0
0.7463,inf,,,,,,,,,,0.0,0.0
0.81738,inf,,,,,,,,,,0.0,0.0
0.88846,inf,,,,,,,,,,0.0,0.0
0.95953,inf,,,,,,,,,,0.0,0.0
1.03061,inf,,,,,,,,,,0.0,0.0
1.10169,inf,,,,,,,,,,0.0,0.0
1.17276,inf,,,,,,,,,,0.0,0.0
1.24384,inf,,,,,,,,,,0.0,0.0
1.31492,inf,,,,,,,,,,0.0,0.0
1.38599,inf,,,,,,,,,,0.0,0.0
1.45707,inf,,,,,,,,,,0.0,0.0
1.52815,inf,,,,,,,,,,0.0,0.0
1.59922,inf,,,,,,,,,,0.0,0.0
1.6703,inf,,,,,,,,,,0.0,0.0
1.74137,inf,,,,,,,,,,0.0,0.0
1.81245,inf,,,,,,,,,,0.0,0.0
1.88353,inf,,,,,,,,,,0.0,0.0
1.9546,inf,,,,,,,,,,0.0,0.0
2.02568,inf,,,,,,,,,,0.0,0.0
2.09676,inf,,,,,,,,,,0.0,0.0
2.16783,inf,,,,,,,,,,0.0,0.0
2.23891,inf,,,,,,,,,,0.0,0.0
2.30999,inf,,,,,,,,,,0.0,0.0
2.38106,inf,,,,,,,,,,0.0,0.0
2.45214,inf,,,,,,,,,,0.0,0.0
2.52322,inf,,,,,,,,,,0.0,0.0
2.59429,inf,,,,,,,,,,0.0,0.0
2.66537,inf,,,,,,,,,,0.0,0.0
2.73645,inf,,,,,,,,,,0.0,0.0
2.80752,inf,,,,,,,,,,0.0,0.0
2.8786,inf,,,,,,,,,,0.0,0.0
2.94968,inf,,,,,,,,,,0.0,0.0
3.02075,inf,,,,,,,,,,0.0,0.0
3.09183,inf,,,,,,,,,,0.0,0.0
3.16291,inf,,,,,,,,,,0.0,0.0
3.23398,2.63511,0.14168,-50.8195,0.5079864253194405,53.454609999999995,0.5273740899104008,-53.1003,0.3171579494927891,2.2808,0.3968136128994984,0.0,0.0
3.30506,1.65481,0.0619,-50.90656129032259,0.20138190652871935,52.56137129032259,0.21068052182663174,-52.06162258064517,0.1655829285580133,1.1550612903225803,0.1146166045880514,0.0,0.0
3.37614,0.97494,0.03347,-51.04055359477124,0.11226528403690002,52.015493594771236,0.11714834569845976,-51.75437091503268,0.0981579540699017,0.7138173202614378,0.0544840348422995,0.0,0.0
3.44721,0.43216,0.02177,-50.84036015037594,0.06920252786015155,51.27252015037595,0.07254600445396735,-51.03986578947369,0.059875278172729,0.1995056390977443,0.0346978518927811,0.0,0.0
3.51829,0.06943,0.0134,-50.59020215123859,0.048861914828856316,50.65963215123859,0.050666031231411925,-50.44585058670143,0.0434225155994325,-0.1443515645371577,0.0224047285134065,0.0,0.0
3.58936,-0.20145,0.01291,-50.21693119302417,0.038224161127474336,50.01548119302417,0.04034544080685103,-49.84093166864843,0.0336636353720447,-0.3759995243757431,0.0181065222347402,0.0,0.0
3.66044,-0.40105,0.01114,-49.82894287268771,0.031323543511563065,49.427892872687714,0.03324551064611257,-49.34042461915126,0.0272386754557838,-0.4885182535364527,0.0154667041587814,0.0,0.0
3.73152,-0.52034,0.00829,-49.27602694200727,0.028591633465475202,48.75568694200727,0.029769205636430433,-48.67662099293815,0.0253534634621594,-0.5994059490691205,0.0132167845823797,0.0,0.0
3.80259,-0.61082,0.00846,-48.777800619030785,0.02666811091260674,48.16698061903079,0.027977843727619443,-48.14801660771136,0.0237171596766602,-0.6297840113194199,0.0121936244209381,0.0,0.0
3.87367,-0.6687,0.00833,-48.18939024729521,0.026102232663020898,47.52069024729521,0.027399187031634263,-47.54962877897991,0.0231201326146209,-0.6397614683153013,0.0121155279652526,0.0,0.0
3.94475,-0.70766,0.00874,-47.64810023723137,0.025514249795122505,46.94044023723137,0.0269696967466805,-47.01943685459112,0.0229235628278936,-0.6286633826402456,0.0112021073858236,0.0,0.0
4.01582,-0.72691,0.00805,-47.13791748989965,0.025297523531240877,46.41100748989965,0.02654745179510994,-46.51898279682002,0.0229791290912722,-0.6189346930796299,0.0105794292388736,0.0,0.0
4.0869,-0.72951,0.00762,-46.6028558701917,0.025105240506013416,45.873345870191706,0.026236186858321787,-45.97306470367122,0.0231741847376301,-0.6297911665204861,0.0096555819405652,0.0,0.0
4.15798,-0.71316,0.00784,-46.000071282816975,0.024836135086708466,45.28691128281697,0.026044177968314364,-45.29573603334578,0.0233669158227886,-0.7043352494711957,0.008415512520099,0.0,0.0
4.22905,-0.67279,0.00766,-45.34757612670616,0.024048504120136767,44.67478612670616,0.02523898077213569,-44.54563210146794,0.023016326159398,-0.801944025238218,0.0069698838254627,0.0,0.0
4.30013,-0.59469,0.00821,-44.606624928936895,0.023547486298979934,44.011934928936896,0.024937686560718653,-43.71212043774872,0.0227375864415425,-0.894504491188175,0.0061226035159914,0.0,0.0
4.37121,-0.5124,0.00793,-43.80443421302149,0.02326958562823423,43.29203421302149,0.024583704263388077,-42.846817746523385,0.0225664241151427,-0.9576164664981036,0.0056771575603669,0.0,0.0
4.44228,-0.43235,0.00867,-42.99137866152767,0.02276082532968434,42.55902866152767,0.024356191608878437,-42.00869134548002,0.0219947259862691,-0.9826873160476524,0.0058555271733072,0.0,0.0
4.51336,-0.36921,0.00875,-42.27273911648103,0.021698343104604004,41.903529116481025,0.023396166213401636,-41.27771916178969,0.0210073576148281,-0.9950199546913348,0.0054322204969828,0.0,0.0
4.58444,-0.32954,0.00876,-41.54166297455969,0.020786857051786532,41.21212297455969,0.022557283216101346,-40.55044405088063,0.0199766111880544,-0.9912189236790608,0.0057470367610367,0.0,0.0
4.65551,-0.30481,0.009,-40.845437772061736,0.019656167678902093,40.54062777206173,0.021618624558956457,-39.86572057776019,0.0187544498221417,-0.9797171943015434,0.0058851966568573,0.0,0.0
4.72659,-0.26235,0.00975,-40.25611529896907,0.018714165370092243,39.99376529896907,0.021101717595948432,-39.29714453608247,0.0177792417878562,-0.958970762886598,0.0058411083664068,0.0,0.0
4.79767,-0.25808,0.00866,-39.63603845533374,0.018077006853436595,39.37795845533374,0.020044295367490313,-38.71245073603549,0.0170920944909724,-0.9235877192982456,0.005885446685755,0.0,0.0
4.86874,-0.2605,0.00823,-39.08523579645155,0.017068971567780172,38.82473579645155,0.01894947731156952,-38.17734767011113,0.0160545751344066,-0.9078881263404172,0.0057965858602613,0.0,0.0
4.93982,-0.25568,0.00849,-38.58162327668512,0.016661065247232584,38.32594327668512,0.018699497190366947,-37.70131680351346,0.0156512792448787,-0.8803064731716631,0.0057121408571017,0.0,0.0
5.0109,-0.25779,0.00817,-38.08688604436229,0.016342740722361707,37.82909604436229,0.01827112679388821,-37.23288001848429,0.015341234323766,-0.8540060258780037,0.0056330900704359,0.0,0.0
5.08197,-0.26724,0.0083,-37.611722186836516,0.0157660230852077,37.344482186836515,0.017817336611382243,-36.77856296886058,0.0148004293552268,-0.8331592179759377,0.0054327502081582,0.0,0.0
5.15305,-0.27962,0.0086,-37.18748501853724,0.015088866231510673,36.90786501853724,0.01736761020268543,-36.366059521402086,0.0142439136505522,-0.8214254971351534,0.004978434298857,0.0,0.0
5.22412,-0.29986,0.00808,-36.71468411792677,0.014892361325591625,36.41482411792677,0.016943105555121147,-35.91735393881756,0.014032449242955,-0.7973301791092092,0.0049872631869462,0.0,0.0
5.2952,-0.30478,0.00815,-36.27859559633027,0.014672457458496246,35.97381559633027,0.01678402537746479,-35.4931921559633,0.0139042322411558,-0.7854034403669725,0.0046854384699178,0.0,0.0
5.36628,-0.31042,0.00731,-35.88618216551114,0.014321188701867838,35.57576216551114,0.016078947286265573,-35.11396385897625,0.0135987007375924,-0.7722183065348872,0.0044913009344633,0.0,0.0
5.43735,-0.31095,0.00726,-35.38941929094302,0.014008395488163381,35.07846929094302,0.015777919512812714,-34.6416949906703,0.0132928891993732,-0.7477243002727142,0.0044197557495843,0.0,0.0
5.50843,-0.29821,0.00785,-34.93832668286409,0.013840923999098446,34.64011668286409,0.015912060744882144,-34.21331985136487,0.0131728799431761,-0.725006831499214,0.0042481067726092,0.0,0.0
5.57951,-0.29367,0.00786,-34.49052734418866,0.013709660089982706,34.196857344188665,0.01580298641975195,-33.78614256035935,0.013042806447091,-0.7043847838293095,0.0042237400211881,0.0,0.0
5.65058,-0.272,0.00726,-34.018675496876774,0.013668871908400285,33.746675496876776,0.015477262653591378,-33.349000610448606,0.0130510043031718,-0.6696748864281657,0.0040631694435312,0.0,0.0
5.72166,-0.27467,0.00742,-33.55498267401792,0.013339323177631741,33.28031267401792,0.015264139112223242,-32.91636795313577,0.0127526461132583,-0.6386147208821502,0.0039124876929265,0.0,0.0
5.79274,-0.25932,0.00737,-33.1100140057955,0.013190310660958125,32.850694005795496,0.01510963915295748,-32.50848217193321,0.0126419539955234,-0.6015318338622878,0.0037636809784645,0.0,0.0
5.86381,-0.24578,0.00768,-32.63628794433728,0.012765292975923296,32.39050794433728,0.014897486524953015,-32.07111437034996,0.0122233178145775,-0.5651735739873244,0.0036801095588296,0.0,0.0
5.93489,-0.22849,0.00734,-32.210716634349026,0.012527610233789096,31.982226634349026,0.014519525411312082,-31.678014778393347,0.0120305004416799,-0.5327018559556788,0.0034940059090501,0.0,0.0
6.00597,-0.23248,0.00726,-31.760293404083825,0.011873455785459463,31.527813404083826,0.01391713161140832,-31.26497424771628,0.0113956164131975,-0.4953191563675443,0.0033344982909764,0.0,0.0
6.07704,-0.21384,0.00751,-31.32744855788761,0.01150221751412354,31.11360855788761,0.013736852177344352,-30.864487772511847,0.0110374323876383,-0.4629607853757617,0.0032366794760253,0.0,0.0
6.14812,-0.2141,0.00768,-30.894075816474945,0.010888667618486525,30.679975816474947,0.013324619413171883,-30.462245352373397,0.0104602141094334,-0.431830464101547,0.0030244013111172,0.0,0.0
6.2192,-0.20524,0.00707,-30.492727456382,0.0103828480972629,30.287487456382,0.012561386651593677,-30.09493917093008,0.0099632525724994,-0.3977882854519218,0.0029218372280844,0.0,0.0
6.29027,-0.20682,0.00718,-30.10691702263717,0.009837923394634955,29.90009702263717,0.012179373412401221,-29.734886532804712,0.0094436079248363,-0.3720304898324594,0.0027573549065499,0.0,0.0
6.36135,-0.19902,0.00746,-29.707914859386875,0.009339702390302825,29.508894859386874,0.011953310869354495,-29.36710833544464,0.0089451773888778,-0.3408065239422345,0.0026858596800536,0.0,0.0
6.43243,-0.18609,0.00655,-29.350377499049785,0.008841122915517467,29.164287499049784,0.011003088403138824,-29.032850310401617,0.0084737579580257,-0.3175271886481692,0.0025220786022811,0.0,0.0
6.5035,-0.19559,0.00648,-29.00191503475186,0.00840076123652887,28.80632503475186,0.0106095800743086,-28.70492764297037,0.0080463569202953,-0.29698739178149,0.0024143176394961,0.0,0.0
6.57458,-0.17545,0.00628,-28.665062004690782,0.00816451651455468,28.48961200469078,0.010300375231827048,-28.388482187384277,0.0078381081447825,-0.2765798173065054,0.002285473829894,0.0,0.0
6.64566,-0.16141,0.00698,-28.32537778327561,0.00784386155095084,28.16396778327561,0.010499836381129227,-28.063220126175164,0.0075282533126177,-0.2621576571004453,0.0022026270886252,0.0,0.0
6.71673,-0.15304,0.00732,-28.035606766547954,0.007627695819704754,27.882566766547953,0.010571856200211076,-27.787279602112243,0.0073353773349405,-0.2483271644357116,0.0020914069121007,0.0,0.0
6.78781,-0.14051,0.00692,-27.728374213759217,0.0074299988364304,27.587864213759218,0.010153387745445216,-27.49372760442261,0.0071245231325471,-0.2346466093366093,0.0021085665375222,0.0,0.0
6.85888,-0.12401,0.00648,-27.413562571145757,0.007274291940893587,27.28955257114576,0.009741956848670054,-27.192810566691413,0.0069932411197973,-0.2207520044543429,0.0020024739403362,0.0,0.0
6.92996,-0.11203,0.00674,-27.12839845430938,0.007103543721630142,27.01636845430938,0.009792238426688303,-26.915830110053168,0.0068452240757329,-0.2125683442562136,0.001898220418739,0.0,0.0
7.00104,-0.10802,0.00698,-26.835300988166406,0.006893537315648035,26.727280988166406,0.009810262826358523,-26.632522679028916,0.0066388080787484,-0.2027783091374893,0.0018566324396005,0.0,0.0
7.07211,-0.09865,0.00636,-26.571080515063173,0.0067478146558030356,26.472430515063174,0.009272680444675652,-26.380774550534504,0.0065221682648341,-0.1903059645286686,0.001730411440745,0.0,0.0
7.14319,-0.07247,0.00633,-26.28841958198557,0.006557959013841226,26.21594958198557,0.009114588659244112,-26.10771017666086,0.0063447073205134,-0.1807094053247076,0.0016587692558777,0.0,0.0
7.21427,-0.068,0.00643,-26.03522177012907,0.006554757272402497,25.96722177012907,0.009182033701752211,-25.86210234787953,0.0063502442072671,-0.173119422249539,0.0016245742236611,0.0,0.0
7.28534,-0.06864,0.00662,-25.763572823600235,0.006279353938605776,25.694932823600237,0.009124400576820587,-25.60310544250451,0.0061034622209919,-0.1604673810957254,0.0014758166563664,0.0,0.0
7.35642,-0.05141,0.00696,-25.519038480243164,0.006164041777193719,25.467628480243164,0.009297150694217531,-25.36372791489362,0.0059906854810226,-0.155310565349544,0.0014515848230312,0.0,0.0
7.4275,-0.04554,0.00585,-25.263272922187426,0.006014207529421875,25.217732922187427,0.00839006508955412,-25.117295109612144,0.0058631286114963,-0.145977812575283,0.0013395577971884,0.0,0.0
7.49857,-0.05065,0.00665,-25.019153391915644,0.00584222825802044,24.968503391915643,0.008851786882817082,-24.883154715875808,0.0057136077002391,-0.1359986760398359,0.0012191464500137,0.0,0.0
7.56965,-0.03955,0.0067,-24.78803181818181,0.005772560367768153,24.748481818181812,0.008843780481192848,-24.65959566541705,0.0056544891394506,-0.128436152764761,0.0011615531719912,0.0,0.0
7.64073,-0.05394,0.00653,-24.53010689036023,0.005509752949042285,24.47616689036023,0.00854390294651573,-24.410169049489397,0.0054041954804478,-0.1199378408708338,0.0010733353476839,0.0,0.0
7.7118,-0.05076,0.00678,-24.305714787328313,0.005340384418609447,24.254954787328312,0.008630649207245452,-24.19400001107665,0.005249876285784,-0.1117147762516615,0.0009790325441421,0.0,0.0
7.78288,-0.04785,0.00682,-24.101696482027748,0.005264166129490177,24.053846482027748,0.008615326171357157,-23.996137474052222,0.0051842739186465,-0.1055590079755271,0.0009136459792027,0.0,0.0
7.85396,-0.05354,0.00657,-23.86831850552721,0.005097403506268168,23.814778505527208,0.008315553048698266,-23.77056901573129,0.0050328323276569,-0.0977494897959183,0.0008087776378008,0.0,0.0
7.92503,-0.05162,0.00652,-23.654489149560117,0.0049838286789999015,23.602869149560117,0.008206640500327884,-23.563270915374947,0.0049309876127608,-0.0912182341851696,0.0007238159050625,0.0,0.0
7.99611,-0.06653,0.00593,-23.440321554663996,0.004730999638351784,23.373791554663995,0.007585990876483093,-23.354627913741226,0.0046871465437874,-0.0856936409227683,0.0006426623181318,0.0,0.0
8.06719,-0.06857,0.00644,-23.232870094284024,0.004641167258032586,23.164300094284023,0.007938137912447334,-23.15231564525633,0.004603182161143,-0.0805544490276959,0.0005925770062773,0.0,0.0
8.13826,-0.06281,0.00476,-23.023121993763397,0.004610635222193994,22.960311993763398,0.006626881404713372,-22.94759292535568,0.0045805256460412,-0.0755290684077178,0.0005260626940724,0.0,0.0
8.20934,-0.07243,0.00593,-22.824833408705487,0.0043867372345586875,22.752403408705486,0.007376202516543564,-22.7541104013567,0.00436067577595,-0.0707230073487846,0.000477462398631,0.0,0.0
8.28042,-0.06194,0.006,-22.61349651173753,0.0043224003072825385,22.55155651173753,0.0073948052318094344,-22.547087149995285,0.0043001280396801,-0.0664093617422456,0.0004382274052968,0.0,0.0
8.35149,-0.07529,0.00546,-22.434361569124842,0.004184562629869496,22.359071569124843,0.006879110727652253,-22.37188448994383,0.0041664160910816,-0.062477079181011,0.0003892831351043,0.0,0.0
8.42257,-0.07193,0.00592,-22.238759612972586,0.004103992954280068,22.166829612972588,0.007203412952814828,-22.17898147285433,0.0040888621587503,-0.0597781401182583,0.0003520858070418,0.0,0.0
8.49365,-0.08205,0.00555,-22.05724440980341,0.00403230034723872,21.97519440980341,0.0068601709957071405,-22.00067740538668,0.0040183261294329,-0.0565670044167316,0.000335411997189,0.0,0.0
8.56472,-0.07393,0.00594,-21.861030176135387,0.0038724801100417936,21.787100176135386,0.0070908181617264235,-21.807554774650324,0.0038599996372621,-0.053475401485063,0.0003106525438585,0.0,0.0
8.6358,-0.07638,0.00593,-21.681462953565084,0.0037622526331910194,21.605082953565084,0.007022780423447166,-21.63143518565508,0.0037525073425832,-0.0500277679100059,0.0002706169244743,0.0,0.0
8.70687,-0.06538,0.00603,-21.50825123749788,0.00372479037691467,21.44287123749788,0.00708766275664666,-21.460315595863705,0.0037156643730223,-0.0479356416341752,0.0002605793909904,0.0,0.0
8.77795,-0.06516,0.00577,-21.315444752210915,0.0036162796801451668,21.250284752210916,0.0068095799228022015,-21.270690238611717,0.0036086088679793,-0.044754513599199,0.0002354161484945,0.0,0.0
8.84903,-0.06918,0.00534,-21.148830161448142,0.003535871312299251,21.079650161448143,0.006404528549170565,-21.10609997553816,0.0035291603166696,-0.0427301859099804,0.0002177461742152,0.0,0.0
8.9201,-0.07147,0.0055,-20.989884804156674,0.0034315264972255167,20.918414804156672,0.006482698057225928,-20.94905817745803,0.0034254055747685,-0.040826626698641,0.0002048676389909,0.0,0.0
8.99118,-0.05546,0.00553,-20.812223538921668,0.0033919159886695725,20.756763538921668,0.006487371892699869,-20.77348152129981,0.0033862774378459,-0.0387420176218575,0.0001954972841962,0.0,0.0
9.06226,-0.05751,0.00586,-20.650990296495955,0.003283702844885754,20.593480296495954,0.006717313776615679,-20.6140769145394,0.0032788247236097,-0.0369133819565562,0.0001789212266797,0.0,0.0
9.13333,-0.04835,0.00455,-20.486360275818345,0.0032448666217082334,20.438010275818346,0.005588529269197416,-20.451671197590557,0.003240657077734,-0.0346890782277879,0.0001652304366899,0.0,0.0
9.20441,-0.05066,0.00469,-20.32073116398414,0.0031570981941648237,20.270071163984138,0.005653615569491685,-20.287776183811523,0.0031533365340897,-0.0329549801726148,0.0001540704721027,0.0,0.0
9.27549,-0.04718,0.00509,-20.15944560579219,0.0030620505909220125,20.11226560579219,0.00594005503521355,-20.12812409304475,0.0030586051509797,-0.0313215127474389,0.0001452182900543,0.0,0.0
9.34656,-0.04422,0.00536,-20.009328624790363,0.0030020856425368664,19.965108624790364,0.006143461418868518,-19.97924388626315,0.002998977002772,-0.0300847385272145,0.0001365838276322,0.0,0.0
9.41764,-0.03634,0.00541,-19.856147085679503,0.002964246363396112,19.819807085679503,0.0061688618482591325,-19.827715530360678,0.0029614118142029,-0.0284315553188251,0.0001296015802626,0.0,0.0
9.48872,-0.0374,0.00535,-19.707897934750072,0.0028940587425732188,19.67049793475007,0.0060826043768655936,-19.68069692457348,0.0028915375171233,-0.0272010101765938,0.0001207757944826,0.0,0.0
9.55979,-0.02878,0.00528,-19.560703730562203,0.0028147425661585192,19.5319237305622,0.005983408369294598,-19.53466708283493,0.002812298416985,-0.0260366477272727,0.0001172745819362,0.0,0.0
9.63087,-0.02797,0.00541,-19.415101165965613,0.0027632232110815966,19.387131165965613,0.006074825307303913,-19.39026565567117,0.0027610702391592,-0.0248355102944432,0.0001090580060768,0.0,0.0
