Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-25 06:24:11.728597
Creating the simulation system...

System Time is: 2023-03-25 06:24:23.692042
The simulation system has been created. Preparing for simulation...
bubble radius: 2.0254 A

System Time is: 2023-03-25 06:24:29.489585
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
215000,-40073.40140857261,20:07:49
216000,-40002.70133757985,20:07:54
217000,-40901.012387917945,20:08:00
218000,-40735.297137029265,20:08:08
219000,-40684.74568353356,20:08:11
220000,-40654.50080164654,20:08:14
221000,-40875.00818983545,20:08:18
222000,-40376.57735871029,20:08:21
223000,-40075.293241821666,20:08:24
224000,-40019.15156349547,20:08:26
225000,-40163.00403858858,20:08:30
226000,-40085.67924336009,20:08:33
227000,-40257.84676966685,20:08:39
228000,-40664.19705030856,20:08:45
229000,-39903.336704511705,20:08:51
230000,-39998.79272736743,20:08:56
231000,-39887.80530523007,20:09:00
232000,-40573.915282956164,20:09:04
233000,-40397.42594929987,20:09:09
234000,-40214.700513753305,20:09:12
235000,-40377.78685952215,20:09:16
236000,-39955.15981061548,20:09:19
237000,-40062.08481984497,20:09:23
238000,-39939.53236500133,20:09:26
239000,-40324.537374319225,20:09:31
240000,-40485.318062199214,20:09:33
241000,-39851.78331229727,20:09:35
242000,-40483.60706068852,20:09:37
243000,-40130.57745570633,20:09:39
244000,-40001.466459836425,20:09:41
245000,-40011.829413923304,20:09:42
246000,-40419.92230045736,20:09:44
247000,-40050.84041978339,20:09:44
248000,-39652.55787545332,20:09:46
249000,-40487.87127545105,20:09:47
250000,-40426.64961110546,20:09:48
251000,-39779.80882405465,20:09:50
252000,-40539.013188046454,20:09:51
253000,-40048.01975837213,20:09:51
254000,-40964.180335911034,20:09:51
255000,-41006.60269116907,20:09:51
256000,-40541.87953499646,20:09:54
257000,-40046.204522057364,20:09:56
258000,-39952.83575852981,20:09:56
259000,-40575.661738433126,20:09:56
260000,-40311.25023127316,20:09:57
261000,-40364.76522193015,20:09:57
262000,-39891.91399178018,20:09:57
263000,-39332.22620602694,20:09:58
264000,-39603.604348694185,20:09:58
265000,-39615.41131075501,20:09:58
266000,-40035.58518615499,20:09:58
267000,-40041.816940039076,20:09:58
268000,-39509.610540125665,20:09:57
269000,-39941.60373237304,20:09:57
270000,-40008.83504785413,20:09:58
271000,-40395.24982314081,20:09:57
272000,-40334.829318320226,20:09:57
273000,-40177.783505691674,20:09:56
274000,-39987.11051674044,20:09:55
275000,-40066.75713713924,20:09:54
276000,-40452.757177635576,20:09:53
277000,-40504.77048033528,20:09:52
278000,-39912.55287533056,20:09:50
279000,-40046.89607919106,20:09:48
280000,-40350.98385507747,20:09:45
281000,-39541.85221023689,20:09:43
282000,-39974.79792854407,20:09:41
283000,-39844.25829290123,20:09:39
284000,-39733.70461636551,20:09:37
285000,-40286.40231400545,20:09:36
286000,-39311.9702966974,20:09:33
287000,-39569.32634622032,20:09:30
288000,-40098.14226938401,20:09:29
289000,-40117.247162721935,20:09:27
290000,-40020.781581424555,20:09:24
291000,-39455.158331483544,20:09:22
292000,-39659.83469270919,20:09:21
293000,-39733.52208138131,20:09:18
294000,-39593.628720274835,20:09:16
295000,-40003.22896770653,20:09:14
296000,-39596.08626583349,20:09:10
297000,-40310.92824466655,20:09:08
298000,-39890.002064231274,20:09:04
299000,-39768.52738335349,20:09:00
300000,-40553.840450727745,20:08:56
301000,-40969.24165912474,20:08:51
302000,-40358.94317714567,20:08:47
303000,-39371.81286541006,20:08:43
304000,-39843.27060185168,20:08:40
305000,-41298.050183265426,20:08:35
306000,-40088.92120036486,20:08:32
307000,-39530.13679987415,20:08:29
308000,-40014.99792003249,20:08:24
309000,-40245.2209349403,20:08:19
310000,-40237.48755638052,20:08:15
311000,-40243.81486280952,20:08:11
312000,-40376.477858321945,20:08:06
313000,-39761.247369518416,20:08:02
314000,-39285.117251350195,20:07:58
315000,-40130.106597300466,20:07:55
316000,-40021.793765309616,20:07:50
317000,-40799.89573571967,20:07:45
318000,-40614.378021712786,20:07:41
319000,-40070.464604731096,20:07:37
320000,-40186.765687221516,20:07:36
321000,-39888.734898661816,20:07:32
322000,-40399.191155360066,20:07:29
323000,-40216.82555392412,20:07:25
324000,-40233.78849931039,20:07:21
325000,-40082.975840249244,20:07:17
326000,-40866.568691220295,20:07:14
327000,-40006.956419598326,20:07:11
328000,-39790.00398230468,20:07:09
329000,-40275.82260412324,20:07:06
330000,-40712.593976598335,20:07:02
331000,-39621.778223813635,20:06:58
332000,-39324.943232491096,20:06:54
333000,-39870.83071225975,20:06:49
334000,-39327.57074473238,20:06:44
335000,-39991.31798566572,20:06:39
336000,-40098.22781654626,20:06:34
337000,-40742.045210542085,20:06:29
338000,-39964.165528153986,20:06:24
339000,-40304.882365355516,20:06:20
340000,-40182.40498893941,20:06:15
341000,-40718.5315438063,20:06:10
342000,-40170.2083410174,20:06:04
343000,-39773.23709538111,20:05:58
344000,-39931.64461517353,20:05:53
345000,-39840.562465833544,20:05:48
346000,-40173.77645475292,20:05:42
347000,-39669.19813051479,20:05:37
348000,-39768.50127169991,20:05:31
349000,-40101.95177693908,20:05:26
350000,-40064.6193184,20:05:21
351000,-40216.58018860524,20:05:16
352000,-40463.54453722443,20:05:10
353000,-40062.19606946585,20:05:05
354000,-39732.30167529355,20:04:59
355000,-39815.78064478789,20:04:52
356000,-39776.87142039125,20:04:46
357000,-40243.3776060493,20:04:41
358000,-40467.33756875231,20:04:35
359000,-40428.089987188054,20:04:29
360000,-39838.023345512716,20:04:23
361000,-39720.10929017133,20:04:19
362000,-40393.65594660638,20:04:15
363000,-40923.141091471865,20:04:09
364000,-40227.07806914505,20:04:04
365000,-39858.37585109746,20:03:58
366000,-39389.00817612601,20:03:53
367000,-39767.53053372229,20:03:46
368000,-40204.692724596985,20:03:40
369000,-39392.818697221155,20:03:35
370000,-39525.81388487852,20:03:29
371000,-40106.55503448806,20:03:23
372000,-39916.79513057704,20:03:17
373000,-39820.151824057844,20:03:11
374000,-39723.96591638696,20:03:04
375000,-39192.934829763166,20:02:59
376000,-39711.63817814528,20:02:53
377000,-39731.73272385575,20:02:47
378000,-39810.53329083291,20:02:41
379000,-40332.13000541826,20:02:35
380000,-40307.44779691392,20:02:29
381000,-40617.28688996451,20:02:24
382000,-40301.02183569432,20:02:18
383000,-40083.338558040705,20:02:11
384000,-40189.346843755506,20:02:05
385000,-40096.71403206932,20:01:59
386000,-39740.29651837597,20:01:52
387000,-39994.917489332205,20:01:46
388000,-40098.10166458889,20:01:40
389000,-40085.53959019149,20:01:34
390000,-39971.10847641798,20:01:27
391000,-40117.73476561073,20:01:20
392000,-39785.60222772596,20:01:14
393000,-40168.47893354029,20:01:09
394000,-40327.384895516225,20:01:03
395000,-40169.51028993015,20:00:58
396000,-39940.924809467564,20:00:52
397000,-40310.996574783654,20:00:45
398000,-40280.472178899436,20:00:39
399000,-40216.128517572826,20:00:32
400000,-40362.612499939074,20:00:26
bubble radius: 2.1292 A

System Time is: 2023-03-25 07:24:30.561952
Starting equilibration...

401000,-40218.929402178605,20:00:11
402000,-40736.729337892866,19:59:50
403000,-39438.35641681777,19:59:28
404000,-40455.16675480128,19:59:07
405000,-39464.837737570204,19:58:46
406000,-40263.90562046975,19:58:25
407000,-40439.48027192944,19:58:04
408000,-39482.50891564,19:57:43
409000,-40445.090997059204,19:57:23
410000,-39948.759390175044,19:57:02
411000,-39847.15032050789,19:56:41
412000,-40253.33642219934,19:56:20
413000,-39696.54507969308,19:56:00
414000,-40453.925645895535,19:55:39
415000,-39618.95220575331,19:55:18
416000,-39962.4583650914,19:54:58
417000,-40401.269202831005,19:54:37
418000,-39944.512468825786,19:54:16
419000,-40263.354677933065,19:53:56
420000,-39128.353581344345,19:53:36
421000,-40039.94128787889,19:53:17
422000,-40543.286175189016,19:52:57
423000,-39938.21812100153,19:52:37
424000,-40150.075910889194,19:52:17
425000,-40290.839000425774,19:51:58
426000,-40047.33509865173,19:51:39
427000,-39737.85030911217,19:51:20
428000,-40297.44362494179,19:51:01
429000,-40814.572125046136,19:50:40
430000,-40165.46055998828,19:50:20
431000,-40708.27688142727,19:50:01
432000,-40592.95075618979,19:49:41
433000,-39989.7982484473,19:49:21
434000,-40244.022218705744,19:49:03
435000,-40045.77114229079,19:48:44
436000,-40368.47705920505,19:48:25
437000,-40226.06974343384,19:48:07
438000,-39867.96405181436,19:47:48
439000,-40492.78365523959,19:47:29
440000,-39943.665117896744,19:47:09
441000,-40270.18232546728,19:46:51
442000,-40001.9020244825,19:46:35
443000,-40651.07862597862,19:46:17
444000,-39853.92868785359,19:45:58
445000,-40685.92470806789,19:45:40
446000,-40515.58804350245,19:45:22
447000,-40123.06515548738,19:45:03
448000,-40582.233869293705,19:44:45
449000,-39902.28396530935,19:44:27
450000,-40083.66700475369,19:44:10
451000,-40495.68396951523,19:43:52
452000,-40254.1646944894,19:43:33
453000,-40094.79893486845,19:43:15
454000,-39806.88629036218,19:42:57
455000,-39834.80390687856,19:42:39
456000,-39922.37370501242,19:42:21
457000,-40747.68029415351,19:42:03
458000,-39402.55797336703,19:41:46
459000,-39917.67655929773,19:41:29
460000,-40316.68494730191,19:41:11
461000,-38935.47438600185,19:40:53
462000,-39406.049362598176,19:40:35
463000,-39699.07704603468,19:40:18
464000,-39893.46534199058,19:40:02
465000,-40009.52198413378,19:39:45
466000,-39790.63812598052,19:39:28
467000,-39896.424381927674,19:39:10
468000,-40316.716792285915,19:38:53
469000,-39771.05516154703,19:38:36
470000,-39825.37661707503,19:38:19
471000,-39358.98214433995,19:38:02
472000,-40490.08336429755,19:37:45
473000,-40504.29376141932,19:37:27
474000,-40287.71670474364,19:37:10
475000,-39938.15557526788,19:36:53
476000,-40090.77843825798,19:36:37
477000,-39791.20038861905,19:36:21
478000,-39785.56607758084,19:36:05
479000,-40065.777091235796,19:35:51
480000,-39309.9179337145,19:35:36
481000,-40256.26434964569,19:35:22
482000,-40335.62512113717,19:35:07
483000,-40087.40306368008,19:34:52
484000,-40407.69531656926,19:34:36
485000,-40224.57251015181,19:34:21
486000,-40322.163154093636,19:34:07
487000,-39968.08179841073,19:33:53
488000,-40534.942334428386,19:33:39
489000,-39997.09554049636,19:33:25
490000,-40723.831553002965,19:33:10
491000,-39801.284157861555,19:32:56
492000,-39898.66258028732,19:32:42
493000,-40423.940281511874,19:32:27
494000,-39707.30975004867,19:32:12
495000,-40489.009146346856,19:31:56
496000,-40467.42933977074,19:31:41
497000,-39983.80863369863,19:31:25
498000,-40723.508270047634,19:31:09
499000,-39554.38738698538,19:30:53
500000,-39902.895679313355,19:30:37

System Time is: 2023-03-25 07:38:34.427515
Starting production...

501000,-39686.467131597776,19:30:36
502000,-40357.43208906423,19:30:32
503000,-39987.5723775994,19:30:28
504000,-39852.21875609848,19:30:24
505000,-39334.894319793566,19:30:20
506000,-40609.71331787279,19:30:15
507000,-40037.018570042346,19:30:11
508000,-40066.94550545023,19:30:07
509000,-40014.36653101418,19:30:04
510000,-40560.51711180029,19:30:01
511000,-39864.270375100925,19:29:59
512000,-39907.79785416687,19:29:56
513000,-40183.964236181506,19:29:53
514000,-40838.674760156246,19:29:49
515000,-40565.53607328121,19:29:46
516000,-39878.371964553866,19:29:42
517000,-39807.97221520929,19:29:39
518000,-40516.83806352888,19:29:35
519000,-40552.08891723072,19:29:32
520000,-40576.6133816246,19:29:27
521000,-41084.97141721921,19:29:24
522000,-40793.75488565504,19:29:20
523000,-39771.45498802121,19:29:15
524000,-40846.11125980857,19:29:12
525000,-40828.285487237066,19:29:07
526000,-40436.894451498956,19:29:02
527000,-40536.54126911452,19:28:58
528000,-40854.63298399854,19:28:54
529000,-40444.96360667903,19:28:49
530000,-40200.51046457885,19:28:45
531000,-39820.663468378916,19:28:41
532000,-39802.09376392851,19:28:36
533000,-39682.11289348066,19:28:32
534000,-40051.3438089687,19:28:27
535000,-40042.87631399377,19:28:22
536000,-40103.895152343604,19:28:18
537000,-39722.3006348098,19:28:13
538000,-40359.60284384851,19:28:08
539000,-40085.14324138603,19:28:04
540000,-40412.90864465802,19:28:00
541000,-39237.35847135092,19:27:55
542000,-40007.749643065865,19:27:51
543000,-39987.08706804998,19:27:46
544000,-39854.514181441045,19:27:40
545000,-39798.84288768146,19:27:35
546000,-39571.55623939891,19:27:30
547000,-40088.12306283543,19:27:25
548000,-39967.10423048219,19:27:20
549000,-39923.7140589021,19:27:15
550000,-39430.893537606025,19:27:11
551000,-40328.33660427554,19:27:07
552000,-40870.07088697744,19:27:02
553000,-39758.53542282428,19:26:58
554000,-40016.3741675657,19:26:53
555000,-40524.920403267795,19:26:48
556000,-39926.13825314742,19:26:43
557000,-39747.50849639521,19:26:38
558000,-39837.5362461459,19:26:33
559000,-40036.53978683443,19:26:28
560000,-39842.34240063223,19:26:23
561000,-39786.52493226054,19:26:18
562000,-40198.31716095422,19:26:13
563000,-39750.681634243614,19:26:08
564000,-40003.853037041205,19:26:03
565000,-40806.44025928211,19:25:58
566000,-40177.251205394365,19:25:53
567000,-39214.29488967554,19:25:48
568000,-39800.72740078495,19:25:42
569000,-39791.92567694449,19:25:37
570000,-40021.561589353056,19:25:32
571000,-40119.1595425839,19:25:27
572000,-40112.633461143574,19:25:21
573000,-39692.266936772234,19:25:16
574000,-39650.82899399067,19:25:11
575000,-40332.68640645374,19:25:05
576000,-40385.050112213285,19:25:00
577000,-40504.510038613706,19:24:55
578000,-40774.70382436977,19:24:49
579000,-40156.135360502725,19:24:44
580000,-40511.90276026071,19:24:38
581000,-39922.157721927884,19:24:33
582000,-40643.48396393248,19:24:27
583000,-40468.708538161576,19:24:21
584000,-40548.83500893197,19:24:15
585000,-40530.332800615244,19:24:09
586000,-40419.48777004955,19:24:03
587000,-40128.250272248086,19:23:57
588000,-39574.8772671451,19:23:51
589000,-39799.4179221339,19:23:44
590000,-40311.25641455111,19:23:38
591000,-40003.36860086027,19:23:32
592000,-40310.715128410455,19:23:26
593000,-40252.38094011108,19:23:20
594000,-40366.31089077077,19:23:14
595000,-39546.746882711974,19:23:08
596000,-40020.350025451626,19:23:01
597000,-40100.65310769166,19:22:55
598000,-40376.51659296361,19:22:49
599000,-39728.18540017776,19:22:43
600000,-40779.1622494864,19:22:37
601000,-40549.0960428927,19:22:30
602000,-39943.52150561023,19:22:25
603000,-40057.354221548,19:22:19
604000,-40508.00137699625,19:22:13
605000,-41011.35766561731,19:22:07
606000,-39678.80057152383,19:22:01
607000,-39952.66569003748,19:21:55
608000,-40432.54980583981,19:21:48
609000,-40262.318288664814,19:21:42
610000,-40676.558942374,19:21:36
611000,-40585.17908896276,19:21:30
612000,-40067.10332089976,19:21:24
613000,-39940.47576947205,19:21:18
614000,-40240.71085783481,19:21:12
615000,-40136.89575026157,19:21:05
616000,-39940.39129173813,19:20:59
617000,-39361.11782437936,19:20:52
618000,-39901.478298452894,19:20:45
619000,-39586.40628660767,19:20:39
620000,-39355.40967023042,19:20:32
621000,-39722.77054939998,19:20:26
622000,-39579.22124830698,19:20:19
623000,-39784.82401679434,19:20:12
624000,-40267.25663617916,19:20:06
625000,-39963.70773729736,19:19:59
626000,-40557.32132492065,19:19:52
627000,-39803.9475715717,19:19:46
628000,-39938.40236755683,19:19:40
629000,-40312.54026905931,19:19:34
630000,-40475.274299505094,19:19:27
631000,-40093.606722493365,19:19:21
632000,-40318.716517149616,19:19:13
633000,-40030.383026966636,19:19:07
634000,-40181.63924421658,19:19:00
635000,-40692.91298273964,19:18:53
636000,-40482.60919185543,19:18:46
637000,-39958.943678600204,19:18:40
638000,-39958.503535290525,19:18:33
639000,-39847.57008799062,19:18:27
640000,-39854.937280087004,19:18:20
641000,-40012.69941747456,19:18:14
642000,-39566.00440959084,19:18:07
643000,-40332.44259537915,19:18:01
644000,-40049.45198491003,19:17:54
645000,-40490.37925028009,19:17:48
646000,-39904.649850522605,19:17:41
647000,-39808.58872305601,19:17:35
648000,-39349.92243912595,19:17:29
649000,-40153.89761345342,19:17:22
650000,-39781.3474968861,19:17:15
651000,-40266.62569544319,19:17:08
652000,-39546.477843727705,19:17:00
653000,-40193.44670261584,19:16:52
654000,-40023.1011554305,19:16:44
655000,-39941.16062748349,19:16:36
656000,-39917.91827508008,19:16:30
657000,-40299.60417775274,19:16:23
658000,-40495.95825503784,19:16:16
659000,-40353.387988774106,19:16:10
660000,-40611.88368838072,19:16:03
661000,-40139.367273191325,19:15:56
662000,-40028.951039300155,19:15:49
663000,-40959.54747454696,19:15:42
664000,-40504.73463967072,19:15:36
665000,-40425.31273117602,19:15:29
666000,-40601.87576167309,19:15:23
667000,-39433.221729210636,19:15:17
668000,-40495.33479857068,19:15:10
669000,-40814.06391018901,19:15:04
670000,-40931.66673598871,19:14:57
671000,-40316.58013710597,19:14:51
672000,-39934.36017340387,19:14:45
673000,-40112.77128506823,19:14:39
674000,-40101.91315212968,19:14:32
675000,-39753.99738943778,19:14:25
676000,-39649.59101315505,19:14:19
677000,-40198.247328395315,19:14:12
678000,-40432.02935987128,19:14:05
679000,-39301.0337176122,19:13:58
680000,-40318.322500971175,19:13:52
681000,-40930.35574846389,19:13:45
682000,-39694.7119371452,19:13:39
683000,-40602.646760791686,19:13:32
684000,-40343.76319933422,19:13:26
685000,-40288.42162383022,19:13:19
686000,-40110.99539781028,19:13:13
687000,-39525.835783908056,19:13:07
688000,-39468.04175284946,19:13:00
689000,-39806.76121391442,19:12:54
690000,-39214.74813923546,19:12:47
691000,-39968.64625614954,19:12:40
692000,-39965.39160061964,19:12:34
693000,-39573.44579587686,19:12:27
694000,-39858.52977082794,19:12:20
695000,-40195.46736220339,19:12:12
696000,-39708.870891587285,19:12:06
697000,-39800.70685265421,19:12:00
698000,-40364.55348135185,19:11:53
699000,-40586.960826151524,19:11:46
700000,-39442.714649287416,19:11:40
701000,-39967.959431469004,19:11:33
702000,-40646.43652259668,19:11:26
703000,-39601.282725120735,19:11:20
704000,-40188.75642185184,19:11:13
705000,-39805.0123455839,19:11:06
706000,-39954.82364045922,19:11:00
707000,-40505.86050356446,19:10:53
708000,-40399.32553182385,19:10:46
709000,-39726.56859238325,19:10:39
710000,-39602.66606611002,19:10:33
711000,-40218.37895005112,19:10:26
712000,-39406.0894784978,19:10:20
713000,-40066.38029986719,19:10:13
714000,-40298.72023044441,19:10:06
715000,-39631.82615832843,19:09:59
716000,-40334.41440232056,19:09:52
717000,-40114.54046273215,19:09:46
718000,-40490.98971700919,19:09:39
719000,-40550.314644964295,19:09:32
720000,-40612.52427277089,19:09:25
721000,-40410.41385833529,19:09:19
722000,-40094.58497430777,19:09:11
723000,-39834.24211662172,19:09:05
724000,-40410.588196053526,19:08:58
725000,-39756.76897151822,19:08:50
726000,-40078.40870999104,19:08:43
727000,-39915.96000373037,19:08:35
728000,-40253.673214915296,19:08:27
729000,-39920.65217791351,19:08:20
730000,-41055.42743660914,19:08:13
731000,-40608.16922333132,19:08:06
732000,-40107.275325108145,19:07:58
733000,-40386.796185518004,19:07:51
734000,-40428.16345240896,19:07:44
735000,-39777.33061142913,19:07:37
736000,-39467.44427995212,19:07:29
737000,-39723.59736499988,19:07:22
738000,-40122.613481247514,19:07:15
739000,-39978.32763845789,19:07:08
740000,-39600.31957827858,19:07:00
741000,-40347.89703854853,19:06:52
742000,-39680.99126781582,19:06:45
743000,-39653.134456379456,19:06:38
744000,-39472.79581849708,19:06:31
745000,-40144.54832172824,19:06:23
746000,-39680.54634777116,19:06:16
747000,-39683.89646833607,19:06:09
748000,-40063.85369346886,19:06:01
