r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
10.89802,-30.666511820048797,3.3559668621096783,0.004431199297074293,-0.005531598532586706,1.0585501246048556e-05,7.869880994138587e-06,-30.484377623703292,2.9531100696228267,0.004156734333028955,-0.1686310192905162,0.016249003990521444,0.0003083371288132147
10.96902,-30.45809795541838,3.2765893484410475,0.0043600882991841495,-0.005262715974889426,9.274415459757691e-06,7.335463330028987e-06,-30.281714278420495,2.886815878303688,0.004092548357081001,-0.16409459613130806,0.015495926169327183,0.0002998424005884314
11.04002,-30.253198303766045,3.18646369026635,0.004269578620819504,-0.005002346695347179,8.161391877401633e-06,6.833019243957464e-06,-30.081882370036446,2.809410760175054,0.00400901931691003,-0.1597556010045824,0.014865415597625805,0.00029162117523060855
11.11101,-30.061929932679433,3.100430146211142,0.004195102080916412,-0.004775666961832707,7.256482560308258e-06,6.41792496974051e-06,-29.894968995640625,2.7353782107976126,0.003940399444866667,-0.1560741792112254,0.014415936873003361,0.0002860572726122826
11.18201,-29.86175388933037,3.0092267877008365,0.0041036704252367115,-0.00455087300077222,6.439469250678749e-06,6.0030236125334415e-06,-29.69982639092527,2.657302339228976,0.0038562528263726874,-0.15189934636865252,0.013900387827187164,0.0002789063957948849
11.25301,-29.668479675206104,2.9238616867267995,0.004022196538708477,-0.004333654069606547,5.70267735589027e-06,5.6172567677973155e-06,-29.5107359397997,2.585011761793552,0.0037819530876612947,-0.14755921761744034,0.0132829596545621,0.0002711017384179644
11.324,-29.481935606749687,2.8549056663031007,0.003967126443316315,-0.004140040573094918,5.052812509931061e-06,5.277724953149188e-06,-29.32844107364348,2.525145266971373,0.0037309836446476866,-0.14424970590018793,0.012842691267402933,0.00026607751925377293
11.395,-29.291958629570143,2.749569706094105,0.003869182060922591,-0.003952334413197893,4.552549011346805e-06,4.9786788548982285e-06,-29.14278346935998,2.435736397761473,0.0036416813448241847,-0.1403729747093893,0.01244647434465743,0.0002603214607412934
11.466,-29.09917534918332,2.680656255341975,0.0037882642457363405,-0.0037750285074922016,4.105340648813164e-06,4.688072303374045e-06,-28.954456089896293,2.3770508047096146,0.003567294246790825,-0.13728811786308906,0.012131230581810695,0.00025484266039916355
11.537,-28.921632922964022,2.610831061280759,0.0037261639055466986,-0.003616768594250172,3.711904240395454e-06,4.442945143115893e-06,-28.780719064889762,2.317110549675595,0.003510313840714535,-0.13445018559683472,0.011866185649824926,0.0002512049185294726
11.60799,-28.738753702681528,2.5364201331635328,0.0036515270019536034,-0.003446326756979771,3.2772931188246626e-06,4.150702089251641e-06,-28.601484868078668,2.2534949551250363,0.0034418521899133637,-0.13039094240039525,0.011300848551585379,0.00024373587001433049
11.67899,-28.56777122770972,2.463711802433182,0.003575262206328934,-0.003304301108741734,2.9613874358253713e-06,3.919769784116963e-06,-28.434124805308674,2.190384866647832,0.0033711118420542466,-0.12762744408299218,0.010979132410977473,0.00023866951877409015
11.74999,-28.39451974773818,2.4017431325472787,0.0035027851732029563,-0.003162602107801268,2.6799409699737603e-06,3.700094687045273e-06,-28.264071872142384,2.1370412005247643,0.0033041265408719316,-0.12471594848504969,0.01069860122116377,0.00023378342878666744
11.82098,-28.21331383639488,2.333631462593007,0.0034440353046686447,-0.003014111882566968,2.384960937320619e-06,3.4817059858581296e-06,-28.08617881184495,2.078083191111607,0.0032499967283271423,-0.12113411625377393,0.010272993389168272,0.00022850723925523195
11.89198,-28.049867400447194,2.268703551243098,0.003376338414180265,-0.002900525086048742,2.1884937498294045e-06,3.316116273263151e-06,-27.926453250759987,2.0228617268038893,0.003188160621289983,-0.1189396105821169,0.010052663320347995,0.00022474894580016059
11.96298,-27.880682609061896,2.2073033645870486,0.0033071776129559014,-0.0027724981666104593,1.957522530111108e-06,3.114439446987346e-06,-27.760272347531362,1.9695692765845125,0.003124007999911643,-0.11584178393752598,0.009697067860655663,0.00021920311641644916
12.03397,-27.712827256486854,2.1544759129579845,0.0032428381854560364,-0.0026537549542161596,1.7713445823713687e-06,2.9403970847766113e-06,-27.595282149202454,1.9239405450015263,0.0030644340572929508,-0.1130972764013354,0.009407857735303234,0.0002142889750090697
12.10497,-27.556986883142862,2.10431781562322,0.003203812444700183,-0.0025464926272248316,1.6058704722864993e-06,2.7987665473539493e-06,-27.441978412377875,1.8796779801053478,0.0030279809941951416,-0.11052548155952605,0.00914590650975191,0.00021121501909971067
12.17597,-27.391047968304406,2.0483966157680724,0.003130735298784235,-0.002438753421249018,1.4541671780599855e-06,2.6378281225919597e-06,-27.27902217495741,1.8311655492133923,0.002960077826099459,-0.1079762895477252,0.008923377630905342,0.00020663503650821574
12.24696,-27.23202258833567,2.0037577243203435,0.0030817458135192254,-0.0023335910135791156,1.314878634248633e-06,2.4964164986976717e-06,-27.12228815508211,1.7927532030020854,0.0029149725100710094,-0.10506712846884844,0.008603131081611667,0.0002019307600595914
12.31796,-27.074857517840382,1.9539285311197632,0.003028757729753041,-0.0022387826291079328,1.1901143119722733e-06,2.3637663031738277e-06,-26.967891815492962,1.7492265764723551,0.00286571654999943,-0.10273066713615017,0.008357075430820567,0.00019807850948385438
12.38896,-26.926123688625434,1.9137899220334917,0.0029864033448418325,-0.0021515793348991057,1.0926840652043355e-06,2.2565690982963765e-06,-26.821296998844275,1.7149744953162296,0.002827028355559585,-0.10044294262386753,0.008125168969734042,0.00019458866221756815
12.45995,-26.769257944437843,1.8536631540360269,0.0029107815576943203,-0.0020650684242761726,1.002778938415822e-06,2.1409020983964515e-06,-26.667096733277877,1.66264064751697,0.0027567247336684484,-0.09819062719967817,0.007991235074617969,0.00019111780949615414
12.53095,-26.623732135104387,1.8169228939556457,0.0028695079069074184,-0.0019812552399856307,9.045921195860441e-07,2.0247228176695668e-06,-26.523538053285844,1.6302275335350636,0.002718086597218068,-0.09562434299076854,0.0076948791591131,0.00018674117158600659
12.60195,-26.467949130116367,1.7808366512962854,0.002819993745171872,-0.0019012588305691277,8.247859671944335e-07,1.9191403388116494e-06,-26.370425510185857,1.5988193967939297,0.0026719960182974983,-0.09365118827532615,0.0074654737046968974,0.0001825848703497164
12.67295,-26.324671259335002,1.7379407198456935,0.0027794881559357115,-0.0018260050675675196,7.542424075247713e-07,1.8310610389800532e-06,-26.228850670785917,1.5615999513745171,0.0026347064930413414,-0.09128739064722616,0.007251118507782731,0.00017953529921846504
12.74394,-26.166965783213964,1.6969715748861276,0.00272902207899565,-0.0017498749210026903,6.82851008032891e-07,1.731142198378675e-06,-26.073913993925988,1.5251970908548016,0.0025872163646571363,-0.0894213239941015,0.007091766457663957,0.00017641965890145754
12.81494,-26.02369425308312,1.6574287209972711,0.0026822996740480296,-0.0016793920136130118,6.188780707453605e-07,1.6390507987792696e-06,-25.932369874157327,1.4904848285260117,0.002543628290160065,-0.08722112542160981,0.006871209751312894,0.00017270561982613814
12.88594,-25.882219337453137,1.625571762251817,0.0026421444608437997,-0.001612543212845493,5.659552335930787e-07,1.5589942957528871e-06,-25.792566661370184,1.4624450356588308,0.002506070373004933,-0.08507639902258445,0.00667792842584783,0.00016934577500937135
12.95693,-25.73901217592849,1.5849884044469225,0.0025986522903319845,-0.001553121524952126,5.236005824879167e-07,1.4936030402738805e-06,-25.65172057526554,1.427959011020116,0.002466567467577375,-0.08356325023752811,0.0065844158258121415,0.00016749187853108604
13.02793,-25.593383530689483,1.5563033748005481,0.0025595476176051204,-0.0014877065293802685,4.71156266937172e-07,1.4083109952073368e-06,-25.507941511300444,1.4018876241476548,0.0024292526482089846,-0.08140186523655372,0.006348915363969999,0.00016348046063696228
13.09893,-25.45547584050497,1.5128369995399311,0.002516427126527339,-0.0014306114589960337,4.3263513760019254e-07,1.345702886069979e-06,-25.371741995111012,1.3638459454337617,0.002389301456478165,-0.07953692110638579,0.006177113395117273,0.00016079816054349424
13.16992,-25.316962706956907,1.4815568541928814,0.0024772910610067482,-0.0013741117991839297,3.9376790046387205e-07,1.2771385953739254e-06,-25.23503183522151,1.3365622311846992,0.002352948744620814,-0.07760403164674934,0.006014536261633472,0.00015784068184981166
13.24092,-25.173380706802664,1.4463168539539646,0.0024262241031656785,-0.0013172309094904645,3.5610549262523756e-07,1.2038947637392982e-06,-25.09335858330145,1.3046073338141728,0.002304300410146029,-0.07571739533899337,0.005844293368793373,0.00015422869843035247
13.31192,-25.039888372008672,1.4229750602236773,0.0023947242162906317,-0.0012665128519267334,3.234463583666354e-07,1.1417157564142715e-06,-24.961416564033946,1.283611024043903,0.002274435267171063,-0.0739855038003659,0.005650407494357056,0.00015090260825701644
13.38291,-24.901860924628256,1.3915159591321602,0.002357808156560155,-0.001216027582239291,2.9278400569519443e-07,1.0815286888066403e-06,-24.825203835305587,1.255954892874594,0.0022400173958493086,-0.07228146388820084,0.00548632390023428,0.0001480488682727544
13.45391,-24.76969638887239,1.354234083106844,0.002315766035651148,-0.001170428670428622,2.678654943547096e-07,1.0299264140670771e-06,-24.69473608276408,1.222663871709134,0.0022003985488365384,-0.07067546341946337,0.005349988253785318,0.0001455540266394734
13.52491,-24.63983241168097,1.3322227171898537,0.002285636997421637,-0.0011278072098284706,2.461199218614141e-07,9.824087548527975e-07,-24.56661938293342,1.2033414826678352,0.0021722673967624613,-0.06929347209750089,0.005219564179658681,0.00014306584385389458
13.59591,-24.509597692089443,1.3008644866585524,0.002248564860042174,-0.0010838387960619678,2.2282450055133475e-07,9.306167421081795e-07,-24.43777441398583,1.1749722386175045,0.002136993460997896,-0.06772512932927559,0.005066808801639355,0.00014033197862919417
13.6669,-24.3781426950899,1.2679971785769202,0.002205892972637318,-0.0010442124450754557,2.0473096582698303e-07,8.863741076769066e-07,-24.308298649576912,1.1461605096665075,0.0020972394290619664,-0.06638871922789107,0.0049688870495467165,0.0001380876554417555
13.7379,-24.250125933164863,1.250977372618451,0.00218528907299497,-0.001003566602279708,1.861047336912128e-07,8.428744259557597e-07,-24.181509612227924,1.1309659271624632,0.002077824809592584,-0.06476575672436034,0.004778077792529222,0.00013505503354848325
13.8089,-24.12489052032625,1.2204886265819999,0.002145264901129042,-0.0009680553094091138,1.7257658113798877e-07,8.066868723123965e-07,-24.057805443459436,1.1042027237681247,0.002040508771402263,-0.06356683056874268,0.004708646866473534,0.00013324843575835378
13.87989,-24.0004028686259,1.1963290107285856,0.0021138864973790157,-0.0009313333881160735,1.5617113063547585e-07,7.637596749163686e-07,-23.93459388810865,1.081771471850875,0.002010129834959814,-0.06214141205121687,0.004571564927647502,0.0001306738821379684
13.95089,-23.87676249074436,1.175838461208216,0.002091681496098126,-0.0008975505571988898,1.4258041752605752e-07,7.283693540836881e-07,-23.81248644453126,1.0634049978896363,0.001989166205109209,-0.06098377444140571,0.0044424606957110995,0.00012856818727373704
14.02189,-23.752961131921815,1.1464126854006242,0.002059965598488292,-0.0008635963873259832,1.3025765475170274e-07,6.943702469126522e-07,-23.689978586393245,1.0371334195279236,0.0019593264015758233,-0.05954427450399758,0.004339540836706341,0.000126739318053032
14.09288,-23.632829746955522,1.1227017637997312,0.0020238396506589234,-0.0008331019109674043,1.2007495934433756e-07,6.618660761084114e-07,-23.571169354473884,1.0160078747732402,0.00192527350754787,-0.058393066814543454,0.004248987682512287,0.00012450495448142963
14.16388,-23.51488093487585,1.1018013639422328,0.001999580241564898,-0.0008038350159308023,1.1020052312587206e-07,6.323812896886921e-07,-23.45450826045303,0.9972972819575939,0.00190238976869588,-0.057330712424609694,0.004151120673603879,0.00012273540588679727
14.23488,-23.395254651802173,1.0768703693866013,0.001967281320771068,-0.0007748511214855409,1.0119936389999862e-07,6.030782224173665e-07,-23.33622101586001,0.9752330403356025,0.0018721427394791281,-0.05599691389305183,0.0040262644921394836,0.00012029176722924497
14.30587,-23.28039138271543,1.0553502033232154,0.0019413947676014767,-0.0007485705714499541,9.362722717086894e-08,5.7825132495897e-07,-23.222673476377377,0.9558971390427266,0.0018476560848542203,-0.05507695414757486,0.00394210786492068,0.00011865329618393926
14.37687,-23.164805481982174,1.0316946838097358,0.001908783081836293,-0.0007218813125961885,8.573430634359044e-08,5.50247781107901e-07,-23.108218672218225,0.9347834492002945,0.001816922854913355,-0.0539233564294896,0.003845464639016395,0.00011653473469565961
14.44787,-23.052295079807227,1.0169099029339732,0.0018852190413422587,-0.0006961614947208302,7.910792507375217e-08,5.25812100241366e-07,-22.99656715689187,0.9214802713495988,0.001794583209476147,-0.05261221765160223,0.0037306254145010364,0.00011418561663750998
14.51886,-22.937905697512257,0.9935762481877867,0.0018589160344878986,-0.0006718094522639,7.267757817058554e-08,5.027584706804449e-07,-22.883273280608215,0.9003736772419445,0.0017695814942234156,-0.051608305597000616,0.003656887226827913,0.00011277555077936937
14.58986,-22.828399603002445,0.9700868492756765,0.0018276143997272526,-0.0006505416107151005,6.779698241106715e-08,4.831527376366404e-07,-22.775156360224486,0.8797884211703854,0.0017404773807283842,-0.05092877423131218,0.0036020825602355445,0.00011136689053233017
14.66086,-22.717128483145878,0.9516629304894894,0.001799081858139466,-0.0006276849090036712,6.248377618236557e-08,4.6099156800976054e-07,-22.664786403784735,0.8630730877046244,0.0017132988961934752,-0.04990041935494839,0.003511924311848408,0.00010929037635499505
14.73186,-22.605785836695087,0.9296451306073648,0.0017730118656033918,-0.0006060646740765573,5.7689542441070724e-08,4.416737512640062e-07,-22.55466398087438,0.8433726386752705,0.0016887400229682404,-0.04893306980377304,0.003448336827548232,0.00010798362007927566
14.80285,-22.500561185028026,0.9145692488093754,0.0017549428424186659,-0.0005855766025154859,5.324357693865614e-08,4.234364996767451e-07,-22.450154764863367,0.829714580048152,0.0016715487218117474,-0.04777880015490558,0.003353299029002984,0.00010626514044007255
14.87385,-22.390806005539908,0.8978681074699332,0.0017237722376625883,-0.0005659133404594942,4.944669360531057e-08,4.04522085314684e-07,-22.34148742632483,0.8150018545173964,0.001642301568152164,-0.047029116295077916,0.0032893356816427657,0.00010433444427223511
14.94485,-22.28075635033469,0.8798270311221965,0.0017016228660728103,-0.0005467613161410448,4.5852680080466996e-08,3.884606433606491e-07,-22.232560502932287,0.7988196937119456,0.0016213958015526893,-0.04623067946211713,0.0032220674153299344,0.0001029750411015733
15.01584,-22.175350794603393,0.862589699122109,0.0016819017895821945,-0.0005284568362782047,4.2644101940644835e-08,3.7396244046657095e-07,-22.128111869531566,0.7836128379750603,0.001603058126697757,-0.045275405992155605,0.0031449137393943427,0.00010155536416000364
15.08684,-22.069849755204544,0.8445505891914366,0.0016542352964959803,-0.0005105603888213374,3.970631441749457e-08,3.586858441130547e-07,-22.023520156176588,0.7674922961537894,0.0015769628448977669,-0.04450741968408261,0.0030892074444624227,0.00010004790176262488
15.15784,-21.968599124283614,0.8256908090567223,0.001628649144957147,-0.0004928615944077029,3.662725314238613e-08,3.4302121857510396e-07,-21.92275042629334,0.7506853356283818,0.0015529153273993396,-0.04325641399604223,0.002995229610339516,9.809206350741926e-05
15.22883,-21.859556503515627,0.8118532161380981,0.001606796535020534,-0.00047650268879605184,3.4236204784773883e-08,3.299627667479283e-07,-21.81494178494084,0.7381517224913621,0.0015321276404146734,-0.04273667320712474,0.0029508458573156465,9.687135862202069e-05
15.29983,-21.761056833484474,0.7984786630005155,0.001588362419663176,-0.00046111793941725333,3.193708293003005e-08,3.176622213486496e-07,-21.717055226497898,0.7262745887877942,0.0015148456009083338,-0.04192125449851971,0.002902409141631396,9.576289398957686e-05
15.37083,-21.658071422374647,0.7826541629254821,0.0015628221407392841,-0.0004452913622703086,2.9611420700009076e-08,3.039864514925837e-07,-21.614834171443906,0.7119277116995314,0.0014905362911682768,-0.04095885851773948,0.0028240865954565534,9.38779527737847e-05
15.44182,-21.558298541749284,0.7668118432305149,0.0015413043579121561,-0.000431153650738526,2.768005751094678e-08,2.9283804207682516e-07,-21.51588942078914,0.6977587823866307,0.0014702685116467886,-0.0403001992044215,0.002776539390232012,9.27461562750287e-05
15.51282,-21.458825097095847,0.7531670855913397,0.001518256602696469,-0.0004166539653974095,2.5697554148353628e-08,2.80443518461295e-07,-21.417062205613657,0.68550856246613,0.0014484581579635421,-0.03928486284159526,0.002694357071547186,9.080862242145054e-05
15.58382,-21.35885194311073,0.739297649139708,0.001496501075601008,-0.0004029738121563213,2.395660471413684e-08,2.6938909062459276e-07,-21.3178562579707,0.6730466660049019,0.0014278742423478278,-0.03855334868152006,0.002643283450704241,8.948273284193897e-05
15.65481,-21.261315751200712,0.7249613723507472,0.0014756485138840718,-0.00038996837144474294,2.2494897866047683e-08,2.5993664197579384e-07,-21.221127432440145,0.6604747216064644,0.0014084894280003831,-0.03780247291448274,0.002575419716855997,8.795276547900373e-05
15.72581,-21.16132681059927,0.7085185998737601,0.0014526527028612033,-0.0003772816216392822,2.094620673725088e-08,2.497691877204922e-07,-21.12217754550139,0.6453511252691384,0.0013863861287181796,-0.037330336044603396,0.0025395280872802764,8.696864003541005e-05
15.79681,-21.065829125743697,0.695694033798709,0.0014328696245178626,-0.00036537385494376146,1.9619094871920488e-08,2.406229352990421e-07,-21.027368963665126,0.6339450292506194,0.0013678023234936674,-0.03658160768250069,0.002491221154312124,8.574398786242834e-05
15.86781,-20.97069216999368,0.6848144926578167,0.0014129889913097233,-0.00035368439159064706,1.83654995630128e-08,2.3139484523362885e-07,-20.93294733688823,0.6239809120782681,0.0013487701912686702,-0.03604413164976194,0.002445381798281512,8.443560986079011e-05
15.9388,-20.879482196110605,0.6711197231295771,0.001392470573613669,-0.00034262555580269184,1.7228070033192312e-08,2.2310244992416988e-07,-20.842341723270184,0.611920565191588,0.0013296384017331706,-0.035166337205774834,0.0023800187718170714,8.292323116072757e-05
16.0098,-20.78500318681256,0.6571047050264589,0.0013722813297043317,-0.00033202717961352277,1.6165927529136285e-08,2.1524158429209983e-07,-20.74868507213316,0.599192785119452,0.001310415899868193,-0.03468982082776881,0.002340329638859175,8.189631912861134e-05
16.0808,-20.69250361688653,0.6492155978384181,0.001354801644029923,-0.0003213954119569108,1.5190989226702128e-08,2.0724032758472812e-07,-20.656707487376377,0.5920947600451145,0.001293828910127385,-0.033936273190425824,0.0022868144622964805,8.040752738137133e-05
16.15179,-20.599396107152987,0.633668367612296,0.0013339874227827654,-0.00031135109481051997,1.428270223871927e-08,2.0027461803260286e-07,-20.564327024423665,0.5779651959229941,0.001274006267003673,-0.03345410108147119,0.002255452902747764,7.958616947722768e-05
16.22279,-20.510579599416626,0.6237260820159849,0.0013163178855928456,-0.0003020429196471511,1.3491801177058252e-08,1.9359707708971153e-07,-20.476120014445456,0.5691468465757452,0.0012574073562153726,-0.03288772831446625,0.00221172942112488,7.838443411433212e-05
16.29379,-20.418499401838627,0.6123874722117165,0.0012998483626518013,-0.0002924545584972663,1.2695857628895003e-08,1.87158934657609e-07,-20.384698021487463,0.558733877615708,0.0012416009750514502,-0.03233371941596492,0.0021697745567760564,7.737253903522698e-05
16.36478,-20.328891832790223,0.6020231811419738,0.001282890253241558,-0.0002835015527949854,1.196599115645598e-08,1.8086612632098534e-07,-20.29569167012947,0.5492487214430579,0.0012253705141528658,-0.03182228752952495,0.002136930167387053,7.643249974296189e-05
16.43578,-20.241128730983185,0.5919817641445058,0.0012668035012883153,-0.0002743301417247248,1.1298994472563138e-08,1.7501488575443556e-07,-20.208398239826074,0.5401863085131667,0.0012101156483284208,-0.031115194749568958,0.002081144946885304,7.511146888789168e-05
16.50678,-20.152428406382842,0.5816377078589301,0.0012493694015236192,-0.00026611705096822374,1.0681110502295582e-08,1.6930617271407867e-07,-20.120325802417447,0.5309210749516888,0.001193657059135575,-0.030580421550946774,0.002042113998028525,7.402945964077354e-05
16.57777,-20.06292744960019,0.5705128402596122,0.001233353435220802,-0.0002577878741824008,1.0143554959839936e-08,1.6445607822114756e-07,-20.03141590183735,0.520820385984285,0.001178416524033926,-0.03005263497497672,0.0020106961808391832,7.321971980904905e-05
16.64877,-19.981557602315316,0.5596320983972077,0.0012139816937640454,-0.00025038066220208307,9.644742806145231e-09,1.5936984684658606e-07,-19.950422245893833,0.5109213583155873,0.0011599462331130502,-0.029529549709927747,0.0019739598615407324,7.209912407831184e-05
16.71977,-19.89311048462146,0.5516246979026581,0.0012025134674667284,-0.00024296450862835344,9.191972927206247e-09,1.552288592357711e-07,-19.862805250699264,0.5038049348074469,0.0011492097612540897,-0.029192932658405685,0.0019425912819981443,7.136065296980286e-05
16.79077,-19.810273854708996,0.5440108549560997,0.0011864679281399142,-0.0002357464833924625,8.715198963018836e-09,1.50172660013944e-07,-19.780354375705123,0.4967776482630608,0.0011337916232437473,-0.02870943506567436,0.0019137426820935728,7.037104363985861e-05
16.86176,-19.724247547462046,0.531426028091328,0.0011692997917857571,-0.00022835630430248174,8.276622273759699e-09,1.459254460090104e-07,-19.694859982916494,0.4852821160185702,0.0011173818301594566,-0.028170877253466207,0.0018791440859224164,6.953196492167839e-05
16.93276,-19.64243949887208,0.5267036004302824,0.0011586858058515942,-0.0002215688923441226,7.848071561950128e-09,1.414373206124611e-07,-19.613334292086716,0.4810102920128457,0.0011072857928899674,-0.02753447280883982,0.0018311139942565001,6.831880072645277e-05
17.00376,-19.56252406319377,0.5171933224493069,0.0011442119203040053,-0.00021515825019804323,7.518772578791807e-09,1.3796009597583765e-07,-19.533905739939602,0.4723242668124981,0.0010934530566097138,-0.027088475821374587,0.0018030831738870756,6.755972820221276e-05
17.07475,-19.479329489732795,0.5077816705315428,0.0011299908092749064,-0.00020877779286547534,7.165307572919945e-09,1.3423130729204064e-07,-19.45118020640022,0.4638754070367746,0.0010800331243314577,-0.026589157450575076,0.0017623225716832866,6.657008370058968e-05
17.14575,-19.39920223446876,0.4981671122985228,0.0011130524496176747,-0.0002027661653929292,6.857643205869687e-09,1.3059169115590473e-07,-19.37145146813427,0.4551412546451151,0.0010639009688494063,-0.026111175576771457,0.0017372963109388475,6.573021486314396e-05
17.21675,-19.31630129961137,0.49073129140544003,0.001100390845156383,-0.00019663709826657385,6.579713234118859e-09,1.2741735214476634e-07,-19.289113605329717,0.44840177130946435,0.0010518619676258242,-0.025718181728455976,0.0017016916108754268,6.479858490508019e-05
17.28774,-19.23523620922682,0.48234244218900224,0.0010867391223586013,-0.00019080011165028502,6.295507629471585e-09,1.2415463576384522e-07,-19.2086093485106,0.44075479371847043,0.0010388338322544722,-0.025380503797579924,0.0016802906024469856,6.414159600846745e-05
17.35874,-19.15862007696218,0.4750983239473256,0.0010723013383985803,-0.0001855260291875081,6.052214404420107e-09,1.2102699529811788e-07,-19.132357641278833,0.4342409445932561,0.0010251572425218024,-0.02488659212468838,0.0016393885920979955,6.298919429150263e-05
17.42974,-19.08010043007293,0.4658762300281795,0.0010576903350120784,-0.00018018494816789615,5.817813263107354e-09,1.181961004253982e-07,-19.054234769871368,0.42591202280882695,0.0010113074568234048,-0.02444344504983898,0.0016091331741170944,6.216118054685724e-05
17.50073,-19.000632620501094,0.4581102590401391,0.001042742102928979,-0.0001748352811612611,5.58711740996148e-09,1.1515579545197125e-07,-18.97521582368913,0.41874122937534336,0.000996930223553693,-0.024023128281322675,0.0015823714225348567,6.128386061934958e-05
17.57173,-18.924962578004173,0.4524985638212284,0.001032066446004428,-0.00016991481037714496,5.387368218181552e-09,1.1261270385798241e-07,-18.899933670027334,0.41364573683464934,0.000986764081165173,-0.02368271279162557,0.001556691484158826,6.053413360765515e-05
17.64273,-18.845375352997138,0.4435956200156883,0.0010195174134783346,-0.00016498334012847088,5.169174318790638e-09,1.1005546480303225e-07,-18.820894625492656,0.40548278821892375,0.000974736514408437,-0.023278166664323495,0.0015216565931515929,5.9711688116341324e-05
17.71372,-18.768948680689675,0.437197680711147,0.0010086044420015315,-0.00016044907741347337,4.995989306007812e-09,1.0781835509995718e-07,-18.745014587104738,0.39962093722103154,0.0009642864603182931,-0.022960626148870317,0.001497550661815121,5.902999052442362e-05
17.78472,-18.694819068158424,0.4293723946353115,0.0009954414004750617,-0.00015572263993314064,4.860769397092905e-09,1.0591345819762873e-07,-18.67114073304809,0.39256048021925494,0.0009518136476111568,-0.022540231564177463,0.001471280890343265,5.827019032789925e-05
17.85572,-18.6192758679639,0.4229896903284347,0.0009832241471304556,-0.00015138670817075483,4.6915435515477145e-09,1.0354890742186914e-07,-18.59598245948435,0.3868328726994217,0.0009402629665734947,-0.022137758915042265,0.0014427934287220038,5.742350833954297e-05
17.92672,-18.542548293507238,0.4133268230245333,0.0009676106139678772,-0.00014715071093480435,4.553818062224905e-09,1.015644372031148e-07,-18.519881898287736,0.37803140519857437,0.0009253750139827375,-0.02186078883525384,0.0014203054704999133,5.6721108352063224e-05
17.99771,-18.47070931073732,0.4079773658100935,0.0009579699054489382,-0.00014299197862163216,4.425965186743063e-09,9.97786969455383e-08,-18.448190423383014,0.3732569884360202,0.000916300250002617,-0.02140799191113949,0.001393865223165746,5.599435192439575e-05
18.06871,-18.398418877335814,0.4003811405435756,0.0009452800237758793,-0.00013920286022266358,4.314349524698383e-09,9.812537674293224e-08,-18.37630263548452,0.3663433639945865,0.0009042069452766864,-0.021088099813201738,0.001367772922909867,5.5249795517906986e-05
18.13971,-18.326429483844883,0.39417334047130176,0.0009333084858798438,-0.0001353441512952844,4.206372295931427e-09,9.641296630193622e-08,-18.3046111449464,0.36078345259159766,0.0008929042617060537,-0.020752814577951417,0.0013503398974468064,5.462647043112658e-05
18.2107,-18.254678707113975,0.38866601970428066,0.0009244578833203386,-0.00013158927044003857,4.076041653129338e-09,9.467125853768436e-08,-18.233201805044622,0.3557613586417237,0.0008844600708320962,-0.020365090670014782,0.001316973397172224,5.3813017468368326e-05
18.2817,-18.18180892372474,0.38126713812360347,0.0009120545348532697,-0.00012790155779550454,3.992206027185035e-09,9.332813617937734e-08,-18.16076514443426,0.3489880698747578,0.0008725923681350894,-0.02010789719422262,0.0012980379112737957,5.3216928905896396e-05
18.3527,-18.11372482455592,0.3760153044949255,0.0009003816194094362,-0.00012459839205902225,3.902789357712299e-09,9.173000469669351e-08,-18.09300265446086,0.3442733547400322,0.0008615402372047028,-0.019850781655933396,0.0012812198874442798,5.2557620579219094e-05
18.42369,-18.04267649624678,0.368829696565764,0.0008891423388333987,-0.00012121667445457825,3.803462973129609e-09,9.029172423865201e-08,-18.022322209956833,0.3376657054038557,0.0008507497444323417,-0.019490323749180107,0.001252882789702893,5.182192863891312e-05
18.49469,-17.974022133565903,0.3632431854725083,0.0008790251533742589,-0.00011793939651778337,3.726260345351568e-09,8.903057171398687e-08,-17.953913666308587,0.3326198462129999,0.0008411561877395895,-0.019192804798927886,0.0012350758592398893,5.125655120900625e-05
18.56569,-17.90683193022358,0.3572743267613583,0.0008682104717878113,-0.0001147701019682489,3.674241880620143e-09,8.804566672972062e-08,-17.88692331513953,0.32727823200206463,0.0008309648915630734,-0.01880077219914297,0.001213885636131851,5.06072806243853e-05
18.63668,-17.835971209409145,0.3515482447532294,0.0008578901194651131,-0.00011160629983899356,3.5955672302446466e-09,8.676067173958838e-08,-17.8164679598378,0.32211692173287393,0.0008211943811040343,-0.018572535448632188,0.0011954448628485137,5.002694401857928e-05
18.70768,-17.76970048583783,0.3462667849938825,0.0008466317282394036,-0.00010869767721073482,3.529887202704749e-09,8.548098866951851e-08,-17.7505659207631,0.31722131386103614,0.0008103456449805324,-0.01834335569664011,0.0011767936721737786,4.9355923781962734e-05
18.77868,-17.700069880099772,0.3410860388710174,0.000837113498705961,-0.00010574004906128914,3.4399128829964535e-09,8.406710566216109e-08,-17.681248934539738,0.3124538374452555,0.0008012080512331139,-0.018059654269853592,0.0011537565236227774,4.8686601265363054e-05
