Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-26 16:34:24.238143
Creating the simulation system...

System Time is: 2023-03-26 16:34:35.802410
The simulation system has been created. Preparing for simulation...
bubble radius: 0.5 A
#"Step","Total Energy (kJ/mole)"
208000,-39765.92441926691
209000,-39866.79490636033
210000,-39200.505794284414
211000,-39480.656624481824
212000,-39809.23570430334
213000,-39996.91141986
214000,-40455.77557581776
215000,-40075.343653169126
216000,-39951.34969954103
217000,-39729.710483850475
218000,-39559.011064340695
219000,-40091.94074228701
220000,-39531.83365056463
221000,-39814.545216626844
222000,-40177.16225676825
223000,-39829.441159382215
224000,-39536.901659218696
225000,-39970.94814640074
226000,-39089.09031556484
227000,-39956.87892256033
228000,-39815.71835722879
229000,-40251.08097907479
230000,-39181.47056867485
231000,-39699.45887438093
232000,-40328.96052563307
233000,-40139.47506387245
234000,-40312.2185715523
235000,-40267.80355133881
236000,-39669.52022520306
237000,-40095.91381632537
238000,-40669.25046247075
239000,-40359.11743998654
240000,-40079.51092336803
241000,-40314.0241163819
242000,-40384.751178649596
243000,-40163.221102134514
244000,-40167.56861958738
245000,-39335.0891115209
246000,-40016.130017543765
247000,-40424.99508077369
248000,-39912.384427534635
249000,-39548.188029469646
250000,-39990.76968888978
251000,-40039.44102294766
252000,-40336.48323228808
253000,-39258.93552686194
254000,-39506.97700998084
255000,-40766.79900939139
256000,-40231.5422130277
257000,-40169.84926315139
258000,-40254.47913158044
259000,-39953.293010347326
260000,-40184.475143471886
261000,-39862.801077565884
262000,-39397.72503623159
263000,-39819.15951382188
264000,-39379.49738485087
265000,-39879.92304168266
266000,-40078.18665970202
267000,-39485.825172340716
268000,-39710.36013990439
269000,-40025.80530583086
270000,-40611.060893264315
271000,-39869.3255613168
272000,-39853.87975049195
273000,-40128.21834569577
274000,-40235.12720734603
275000,-40308.34426143877
276000,-40331.6448328417
277000,-39658.15474457042
278000,-39382.69077837319
279000,-40369.70413393427
280000,-39910.861241764054
281000,-40341.949444604805
282000,-40117.91776649887
283000,-39640.028019642596
284000,-39758.66169850403
285000,-40369.36525125221
286000,-39961.77125102839
287000,-39818.77912161009
288000,-40108.43470836095
289000,-39386.28087502414
290000,-39560.473527675815
291000,-39975.64792730287
292000,-39963.68703098431
293000,-40218.75293422743
294000,-39296.59701064599
295000,-39551.577116599175
296000,-40047.93141755392
297000,-40427.79945724687
298000,-39934.14263884068
299000,-39646.0694883681
300000,-39939.6604172045
301000,-40385.45805558125
302000,-40521.04296439675
303000,-40196.14969441939
304000,-39943.57865386091
305000,-39859.18439216529
306000,-39323.13125083371
307000,-40123.47524930896
308000,-40180.89609948697
309000,-39490.49727037244
310000,-40124.64493834951
311000,-40212.223880798825
312000,-39522.65332997964
313000,-39696.37583951095
314000,-39552.86550329048
315000,-39539.63498412459
316000,-40403.33083224433
317000,-40012.12757638719
318000,-39472.29388604443
319000,-39946.36046256706
320000,-39998.6215047273
321000,-39564.76855527735
322000,-39376.00836944359
323000,-39234.47055558071
324000,-39837.7424476188
325000,-39225.214228221186
326000,-40101.58822450637
327000,-39896.18473274355
328000,-39744.97094731548
329000,-40102.30379608924
330000,-39609.69846328351
331000,-39671.61543664745
332000,-39541.82041158585
333000,-40388.625646208566
334000,-39597.13964999441
335000,-39980.50394882179
336000,-39671.85896291869
337000,-40065.558503619985
338000,-40091.595536985464
339000,-40269.963995929094
340000,-40098.14432445572
341000,-40226.63015889181
342000,-40040.71200335886
343000,-40039.080972292686
344000,-39806.17764079316
345000,-40145.985221589915
346000,-40052.07811944373
347000,-40049.92641364478
348000,-40415.14919383793
349000,-39979.582326655116
350000,-39808.28051320317
351000,-39482.43750791208
352000,-39723.57249451538
353000,-39084.35379280202
354000,-39957.31854859306
355000,-40639.57661732277
356000,-40628.333557436155
357000,-39629.15467970983
358000,-39978.95254460264
359000,-40083.40485084463
360000,-39642.557660503066
361000,-39634.33314927657
362000,-39537.27633892195
363000,-39861.15890057353
364000,-40369.31022309349
365000,-40121.24466053769
366000,-39670.09041411584
367000,-40288.84485894075
368000,-39924.81029386208
369000,-40040.92180469846
370000,-40211.16073563756
371000,-40145.12934394047
372000,-39346.96356347243
373000,-40186.23793206444
374000,-40344.227047972454
375000,-40564.82298429335
376000,-40465.1785196799
377000,-40103.54180093556
378000,-39926.476556502224
379000,-40226.00762048093
380000,-39655.337987710525
381000,-39765.61044227457
382000,-39878.82375413304
383000,-40165.18061856223
384000,-39808.67302949134
385000,-40202.677870925625
386000,-40395.94981607621
387000,-39898.83833031904
388000,-40131.910708460506
389000,-38814.9387814839
390000,-39069.36793645586
391000,-39610.15403400359
392000,-40771.179893098706
393000,-40219.395064032986
394000,-39314.67774547769
395000,-39599.583708987004
396000,-39065.45822824973
397000,-39424.346017949254
398000,-40285.77447791145
399000,-39330.182512309104
400000,-40018.30056403334
401000,-40112.68850648806
402000,-39487.83156734002
403000,-39897.25299037071
404000,-40001.46127441528
405000,-39808.66653660024
406000,-39757.477297907935
407000,-38960.560642031356
408000,-39623.952085012585
409000,-39974.31009658599
410000,-39377.13166769761
411000,-40455.52628742413
412000,-39561.87671853538
413000,-40011.65362682554
414000,-39408.040380077044
415000,-39364.38528090749
416000,-39634.58578246343
417000,-39903.56603760058
418000,-40538.85426513857
419000,-39525.244940190794
420000,-39984.54757713202
421000,-40015.2025119007
422000,-40190.29080057857
423000,-40009.56685069716
424000,-39836.840669576144
425000,-39866.30317431516
426000,-40536.26593550935
427000,-39516.64343832145
428000,-39585.88657444645
429000,-39880.24264424298
430000,-40141.42176887203
431000,-39599.217227312685
432000,-39738.44327221909
433000,-39292.348182954964
434000,-40081.42472148177
435000,-40574.49300369341
436000,-39775.083581712766
437000,-39986.97243417028
438000,-40192.531261988595
439000,-39507.14808757583
440000,-39577.112411387454
441000,-39895.64913348426
442000,-40432.9715118025
443000,-40712.51153331865
444000,-40123.27882078327
445000,-39719.3387254492
446000,-39588.03820552636
447000,-39249.59189169435
448000,-39272.88644166521
449000,-40354.90654515357
450000,-40225.385792971196
451000,-40104.91722286785
452000,-40919.96286208171
453000,-40308.218335650046
454000,-40165.29243963647
455000,-40200.0386431768
456000,-39778.57363661078
457000,-39071.42979200362
458000,-39564.79153429992
459000,-40002.62422742066
460000,-40695.49711824968
461000,-40117.998160938216
462000,-39918.60858772721
463000,-40318.23540487206
464000,-39832.37545173668
465000,-39294.11563476867
466000,-39237.72745406544
467000,-39204.23564186809
468000,-39707.30519156433
469000,-39275.26027874161
470000,-39510.92623830646
471000,-40647.18547889064
472000,-39962.00722079475
473000,-39937.235700625904
474000,-40128.26835613957
475000,-39823.84504467799
476000,-40378.99643676541
477000,-40462.919897039625
478000,-39426.87223771411
479000,-40110.02062919956
480000,-39964.75585190864
481000,-39937.28736358773
482000,-40697.07088174643
483000,-39981.452845876775
484000,-40201.61298321288
485000,-39765.55011597456
486000,-40275.90401231962
487000,-39221.29745693558
488000,-40505.21315860786
489000,-40575.70305405266
490000,-40518.66649979781
491000,-39649.704333289286
492000,-39810.43466984446
493000,-39590.61412431183
494000,-39983.75496007719
495000,-39440.40297335484
496000,-39181.336095600185
497000,-39232.49624044577
498000,-39890.01184683689
499000,-40448.214675152354
500000,-40179.86783645688
501000,-40347.46447143503
502000,-39975.6570666445
503000,-39796.76535722996
504000,-40662.509079457974
505000,-39678.99144490443
506000,-40237.953759231925
507000,-39935.04341421042
508000,-40407.540300815344
509000,-39848.60855244583
510000,-39552.816555586876
511000,-40318.57807375569
512000,-39460.09801816167
513000,-39959.33479802977
514000,-39841.05126705757
515000,-39545.68068119805
516000,-40219.63264185772
517000,-40466.83625070812
518000,-39950.1653039731
519000,-40900.05167868469
520000,-40073.20780435859
521000,-40238.966624494766
522000,-40116.61157588258
523000,-40168.78590141199
524000,-40569.11365231105
525000,-40330.946069934784
526000,-40201.837726024445
527000,-40265.07230201531
528000,-40208.01281320973
529000,-39806.32062249209
530000,-38876.42903615974
531000,-40030.66454797481
532000,-40171.00849615552
533000,-39592.0198127421
534000,-39591.69675424551
535000,-39910.804313662185
536000,-40722.092978776396
537000,-40988.309750241395
538000,-40775.53905546186
539000,-39258.873693865244
540000,-39881.246157105976
541000,-40954.217664259355
542000,-39810.848517947044
543000,-40402.7496259668
544000,-39485.16284153813
545000,-40140.85359835757
546000,-40134.42274338827
547000,-39459.07960871202
548000,-39787.76625206153
549000,-39897.217969893085
550000,-39979.606165231715
551000,-39858.22908664061
552000,-39507.13221525849
553000,-40169.827529602626
554000,-39492.2079936039
555000,-39974.94740911337
556000,-39454.93077870078
557000,-39392.034929117784
558000,-39864.91851706487
559000,-39332.34160554264
560000,-39765.5466582879
561000,-40294.43374008295
562000,-40045.83943228656
563000,-39696.985513591615
564000,-39620.47840157544
565000,-40217.293282180086
566000,-39402.31003008272
567000,-39714.941666535204
568000,-40117.109906300946
569000,-40180.266968497584
570000,-40120.31116602334
571000,-40258.58586649728
572000,-40181.03167963823
573000,-39660.57223964072
574000,-40184.29159548508
575000,-40213.92559778997
576000,-40319.74407071901
577000,-40039.0902550959
578000,-39791.6628920784
579000,-40232.43432408788
580000,-40637.44040437755
581000,-39705.324140307355
582000,-40045.47079309615
583000,-40243.878180198604
584000,-39772.32532081323
585000,-39893.9470309612
586000,-39452.83243260789
587000,-39904.65380248048
588000,-39503.78001063249
589000,-39649.78701393942
590000,-39393.617532761455
591000,-40267.62064620096
592000,-39756.53278140546
593000,-40088.69019198918
594000,-39922.70870150853
595000,-39376.36254350479
596000,-40097.13996525586
597000,-39645.418366805054
598000,-39384.08103860969
599000,-39339.26048809125
600000,-40432.189360244454
601000,-39608.00445225829
602000,-39601.609930494815
603000,-39870.31743313034
604000,-39835.93238120382
605000,-40077.72499406593
606000,-39889.863572895694
607000,-39832.66534304266
608000,-40149.211915216045
609000,-40032.07283993666
610000,-40525.69249778628
611000,-40019.518103430775
612000,-40182.57175045268
613000,-39937.32831909612
614000,-39604.210951812995
615000,-39593.429869738815
616000,-39941.07725520397
617000,-39522.544312560225
618000,-39764.00571662525
619000,-40207.0601216759
620000,-40149.93927234541
621000,-39501.55735008443
622000,-40078.4438985263
623000,-39811.11367713086
624000,-40040.703091878
625000,-39891.8204648838
626000,-39677.64099813765
627000,-40019.80427483676
628000,-39598.62992540951
629000,-40047.0978822662
630000,-40155.5963361383
631000,-40250.95282050612
632000,-40287.04665946704
633000,-39935.56375650686
634000,-39922.98028204276
635000,-40200.42940132166
636000,-40144.70574240697
637000,-39908.28617897966
638000,-39909.01911710743
639000,-39974.30753346287
640000,-40404.79793995029
641000,-39666.00734362748
642000,-40304.42668084716
643000,-39838.57549478568
644000,-39904.876658968686
645000,-40016.78565862311
646000,-39894.87651901606
647000,-39809.8596236257
648000,-39764.70921776655
649000,-40055.24380225566
650000,-39990.24748574762
651000,-40573.70844968997
652000,-39195.63679594651
653000,-39484.840416946085
654000,-39421.75578931585
655000,-39809.6977883002
656000,-39715.717924506025
657000,-39925.36342272999
658000,-39647.80096422402
659000,-40547.53821467617
660000,-39993.726017378176
661000,-40303.86923128269
662000,-39979.02220876145
663000,-39815.84744447081
664000,-39978.60061624764
665000,-39954.29737773595
666000,-39900.99254512756
667000,-40233.49725335928
668000,-39644.145326424186
669000,-39763.49788142438
670000,-40001.908498445424
671000,-39545.70870967047
672000,-40115.18607511866
673000,-40124.32798845594
674000,-40521.41862919921
675000,-39826.67841657446
676000,-39984.151632015986
677000,-40465.1643672488
678000,-40222.32294676542
679000,-38931.54374934486
680000,-39317.61185746535
681000,-40366.73887674122
682000,-39891.68140566812
683000,-40420.057407192195
684000,-39380.073300879085
685000,-40354.72617552051
686000,-40498.349163931605
687000,-40106.186185080864
688000,-39949.82783738368
689000,-40240.35961253771
690000,-39854.737863565766
691000,-39889.352657975105
692000,-40382.261529610565
693000,-40278.321129346004
694000,-40312.78640768754
695000,-40358.98763740018
696000,-39920.978734066426
697000,-40321.475240742955
698000,-40189.6550382122
699000,-39824.27056947883
700000,-39474.26365374141
701000,-40066.48723743911
702000,-39453.350513654965
703000,-40001.22496023775
704000,-39109.5570843235
705000,-39435.222317329964
706000,-39245.06345923963
707000,-39552.052738850456
708000,-39493.830883117684
709000,-39971.291059915195
710000,-39437.547847923575
711000,-39735.4125492951
712000,-39203.662892793465
713000,-39912.502809154925
714000,-39379.96591299772
715000,-39901.04526306663
716000,-39718.96318367597
717000,-40508.69521832086
718000,-39351.887031354374
719000,-39973.70054978269
720000,-39651.963770737726
721000,-39835.56293345564
722000,-39985.349856841494
723000,-39471.191555993966
724000,-39781.97920451354
725000,-39883.07488807611
726000,-39483.428991713765
727000,-40107.28021006059
728000,-39758.88074134115
729000,-40343.83128507991
730000,-40260.342663235366
731000,-39699.95363773117
732000,-40542.94639762086
733000,-39626.54818081379
734000,-40152.73479394187
735000,-40147.172041499376
736000,-40517.15643290373
737000,-40644.742685581536
738000,-39791.940109604184
739000,-40280.33271510631
740000,-40147.533582310585
741000,-39298.04611692217
742000,-40172.149249762086
743000,-40294.21155370203
744000,-39419.48018581212
745000,-39538.37535000732
746000,-39495.12105724422
747000,-39563.395928454964
748000,-39533.66060483007
749000,-40431.11853533215
750000,-40096.62065090252
751000,-40202.065496135576
752000,-39492.866971113195
753000,-39978.627480013136
754000,-39856.437772818856
755000,-39921.73871625487
756000,-39682.22064271294
757000,-39387.828736169795
758000,-39974.66542638284
759000,-39929.81923948238
760000,-40182.19912945549
761000,-39647.68705004975
762000,-40738.09296711188
763000,-40032.79065511588
764000,-39787.72055879935
765000,-40140.966297820014
766000,-40150.486353317945
767000,-40058.9248824979
768000,-40262.70280930179
769000,-39915.95604179468
770000,-39935.57235470159
771000,-39778.39406327097
772000,-39700.48066673511
773000,-39318.20989425258
774000,-39576.71002353408
775000,-39641.57295756378
776000,-39884.044738874545
777000,-40310.06433395035
778000,-39957.328941990236
779000,-40094.151631602406
780000,-39872.009723255054
781000,-39607.91778934334
782000,-40112.26139583729
783000,-40722.17060060614
784000,-40443.01652061861
785000,-40424.93572428765
786000,-40069.18552274052
787000,-40169.87453604569
788000,-40801.93149999229
789000,-40320.51751141745
790000,-40299.76007905393
791000,-39673.44082118462
792000,-40202.342433812766
793000,-40357.779444936474
794000,-40153.37186534033
795000,-39947.02191011168
796000,-39666.631405862856
797000,-39922.30662069583
798000,-39941.724298945104
799000,-39682.35821821901
800000,-40144.041322861885
801000,-39971.24044451678
802000,-39910.57892004592
803000,-40088.19372376549
804000,-39792.06298080854
805000,-39817.006361180975
806000,-40592.805788214784
807000,-40197.4169437041
808000,-40484.549987200815
809000,-39548.25056898013
810000,-40714.98607882478
811000,-39974.25600651448
812000,-40038.649131170976
813000,-39662.245429309085
814000,-39734.95584596036
815000,-39622.10580115774
816000,-40326.688936770704
817000,-39358.97194417974
818000,-40225.689842680484
819000,-40234.82753981938
820000,-39485.64759439492
821000,-39707.448506996145
822000,-39913.433311323344
823000,-39982.85155097027
824000,-39552.20083112747
825000,-39325.4835390588
826000,-39893.15147764921
827000,-40376.86161826382
828000,-40080.32546111966
829000,-39696.615856994664
830000,-40330.16398766541
831000,-40509.21513750619
832000,-40221.238153651706
833000,-40029.67835601726
834000,-40036.25898540982
835000,-40314.20811869153
836000,-39828.58596739373
837000,-40254.00611576791
838000,-39977.4930089719
839000,-39993.388886416666
840000,-39701.15881103039
841000,-39888.47545562078
842000,-39174.5093405589
843000,-39964.001212335585
844000,-40504.010477629316
845000,-39885.550154278055
846000,-40203.39827211911
847000,-40138.44229186651
848000,-39962.554388844044
849000,-39524.54638318602
850000,-40153.68631938622
851000,-39615.27560841731
852000,-39625.176960897625
853000,-39910.79226890724
854000,-39630.73331605489
855000,-39919.37337908667
856000,-39586.72814059409
857000,-39214.08410763272
858000,-39771.11010326781
859000,-39969.602375966715
860000,-40401.19190627245
861000,-39380.76365514504
862000,-39870.952037847084
863000,-40451.59781639815
864000,-40026.555102700266
865000,-39975.29540515013
866000,-40071.67076844023
867000,-39393.843080645835
868000,-39407.48440147011
869000,-40153.923706755915
870000,-39809.88230314107
871000,-39457.3990759898
872000,-39722.887231552784
873000,-39719.6047228472
874000,-40611.47324603077
875000,-39198.255263327366
876000,-39013.63948718108
877000,-39541.634143306874
878000,-40393.64161545586
879000,-40172.49880529775
880000,-40791.71927662483
881000,-40385.74855098227
882000,-40644.108073376294
883000,-39380.55196399182
884000,-40471.84986826845
885000,-40168.87554451513
886000,-40779.62157891153
887000,-39722.35083143811
888000,-40286.26007349699
889000,-40021.77133595008
890000,-40302.27119301427
891000,-39708.10241658353
892000,-40125.28354674179
893000,-40617.83857850116
894000,-40118.96044316297
895000,-39998.22953268915
896000,-40359.95541913495
897000,-40607.43149666351
898000,-39951.37553672018
899000,-39106.78406232157
900000,-40139.48012001136
901000,-40158.548658392196
902000,-39932.460897955796
903000,-40406.44156381554
904000,-39906.077582069585
905000,-40288.97104281724
906000,-39776.65554062132
907000,-40861.035655554675
908000,-40042.016214337455
909000,-39991.0024511048
910000,-40342.43521525019
911000,-40818.02619817697
912000,-40684.305400069985
913000,-40210.31547557887
914000,-39994.65458267863
915000,-39997.9831542699
916000,-39820.96605113955
917000,-39931.89310723384
918000,-40127.26017261665
919000,-39297.98802122413
920000,-39340.28154887746
921000,-40122.48849683524
922000,-39808.619535258564
923000,-40372.37365480501
924000,-40362.461747826346
925000,-39985.91184033106
926000,-40551.05612249799
927000,-40421.88280795197
928000,-40366.06451382699
929000,-40298.214448185914
930000,-39976.23090106541
931000,-40049.078080815074
932000,-40016.45771140196
933000,-40125.28691165836
934000,-39027.548894433596
935000,-39317.6479865548
936000,-39312.258635968545
937000,-40236.11415635078
938000,-40842.67988589096
939000,-40072.02743110419
940000,-40509.802289230545
941000,-39614.90532055971
942000,-39534.328425935484
943000,-39621.82761467535
944000,-39933.366716475444
945000,-40132.6262532169
946000,-39810.28461056429
947000,-39862.90396398014
948000,-40125.7707711455
949000,-39842.156360277804
950000,-39948.28279985774
951000,-40151.8085661963
952000,-40601.178365417654
953000,-39564.855074872314
954000,-40097.801982755554
955000,-39972.966920237355
956000,-40308.195401035126
957000,-39671.26903300393
958000,-39907.385505972736
959000,-39816.98819343315
960000,-39975.875696548246
961000,-39848.143728778006
962000,-40107.893174695324
963000,-40263.19152970086
964000,-39660.87219186574
965000,-39965.72860488905
966000,-39921.64885611103
967000,-40536.37802147981
968000,-39842.71075125405
969000,-39883.33063566704
970000,-39705.596678675516
971000,-40310.2031504809
972000,-39678.98264492185
973000,-40828.41013748737
974000,-39720.71952675932
975000,-40021.12150645812
976000,-40052.24813106682
977000,-39840.026409502854
978000,-39880.205047946096
979000,-40445.07340696725
980000,-40674.833983344666
981000,-40636.65610952703
982000,-39487.843314417216
983000,-40086.66646160121
984000,-40261.53446131389
985000,-40668.933221422936
986000,-40109.29061379524
987000,-39973.96126679327
988000,-40355.85700513687
989000,-39777.19474903292
990000,-39702.41785784313
991000,-40430.06398632919
992000,-39790.991506640225
993000,-39776.75466458201
994000,-39688.536190666215
995000,-39795.28404977616
996000,-39913.88723093447
997000,-40179.346191701436
998000,-39665.916005029925
999000,-39173.429608157625
1000000,-39845.08859440108
1001000,-40278.34791177631
1002000,-40126.00997078867
1003000,-40609.69356938625
1004000,-40597.29557411074
1005000,-40350.11405650322
1006000,-40340.547709395745
1007000,-39897.78239577058
1008000,-40750.39826768474
1009000,-40642.63401805675
1010000,-39887.79770040806

System Time is: 2023-03-26 18:59:05.234170
Finished simulation.

Total simulation time:  2:24:40.996027
