inter,vdw,multipole,polar
-12796.9391,6239.7012,-13479.3114,-5557.3289
-12717.6261,6003.2755,-13282.0259,-5438.8757
-12741.2844,6057.8546,-13338.3492,-5460.7898
-12704.415,5884.2947,-13194.8481,-5393.8615
-12754.8368,5984.7825,-13295.701,-5443.9183
-12741.2468,6009.4104,-13326.7584,-5423.8988
-12701.7815,5955.9436,-13255.5588,-5402.1663
-12756.1516,6071.5245,-13341.2721,-5486.404
-12818.7935,6116.4417,-13399.6366,-5535.5985
-12797.7511,6045.2474,-13352.0123,-5490.9862
-12768.4434,5999.8278,-13313.5962,-5454.675
-12814.6069,6078.9032,-13392.4253,-5501.0847
-12641.3075,6154.9335,-13325.2017,-5471.0394
-12870.851,6224.9736,-13493.2761,-5602.5485
-12723.7625,6050.3461,-13326.5657,-5447.5429
-12750.2096,5955.5136,-13287.9609,-5417.7623
-12831.2033,6108.8682,-13401.8401,-5538.2313
-12815.6436,6179.2507,-13450.1999,-5544.6944
-12783.5913,6044.9926,-13358.8442,-5469.7397
-12847.4372,6270.5788,-13504.8687,-5613.1474
-12766.4319,6157.5158,-13419.2831,-5504.6645
-12731.4515,5980.9569,-13300.1252,-5412.2832
-12771.7776,6206.0078,-13438.0258,-5539.7596
-12805.8398,6112.5274,-13402.9014,-5515.4658
-12840.3186,6109.0305,-13440.7508,-5508.5982
-12852.1656,6010.8091,-13388.1614,-5474.8132
-12789.8592,6081.0223,-13399.2572,-5471.6243
-12771.0723,6091.1178,-13386.4704,-5475.7197
-12889.4849,6220.182,-13527.3235,-5582.3435
-12814.8923,6056.6578,-13393.764,-5477.7862
-12858.4758,6002.4149,-13396.2574,-5464.6332
-12722.358,6169.2429,-13393.7835,-5497.8174
-12848.288,6059.4414,-13428.828,-5478.9014
-12775.7362,6273.7672,-13507.9335,-5541.57
-12796.43,6118.4246,-13404.2602,-5510.5943
-12793.2672,5878.4825,-13294.9442,-5376.8055
-12757.8358,6131.1402,-13394.3299,-5494.6461
-12731.9316,6157.993,-13413.3053,-5476.6193
-12785.5624,6206.3874,-13486.4257,-5505.5241
-12792.3476,5997.8185,-13367.577,-5422.5892
-12653.5636,6046.6815,-13287.5925,-5412.6526
-12716.3267,5952.0025,-13291.7255,-5376.6037
-12742.3089,6117.556,-13399.2155,-5460.6495
-12715.2918,6140.4768,-13391.2181,-5464.5505
-12807.8284,6104.7059,-13389.9726,-5522.5617
-12832.3335,6103.4973,-13448.758,-5487.0728
-12713.1929,6027.9316,-13293.058,-5448.0664
-12667.4213,5847.6405,-13164.306,-5350.7559
-12747.9654,6019.9296,-13316.4704,-5451.4246
-12714.7678,5941.0511,-13265.1754,-5390.6436
-12701.705,6111.6583,-13355.0158,-5458.3475
-12654.1876,6141.2175,-13355.8832,-5439.5219
-12624.5305,6087.4796,-13313.2197,-5398.7905
-12663.4652,5966.3905,-13241.6799,-5388.1758
-12631.8054,6186.0977,-13328.7352,-5489.1679
-12660.0495,6066.448,-13283.0192,-5443.4783
-12759.3085,6231.8207,-13457.4757,-5533.6535
-12758.2493,5995.5696,-13317.5902,-5436.2287
-12744.2771,6169.7075,-13415.958,-5498.0266
-12670.3146,6165.3523,-13385.4857,-5450.1812
-12622.1757,5902.8336,-13192.5012,-5332.508
-12683.5226,5940.3869,-13247.1424,-5376.7671
-12657.1329,5901.3321,-13179.4268,-5379.0382
-12698.3874,6174.5428,-13392.6855,-5480.2448
-12756.3638,6034.14,-13316.7821,-5473.7217
-12677.9774,6091.7935,-13316.3005,-5453.4704
-12759.0667,6331.8439,-13498.9971,-5591.9135
-12720.9428,6235.3543,-13456.3034,-5499.9937
-12644.2612,6056.4869,-13291.8732,-5408.8749
-12861.2469,5946.3845,-13349.7521,-5457.8793
-12833.1309,6135.7345,-13418.4775,-5550.3879
-12760.3028,6037.7243,-13320.7209,-5477.3062
-12781.1016,5956.796,-13293.5338,-5444.3639
-12745.2275,6079.9861,-13337.5221,-5487.6915
-12767.7255,6117.5796,-13357.6122,-5527.6929
-12785.9379,6045.8461,-13354.6984,-5477.0857
-12865.9334,6046.205,-13418.4513,-5493.6871
-12866.8186,6062.7898,-13428.7853,-5500.8232
-12759.3116,6110.8065,-13369.6065,-5500.5116
-12880.2088,6249.175,-13539.9478,-5589.4359
-12841.5873,6170.0457,-13496.5653,-5515.0677
-12758.1286,5980.6343,-13334.7368,-5404.0261
-12791.676,6212.7526,-13462.2945,-5542.1341
-12900.1233,6043.224,-13434.867,-5508.4803
-12733.6799,5907.3142,-13233.6571,-5407.337
-12753.3082,6137.5663,-13388.2708,-5502.6037
-12800.94,6065.1357,-13367.2066,-5498.869
-12810.3213,5988.9373,-13327.1315,-5472.1272
-12854.6163,6035.5726,-13381.9644,-5508.2245
-12797.0672,6195.43,-13434.9249,-5557.5723
-12794.4617,5940.8051,-13254.8879,-5480.379
-12826.7681,6025.1948,-13370.5593,-5481.4036
-12762.7697,6076.2148,-13332.7671,-5506.2174
-12747.6239,5954.6076,-13272.2518,-5429.9797
-12572.9668,5882.0287,-13126.1582,-5328.8373
-12685.6176,5895.4993,-13204.0774,-5377.0396
-12661.2312,6007.1469,-13228.6491,-5439.729
-12747.3595,6100.373,-13363.5039,-5484.2286
-12828.4892,6065.4061,-13388.8019,-5505.0935
-12692.5265,6040.6783,-13270.6151,-5462.5897
-12640.6745,5975.5989,-13207.6619,-5408.6116
-12699.9774,5925.2475,-13224.5477,-5400.6773
-12695.167,5960.5493,-13240.5539,-5415.1624
-12699.6618,6076.5785,-13318.5109,-5457.7294
-12730.7647,6017.6853,-13284.7042,-5463.7458
-12666.4002,6084.9253,-13290.4233,-5460.9022
-12604.6029,5958.4848,-13166.8175,-5396.2703
-12837.7268,5934.7447,-13318.6565,-5453.815
-12872.2188,6202.5428,-13498.0219,-5576.7398
-12807.527,6108.8096,-13371.9161,-5544.4206
-12805.2752,6118.6538,-13412.8472,-5511.0819
-12829.2427,6137.1894,-13427.3826,-5539.0495
-12790.8683,6074.5007,-13368.8351,-5496.5339
-12754.3,6205.3872,-13431.8991,-5527.788
-12802.9193,5911.64,-13284.9409,-5429.6183
-12649.2031,5833.08,-13129.389,-5352.894
-12716.7788,6130.3336,-13343.0763,-5504.036
-12797.135,5989.0726,-13319.3638,-5466.8438
-12759.3611,6068.385,-13315.5773,-5512.1688
-12799.4289,5975.1839,-13313.8818,-5460.731
-12752.2184,5982.2038,-13283.4027,-5451.0195
-12722.9791,5983.283,-13273.7431,-5432.519
-12680.4491,6054.3327,-13292.2618,-5442.52
-12756.7739,6050.0812,-13328.2378,-5478.6174
-12617.531,5920.6791,-13170.3204,-5367.8897
-12687.4351,6191.5801,-13354.0084,-5525.0068
-12702.9325,6000.8486,-13281.8396,-5421.9415
-12757.0193,6146.6186,-13374.9263,-5528.7117
-12740.2942,5969.433,-13263.2815,-5446.4457
-12726.2068,5999.5211,-13244.3845,-5481.3434
-12745.0644,5970.5289,-13277.9055,-5437.6878
-12758.9388,5880.6736,-13240.1223,-5399.4901
-12719.092,6115.0335,-13360.2589,-5473.8667
-12794.972,5949.3606,-13309.1451,-5435.1876
-12749.5697,6121.9692,-13334.3756,-5537.1633
-12665.7639,5942.3672,-13186.9666,-5421.1646
-12668.6954,6025.9352,-13278.0282,-5416.6024
-12786.3814,6096.3696,-13385.1015,-5497.6496
-12757.3578,6078.0854,-13334.5361,-5500.9071
-12779.2668,6006.8042,-13331.448,-5454.623
-12821.842,6076.7665,-13383.7994,-5514.8091
-12727.6726,5928.1839,-13248.6723,-5407.1843
-12748.8268,5978.7439,-13273.2789,-5454.2918
-12702.938,5848.699,-13170.4227,-5381.2142
-12645.1955,5950.7171,-13191.9461,-5403.9665
-12664.7651,5969.7915,-13201.0183,-5433.5383
-12614.7194,5745.1927,-13041.0488,-5318.8633
-12685.738,5938.2243,-13196.2067,-5427.7555
-12743.4632,5874.5936,-13223.8205,-5394.2363
-12790.9559,6160.4693,-13394.8042,-5556.621
-12908.8829,6218.3071,-13524.8777,-5602.3124
-12800.6032,6160.469,-13430.2559,-5530.8163
-12852.3943,6089.5362,-13404.3584,-5537.572
-12811.1115,6044.8261,-13364.0594,-5491.8782
-12821.9885,6007.7674,-13337.3947,-5492.3612
-12791.1271,6083.5861,-13354.9638,-5519.7495
-12873.0848,6045.9277,-13386.2595,-5532.7529
-12836.5266,5938.253,-13270.9918,-5503.7878
-12806.8415,6081.3561,-13352.5806,-5535.617
-12915.0159,5912.0943,-13324.7805,-5502.3297
-12915.474,5916.9109,-13327.4474,-5504.9374
-12822.8818,6146.5423,-13409.989,-5559.4351
-13018.0671,6311.4904,-13649.8863,-5679.6711
-12936.785,6277.7427,-13557.739,-5656.7887
-12908.9214,6194.6286,-13489.0502,-5614.4998
-12963.3459,6213.658,-13552.9575,-5624.0464
-12901.9833,6005.4698,-13379.3518,-5528.1013
-12985.3892,6047.1974,-13478.7843,-5553.8023
-12875.2537,6032.4785,-13421.0721,-5486.6602
-12847.7137,5938.0189,-13324.1355,-5461.5971
-12974.6749,6069.2088,-13457.287,-5586.5967
-12891.3864,6069.6156,-13428.4232,-5532.5787
-12850.5529,6109.9644,-13411.5316,-5548.9857
-12863.7219,5910.4384,-13288.9375,-5485.2228
-12848.4094,5749.4458,-13187.6475,-5410.2076
-12920.2327,6082.5799,-13448.305,-5554.5075
-12839.1779,6042.1962,-13362.7033,-5518.6708
-12845.3876,6211.1435,-13453.4248,-5603.1063
-12813.1308,6094.1915,-13378.4419,-5528.8804
-12848.7327,6160.048,-13443.8587,-5564.9221
-12846.6084,6080.8629,-13396.1106,-5531.3608
-12867.5326,6016.1616,-13349.0799,-5534.6142
-12753.3844,6025.2835,-13292.4721,-5486.1958
-12760.4574,5965.635,-13278.327,-5447.7654
-12808.9169,5941.8263,-13298.3416,-5452.4016
-12766.2099,6004.5643,-13279.2071,-5491.5671
-12752.0154,5791.7223,-13163.8822,-5379.8555
-12717.2354,5777.6965,-13142.1192,-5352.8127
-12788.3336,5986.7104,-13289.4674,-5485.5766
-12781.8803,5665.1993,-13074.3736,-5372.7059
-12677.5699,5855.0245,-13145.013,-5387.5814
-12723.6833,5861.7887,-13164.4786,-5420.9935
-12822.5155,5958.4875,-13302.8342,-5478.1689
-12940.7114,6004.1437,-13410.327,-5534.528
-12667.2378,5856.8744,-13100.1563,-5423.9558
-12750.9252,5790.4015,-13123.1414,-5418.1853
-12861.5027,5897.9358,-13294.2507,-5465.1879
-12743.8396,5918.7418,-13194.5031,-5468.0783
-12829.598,5834.7871,-13183.9144,-5480.4707
-12768.1131,5885.6327,-13199.0335,-5454.7122
-12833.8027,5863.8269,-13237.5804,-5460.0492
-12779.5803,5765.0365,-13128.9766,-5415.6403
-12744.5863,5773.8987,-13110.1775,-5408.3075
-12807.0729,6008.7134,-13302.0077,-5513.7785
-12857.8676,5994.6268,-13341.6337,-5510.8608
-12768.1182,5909.6569,-13219.3303,-5458.4448
-12898.4487,5892.1171,-13319.7743,-5470.7915
-12890.3158,5773.4447,-13242.0162,-5421.7444
-12782.3703,5800.6633,-13162.1506,-5420.8829
-12875.6829,6007.1944,-13381.1995,-5501.6778
-12821.3204,6025.8736,-13327.9507,-5519.2433
-12820.0312,5802.9255,-13182.3396,-5440.6172
-12780.3975,5835.0319,-13202.6707,-5412.7588
-12642.2621,5776.1045,-13070.2967,-5348.0699
-12797.2209,5813.1615,-13189.4976,-5420.8849
-12738.17,5862.9612,-13163.8764,-5437.2548
-12750.0701,5926.9111,-13204.5553,-5472.426
-12788.8719,5912.8522,-13247.0362,-5454.6878
-12753.4631,6091.7225,-13341.3543,-5503.8313
-12795.6662,5871.686,-13238.694,-5428.6581
-12792.5642,5974.661,-13268.5265,-5498.6987
-12762.4943,6085.7109,-13342.5569,-5505.6483
-12823.4857,5872.8543,-13236.1384,-5460.2016
-12730.9027,5879.2357,-13176.0839,-5434.0545
-12886.5303,5933.8748,-13329.0481,-5491.357
-12836.2953,6129.5647,-13408.0237,-5557.8364
-12878.9536,5986.2772,-13359.651,-5505.5798
-12898.0777,5969.7022,-13364.7936,-5502.9863
-12879.7161,5975.0741,-13341.1748,-5513.6154
-12837.6124,5931.7509,-13283.7934,-5485.5699
-12835.7911,5889.4341,-13273.8755,-5451.3497
-12769.6203,6024.6405,-13306.5475,-5487.7132
-12814.0159,5828.2756,-13216.5979,-5425.6936
-12860.0217,6072.7789,-13384.4673,-5548.3333
-12909.6027,5938.9126,-13306.5055,-5542.0098
-12953.2126,6043.0096,-13422.1221,-5574.1002
-13013.2646,6192.4518,-13576.7835,-5628.9328
-12945.1264,6083.7813,-13472.1364,-5556.7714
-12920.7848,6056.7737,-13419.6945,-5557.864
-12828.2475,6103.8894,-13405.2623,-5526.8747
-12821.9074,5948.2647,-13302.9413,-5467.2307
-12931.5818,6168.5159,-13526.4374,-5573.6604
-12950.3494,6041.4634,-13423.6325,-5568.1803
-12972.2816,6094.8607,-13490.9465,-5576.1957
-12972.4984,5955.9964,-13401.9635,-5526.5313
-12880.2521,6114.6463,-13414.3118,-5580.5867
-12842.9681,5901.9964,-13309.8827,-5435.0817
-12929.5418,6199.5475,-13528.8231,-5600.2661
-12828.2745,5851.9695,-13220.2587,-5459.9853
-12761.9468,5936.396,-13260.9321,-5437.4107
-12833.5511,6222.1943,-13441.0924,-5614.6529
-12873.0462,6106.5565,-13419.5806,-5560.0222
-12857.1393,5912.9154,-13283.0988,-5486.9559
-12830.8112,6105.8322,-13359.2622,-5577.3812
-12874.5401,6079.1314,-13404.0808,-5549.5907
-12905.1553,6138.0871,-13452.1905,-5591.0518
-12845.9009,6008.2919,-13318.7272,-5535.4656
-12899.6574,6013.1298,-13387.1379,-5525.6494
-12856.2395,6112.0444,-13390.1464,-5578.1376
-12818.9345,6000.8713,-13322.9553,-5496.8504
-12785.0596,6019.9157,-13300.4619,-5504.5134
-12801.863,6035.2953,-13336.6145,-5500.5438
-12867.8278,5976.4994,-13343.1468,-5501.1804
-12844.8612,5989.6482,-13356.1725,-5478.337
-12778.9063,5937.146,-13260.8917,-5455.1606
-12890.9159,6022.6607,-13408.1992,-5505.3774
-12864.1448,6014.031,-13367.4394,-5510.7363
-12936.5499,6089.7666,-13450.7791,-5575.5374
-12841.8027,6008.7397,-13346.8259,-5503.7165
-12844.5471,5824.1848,-13249.2509,-5419.481
-12913.3528,6229.6629,-13532.5452,-5610.4706
-12961.2933,6044.2954,-13430.6075,-5574.9812
-12978.6714,6103.5422,-13501.048,-5581.1657
-12879.39,5978.9516,-13353.6681,-5504.6734
-12794.777,6041.1939,-13337.9033,-5498.0676
-12851.5734,6215.6519,-13498.1786,-5569.0468
-12753.9527,5997.6777,-13286.3184,-5465.3121
-12734.5448,5983.2967,-13254.3097,-5463.5318
-12717.2359,5955.2071,-13240.4571,-5431.9859
-12744.752,5812.5996,-13179.3438,-5378.0077
-12854.7269,6015.5731,-13381.6781,-5488.6219
-12796.9714,5952.1648,-13302.6249,-5446.5113
-12770.5909,5806.8144,-13202.7788,-5374.6265
-12768.0919,5999.687,-13299.9017,-5467.8771
-12769.0774,5938.3539,-13268.3798,-5439.0515
-12686.9436,5870.2865,-13161.1233,-5396.1068
-12873.5574,5950.7152,-13335.2801,-5488.9924
-12752.5632,5699.2177,-13086.4962,-5365.2846
-12688.1475,5900.8457,-13186.0104,-5402.9827
-12680.9002,5823.697,-13130.3474,-5374.2498
-12750.0661,5832.0442,-13195.4927,-5386.6176
-12809.1077,5935.7845,-13290.5505,-5454.3417
-12731.3245,5918.9322,-13224.8757,-5425.381
-12775.032,5982.8116,-13302.3871,-5455.4565
-12783.3461,6046.3453,-13333.3251,-5496.3664
-12822.3349,5923.5829,-13287.2036,-5458.7142
-12733.1966,6146.3581,-13372.6221,-5506.9326
-12795.7993,5930.1885,-13262.1793,-5463.8084
-12829.6877,5908.3947,-13271.2442,-5466.8382
-12809.3171,6037.9028,-13359.2184,-5488.0015
-12709.206,6089.3918,-13306.8969,-5491.7009
-12773.0044,5931.673,-13280.8414,-5423.836
-12804.3506,5998.4281,-13319.3308,-5483.4479
-12942.5469,6186.823,-13545.3896,-5583.9803
-12729.4755,5915.3661,-13215.0515,-5429.7901
-12764.0078,6079.7082,-13385.6404,-5458.0755
-12763.4882,5951.0402,-13296.6322,-5417.8962
-12762.9764,5927.249,-13266.3963,-5423.8291
-12674.9282,5935.7467,-13205.5774,-5405.0975
-12611.691,5836.8591,-13102.3708,-5346.1793
-12636.5971,5755.7958,-13077.7122,-5314.6807
-12784.1456,6030.9131,-13339.6859,-5475.3728
-12809.1158,6038.3052,-13364.7838,-5482.6373
-12745.0768,5992.1592,-13271.7809,-5465.4551
-12868.1479,6112.9021,-13441.8019,-5539.2481
-12918.2466,6169.997,-13493.2708,-5594.9728
-12860.6831,6025.8675,-13380.8569,-5505.6936
-12943.8503,6044.0411,-13455.0212,-5532.8702
-12922.732,6136.0493,-13495.7656,-5563.0158
-12896.5175,5997.8758,-13390.8327,-5503.5606
-12787.9248,6016.353,-13348.7629,-5455.515
-12844.5707,6061.2941,-13381.945,-5523.9197
-12885.8867,6100.217,-13436.7012,-5549.4026
-12883.2548,5995.9085,-13387.4627,-5491.7005
-13007.3974,6040.4205,-13505.8714,-5541.9465
-12913.6412,6058.0926,-13441.0298,-5530.704
-12858.4912,6108.6448,-13404.1592,-5562.9768
-12923.2466,6002.9019,-13425.8679,-5500.2806
-12779.5628,5986.1878,-13293.917,-5471.8337
-12922.8326,5925.8405,-13360.2427,-5488.4304
-12853.4843,5915.5746,-13340.3672,-5428.6916
-12863.2823,6082.3937,-13438.5821,-5507.0939
-12807.4309,6142.1976,-13421.0341,-5528.5943
-12789.896,6003.5666,-13299.0366,-5494.426
-12833.6136,6070.1815,-13385.9534,-5517.8417
-12753.3265,5832.7701,-13188.8157,-5397.2809
-12821.3878,5982.0389,-13331.2158,-5472.2109
-12827.5733,6029.0432,-13348.4097,-5508.2067
-12782.6848,5967.2532,-13289.3362,-5460.6018
-12795.4732,5964.6988,-13300.3403,-5459.8317
-12681.3248,5773.6471,-13134.9981,-5319.9738
-12714.6131,5928.7055,-13242.6167,-5400.7018
-12799.8644,5846.5736,-13240.2457,-5406.1923
-12754.3358,5790.8422,-13158.6,-5386.578
-12730.1343,5890.5313,-13228.0754,-5392.5901
-12652.5295,5916.3692,-13189.882,-5379.0167
-12772.4452,5974.5501,-13307.9069,-5439.0884
-12772.0551,6125.2076,-13403.4474,-5493.8154
-12852.8805,6129.4931,-13451.1312,-5531.2425
-12765.0787,6088.2,-13349.5514,-5503.7272
-12698.4633,6104.0002,-13334.7778,-5467.6857
-12801.9724,5951.414,-13292.5744,-5460.812
-12894.9432,5925.4825,-13353.5073,-5466.9183
