inter,vdw,multipole,polar
-12733.9219,6192.1967,-13394.2532,-5530.7792
-12741.4483,6001.6043,-13309.2313,-5432.7674
-12800.1123,6147.1312,-13410.5802,-5535.6047
-12790.2969,5969.8099,-13306.3149,-5452.7216
-12767.8976,6000.2146,-13277.7974,-5489.2457
-12788.6799,5971.0595,-13310.1695,-5448.4783
-12806.9461,5880.9119,-13280.0585,-5406.6838
-12765.5896,6115.4155,-13397.7791,-5482.11
-12844.4902,5949.708,-13349.4809,-5443.6281
-12792.3308,6122.4043,-13368.8631,-5544.7692
-12705.9558,5942.8768,-13217.3423,-5430.3909
-12710.1299,6026.4924,-13311.5683,-5423.9658
-12826.8808,6096.4983,-13415.8145,-5506.4902
-12803.9304,6078.1279,-13369.5186,-5511.428
-12828.962,6006.7617,-13374.4094,-5460.2059
-12878.5941,6076.6682,-13429.9584,-5524.185
-12764.9234,5928.3957,-13276.9549,-5415.2552
-12793.2847,5979.0008,-13309.9145,-5461.2435
-12744.2371,5849.0114,-13206.6125,-5385.5126
-12690.4642,5950.8759,-13226.5039,-5413.7099
-12708.4015,5969.8575,-13232.306,-5444.8542
-12660.417,5745.3932,-13077.425,-5327.2925
-12733.8242,5938.3956,-13236.2404,-5434.8867
-12796.1461,5874.6139,-13268.4481,-5401.2125
-12832.7837,6160.7083,-13427.1134,-5565.2836
-12957.9201,6218.3508,-13566.0251,-5609.1678
-12853.4139,6160.2117,-13473.9056,-5538.618
-12897.5227,6089.2713,-13440.6591,-5545.0629
-12855.9546,6044.7643,-13399.1875,-5500.4418
-12865.7001,6007.7921,-13369.734,-5502.6458
-12838.4471,6083.7796,-13394.6923,-5526.4465
-12926.51,6046.2743,-13435.3705,-5536.3404
-12889.8194,5938.3111,-13318.3191,-5508.7439
-12864.4902,6081.3522,-13406.3146,-5538.4277
-12966.7535,5911.9347,-13373.2622,-5504.3164
-12970.6602,5916.859,-13376.1881,-5510.2386
-12875.0384,6146.5507,-13455.8446,-5564.6588
-13074.2768,6310.9427,-13698.2345,-5685.902
-12986.0313,6277.2311,-13598.4231,-5663.7872
-12962.3292,6194.3817,-13535.9167,-5619.726
-13015.027,6213.6597,-13599.1655,-5628.4511
-12955.9763,6005.6208,-13427.6279,-5532.9067
-13035.0811,6047.4227,-13519.6392,-5561.8008
-12912.9762,6032.7486,-13450.5565,-5494.1104
-12890.6696,5938.2745,-13360.7559,-5467.1315
-13020.398,6069.4247,-13495.1358,-5593.6011
-12940.2074,6069.9572,-13471.5,-5537.5729
-12902.0749,6109.9907,-13455.7409,-5555.2313
-12910.6916,5910.2043,-13327.7976,-5491.9973
-12900.2369,5749.3168,-13230.1826,-5418.2844
-12969.4507,6082.8659,-13492.185,-5559.0496
-12893.158,6042.5606,-13410.8918,-5523.7566
-12897.2185,6211.2684,-13497.0118,-5610.4188
-12862.1025,6094.2688,-13422.0764,-5533.207
-12901.5001,6160.4273,-13490.1883,-5570.6512
-12897.236,6081.4556,-13440.8532,-5536.7856
-12921.166,6016.3842,-13395.7119,-5540.7876
-12808.4263,6025.4287,-13343.451,-5489.3422
-12808.2636,5965.8299,-13321.9857,-5451.0147
-12861.9914,5942.1868,-13340.9188,-5462.1929
-12810.6225,6004.8541,-13314.8613,-5499.5657
-12800.0579,5791.956,-13204.8102,-5386.1534
-12767.0636,5778.0103,-13184.1503,-5359.8678
-12837.8189,5987.0256,-13337.4439,-5486.3406
-12833.5181,5665.1781,-13122.6072,-5375.0232
-12724.6226,5855.0156,-13187.2193,-5391.3542
-12776.4776,5862.1455,-13213.1163,-5424.4319
-12875.6262,5958.6921,-13351.5077,-5481.7296
-12992.7806,6004.6058,-13460.4032,-5535.9269
-12720.6058,5857.0104,-13148.872,-5427.6844
-12799.4617,5790.6872,-13165.0476,-5424.0236
-12905.3699,5898.31,-13330.4995,-5472.1042
-12793.9338,5918.9739,-13239.0854,-5472.749
-12878.7845,5835.192,-13227.6159,-5485.2924
-12818.7737,5885.9383,-13243.1127,-5460.506
-12879.0439,5864.0016,-13276.6789,-5465.2963
-12827.5796,5765.5365,-13170.2441,-5421.8042
-12787.6713,5774.3272,-13145.931,-5415.0173
-12855.9558,6009.0394,-13343.4074,-5520.5036
-12906.4168,5995.0875,-13386.2651,-5514.1665
-12820.4666,5910.1547,-13270.2475,-5459.3074
-12952.373,5892.7545,-13370.1718,-5473.8913
-12943.3176,5774.4836,-13294.5108,-5422.2117
-12831.6793,5801.6575,-13210.397,-5421.8615
-12913.3348,6008.0197,-13417.6169,-5502.6719
-12865.3748,6026.624,-13366.98,-5523.9433
-12877.6365,5803.4914,-13233.786,-5446.248
-12822.897,5835.4151,-13238.5414,-5418.6703
-12688.7714,5776.7537,-13111.5002,-5352.946
-12844.7622,5813.9697,-13230.0973,-5427.5499
-12784.8361,5863.6624,-13201.4359,-5445.9877
-12802.0887,5927.6861,-13253.2169,-5475.4641
-12846.3238,5913.5441,-13299.245,-5459.5045
-12810.2154,6092.3909,-13394.2668,-5507.2485
-12845.0469,5872.0397,-13280.7321,-5435.2763
-12851.5685,5974.9842,-13324.7294,-5500.7325
-12808.4696,6085.9343,-13380.2445,-5513.0526
-12877.2785,5873.0786,-13285.92,-5463.3322
-12780.939,5879.6823,-13219.8591,-5439.6758
-12938.5196,5934.4037,-13373.7918,-5498.0276
-12886.0562,6129.8765,-13449.3976,-5565.4691
-12931.615,5986.7046,-13402.2572,-5514.9823
-12950.4633,5969.9419,-13408.2215,-5511.1009
-12923.6579,5975.0777,-13381.0117,-5516.6052
-12883.468,5931.8986,-13322.5064,-5491.7752
-12883.4928,5889.839,-13313.4679,-5458.7656
-12816.4,6025.0177,-13347.2969,-5493.0344
-12852.794,5828.8805,-13249.6755,-5430.9165
-12896.9633,6073.4109,-13418.0242,-5551.2517
-12954.1241,5939.3445,-13346.0309,-5546.3442
-13003.1052,6043.4318,-13467.7915,-5577.6754
-13065.605,6192.7648,-13622.3279,-5634.9467
-13004.9294,6084.1027,-13521.2033,-5566.7146
-12968.1528,6056.9847,-13457.9046,-5566.1229
-12874.9883,6104.2372,-13445.6493,-5532.4868
-12876.4582,5948.5576,-13355.5179,-5468.3894
-12985.839,6168.8477,-13575.8941,-5577.683
-13000.3682,6041.9518,-13470.0484,-5571.1701
-13023.6183,6095.5452,-13535.5771,-5582.5069
-13018.2067,5956.66,-13438.9017,-5534.8694
-12928.9315,6115.3106,-13456.1735,-5586.9809
-12898.1222,5902.2923,-13355.0847,-5444.2144
-12980.8506,6199.6854,-13570.5155,-5608.9417
-12874.4395,5852.4599,-13258.6166,-5467.2093
-12814.2797,5936.7781,-13305.9317,-5444.0449
-12881.3314,6222.3729,-13480.4289,-5622.1995
-12929.6953,6107.0562,-13469.7119,-5565.9618
-12913.0004,5913.0627,-13329.6722,-5495.3298
-12884.0193,6105.9668,-13401.1856,-5587.7072
-12925.4045,6079.3782,-13442.6247,-5561.0916
-12958.9861,6138.2469,-13499.4307,-5596.7322
-12899.8084,6008.5988,-13361.4464,-5545.876
-12953.617,6013.4915,-13434.7364,-5531.2748
-12904.3942,6112.4092,-13431.8551,-5583.8651
-12873.9103,6001.0674,-13366.6226,-5507.2614
-12836.652,6019.9334,-13343.5965,-5511.8927
-12849.3779,6035.5913,-13375.518,-5508.3662
-12913.4228,5976.7888,-13380.2824,-5508.8538
-12887.7881,5989.8562,-13390.7238,-5485.8585
-12832.4115,5937.1947,-13311.0251,-5457.499
-12942.341,6022.8833,-13450.4361,-5513.7026
-12910.9934,6014.4028,-13403.9717,-5520.3412
-12989.7876,6090.1895,-13495.3487,-5583.5363
-12891.5247,6009.0634,-13390.0619,-5509.4565
-12891.9542,5824.5975,-13289.5604,-5425.9112
-12964.0516,6230.1014,-13575.2077,-5617.872
-13008.4794,6045.0467,-13468.3221,-5584.1212
-13018.9373,6104.6593,-13534.4669,-5588.0479
-12923.7674,5979.9626,-13388.3021,-5514.3247
-12843.1483,6041.9512,-13377.42,-5506.5992
-12900.4802,6216.417,-13537.3907,-5578.436
-12809.076,5998.3031,-13334.998,-5471.306
-12789.3439,5983.4535,-13303.3376,-5468.3596
-12767.9888,5955.638,-13282.0931,-5440.4458
-12798.9056,5813.0865,-13227.6389,-5383.2565
-12902.2295,6015.8844,-13419.8894,-5497.1304
-12842.7654,5952.6799,-13335.3211,-5459.0445
-12817.1288,5807.1765,-13240.2167,-5383.0092
-12809.4059,5999.9103,-13330.4988,-5477.7475
-12818.9348,5938.8639,-13306.738,-5449.9772
-12728.4046,5870.8817,-13192.1186,-5406.0986
-12921.3815,5951.0468,-13375.6307,-5495.7226
-12806.8025,5699.6507,-13133.0085,-5372.3494
-12736.5662,5901.2474,-13226.261,-5410.461
-12729.0969,5823.8147,-13170.5289,-5381.3026
-12799.9503,5832.3248,-13235.9711,-5395.2101
-12858.1498,5935.9154,-13332.6538,-5460.3306
-12783.4446,5918.8275,-13267.146,-5434.0613
-12822.0165,5982.4466,-13338.3549,-5465.0128
-12837.4658,6046.057,-13374.6432,-5507.7822
-12875.1759,5923.3143,-13331.0441,-5466.3524
-12784.6483,6146.2659,-13412.4879,-5517.3448
-12840.4623,5930.2906,-13299.4769,-5470.1954
-12877.1616,5908.4793,-13311.1768,-5473.3779
-12860.2885,6037.8246,-13401.249,-5495.7469
-12761.8349,6089.57,-13348.7193,-5501.5788
-12821.2655,5931.8676,-13318.4801,-5433.5651
-12854.2955,5998.8442,-13361.9975,-5490.0428
-12999.3599,6187.1908,-13595.9581,-5589.5103
-12785.1314,5915.5937,-13266.4959,-5433.1355
-12812.2058,6079.8144,-13425.501,-5465.4269
-12812.104,5951.286,-13335.587,-5426.7218
-12808.4975,5927.4117,-13304.9035,-5429.9093
-12734.9988,5935.6966,-13261.6595,-5407.9199
-12658.1468,5836.9299,-13139.8077,-5354.189
-12691.7257,5755.9001,-13123.1234,-5323.4101
-12832.5572,6030.8579,-13383.7356,-5478.5848
-12867.1934,6038.3601,-13415.86,-5488.6166
-12798.3292,5992.0948,-13318.7448,-5470.5868
-12923.9741,6112.6887,-13489.692,-5545.8753
-12964.0531,6169.9243,-13536.3692,-5596.5286
-12915.9798,6025.9172,-13432.8963,-5507.9298
-12997.6827,6044.2962,-13505.3618,-5535.5776
-12968.3205,6136.4864,-13538.385,-5565.3496
-12945.9234,5998.27,-13432.1411,-5510.9952
-12839.5245,6016.8961,-13395.0183,-5460.3481
-12899.5566,6061.6009,-13432.4091,-5527.6671
-12929.9994,6100.4983,-13474.5213,-5554.8996
-12935.8905,5995.92,-13435.3762,-5495.3442
-13056.8675,6040.2333,-13546.1228,-5549.8646
-12960.7148,6057.824,-13476.5616,-5540.8795
-12899.8797,6108.4554,-13434.755,-5572.4975
-12969.0507,6002.7822,-13464.4302,-5506.3074
-12821.3428,5986.2245,-13328.0278,-5478.4547
-12969.9488,5925.9654,-13404.3662,-5490.4612
-12898.6074,5915.682,-13379.1099,-5434.1
-12917.6815,6082.5187,-13486.5045,-5512.6146
-12854.6983,6142.6533,-13461.0927,-5535.1782
-12843.1307,6004.1349,-13345.9307,-5500.2479
-12888.0404,6070.6383,-13436.6816,-5520.9144
-12798.9346,5833.439,-13226.2626,-5405.0461
-12868.3854,5982.75,-13372.2731,-5477.7817
-12869.9127,6029.6187,-13385.1974,-5513.2601
-12821.4017,5967.8445,-13317.289,-5470.8794
-12834.7696,5965.3789,-13331.2772,-5467.7783
-12727.8244,5774.0764,-13173.463,-5327.3553
-12754.3737,5929.06,-13269.212,-5413.1241
-12844.431,5847.0389,-13276.5517,-5413.8298
-12797.4887,5791.5197,-13193.5269,-5394.3818
-12773.9441,5890.9031,-13265.2979,-5398.4644
-12696.2145,5916.4224,-13227.211,-5384.3261
-12813.8867,5974.6914,-13338.228,-5449.2654
-12818.8775,6125.4975,-13441.9654,-5501.3346
-12900.7109,6129.7641,-13489.8039,-5539.5586
-12815.5749,6088.4753,-13389.4359,-5513.5156
-12740.9257,6104.2065,-13369.5172,-5474.5304
-12856.9598,5951.6172,-13340.0871,-5467.4052
-12939.9638,5925.9863,-13393.2798,-5471.5939
-12854.4751,6060.3599,-13415.8431,-5497.9005
