r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
10.52824,-31.61019162572797,2.6362654871906988,0.004474041784245423,-0.011483048724003615,4.665136266336018e-06,5.951653384718398e-06
10.59914,-31.400293089436957,2.560137147176028,0.004368897856857907,-0.011005175653107479,4.1878321818991895e-06,5.587723538647164e-06
10.67004,-31.18294722876363,2.5078344550810963,0.004289275881607199,-0.010560213775850813,3.801126090312001e-06,5.28069015736236e-06
10.74093,-30.97408585082189,2.4281267974225877,0.004180320029529899,-0.010126144312980397,3.4387312828217977e-06,4.9747695771834956e-06
10.81183,-30.75917702690164,2.3759696703485638,0.004118098486843852,-0.009727157876704995,3.097292237047034e-06,4.701834892705744e-06
10.88273,-30.554085912020174,2.317723432628533,0.004029280816603763,-0.009338479265900814,2.830574407560047e-06,4.452808501983659e-06
10.95362,-30.34532552452169,2.249977597933018,0.003954296801067627,-0.008968024156838762,2.5504788726818124e-06,4.210086622743473e-06
11.02452,-30.14492975019029,2.1909978482268686,0.0038761096001782977,-0.00861572162297454,2.330409963895978e-06,3.997525449762564e-06
11.09542,-29.950858211372154,2.146476279423114,0.003821591543115917,-0.008279875895572657,2.1096927913910862e-06,3.7887053387694637e-06
11.16632,-29.748912963648973,2.0913307985547887,0.0037531288530127955,-0.007962371269423245,1.923816375049644e-06,3.599680180022166e-06
11.23721,-29.566851885494813,2.0338326488811815,0.003676227194200545,-0.007649953153344718,1.7574719062374956e-06,3.417345835810577e-06
11.30811,-29.378726326940082,1.9813160635881197,0.003616183817679994,-0.007356401388650554,1.5892564749767025e-06,3.2386991914280766e-06
11.37901,-29.192857923122236,1.935569900230642,0.003540024402993989,-0.007071272166937514,1.4505368770347302e-06,3.064546482817631e-06
11.4499,-29.01208761804624,1.888994811209595,0.0034907272252512806,-0.006807702033233563,1.3294306249547294e-06,2.928420040270923e-06
11.5208,-28.826440178013538,1.8396282545891691,0.0034247892354470275,-0.006549692684357507,1.2126317110158886e-06,2.7805664270375176e-06
11.5917,-28.653935886408156,1.8006345094774086,0.0033623511533226033,-0.006305611155758703,1.1153969982614959e-06,2.6463362074485795e-06
11.6626,-28.48284570223787,1.7437891388095774,0.0033029774390536675,-0.006065149306489655,1.0062838261972411e-06,2.509105193123308e-06
11.73349,-28.311996066416775,1.710955030013244,0.003255823139059566,-0.005841324618196462,9.228041733575733e-07,2.3910919805991818e-06
11.80439,-28.136068277340602,1.6650074022009693,0.0031981259007496186,-0.00562999219849007,8.456359565211099e-07,2.2791829783526215e-06
11.87529,-27.969456673557623,1.6219739493645402,0.0031450135699429773,-0.005423294487843254,7.750729188931769e-07,2.174061712593125e-06
11.94619,-27.80188215843747,1.5849550788433844,0.0030924778916251792,-0.00522539174928046,7.108233056217251e-07,2.070994539570815e-06
12.01708,-27.636228799841966,1.543743571541785,0.0030399080079691987,-0.005035047559756484,6.45351049655944e-07,1.9654901456708342e-06
12.08798,-27.47830046504464,1.5045169017269395,0.002985458426900219,-0.004852283458036386,5.919490660020936e-07,1.8726415802934922e-06
12.15888,-27.312629652390115,1.4653143755055291,0.002931280433366925,-0.0046816255805225875,5.441348330641748e-07,1.7862622826434028e-06
12.22977,-27.159992785152344,1.4303360177551048,0.0028775396910583214,-0.004512625838683347,4.983330036231351e-07,1.698486544036206e-06
12.30067,-27.00008662578873,1.398058234007481,0.0028344613261203854,-0.004353869228912617,4.5572439902872043e-07,1.6183000419738718e-06
12.37157,-26.844499622774425,1.359887366859276,0.0027795084201821824,-0.004198645623842473,4.176018606685209e-07,1.540273121737282e-06
12.44247,-26.694242751274526,1.336867838644611,0.0027427322724001045,-0.004051304905634896,3.825561573571032e-07,1.467191415103658e-06
12.51336,-26.544047467656203,1.296380414634338,0.0026875751690835902,-0.003909080221531331,3.4902417559312766e-07,1.3945116419831407e-06
12.58426,-26.397075479102988,1.2668148630702412,0.00264620866960419,-0.0037723344628021517,3.212134983486448e-07,1.3324913748835178e-06
12.65516,-26.248658749679453,1.2409746180890266,0.0026020924738127467,-0.0036429046109525813,2.964528333768772e-07,1.2718007591575008e-06
12.72606,-26.107575065043022,1.2082386628674813,0.0025537782878845383,-0.003516097202880246,2.692235004752956e-07,1.205489159428784e-06
12.79695,-25.957549658283938,1.1829034293403373,0.0025131438655506297,-0.0033998382188050627,2.5016175588508233e-07,1.1557214225038455e-06
12.86785,-25.813696446692454,1.1585485233651545,0.0024758148845564574,-0.0032864507663737316,2.314901736853843e-07,1.106693440804397e-06
12.93875,-25.67402133248019,1.1276022534874242,0.0024318691358370882,-0.003174090954386443,2.1207781835610263e-07,1.0546536424575393e-06
13.00964,-25.532121894068453,1.1017357676144732,0.0023848589811113967,-0.0030675530432089206,1.9460877472132438e-07,1.0023172128445898e-06
13.08054,-25.389052041082905,1.0738657264687281,0.0023454079790226367,-0.0029663535076710286,1.7967876148456705e-07,9.593824731743418e-07
13.15144,-25.25354406538627,1.0496938055890588,0.0023131036677673795,-0.0028682845026199357,1.6510390511200247e-07,9.173656046186683e-07
13.22234,-25.113513188705056,1.0265870710626015,0.00227660375640873,-0.002776457431930974,1.534769962681666e-07,8.80260467981646e-07
13.29323,-24.987658865029605,1.000205138655315,0.002229989792059325,-0.002682603550884241,1.4057986707521565e-07,8.360262203877443e-07
13.36413,-24.854751722202533,0.9793167104127166,0.0021958051091254425,-0.0025949870022450665,1.294764723017677e-07,7.984130701145835e-07
13.43503,-24.722445500146815,0.9568626907170784,0.002163954456018386,-0.002511218067926006,1.1949914026642567e-07,7.647257179140496e-07
13.50592,-24.593880006008284,0.9370567803424923,0.002130821378206827,-0.002430516711728736,1.0998130980016577e-07,7.300011350142298e-07
13.57682,-24.465750706794775,0.9179217974640844,0.002093720237350581,-0.0023529121855240787,1.0181711191413112e-07,6.973104863908912e-07
13.64772,-24.343992988251173,0.896017007650489,0.002063626663618876,-0.002276324119313321,9.401609577977553e-08,6.684579767709347e-07
13.71862,-24.216771075493746,0.8751173795902227,0.0020305008079686978,-0.002204894090155284,8.715119087483025e-08,6.407766463549229e-07
13.78951,-24.08921950787832,0.8537583353518586,0.001994106834610898,-0.0021357791926521754,8.008718046385192e-08,6.107485516188153e-07
13.86041,-23.96885290892673,0.8396739322255908,0.0019668418369171666,-0.00206811698363556,7.476656503442925e-08,5.869050096834704e-07
13.93131,-23.845881668222415,0.819546492977126,0.001936499344218745,-0.00200397814627718,6.88792658636139e-08,5.61403105874679e-07
14.00221,-23.722155247273303,0.80181579346949,0.001906900718375323,-0.0019422579986848368,6.40142842872428e-08,5.388020336961673e-07
14.0731,-23.6038106506377,0.7839196638123203,0.0018766190720423822,-0.0018822100028302268,5.9308036133547346e-08,5.161751804467603e-07
14.144,-23.487559173827638,0.7664890127372026,0.0018478349314070327,-0.0018246412836721146,5.549067506839864e-08,4.971875098608112e-07
14.2149,-23.3680385395054,0.7525409795729542,0.0018226616215643587,-0.0017696767699954975,5.125963903798646e-08,4.756951720475716e-07
14.28579,-23.25331136934811,0.7363209169220992,0.001797078704519284,-0.0017159847192312247,4.774863678970708e-08,4.5762950527534585e-07
14.35669,-23.139079863951494,0.7204444563009157,0.0017695994510632815,-0.0016643266033512269,4.4177799651545657e-08,4.3820442990136076e-07
14.42759,-23.025858402301584,0.7049723876605833,0.0017464003177351864,-0.0016135369573211618,4.107129261647856e-08,4.2152849116472247e-07
14.49849,-22.915009064491894,0.690091066475389,0.0017210700316264886,-0.0015651460457130593,3.7766670983895926e-08,4.026240306148235e-07
14.56938,-22.8061067385525,0.6790956050811165,0.0016995884207718537,-0.0015187796422722732,3.533832373166662e-08,3.8770488776391477e-07
