Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:29.449756
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));
4.0*epsilon2*(frac^6)*((frac^6) - 1.0) + epsilon2;	                frac = sigma2/(r- bubble2 + sigma2*(2^(1/6)));	                r = min(bubble2,abs(periodicdistance(x, y, z, x2, y2, z2)));
4.0*epsilon3*(frac^6)*((frac^6) - 1.0) + epsilon3;	                frac = sigma3/(r- bubble3 + sigma3*(2^(1/6)));	                r = min(bubble3,abs(periodicdistance(x, y, z, x3, y3, z3)));
4.0*epsilon4*(frac^6)*((frac^6) - 1.0) + epsilon4;	                frac = sigma4/(r- bubble4 + sigma4*(2^(1/6)));	                r = min(bubble4,abs(periodicdistance(x, y, z, x4, y4, z4)));
4.0*epsilon5*(frac^6)*((frac^6) - 1.0) + epsilon5;	                frac = sigma5/(r- bubble5 + sigma5*(2^(1/6)));	                r = min(bubble5,abs(periodicdistance(x, y, z, x5, y5, z5)));

System Time is: 2023-03-23 19:35:37.608817
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:38.382766
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
2444000,-39772.12696096646,1:4:54:16
2445000,-40149.10838186361,1:4:54:04
2446000,-40448.48025229707,1:4:53:52
2447000,-39740.054717524545,1:4:53:40
2448000,-40019.329433467145,1:4:53:28
2449000,-39915.01551071482,1:4:53:16
2450000,-39714.12099914254,1:4:53:04
2451000,-39397.47963560446,1:4:52:52
2452000,-39433.7991742394,1:4:52:40
2453000,-39520.92223465447,1:4:52:28
2454000,-40018.929465692025,1:4:52:16
2455000,-39308.53708099242,1:4:52:05
2456000,-40023.41987317173,1:4:51:53
2457000,-40225.287798345125,1:4:51:41
2458000,-39886.78076720744,1:4:51:29
2459000,-39425.38376892566,1:4:51:17
2460000,-38912.772045741585,1:4:51:05
2461000,-39969.31735247278,1:4:50:53
2462000,-39435.339785136355,1:4:50:42
2463000,-39639.840198950325,1:4:50:30
2464000,-39847.36112396063,1:4:50:18
2465000,-39385.39149160708,1:4:50:06
2466000,-39807.12467479138,1:4:49:55
2467000,-39837.114923092435,1:4:49:43
2468000,-39725.56158132944,1:4:49:31
2469000,-39265.722476503586,1:4:49:19
2470000,-38931.94355143122,1:4:49:08
2471000,-39052.425942205664,1:4:48:56
2472000,-39755.287530125184,1:4:48:44
2473000,-39329.40435772425,1:4:48:32
2474000,-39665.38680645758,1:4:48:20
2475000,-39536.62306350979,1:4:48:08
2476000,-39938.046069055774,1:4:47:57
2477000,-39547.26576709932,1:4:47:45
2478000,-39802.2571773946,1:4:47:33
2479000,-39622.404299665795,1:4:47:21
2480000,-39781.04225547368,1:4:47:10
2481000,-39976.131658568236,1:4:46:58
2482000,-40137.51878156306,1:4:46:46
2483000,-40072.813696324665,1:4:46:35
2484000,-39700.604472118386,1:4:46:23
2485000,-40054.873393220485,1:4:46:11
2486000,-39854.39352397843,1:4:46:00
2487000,-39578.06417840738,1:4:45:48
2488000,-39268.33342591283,1:4:45:36
2489000,-39952.59353552699,1:4:45:25
2490000,-39988.77662727885,1:4:45:13
2491000,-40121.29925023388,1:4:45:01
2492000,-39957.36962263156,1:4:44:50
2493000,-40275.64311888913,1:4:44:38
2494000,-39255.87293094689,1:4:44:27
2495000,-39245.97004199774,1:4:44:15
2496000,-39789.29929219528,1:4:44:03
2497000,-39774.705102194246,1:4:43:52
2498000,-40188.23743062068,1:4:43:40
2499000,-39682.18688750644,1:4:43:29
2500000,-40403.395037363036,1:4:43:17

System Time is: 2023-03-24 01:50:15.788886
Starting production...

2501000,-39804.37685907273,1:4:43:10
2502000,-39843.61532713547,1:4:43:02
2503000,-39236.168420837144,1:4:42:54
2504000,-40105.52221197319,1:4:42:46
2505000,-39940.929652834355,1:4:42:38
2506000,-39877.195773750864,1:4:42:30
2507000,-39838.586810553956,1:4:42:22
2508000,-40481.094510818366,1:4:42:14
2509000,-39784.9058636766,1:4:42:06
2510000,-39844.563159895224,1:4:41:58
2511000,-40554.39972666843,1:4:41:50
2512000,-39902.73469084069,1:4:41:42
2513000,-39848.23472407616,1:4:41:33
2514000,-40651.430333714845,1:4:41:25
2515000,-39791.90670824282,1:4:41:17
2516000,-40072.26811496212,1:4:41:09
2517000,-39567.47942692567,1:4:41:01
2518000,-39261.72648418594,1:4:40:53
2519000,-39877.601148394344,1:4:40:45
2520000,-39828.57032337923,1:4:40:38
2521000,-39735.02027470746,1:4:40:30
2522000,-40656.889027042256,1:4:40:21
2523000,-40124.00028637745,1:4:40:14
2524000,-39899.1022381833,1:4:40:06
2525000,-39861.5569822541,1:4:39:59
2526000,-39669.92413503957,1:4:39:51
2527000,-40176.80353064572,1:4:39:42
2528000,-39954.64821190653,1:4:39:34
2529000,-40717.75251841717,1:4:39:26
2530000,-40635.83176041625,1:4:39:18
2531000,-40268.3626476871,1:4:39:09
2532000,-40022.795132689345,1:4:39:01
2533000,-39827.42037280758,1:4:38:53
2534000,-39927.750843685484,1:4:38:45
2535000,-39459.01763404206,1:4:38:37
2536000,-40750.698403647606,1:4:38:29
2537000,-40279.39724489375,1:4:38:21
2538000,-39498.84855691817,1:4:38:12
2539000,-39853.603920264824,1:4:38:04
2540000,-40052.824315873615,1:4:37:56
2541000,-39738.41753750258,1:4:37:48
2542000,-39340.88223873783,1:4:37:40
2543000,-39306.30012047119,1:4:37:32
2544000,-39531.599860680886,1:4:37:24
2545000,-39862.937107659374,1:4:37:16
2546000,-39704.57083025532,1:4:37:08
2547000,-39740.4927997702,1:4:36:59
2548000,-39975.52320866084,1:4:36:51
2549000,-39651.57961481463,1:4:36:43
2550000,-39880.90401211077,1:4:36:35
2551000,-39617.9810222954,1:4:36:27
2552000,-40311.63121653302,1:4:36:19
2553000,-39709.01362338138,1:4:36:11
2554000,-38760.24471541685,1:4:36:03
2555000,-39959.78067549375,1:4:35:55
2556000,-40281.39610722831,1:4:35:47
2557000,-40071.54761112666,1:4:35:38
2558000,-40060.95681379976,1:4:35:30
2559000,-39955.8558241528,1:4:35:22
2560000,-39804.2554922743,1:4:35:14
2561000,-40086.78244243136,1:4:35:06
2562000,-39904.882883312355,1:4:34:58
2563000,-39304.32680684854,1:4:34:50
2564000,-39283.11075545837,1:4:34:42
2565000,-39628.556103020295,1:4:34:34
2566000,-39120.93645859299,1:4:34:26
2567000,-39392.4343826939,1:4:34:18
2568000,-39798.47330719231,1:4:34:10
2569000,-40010.97139561563,1:4:34:02
2570000,-40571.83768142633,1:4:33:54
2571000,-39860.13311770177,1:4:33:46
2572000,-39990.910823582184,1:4:33:38
2573000,-39855.42869101226,1:4:33:30
2574000,-39029.197852428624,1:4:33:22
2575000,-40116.78978160312,1:4:33:14
2576000,-39870.57099758712,1:4:33:06
2577000,-39908.11939981877,1:4:32:58
2578000,-39994.389133310586,1:4:32:50
2579000,-39836.21933920687,1:4:32:42
2580000,-39492.8434714705,1:4:32:34
2581000,-39651.09951513959,1:4:32:26
2582000,-39671.455630224766,1:4:32:18
2583000,-39521.22628559217,1:4:32:10
2584000,-40514.17420575651,1:4:32:02
2585000,-39941.82943821374,1:4:31:55
2586000,-40133.91360313007,1:4:31:46
2587000,-39552.30377995181,1:4:31:38
2588000,-39708.20531762708,1:4:31:30
2589000,-39473.65036422135,1:4:31:22
2590000,-40163.88253370067,1:4:31:14
2591000,-39857.376398621556,1:4:31:06
2592000,-39796.224107767615,1:4:30:58
2593000,-39469.23016247941,1:4:30:50
2594000,-39751.154741551436,1:4:30:42
2595000,-40149.6719927496,1:4:30:34
2596000,-40151.41556432567,1:4:30:26
2597000,-40402.15566736547,1:4:30:18
2598000,-39965.64623955227,1:4:30:10
2599000,-39428.428661087426,1:4:30:02
2600000,-39968.90998057103,1:4:29:54
2601000,-40606.789303196725,1:4:29:46
2602000,-40400.84305886936,1:4:29:38
2603000,-40208.24897480928,1:4:29:30
2604000,-39503.96234933178,1:4:29:23
2605000,-39669.59037998254,1:4:29:15
2606000,-40836.506888252596,1:4:29:07
2607000,-40286.501495675984,1:4:28:59
2608000,-40294.16306687967,1:4:28:50
2609000,-40037.499444887,1:4:28:42
2610000,-40037.46089956505,1:4:28:34
2611000,-40176.28461620229,1:4:28:26
2612000,-39730.438097024045,1:4:28:18
2613000,-39612.507029688284,1:4:28:10
2614000,-39581.64248714915,1:4:28:02
2615000,-39614.08444984481,1:4:27:54
2616000,-40622.08083511361,1:4:27:46
2617000,-40356.81975391049,1:4:27:38
2618000,-40099.83371881617,1:4:27:30
2619000,-39669.264035625834,1:4:27:22
2620000,-40170.72086649823,1:4:27:14
2621000,-39249.96639570566,1:4:27:06
2622000,-40760.28141100737,1:4:26:58
2623000,-40028.20577672508,1:4:26:49
2624000,-40113.28600861259,1:4:26:42
2625000,-40005.68807484149,1:4:26:33
2626000,-39963.49845570263,1:4:26:25
2627000,-40533.06911655533,1:4:26:17
2628000,-40130.23530778184,1:4:26:09
2629000,-40357.57995779957,1:4:26:01
2630000,-40181.21689864973,1:4:25:53
2631000,-39471.033424521054,1:4:25:44
2632000,-40548.690931825324,1:4:25:36
2633000,-40191.787751706215,1:4:25:28
2634000,-40347.02962334059,1:4:25:20
2635000,-40186.52329683938,1:4:25:11
2636000,-39995.93582045251,1:4:25:03
2637000,-39840.109328352206,1:4:24:55
2638000,-39258.62194681991,1:4:24:46
2639000,-39149.3760462058,1:4:24:38
2640000,-39843.84935101104,1:4:24:30
2641000,-39905.74864104102,1:4:24:22
2642000,-40084.54971050586,1:4:24:13
2643000,-39971.756104077154,1:4:24:05
2644000,-40059.474470462,1:4:23:57
2645000,-40243.30422982858,1:4:23:49
2646000,-40720.56590315841,1:4:23:40
2647000,-40503.216776747424,1:4:23:32
2648000,-39475.7575976723,1:4:23:24
2649000,-39858.68396318183,1:4:23:15
2650000,-40419.229802460875,1:4:23:07
2651000,-40179.7475594788,1:4:22:59
2652000,-39613.07281489989,1:4:22:50
2653000,-39720.32424623108,1:4:22:42
2654000,-40052.60545206198,1:4:22:34
2655000,-38924.201320890774,1:4:22:25
2656000,-39942.56427861567,1:4:22:17
2657000,-40338.55181756518,1:4:22:09
2658000,-39593.39319194315,1:4:22:00
2659000,-39521.47588807861,1:4:21:52
2660000,-39519.06369820896,1:4:21:44
2661000,-39466.89602465574,1:4:21:35
2662000,-39361.67253955847,1:4:21:27
2663000,-39471.43640308289,1:4:21:19
2664000,-39930.40712115372,1:4:21:10
2665000,-39547.49208896014,1:4:21:02
2666000,-39358.672882055864,1:4:20:53
2667000,-39776.69547021505,1:4:20:45
2668000,-39530.82907046114,1:4:20:37
2669000,-39351.57448321741,1:4:20:28
2670000,-40215.861900872755,1:4:20:20
2671000,-39765.23139032427,1:4:20:12
2672000,-39939.25650332401,1:4:20:03
2673000,-39314.3514434143,1:4:19:55
2674000,-39793.22621447927,1:4:19:46
2675000,-39666.727668518455,1:4:19:38
2676000,-39621.156375719715,1:4:19:30
2677000,-39410.58728589825,1:4:19:21
2678000,-39846.22057919641,1:4:19:13
2679000,-39603.35095784,1:4:19:05
2680000,-39408.63139331713,1:4:18:56
2681000,-39662.61200274716,1:4:18:48
2682000,-39942.65968740474,1:4:18:39
2683000,-40277.27337677507,1:4:18:31
2684000,-41066.2915676743,1:4:18:23
2685000,-40021.60901236764,1:4:18:14
2686000,-40213.98015808787,1:4:18:06
2687000,-39673.21280256452,1:4:17:58
2688000,-40556.65756154072,1:4:17:49
2689000,-40531.3364049176,1:4:17:41
2690000,-40352.23082751713,1:4:17:33
2691000,-40046.077083902834,1:4:17:24
2692000,-39858.253556286465,1:4:17:16
2693000,-40283.33010455503,1:4:17:08
2694000,-39494.743768101864,1:4:16:59
2695000,-39832.24958640394,1:4:16:51
2696000,-40512.00831686429,1:4:16:42
2697000,-39787.97415907262,1:4:16:34
2698000,-39493.35863383811,1:4:16:26
2699000,-39806.57475615003,1:4:16:18
2700000,-39753.16689961469,1:4:16:09
2701000,-39686.84889557405,1:4:16:01
2702000,-39493.55521271363,1:4:15:53
2703000,-40341.62363608509,1:4:15:44
2704000,-39505.199602848064,1:4:15:36
2705000,-39591.94363857567,1:4:15:28
2706000,-40223.06135798141,1:4:15:20
2707000,-39774.131796806265,1:4:15:11
2708000,-39719.50314383714,1:4:15:03
2709000,-39866.67854240169,1:4:14:55
2710000,-39681.06719725555,1:4:14:46
2711000,-39832.62011152237,1:4:14:38
2712000,-39128.95784311948,1:4:14:30
2713000,-39932.203890176555,1:4:14:22
2714000,-40011.10283460919,1:4:14:13
2715000,-39061.934219304385,1:4:14:05
2716000,-39782.21290962215,1:4:13:57
2717000,-39588.96888556016,1:4:13:48
2718000,-39552.417080720785,1:4:13:40
2719000,-39956.56950452134,1:4:13:32
2720000,-39831.21602556659,1:4:13:24
2721000,-39530.32023553227,1:4:13:16
2722000,-39747.7659322657,1:4:13:07
2723000,-39447.441769002224,1:4:12:59
2724000,-39921.42091181896,1:4:12:51
2725000,-39344.70235458981,1:4:12:43
2726000,-40520.445497454566,1:4:12:35
2727000,-39621.80472465674,1:4:12:26
2728000,-40093.76272407612,1:4:12:18
2729000,-39647.45977716366,1:4:12:10
2730000,-39862.96249974595,1:4:12:02
2731000,-39604.54474028404,1:4:11:54
2732000,-40004.6516291465,1:4:11:46
2733000,-39955.07553322063,1:4:11:37
2734000,-39683.090429699805,1:4:11:29
2735000,-40038.72176890804,1:4:11:21
2736000,-40500.10654767966,1:4:11:13
2737000,-39814.565078353764,1:4:11:05
2738000,-39896.149490191616,1:4:10:56
2739000,-39937.10631004447,1:4:10:48
2740000,-39371.512283583535,1:4:10:40
2741000,-39742.089416198374,1:4:10:32
2742000,-40231.92071570779,1:4:10:23
2743000,-39816.071029752595,1:4:10:15
2744000,-40142.87716094206,1:4:10:07
2745000,-39909.9305165329,1:4:09:58
2746000,-39347.38574783252,1:4:09:50
2747000,-40089.5369836909,1:4:09:42
2748000,-39759.72774550918,1:4:09:34
2749000,-40103.66599862946,1:4:09:25
2750000,-39545.34351141771,1:4:09:17
2751000,-40063.04383474229,1:4:09:09
2752000,-39373.1032827897,1:4:09:00
2753000,-38985.22046314561,1:4:08:52
2754000,-39825.97649431649,1:4:08:44
2755000,-39892.72308125836,1:4:08:36
2756000,-39849.10719969686,1:4:08:27
2757000,-40853.01737535982,1:4:08:19
2758000,-39872.810265315406,1:4:08:11
2759000,-39282.06117513537,1:4:08:02
2760000,-39836.59393110998,1:4:07:54
2761000,-39637.78687127773,1:4:07:46
2762000,-39134.20348955899,1:4:07:37
2763000,-39961.6196245506,1:4:07:29
2764000,-39730.218658870646,1:4:07:20
2765000,-39939.782176783636,1:4:07:12
2766000,-40180.88780320095,1:4:07:04
2767000,-40088.668991579194,1:4:06:55
2768000,-39637.49246532654,1:4:06:47
2769000,-39635.005029329295,1:4:06:38
2770000,-39440.07142844949,1:4:06:30
2771000,-40289.651926787395,1:4:06:22
2772000,-40123.34764430796,1:4:06:13
2773000,-40469.00761459767,1:4:06:05
2774000,-40060.41715572866,1:4:05:57
2775000,-39913.6073571006,1:4:05:48
2776000,-39739.64035879151,1:4:05:40
2777000,-39539.84955930449,1:4:05:32
2778000,-39781.547384072255,1:4:05:23
2779000,-39988.28750529037,1:4:05:14
2780000,-40058.854977954965,1:4:05:06
2781000,-39824.71590033063,1:4:04:57
2782000,-40042.05554492753,1:4:04:49
2783000,-40012.36382488469,1:4:04:40
2784000,-40048.73365017964,1:4:04:32
2785000,-39314.04442576082,1:4:04:23
2786000,-39770.84279742006,1:4:04:15
2787000,-39753.65092273064,1:4:04:06
2788000,-40060.66224186991,1:4:03:58
2789000,-39558.13256957839,1:4:03:50
2790000,-40224.77218589485,1:4:03:41
2791000,-39590.07356234751,1:4:03:32
2792000,-39508.91304436719,1:4:03:24
2793000,-40253.489426572894,1:4:03:15
2794000,-39235.12657574717,1:4:03:07
2795000,-39716.71490337592,1:4:02:59
2796000,-40203.10775279953,1:4:02:51
2797000,-39792.73075590258,1:4:02:42
2798000,-40302.19439668258,1:4:02:34
2799000,-40125.864340195665,1:4:02:26
2800000,-39547.778234597106,1:4:02:18
bubble radius: 1.0254 A

System Time is: 2023-03-24 02:36:12.613586
Starting equilibration...

2801000,-39807.123272955825,1:4:02:07
2802000,-39785.27045937193,1:4:01:55
2803000,-39262.06287339217,1:4:01:44
2804000,-40067.03949657008,1:4:01:33
2805000,-39260.231487703924,1:4:01:22
2806000,-40200.04801136561,1:4:01:10
2807000,-39855.74409331879,1:4:00:59
2808000,-39854.515767210956,1:4:00:48
2809000,-39809.05272207294,1:4:00:37
2810000,-39638.399010604815,1:4:00:25
2811000,-39652.88278373398,1:4:00:14
2812000,-39531.84019118508,1:4:00:03
2813000,-40035.01650095421,1:3:59:51
2814000,-39693.26395129306,1:3:59:40
2815000,-39015.03226537387,1:3:59:29
2816000,-39889.5031267255,1:3:59:18
2817000,-40273.50301203024,1:3:59:06
2818000,-40365.333514512575,1:3:58:55
2819000,-40376.88613629557,1:3:58:44
2820000,-39561.689865320324,1:3:58:33
2821000,-39308.73305020166,1:3:58:21
2822000,-39839.81360797655,1:3:58:10
2823000,-40176.34551975236,1:3:57:59
2824000,-39591.70587803672,1:3:57:48
2825000,-40003.446290866836,1:3:57:37
2826000,-38926.1397862796,1:3:57:25
2827000,-40073.91522594045,1:3:57:14
2828000,-39534.971364225064,1:3:57:03
2829000,-39760.86304595397,1:3:56:51
2830000,-39478.25227635157,1:3:56:40
2831000,-40157.511822391614,1:3:56:29
2832000,-39905.80443593653,1:3:56:18
2833000,-39539.72499179707,1:3:56:06
2834000,-40062.67480139112,1:3:55:55
2835000,-39532.784913714226,1:3:55:44
2836000,-39456.63257784544,1:3:55:32
2837000,-40182.391653762876,1:3:55:21
2838000,-40119.29902658109,1:3:55:10
2839000,-40345.91172095874,1:3:54:59
2840000,-40208.853664530834,1:3:54:47
2841000,-39996.924711565676,1:3:54:36
2842000,-40120.051213548286,1:3:54:25
2843000,-40195.1321549211,1:3:54:13
2844000,-40426.37442206712,1:3:54:02
2845000,-39745.55370451791,1:3:53:51
2846000,-40385.17392913604,1:3:53:39
2847000,-40306.68496070744,1:3:53:28
2848000,-40153.05077180122,1:3:53:17
2849000,-39610.43261910494,1:3:53:05
2850000,-39755.15675247198,1:3:52:54
2851000,-39821.216907296584,1:3:52:42
2852000,-40427.110596301485,1:3:52:31
2853000,-40474.06325990714,1:3:52:20
2854000,-40051.551522188245,1:3:52:08
2855000,-39402.51045979028,1:3:51:57
2856000,-39245.294777462186,1:3:51:46
2857000,-39806.88339620136,1:3:51:35
2858000,-39317.562703496864,1:3:51:23
2859000,-39645.248930456706,1:3:51:12
2860000,-40375.637670719756,1:3:51:01
2861000,-40036.3243603615,1:3:50:49
2862000,-40429.17071164354,1:3:50:38
2863000,-40154.30367589358,1:3:50:27
2864000,-39831.405571290554,1:3:50:15
2865000,-39900.24180013437,1:3:50:04
2866000,-39461.07416011658,1:3:49:53
2867000,-39925.04996805573,1:3:49:42
2868000,-40279.173253728906,1:3:49:31
2869000,-40303.62215306192,1:3:49:19
2870000,-40073.751011984736,1:3:49:09
2871000,-39920.57361116844,1:3:48:57
2872000,-39856.52531675203,1:3:48:46
2873000,-39664.44438621588,1:3:48:35
2874000,-39320.928276719016,1:3:48:24
2875000,-40406.53309505061,1:3:48:12
2876000,-40302.70312152048,1:3:48:01
2877000,-39403.5923446019,1:3:47:50
2878000,-40223.14627632663,1:3:47:38
2879000,-40162.37281750624,1:3:47:27
2880000,-39918.822297373576,1:3:47:16
2881000,-39464.48675860069,1:3:47:04
2882000,-39288.41314062112,1:3:46:53
2883000,-40143.964599156934,1:3:46:42
2884000,-39422.4696912382,1:3:46:30
2885000,-40328.72664991094,1:3:46:19
2886000,-40201.433161407906,1:3:46:08
2887000,-39733.90082663203,1:3:45:56
2888000,-40040.834170108545,1:3:45:45
2889000,-39600.283777145945,1:3:45:34
2890000,-39249.71815033901,1:3:45:23
2891000,-39908.61392698377,1:3:45:11
2892000,-39994.44764028775,1:3:45:00
2893000,-39530.42678111054,1:3:44:49
2894000,-40380.6981200564,1:3:44:38
2895000,-39699.01259949674,1:3:44:27
2896000,-39929.26463236677,1:3:44:16
2897000,-39806.444009937164,1:3:44:04
2898000,-40154.14716331529,1:3:43:53
2899000,-40247.712710652726,1:3:43:42
2900000,-39993.682520243776,1:3:43:31

System Time is: 2023-03-24 02:50:14.870683
Starting production...

2901000,-39439.69217754955,1:3:43:25
2902000,-40128.26369794087,1:3:43:17
2903000,-40357.28658384576,1:3:43:08
2904000,-40077.351944771726,1:3:43:00
2905000,-40143.377290906734,1:3:42:52
2906000,-40232.8154012249,1:3:42:44
2907000,-39717.116234487185,1:3:42:36
2908000,-39228.436543571355,1:3:42:27
2909000,-39307.85846072988,1:3:42:19
2910000,-40105.79646649288,1:3:42:11
2911000,-39956.3288619527,1:3:42:03
2912000,-39791.12269762497,1:3:41:55
2913000,-39210.884776230734,1:3:41:46
2914000,-39505.0668728552,1:3:41:38
2915000,-39708.187941351935,1:3:41:30
2916000,-39832.98877430987,1:3:41:22
2917000,-39383.05579271376,1:3:41:14
2918000,-39447.25319757841,1:3:41:06
2919000,-39841.4756616233,1:3:40:59
2920000,-38917.86265928754,1:3:40:51
2921000,-39745.72319941597,1:3:40:43
2922000,-40098.258692909745,1:3:40:35
2923000,-39319.531168837915,1:3:40:27
2924000,-39934.90233163175,1:3:40:19
2925000,-39758.74874155628,1:3:40:11
2926000,-40342.0277883518,1:3:40:03
2927000,-40222.97572227603,1:3:39:55
2928000,-40453.53653679855,1:3:39:47
2929000,-39880.88208001573,1:3:39:39
2930000,-39334.9399481703,1:3:39:30
2931000,-39362.84201647149,1:3:39:22
2932000,-40097.19124875922,1:3:39:14
2933000,-39003.99681118802,1:3:39:06
2934000,-39070.91005565757,1:3:38:58
2935000,-40020.540784488185,1:3:38:49
2936000,-39886.91279570608,1:3:38:41
2937000,-39786.070677530806,1:3:38:33
2938000,-40030.3261287683,1:3:38:25
2939000,-39789.06808859621,1:3:38:16
2940000,-38703.494531231394,1:3:38:08
2941000,-39650.12153741492,1:3:38:00
2942000,-40420.201398249206,1:3:37:52
2943000,-39129.3993919737,1:3:37:43
2944000,-39479.948652300605,1:3:37:35
2945000,-39705.43784692964,1:3:37:27
2946000,-39643.91798559336,1:3:37:19
2947000,-39548.72267236344,1:3:37:10
2948000,-39214.35078272864,1:3:37:02
2949000,-40218.468422492486,1:3:36:54
2950000,-39306.370515570525,1:3:36:46
2951000,-39853.50530799659,1:3:36:37
2952000,-40252.98491296638,1:3:36:29
2953000,-40054.923181498,1:3:36:21
2954000,-40102.693514551145,1:3:36:12
2955000,-39577.22674048538,1:3:36:04
2956000,-40010.3287853917,1:3:35:56
2957000,-39644.18877433307,1:3:35:47
2958000,-40240.252790018996,1:3:35:39
2959000,-40255.5345682159,1:3:35:30
2960000,-40168.24506507428,1:3:35:22
2961000,-39327.066732500825,1:3:35:14
2962000,-39705.94514332316,1:3:35:06
2963000,-40166.20924804495,1:3:34:57
2964000,-40850.83297577145,1:3:34:49
2965000,-39475.04166657425,1:3:34:41
2966000,-40324.16684537774,1:3:34:32
2967000,-40153.15662346751,1:3:34:24
2968000,-40385.29473429927,1:3:34:16
2969000,-40468.23354300915,1:3:34:07
2970000,-39997.089296316415,1:3:33:59
2971000,-39629.22810013451,1:3:33:50
2972000,-39926.03258933248,1:3:33:42
2973000,-40811.64615610936,1:3:33:34
2974000,-39801.91930893253,1:3:33:25
2975000,-39611.97332024588,1:3:33:17
2976000,-40111.61327069238,1:3:33:08
2977000,-39527.07782653908,1:3:33:00
2978000,-39770.46938193853,1:3:32:52
2979000,-39730.819458268816,1:3:32:43
2980000,-40163.78964350605,1:3:32:35
2981000,-40228.68511367598,1:3:32:27
2982000,-39510.361683006595,1:3:32:18
2983000,-39607.72853011309,1:3:32:10
2984000,-40625.82301972863,1:3:32:02
2985000,-39811.76738947381,1:3:31:54
2986000,-40001.69337621301,1:3:31:45
2987000,-39950.72615441367,1:3:31:37
2988000,-39958.667303357375,1:3:31:29
2989000,-40330.742822543565,1:3:31:20
2990000,-39670.77531211487,1:3:31:12
2991000,-40317.09108734991,1:3:31:04
2992000,-40198.63074134333,1:3:30:56
2993000,-39718.127456830814,1:3:30:47
2994000,-39650.81154376404,1:3:30:39
2995000,-39863.40097645419,1:3:30:31
2996000,-39305.65249277375,1:3:30:23
2997000,-40344.53399738876,1:3:30:14
2998000,-39727.33969205677,1:3:30:06
2999000,-39965.19485283925,1:3:29:58
3000000,-40465.28088364338,1:3:29:49
3001000,-39274.01500286513,1:3:29:41
3002000,-39253.38978176423,1:3:29:33
3003000,-39901.74692927693,1:3:29:25
3004000,-40015.462592025666,1:3:29:16
3005000,-40491.53190127828,1:3:29:08
3006000,-39838.93485739161,1:3:29:00
3007000,-39381.05260336543,1:3:28:52
3008000,-39899.59364341693,1:3:28:44
3009000,-39338.39937691233,1:3:28:35
3010000,-40236.61370425345,1:3:28:27
3011000,-39931.76050261191,1:3:28:19
3012000,-39422.49256740813,1:3:28:10
3013000,-39320.70619706675,1:3:28:02
3014000,-40096.46678249385,1:3:27:54
3015000,-39683.831353427566,1:3:27:46
3016000,-39645.58990461004,1:3:27:37
3017000,-38983.34114430571,1:3:27:29
3018000,-40139.36500576392,1:3:27:21
3019000,-39502.448908222206,1:3:27:12
3020000,-39876.587287478374,1:3:27:04
3021000,-40040.55267252955,1:3:26:56
3022000,-39962.2447404078,1:3:26:48
3023000,-39875.768566660285,1:3:26:40
3024000,-39423.23767525784,1:3:26:31
3025000,-40491.606423298836,1:3:26:23
3026000,-39823.820935718206,1:3:26:15
3027000,-39877.405659889104,1:3:26:07
3028000,-39953.16360684251,1:3:25:58
3029000,-39498.28310881992,1:3:25:50
3030000,-39915.307672241695,1:3:25:42
3031000,-39620.046268618375,1:3:25:34
3032000,-39695.34363016405,1:3:25:25
3033000,-40217.00789656992,1:3:25:17
3034000,-39959.07456878064,1:3:25:09
3035000,-40125.12326349194,1:3:25:01
3036000,-39298.99448476433,1:3:24:53
3037000,-39494.54835078065,1:3:24:45
3038000,-39220.72559005415,1:3:24:36
3039000,-39553.91898227554,1:3:24:28
3040000,-39745.03322182541,1:3:24:20
3041000,-40286.50502621861,1:3:24:12
3042000,-40257.55429113396,1:3:24:03
3043000,-39503.43581486974,1:3:23:55
3044000,-39912.4712286087,1:3:23:47
3045000,-39722.284521308655,1:3:23:39
3046000,-39920.18234910284,1:3:23:31
3047000,-39719.31736666884,1:3:23:23
3048000,-40083.623820131805,1:3:23:15
3049000,-40118.91725316545,1:3:23:07
3050000,-40003.471918821975,1:3:22:59
3051000,-39924.73907413914,1:3:22:51
3052000,-40200.165903432615,1:3:22:43
3053000,-39772.035619730144,1:3:22:35
3054000,-39959.218272866696,1:3:22:27
3055000,-39747.96880406018,1:3:22:19
3056000,-39940.78972320071,1:3:22:11
3057000,-39865.2670495072,1:3:22:03
3058000,-40100.42907979587,1:3:21:54
3059000,-40530.18839558155,1:3:21:46
3060000,-39972.86226688333,1:3:21:38
3061000,-39900.28298537384,1:3:21:30
3062000,-39875.53414274713,1:3:21:22
3063000,-39967.84502370667,1:3:21:13
