acet          65.7890676495      0.077491320119
esna          57.7612498691      0.084953164062
mso4          53.3738309077      0.103774275905
guan          47.8860566455      0.081537258435
imim          37.2281568160      0.072060946894
mamm          39.0038197482      0.057529520615
