Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:35.701814
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));
4.0*epsilon2*(frac^6)*((frac^6) - 1.0) + epsilon2;	                frac = sigma2/(r- bubble2 + sigma2*(2^(1/6)));	                r = min(bubble2,abs(periodicdistance(x, y, z, x2, y2, z2)));
4.0*epsilon3*(frac^6)*((frac^6) - 1.0) + epsilon3;	                frac = sigma3/(r- bubble3 + sigma3*(2^(1/6)));	                r = min(bubble3,abs(periodicdistance(x, y, z, x3, y3, z3)));

System Time is: 2023-03-23 19:35:43.952942
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:44.732439
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
4004000,-40324.67100949523,1:1:25:30
4005000,-39736.0483542265,1:1:25:20
4006000,-39492.24803672975,1:1:25:09
4007000,-39934.718454268324,1:1:24:58
4008000,-39450.96576211686,1:1:24:47
4009000,-39969.98139724106,1:1:24:37
4010000,-39813.222033807266,1:1:24:26
4011000,-39225.52731348264,1:1:24:15
4012000,-39800.20841355888,1:1:24:04
4013000,-40234.96256163635,1:1:23:53
4014000,-40201.966302252025,1:1:23:42
4015000,-40154.110721168996,1:1:23:32
4016000,-39873.31961125666,1:1:23:21
4017000,-39838.32334068569,1:1:23:10
4018000,-39267.54183271038,1:1:22:59
4019000,-39577.73625261047,1:1:22:48
4020000,-39694.18314253124,1:1:22:38
4021000,-40253.82341273634,1:1:22:27
4022000,-39809.77346088698,1:1:22:16
4023000,-40194.03274206315,1:1:22:05
4024000,-39632.57430533471,1:1:21:54
4025000,-40157.004135915384,1:1:21:43
4026000,-39562.84619104746,1:1:21:33
4027000,-39728.603022643896,1:1:21:22
4028000,-39502.851989650895,1:1:21:11
4029000,-40111.52045089641,1:1:21:00
4030000,-39659.88912996583,1:1:20:49
4031000,-39558.31675886373,1:1:20:39
4032000,-39516.06959755022,1:1:20:28
4033000,-39319.929347742654,1:1:20:17
4034000,-40083.06268903766,1:1:20:07
4035000,-39463.033811149486,1:1:19:56
4036000,-39548.209737803765,1:1:19:45
4037000,-39817.4459366746,1:1:19:35
4038000,-39750.32509727117,1:1:19:24
4039000,-40580.95439955405,1:1:19:13
4040000,-40206.781545679594,1:1:19:02
4041000,-40643.30348697987,1:1:18:52
4042000,-39937.4807014669,1:1:18:41
4043000,-39949.24271391277,1:1:18:30
4044000,-39917.581111892534,1:1:18:19
4045000,-40356.934172877984,1:1:18:08
4046000,-39735.44046783152,1:1:17:58
4047000,-40506.578171172034,1:1:17:47
4048000,-40061.97093640527,1:1:17:36
4049000,-39214.81836175715,1:1:17:25
4050000,-40184.972601351605,1:1:17:15
4051000,-39657.184998433135,1:1:17:04
4052000,-40139.83715524238,1:1:16:53
4053000,-39837.27771299629,1:1:16:42
4054000,-40556.42386674117,1:1:16:31
4055000,-39805.695698221025,1:1:16:21
4056000,-40195.91227544946,1:1:16:10
4057000,-40124.274130069374,1:1:15:59
4058000,-39253.74878567754,1:1:15:48
4059000,-40291.89146944083,1:1:15:38
4060000,-40482.2871266481,1:1:15:27
4061000,-39985.678474124026,1:1:15:16
4062000,-40025.967731487384,1:1:15:06
4063000,-40618.67356109276,1:1:14:55
4064000,-39982.27792946475,1:1:14:44
4065000,-40636.741567173965,1:1:14:34
4066000,-40467.108395202216,1:1:14:23
4067000,-39997.891256338975,1:1:14:12
4068000,-39705.474756669355,1:1:14:02
4069000,-39236.65878382619,1:1:13:51
4070000,-40035.86401116566,1:1:13:40
4071000,-40219.186004053365,1:1:13:29
4072000,-39330.95504305799,1:1:13:19
4073000,-39258.731504195704,1:1:13:08
4074000,-39252.21921513612,1:1:12:57
4075000,-39276.0452307982,1:1:12:46
4076000,-39410.505590329674,1:1:12:36
4077000,-39487.52880503828,1:1:12:25
4078000,-39293.182095823824,1:1:12:14
4079000,-39719.574421108984,1:1:12:04
4080000,-39830.79108753256,1:1:11:53
4081000,-39329.90309553125,1:1:11:42
4082000,-39621.58157341073,1:1:11:32
4083000,-39779.615467235766,1:1:11:21
4084000,-39890.073137383086,1:1:11:10
4085000,-39566.65206367945,1:1:11:00
4086000,-39968.486746117866,1:1:10:49
4087000,-39540.446004312056,1:1:10:39
4088000,-39973.7457605948,1:1:10:28
4089000,-39959.129423157065,1:1:10:17
4090000,-39254.45575484515,1:1:10:06
4091000,-40268.1951854385,1:1:09:56
4092000,-39718.39379214067,1:1:09:45
4093000,-39334.068430070925,1:1:09:34
4094000,-39659.70387480522,1:1:09:24
4095000,-39815.91429086701,1:1:09:13
4096000,-39829.64408692061,1:1:09:03
4097000,-39752.09918659243,1:1:08:52
4098000,-39717.96032980412,1:1:08:42
4099000,-40153.550086430674,1:1:08:31
4100000,-40259.76135927883,1:1:08:20

System Time is: 2023-03-24 06:00:24.331512
Starting production...

4101000,-40004.163449799395,1:1:08:13
4102000,-39649.90746448586,1:1:08:04
4103000,-40186.11547420501,1:1:07:55
4104000,-39803.014586187215,1:1:07:47
4105000,-40001.839616293866,1:1:07:38
4106000,-39602.744756125,1:1:07:29
4107000,-39443.47087385951,1:1:07:20
4108000,-39752.20073850906,1:1:07:12
4109000,-40152.60398831732,1:1:07:03
4110000,-39304.1282075037,1:1:06:54
4111000,-39830.093423825645,1:1:06:45
4112000,-39662.41488576177,1:1:06:36
4113000,-39344.35220322646,1:1:06:27
4114000,-39531.08066547695,1:1:06:19
4115000,-39698.762559793686,1:1:06:10
4116000,-39835.49230360682,1:1:06:01
4117000,-39225.01512339947,1:1:05:52
4118000,-39239.07661841792,1:1:05:43
4119000,-39341.78188235832,1:1:05:34
4120000,-40360.06006941195,1:1:05:26
4121000,-40043.65008942162,1:1:05:17
4122000,-39234.21746602416,1:1:05:08
4123000,-40482.40618955494,1:1:04:59
4124000,-40330.88703709453,1:1:04:50
4125000,-40437.19981525812,1:1:04:41
4126000,-39654.39589689404,1:1:04:33
4127000,-40058.97510341578,1:1:04:24
4128000,-39462.669021230366,1:1:04:15
4129000,-40150.65073717169,1:1:04:06
4130000,-39934.365544955945,1:1:03:57
4131000,-40128.07115100331,1:1:03:48
4132000,-39587.02708329128,1:1:03:39
4133000,-40295.62101653608,1:1:03:31
4134000,-39875.898149065935,1:1:03:22
4135000,-39851.667800626776,1:1:03:13
4136000,-39520.81657932817,1:1:03:04
4137000,-40049.98198455154,1:1:02:55
4138000,-40021.081396688125,1:1:02:47
4139000,-39988.397263712875,1:1:02:38
4140000,-39777.90847239701,1:1:02:29
4141000,-40046.34834808013,1:1:02:20
4142000,-39976.596500725405,1:1:02:11
4143000,-39401.42003977459,1:1:02:03
4144000,-39860.8703928793,1:1:01:54
4145000,-39914.34143135855,1:1:01:45
4146000,-40000.73530221649,1:1:01:36
4147000,-39805.89743162235,1:1:01:27
4148000,-40390.64005929216,1:1:01:18
4149000,-39611.78456608059,1:1:01:10
4150000,-40402.47228844525,1:1:01:01
4151000,-40221.58810334146,1:1:00:52
4152000,-40353.32489660283,1:1:00:43
4153000,-39560.376699456916,1:1:00:34
4154000,-39577.782846959984,1:1:00:26
4155000,-39771.84030685386,1:1:00:17
4156000,-39932.87373370312,1:1:00:08
4157000,-40110.53681789122,1:0:59:59
4158000,-39512.056742238936,1:0:59:51
4159000,-40090.37230272753,1:0:59:42
4160000,-39364.93280754682,1:0:59:33
4161000,-39863.606979901335,1:0:59:24
4162000,-39730.460977805116,1:0:59:15
4163000,-40234.90123588656,1:0:59:07
4164000,-39989.07546967419,1:0:58:58
4165000,-39998.37851335962,1:0:58:49
4166000,-39626.439250019444,1:0:58:40
4167000,-39817.133007974655,1:0:58:32
4168000,-40249.66357074631,1:0:58:23
4169000,-40112.49554062945,1:0:58:14
4170000,-39863.6469740776,1:0:58:05
4171000,-40014.01485281592,1:0:57:56
4172000,-40007.10659787593,1:0:57:48
4173000,-39807.00856750384,1:0:57:39
4174000,-40195.216800237264,1:0:57:30
4175000,-39788.55928189162,1:0:57:22
4176000,-39726.598559676015,1:0:57:13
4177000,-40216.98868660883,1:0:57:04
4178000,-39363.89002408836,1:0:56:55
4179000,-39610.09189345507,1:0:56:47
4180000,-40260.22313156867,1:0:56:38
4181000,-39534.548113577024,1:0:56:29
4182000,-39957.003769505274,1:0:56:20
4183000,-40166.02372887613,1:0:56:12
4184000,-39796.09015705772,1:0:56:03
4185000,-39940.29371907493,1:0:55:54
4186000,-40022.96027481354,1:0:55:46
4187000,-39427.159052175615,1:0:55:37
4188000,-39970.9045517786,1:0:55:28
4189000,-39529.71952017451,1:0:55:19
4190000,-39684.672000056424,1:0:55:11
4191000,-39897.172862047046,1:0:55:02
4192000,-39911.24350639905,1:0:54:53
4193000,-39858.43588431179,1:0:54:44
4194000,-40014.59124818378,1:0:54:36
4195000,-39546.250925554865,1:0:54:27
4196000,-40074.78871970861,1:0:54:18
4197000,-39679.46524880537,1:0:54:10
4198000,-40150.746183625146,1:0:54:01
4199000,-40027.80089815957,1:0:53:52
4200000,-40273.430246079544,1:0:53:44
4201000,-39622.635313856124,1:0:53:35
4202000,-40083.70338917408,1:0:53:26
4203000,-39450.591630454175,1:0:53:17
4204000,-39901.526705768,1:0:53:09
4205000,-39913.24421912484,1:0:53:00
4206000,-39891.350217254774,1:0:52:51
4207000,-40340.17149981958,1:0:52:42
4208000,-40210.807835152795,1:0:52:33
4209000,-40474.22078169016,1:0:52:25
4210000,-40246.04436000772,1:0:52:16
4211000,-39359.77373943363,1:0:52:07
4212000,-40552.28262785606,1:0:51:58
4213000,-40236.65606943599,1:0:51:49
4214000,-39394.171549573555,1:0:51:41
4215000,-40215.164032049746,1:0:51:32
4216000,-39881.244157653025,1:0:51:23
4217000,-40012.079321105295,1:0:51:14
4218000,-39366.50135338102,1:0:51:05
4219000,-39587.52707526625,1:0:50:56
4220000,-40665.8666468062,1:0:50:48
4221000,-39861.22161541587,1:0:50:39
4222000,-40474.06719998419,1:0:50:30
4223000,-40134.95314896817,1:0:50:21
4224000,-39884.595924109395,1:0:50:12
4225000,-39636.47190109326,1:0:50:03
4226000,-39918.8450520419,1:0:49:55
4227000,-39962.78287751101,1:0:49:46
4228000,-39520.344472771394,1:0:49:37
4229000,-39608.3773423087,1:0:49:28
4230000,-39762.592205498535,1:0:49:19
4231000,-40649.83658937378,1:0:49:10
4232000,-39711.06482162002,1:0:49:01
4233000,-39575.03509246453,1:0:48:52
4234000,-39753.727031724186,1:0:48:43
4235000,-39799.964461404335,1:0:48:34
4236000,-40202.68798042888,1:0:48:25
4237000,-40016.594872891714,1:0:48:17
4238000,-40046.24526296874,1:0:48:08
4239000,-40198.02081565675,1:0:47:59
4240000,-40047.290663336185,1:0:47:50
4241000,-39356.50976376943,1:0:47:41
4242000,-39112.4024828238,1:0:47:32
4243000,-39475.200552302835,1:0:47:23
4244000,-40354.48008109619,1:0:47:14
4245000,-38629.99215686352,1:0:47:05
4246000,-38927.485543381146,1:0:46:56
4247000,-40040.37859441795,1:0:46:47
4248000,-39533.75463889593,1:0:46:39
4249000,-38906.83210016793,1:0:46:30
4250000,-38670.7997687146,1:0:46:21
4251000,-40082.02940100107,1:0:46:12
4252000,-39765.93749941408,1:0:46:03
4253000,-39263.02807509591,1:0:45:54
4254000,-39144.713876222115,1:0:45:45
4255000,-40531.25402987695,1:0:45:36
4256000,-39817.36795762318,1:0:45:27
4257000,-39992.83113169085,1:0:45:19
4258000,-39950.690600255315,1:0:45:10
4259000,-39624.45314684238,1:0:45:01
4260000,-39835.84978911313,1:0:44:52
4261000,-40337.61769173849,1:0:44:43
4262000,-39755.632644155405,1:0:44:34
4263000,-39591.95262034144,1:0:44:25
4264000,-40063.72867062597,1:0:44:17
4265000,-39776.82878698594,1:0:44:08
4266000,-39927.19349749287,1:0:43:59
4267000,-39977.61060699889,1:0:43:50
4268000,-39760.88339186678,1:0:43:42
4269000,-39256.350665781836,1:0:43:33
4270000,-39680.82269628265,1:0:43:24
4271000,-39889.81301133323,1:0:43:15
4272000,-40105.56282531955,1:0:43:07
4273000,-40486.76995279539,1:0:42:58
4274000,-39722.580046993986,1:0:42:49
4275000,-40079.34292187645,1:0:42:40
4276000,-39866.552024784076,1:0:42:32
4277000,-40877.90215344849,1:0:42:23
4278000,-40057.94391380354,1:0:42:14
4279000,-39705.01029436567,1:0:42:05
4280000,-39367.07318970395,1:0:41:57
4281000,-40006.559992688846,1:0:41:48
4282000,-39876.960475992106,1:0:41:39
4283000,-39754.65053720072,1:0:41:30
4284000,-39874.498948307126,1:0:41:22
4285000,-39874.48282422355,1:0:41:13
4286000,-39696.01906783331,1:0:41:04
4287000,-39996.43334700192,1:0:40:55
4288000,-40186.31388736893,1:0:40:47
4289000,-39505.27578719455,1:0:40:38
4290000,-39973.347909600045,1:0:40:29
4291000,-39453.788706275074,1:0:40:20
4292000,-40055.19532379511,1:0:40:11
4293000,-40160.481184166274,1:0:40:02
4294000,-40035.86689229628,1:0:39:54
4295000,-40035.80347412798,1:0:39:45
4296000,-40099.92163962423,1:0:39:36
4297000,-40479.79558674734,1:0:39:27
4298000,-39522.44543084215,1:0:39:19
4299000,-40292.51140195582,1:0:39:10
4300000,-40260.2098209558,1:0:39:01
4301000,-39947.18341363377,1:0:38:52
4302000,-39906.78311327183,1:0:38:44
4303000,-39489.61279396706,1:0:38:35
4304000,-39308.29517980701,1:0:38:26
4305000,-39726.43085467109,1:0:38:17
4306000,-39785.041383745745,1:0:38:08
4307000,-39140.26810136804,1:0:37:59
4308000,-39483.8808265363,1:0:37:50
4309000,-39347.519678435674,1:0:37:41
4310000,-39583.46913698296,1:0:37:33
4311000,-40215.05124987524,1:0:37:24
4312000,-39926.82320686878,1:0:37:15
4313000,-39890.05965926879,1:0:37:06
4314000,-40454.76368801769,1:0:36:57
4315000,-40048.224798441646,1:0:36:49
4316000,-39969.583826544265,1:0:36:40
4317000,-40376.920542604654,1:0:36:31
4318000,-40132.04316232876,1:0:36:22
4319000,-40129.64540800919,1:0:36:13
4320000,-39512.3394421229,1:0:36:04
4321000,-39562.338645215954,1:0:35:55
4322000,-39597.850922159814,1:0:35:46
4323000,-39740.682830696154,1:0:35:38
4324000,-39862.28915434073,1:0:35:29
4325000,-40527.18684463268,1:0:35:20
4326000,-40347.31179157199,1:0:35:11
4327000,-39533.18836379204,1:0:35:02
4328000,-39699.82243864577,1:0:34:53
4329000,-40232.88772532505,1:0:34:45
4330000,-39586.18645099933,1:0:34:36
4331000,-39431.752111844864,1:0:34:27
4332000,-39584.47532117741,1:0:34:18
4333000,-39576.0412485456,1:0:34:09
4334000,-40458.088669705176,1:0:34:00
4335000,-40178.934853915576,1:0:33:51
4336000,-39918.40637424768,1:0:33:42
4337000,-40103.90979454488,1:0:33:33
4338000,-40205.966853315884,1:0:33:24
4339000,-40600.599372453835,1:0:33:16
4340000,-40613.96721340199,1:0:33:07
4341000,-40057.89720328624,1:0:32:58
4342000,-40217.83029784041,1:0:32:49
4343000,-40058.26984530709,1:0:32:40
4344000,-39812.728607945675,1:0:32:31
4345000,-39488.97251168392,1:0:32:23
4346000,-39276.659494102416,1:0:32:14
4347000,-39332.04838071874,1:0:32:05
4348000,-39594.893571476685,1:0:31:56
4349000,-39962.2304436468,1:0:31:47
4350000,-40518.013731285435,1:0:31:38
4351000,-40078.251180536405,1:0:31:30
4352000,-39885.853325838994,1:0:31:21
4353000,-39848.512255378526,1:0:31:12
4354000,-39541.57465128418,1:0:31:03
4355000,-39883.394285883485,1:0:30:54
4356000,-40019.02525678783,1:0:30:45
4357000,-39378.33095570678,1:0:30:37
4358000,-39885.59565264272,1:0:30:28
4359000,-40114.51221574926,1:0:30:19
4360000,-39571.954077752926,1:0:30:10
4361000,-39856.50178933052,1:0:30:01
4362000,-40335.08989298587,1:0:29:52
4363000,-39966.68799648812,1:0:29:43
4364000,-39390.56204179629,1:0:29:35
4365000,-40258.74799790604,1:0:29:26
4366000,-39509.04774024083,1:0:29:17
4367000,-40634.94436645892,1:0:29:08
4368000,-39716.406307961544,1:0:28:59
4369000,-39989.113073658176,1:0:28:51
4370000,-39589.87663089456,1:0:28:42
4371000,-39532.02391562539,1:0:28:33
4372000,-40256.93786388957,1:0:28:24
4373000,-39529.07707628999,1:0:28:15
4374000,-38826.4403160417,1:0:28:07
4375000,-39363.776841353276,1:0:27:58
4376000,-40533.80870678499,1:0:27:49
4377000,-40038.730435157675,1:0:27:40
4378000,-40212.21512745795,1:0:27:31
4379000,-39721.32471172276,1:0:27:22
4380000,-39972.854876286365,1:0:27:14
4381000,-39185.96624416699,1:0:27:05
4382000,-39244.25929838279,1:0:26:56
4383000,-39953.22917603873,1:0:26:47
4384000,-39311.51864604671,1:0:26:38
4385000,-39883.59706242521,1:0:26:29
4386000,-39324.43142006276,1:0:26:21
4387000,-39701.677244134175,1:0:26:12
4388000,-40256.32346877034,1:0:26:03
4389000,-40675.311968212925,1:0:25:54
4390000,-40237.847349486794,1:0:25:45
4391000,-39664.66801998961,1:0:25:37
4392000,-39924.98705734447,1:0:25:28
4393000,-39742.58516244786,1:0:25:19
4394000,-39709.67843008494,1:0:25:10
4395000,-39745.804513876465,1:0:25:01
4396000,-39272.44674970058,1:0:24:52
4397000,-39599.36814669162,1:0:24:43
4398000,-39753.95954578501,1:0:24:34
4399000,-40050.08094200224,1:0:24:26
4400000,-39349.63750336581,1:0:24:17
bubble radius: 1.7029 A

System Time is: 2023-03-24 06:46:52.289355
Starting equilibration...

4401000,-39349.248180472016,1:0:24:07
4402000,-39498.20355378931,1:0:23:56
4403000,-40032.5726634835,1:0:23:46
4404000,-39528.917787477476,1:0:23:35
4405000,-40033.399119568916,1:0:23:25
4406000,-40215.35985450166,1:0:23:14
4407000,-40290.74426288872,1:0:23:04
4408000,-41126.26097272571,1:0:22:54
4409000,-40034.999024892604,1:0:22:43
4410000,-40560.21614563928,1:0:22:33
4411000,-40091.216265220835,1:0:22:22
4412000,-40645.9548652333,1:0:22:12
4413000,-40156.893958995075,1:0:22:01
4414000,-40121.02844869651,1:0:21:51
4415000,-40561.05480733202,1:0:21:41
4416000,-40189.00034307091,1:0:21:31
4417000,-39814.17809679505,1:0:21:20
4418000,-39792.9031646651,1:0:21:10
4419000,-39536.677793837305,1:0:21:00
4420000,-39036.42881703785,1:0:20:50
4421000,-39223.43889655163,1:0:20:40
4422000,-39737.128238680874,1:0:20:30
4423000,-38844.95293240838,1:0:20:20
4424000,-39420.07141542094,1:0:20:10
4425000,-39973.258910234974,1:0:19:59
4426000,-39509.328319777735,1:0:19:49
4427000,-39920.98013753898,1:0:19:39
4428000,-39809.70511327598,1:0:19:29
4429000,-40256.110094611875,1:0:19:19
4430000,-39422.08017622148,1:0:19:08
4431000,-39860.22792312558,1:0:18:58
4432000,-39738.178280816006,1:0:18:48
4433000,-39702.73960888205,1:0:18:38
4434000,-39227.76928919171,1:0:18:28
4435000,-39869.20250909792,1:0:18:18
4436000,-39275.03056962372,1:0:18:07
4437000,-39574.537574066635,1:0:17:57
4438000,-39258.22988365274,1:0:17:47
4439000,-40389.72871509231,1:0:17:36
4440000,-39677.86723123881,1:0:17:26
4441000,-40435.926660483805,1:0:17:16
4442000,-40120.79379227392,1:0:17:05
4443000,-39924.16318622559,1:0:16:55
4444000,-39657.96848200433,1:0:16:44
4445000,-39263.93827818899,1:0:16:34
4446000,-40073.31702961197,1:0:16:24
4447000,-39658.64834011751,1:0:16:13
4448000,-39011.26467455336,1:0:16:03
4449000,-39775.15309083376,1:0:15:52
4450000,-39581.9137853264,1:0:15:42
4451000,-39929.68327360832,1:0:15:32
4452000,-40280.14229998975,1:0:15:21
4453000,-39566.14203993535,1:0:15:11
4454000,-40525.10797392629,1:0:15:00
4455000,-39460.16074809256,1:0:14:50
4456000,-40072.73130817474,1:0:14:39
4457000,-40076.87292366603,1:0:14:29
4458000,-40427.77283667273,1:0:14:18
4459000,-40049.10808364505,1:0:14:08
4460000,-39992.79038674185,1:0:13:57
4461000,-39759.265796533306,1:0:13:47
4462000,-39890.0907148304,1:0:13:36
4463000,-39846.76520273958,1:0:13:26
4464000,-39379.19337477753,1:0:13:15
4465000,-39671.28718527751,1:0:13:05
4466000,-40080.61156569451,1:0:12:54
4467000,-39524.346707038414,1:0:12:44
4468000,-40057.05488079414,1:0:12:34
4469000,-39704.36805146454,1:0:12:23
4470000,-39288.67354016652,1:0:12:13
4471000,-39714.94671796058,1:0:12:02
4472000,-39587.543871193404,1:0:11:52
4473000,-39936.89252194849,1:0:11:42
4474000,-39696.31546735804,1:0:11:31
4475000,-40260.40061585109,1:0:11:21
4476000,-40496.121560902815,1:0:11:10
4477000,-39352.272530975155,1:0:11:00
4478000,-39702.98919054768,1:0:10:50
4479000,-40063.19223258407,1:0:10:40
4480000,-39804.20682889655,1:0:10:29
4481000,-40350.71294871401,1:0:10:19
4482000,-39651.9416287409,1:0:10:09
4483000,-40125.83424055291,1:0:09:58
4484000,-39548.55242504547,1:0:09:48
4485000,-40180.96630863682,1:0:09:38
4486000,-40471.89986188115,1:0:09:27
4487000,-40419.52313269235,1:0:09:17
4488000,-40000.92550184048,1:0:09:07
4489000,-39956.25939097771,1:0:08:56
4490000,-40009.84815018716,1:0:08:46
4491000,-39551.55367198013,1:0:08:36
4492000,-40152.599329186596,1:0:08:26
4493000,-39316.36594129256,1:0:08:15
4494000,-39791.32685830929,1:0:08:05
4495000,-39433.26265829992,1:0:07:54
4496000,-39240.14820210736,1:0:07:44
4497000,-39496.91865962358,1:0:07:33
4498000,-39570.606261978304,1:0:07:23
4499000,-39756.24696475948,1:0:07:13
4500000,-39496.01490674513,1:0:07:02

System Time is: 2023-03-24 07:01:10.807220
Starting production...

4501000,-39512.18891655906,1:0:06:54
4502000,-39939.46517819801,1:0:06:45
4503000,-40063.304343403055,1:0:06:37
4504000,-39722.01057361988,1:0:06:28
4505000,-40391.54659048049,1:0:06:19
4506000,-40886.315795517105,1:0:06:11
4507000,-40240.590529490466,1:0:06:02
4508000,-40025.85655375868,1:0:05:53
4509000,-40359.84470349572,1:0:05:44
4510000,-40080.88657870158,1:0:05:35
4511000,-40874.01373689786,1:0:05:27
4512000,-40187.04287144636,1:0:05:18
4513000,-39397.2163225455,1:0:05:09
4514000,-39946.49555439737,1:0:05:00
4515000,-40161.72028920357,1:0:04:52
4516000,-39707.756814268294,1:0:04:43
4517000,-39237.80082212602,1:0:04:34
4518000,-39751.880185623435,1:0:04:25
4519000,-39774.95648585313,1:0:04:16
4520000,-39873.625490084494,1:0:04:07
4521000,-40454.8620339816,1:0:03:59
4522000,-39414.374675413725,1:0:03:50
4523000,-39702.49238652743,1:0:03:41
4524000,-40362.82514020983,1:0:03:32
4525000,-39586.82708663127,1:0:03:23
4526000,-40656.45754801485,1:0:03:14
4527000,-40412.48098162984,1:0:03:06
4528000,-40648.226403606575,1:0:02:57
4529000,-40219.67411191207,1:0:02:48
4530000,-40634.11101895166,1:0:02:39
4531000,-39845.994384866484,1:0:02:30
4532000,-38873.90578842767,1:0:02:21
4533000,-39432.48873568444,1:0:02:12
4534000,-39383.705212743334,1:0:02:03
4535000,-40410.8806033243,1:0:01:54
4536000,-39016.965312861066,1:0:01:45
4537000,-40040.23113696194,1:0:01:36
4538000,-39762.66285114055,1:0:01:28
4539000,-40269.4552934495,1:0:01:19
4540000,-39820.82098426581,1:0:01:10
4541000,-39630.38364468659,1:0:01:01
4542000,-39502.98634475835,1:0:00:52
4543000,-39512.3305026767,1:0:00:43
4544000,-39763.81091064088,1:0:00:35
4545000,-39855.84007372225,1:0:00:26
4546000,-40412.39775887448,1:0:00:17
4547000,-40443.24911270587,1:0:00:08
4548000,-40093.0692711365,23:59:59
4549000,-39464.334416782076,23:59:51
4550000,-40495.7182930752,23:59:42
4551000,-40318.95557729792,23:59:33
4552000,-39923.52585826218,23:59:24
4553000,-39429.33249477939,23:59:15
4554000,-39881.56693338016,23:59:07
4555000,-39900.698603561614,23:58:58
4556000,-39576.141448782335,23:58:49
4557000,-39595.28602910473,23:58:40
4558000,-39878.17403856322,23:58:31
4559000,-39458.13683715998,23:58:23
4560000,-39380.759119200804,23:58:14
4561000,-40313.055159250725,23:58:05
4562000,-39452.36236910647,23:57:56
4563000,-39677.94642142451,23:57:48
4564000,-40472.470548121695,23:57:39
4565000,-40410.68026649085,23:57:30
4566000,-39674.66306005034,23:57:21
4567000,-39664.56623989143,23:57:12
4568000,-39353.68922184312,23:57:04
4569000,-39537.205643527006,23:56:55
4570000,-39563.266507268454,23:56:46
4571000,-39427.47178692111,23:56:37
4572000,-38839.445769499434,23:56:29
4573000,-39790.99811809283,23:56:20
4574000,-39690.414103258925,23:56:11
4575000,-39781.85588785429,23:56:02
4576000,-39759.181022879944,23:55:53
4577000,-39713.087819910696,23:55:44
4578000,-39930.041281609025,23:55:36
4579000,-40282.08786585906,23:55:27
4580000,-39595.560902671314,23:55:18
4581000,-39539.77075863532,23:55:09
4582000,-39571.56702277218,23:55:00
4583000,-40029.57479077342,23:54:52
4584000,-39478.29924478953,23:54:43
4585000,-39844.935364931705,23:54:34
4586000,-39541.56838313319,23:54:25
4587000,-40041.88046805766,23:54:16
4588000,-39208.50142535695,23:54:08
4589000,-40017.06834663105,23:53:59
4590000,-39451.50838708998,23:53:50
4591000,-39607.88496490938,23:53:41
4592000,-40099.175966890325,23:53:32
4593000,-39639.191551017975,23:53:23
4594000,-39712.115568608075,23:53:15
4595000,-39695.09573515747,23:53:06
4596000,-38850.58017153712,23:52:57
4597000,-38977.27871981077,23:52:48
4598000,-39342.99025836087,23:52:39
4599000,-39125.11375611427,23:52:31
4600000,-40027.02166897243,23:52:22
4601000,-40372.93391153164,23:52:13
4602000,-39626.47500363765,23:52:04
4603000,-39782.734389635094,23:51:55
4604000,-39642.20034030621,23:51:46
4605000,-39918.75904378688,23:51:37
4606000,-40056.71556934734,23:51:28
4607000,-40330.33330374744,23:51:19
4608000,-39557.25643962738,23:51:10
4609000,-39391.919879080146,23:51:01
4610000,-39360.24068810546,23:50:52
4611000,-39843.66229770637,23:50:43
4612000,-39576.05827595085,23:50:34
4613000,-39858.88855490915,23:50:25
4614000,-40047.638650566005,23:50:16
4615000,-39226.14265870082,23:50:07
4616000,-40425.550880788556,23:49:59
4617000,-39479.24452378371,23:49:50
4618000,-40394.421966939015,23:49:41
4619000,-40452.16792094732,23:49:32
4620000,-40182.52699182085,23:49:23
4621000,-39881.42548133567,23:49:14
4622000,-39485.97002926689,23:49:05
4623000,-39809.785693762264,23:48:56
4624000,-40024.33047488065,23:48:47
4625000,-40311.84810798113,23:48:38
4626000,-39631.93128302533,23:48:29
4627000,-40214.25117330391,23:48:20
4628000,-39487.700070258994,23:48:11
4629000,-39661.431003781254,23:48:02
4630000,-40276.311261777795,23:47:53
4631000,-39260.77627012746,23:47:45
4632000,-40264.3282730606,23:47:36
4633000,-39784.5131720082,23:47:27
4634000,-39445.418725533906,23:47:18
4635000,-39078.679778333535,23:47:09
4636000,-39393.922557415804,23:47:00
4637000,-39573.16131771791,23:46:52
4638000,-39312.481111710265,23:46:43
4639000,-39073.63687393945,23:46:34
4640000,-40012.50378843595,23:46:25
4641000,-40425.94695377943,23:46:16
4642000,-38371.53873167595,23:46:07
4643000,-39388.59731585597,23:45:58
