r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
5.16357,-75.93219802995925,101.16297776655429,0.032982659627464106,-0.27642984095577083,1.3949923596446108,0.003873118505378093,-68.98548212661169,64.06105832784952,0.02624653187348743,-5.5165993537147955,5.007339737583805,0.007338011701117728
5.2348,-74.14861009461559,96.07314787540571,0.033133491719945424,-0.35977313625559926,1.1902205259356904,0.0036879065963922454,-67.5941968358625,61.506714011141305,0.02651108231046417,-5.147635087759392,4.420834428470475,0.007107523760669694
5.30602,-72.58538034271284,91.65937192844747,0.033199473635053774,-0.4226746777296777,0.9847535028842855,0.003441173159528048,-66.37184751803751,59.23410223203665,0.026688776510567738,-4.833690619288118,3.9167893141751584,0.006862903073947269
5.37724,-70.92405336374003,88.4072586206788,0.033467472142874655,-0.49233573166096545,0.7850004279110993,0.003153652924693817,-65.05555011909287,57.77684927138644,0.02705551941877515,-4.525895157734701,3.4058932868373937,0.006568927472913578
5.44846,-69.37121832170646,84.24444069562672,0.03361831417101283,-0.5550652951435471,0.6074170592660512,0.00285462324718435,-63.83106881003488,55.7298925040651,0.027343204368085794,-4.228344549235311,2.907837182900163,0.006245832721677459
5.51968,-67.87337090321391,79.32744999384816,0.0335353817570462,-0.6085702879339921,0.44535349680404435,0.002512719099610024,-62.656170711825,53.08972778772434,0.02743448151531849,-3.9349358435998125,2.469915437319165,0.005917422106918037
5.5909,-66.37752848277816,75.06439200167297,0.03346260140368848,-0.653868460700807,0.32258036674154933,0.0021936214304452664,-61.47473082178499,50.98051557869519,0.02757686075736232,-3.6680734400405743,2.0779112072193966,0.005567448486262431
5.66213,-64.95342619497661,69.8957346093826,0.03346074652162874,-0.6862438024604345,0.2329298874341588,0.0019316253555726078,-60.350263213622085,48.24312277660822,0.02779892456956661,-3.415407238739027,1.731974561281154,0.005267214971329051
5.73335,-63.51415116168559,64.95577682340128,0.03320216972620608,-0.7111827469748655,0.17180865062083078,0.0017075761813155994,-59.21532188109907,45.78665958747903,0.027875781708680696,-3.1712476588089547,1.434328791859476,0.004933804456860582
5.80457,-62.17633096616885,59.1513690516666,0.03256528058984623,-0.7161099288237086,0.13428008467336058,0.001551594485221722,-58.169496968284406,42.686031400151066,0.027664021526665753,-2.946034564426198,1.230130418082558,0.004696215341473552
5.87579,-60.90336980132203,54.132806724388125,0.031838122193956944,-0.7102594723142895,0.1120919382273306,0.0014487864047071448,-57.16156050409154,40.047461269288426,0.027384490654979193,-2.7597534745239027,1.0900433080757772,0.004517925332440795
5.94701,-59.70913342168395,49.31019526157657,0.03088684133421837,-0.6930097972450084,0.10482867331279969,0.0014241153932055993,-56.21430671529175,37.4850744438841,0.026929874210222575,-2.587419120492184,1.0099502822956143,0.0044203344845280485
6.01823,-58.65271035547462,44.743430613077294,0.029758824802926617,-0.6664303123268149,0.09856521892339479,0.0013967316751068366,-55.376696700577945,34.9750524883125,0.0263105740806554,-2.443832612223894,0.9795257007029503,0.004403105125467906
6.08946,-57.776635527556515,40.798281178008835,0.028610065117961304,-0.6337380775635495,0.09494956730152668,0.0013802075789997956,-54.68585932227193,32.67568940649101,0.025604145857752218,-2.313140037718436,0.9653893805469496,0.004400977735769121
6.16068,-56.90433045092303,37.44480179756198,0.02748578928980073,-0.6020980792898215,0.09451040226610198,0.0013808682706163379,-53.98425988298195,30.724222344765966,0.024897336807421965,-2.2077952789266617,0.9914844249078919,0.0044725519415345465
6.2319,-56.24277177184369,34.7282127563618,0.026326695462060134,-0.5656502494711211,0.09070580473449548,0.001345465831853035,-53.46277325270426,29.138361120054565,0.024115023730812944,-2.103323232746577,1.02729840228051,0.004527968942009411
6.30312,-55.5766713670996,32.152118365100115,0.025192057025612585,-0.5292534009711419,0.08813869703616137,0.0013189919582609875,-52.933476370849945,27.467464940795782,0.0232845647450593,-2.002905836721803,1.0400270555027442,0.004530865324053814
6.37434,-54.952034318712,30.10647104999298,0.023993156446652206,-0.49898625186431594,0.08315888448046967,0.0012609904198263493,-52.429331754560394,26.134875023991505,0.022354639644792826,-1.9144168840108613,1.0581947151383673,0.0044982154588253335
6.44556,-54.39672570808139,28.0959537327117,0.022933693953754407,-0.46345437578389703,0.08010048020563519,0.0012245307147555574,-51.984939341807234,24.628010795077746,0.021471717804504756,-1.820483882139314,1.0663914307013038,0.004467972036586582
6.51679,-53.88741536242337,26.543600542293095,0.02187711168203011,-0.4324454958528669,0.07372914283821917,0.0011530009359407246,-51.57786081680489,23.48346944413959,0.02057743304899901,-1.7303241435268661,1.0343175756611578,0.004318540726633697
6.58801,-53.38426514935742,24.760296494571715,0.020736816765066984,-0.39766004689128165,0.06747540372076367,0.00108252245949781,-51.17954756165335,21.9947516908513,0.019544461158618444,-1.6286955019103857,1.0101081020131448,0.0041883994801308715
6.65923,-52.84455983441711,23.175543459436593,0.01970807575522781,-0.3690535781323322,0.0621570726134394,0.0010206445848564979,-50.73554519675538,20.709446755265134,0.01863002801600701,-1.5515460632164646,1.0083655191785499,0.004110912687420282
6.73045,-52.29804290115909,21.788629669207072,0.018846882929440364,-0.34173764855480016,0.057505051671250466,0.0009682278559603305,-50.28298463507279,19.50754980320637,0.0178330626915449,-1.4713634502208963,0.9763194759275389,0.003989519117895855
6.80167,-51.77353382678104,20.147608558648123,0.017774891112022472,-0.3138987799714595,0.05065937308062409,0.0008913024538866422,-49.85205649767128,18.057247072375535,0.01682755299308918,-1.3851175994605531,0.9384638064191507,0.003836224023266452
6.8729,-51.214465050323014,18.77750313002618,0.016934584096526362,-0.29079085480397693,0.045994355605165946,0.0008381232393861852,-49.379881895932925,16.849080294138346,0.016041453382285485,-1.3153952914763962,0.9123419418238531,0.0037327975279660376
6.94412,-50.644595733951824,17.55186827928588,0.01620600411866009,-0.26791714798743077,0.03968338859489664,0.0007705816171264722,-48.89831574442616,15.699254267706527,0.01532688084667594,-1.239971482866976,0.855745718849775,0.0035783814760971
7.01534,-50.03217408440828,16.397419049037953,0.015477168283281351,-0.24845280557462784,0.035972895584550156,0.0007249222929823473,-48.37208092121601,14.669563429806972,0.01463903171209147,-1.1778646764933605,0.8375912173176633,0.0034980000741404705
7.08656,-49.43639795953509,15.281971737353372,0.014808274756144157,-0.22933888936719757,0.03129374101396164,0.0006701060049606842,-47.860045300617024,13.64405503629049,0.013992215942882615,-1.1143116028124551,0.7984121011112049,0.0033847634533049125
7.15778,-48.841594607628856,14.388458066627232,0.014244200367798453,-0.21365746174998237,0.027432054178005757,0.0006219566437232167,-47.34187388845801,12.837443938285464,0.013454582511924933,-1.0597158598321934,0.7617663992243191,0.003277493602213082
7.229,-48.24162017123765,13.583066168731722,0.013751370234704567,-0.1986794361687317,0.024849170880217864,0.0005881702015554195,-46.814782206598906,12.112657622920187,0.012985742523281892,-1.0125698649589308,0.7539565716377762,0.0032398151525108282
7.30023,-47.635446268778246,12.763021999887865,0.013160592059255231,-0.18527250471576487,0.02160534464175764,0.000541476069466614,-46.28326432167624,11.365610701189611,0.012419241054155263,-0.9622018673071965,0.7055626193510822,0.0030943287357070126
7.37145,-47.04751064731119,12.080619401202984,0.01276647609844605,-0.17256992256010362,0.019315326415258537,0.0005104785068658879,-45.7650890882599,10.732862586490794,0.01203328547587608,-0.9150808208089367,0.6635611122059235,0.002992036578611898
7.44267,-46.50504102980308,11.353352377352598,0.012290475148207849,-0.160022428153273,0.01663765884275785,0.0004704925182430601,-45.285244461149546,10.060293088168967,0.011569429151935833,-0.869843614954763,0.6278829850087895,0.0028903202885712746
7.51389,-45.9468485083846,10.732890206773568,0.011876510136341806,-0.14849059033801182,0.014347787511830206,0.0004342331434313952,-44.79242734453031,9.468451592622468,0.011155010463114479,-0.8229963202439153,0.5696592460484144,0.0027361384917400236
7.58511,-45.43840340597319,10.197155685542985,0.011542227285368356,-0.1381919900185519,0.012523801895965496,0.0004044996886503488,-44.33877235765985,8.986355432879703,0.010835323771744516,-0.7852571842909776,0.5325972806075779,0.0026378468014259435
7.65633,-44.908167205889846,9.72199788530094,0.01112809447947123,-0.1287226957762266,0.010862304281919864,0.0003719666687399367,-43.86431249808937,8.548214136418848,0.010434718549400977,-0.7496875592296326,0.4933368094067913,0.002506771817458764
7.72756,-44.39814776495944,9.25639320373476,0.010832718219496277,-0.11924397312373225,0.009163649706700609,0.0003408401821239117,-43.408539262170386,8.109747416128867,0.010139585765431166,-0.7122917723123732,0.4429950720863626,0.0023698234717165994
7.79878,-43.92672908192692,8.834755580096758,0.010524974019750236,-0.11085854878752162,0.00779924505531356,0.0003127159595396808,-42.98286904230508,7.729183108998031,0.00984442967922883,-0.6802777039396143,0.4100486467116375,0.0022674695023469434
7.87,-43.437642314864796,8.540294415601705,0.010236142023179141,-0.10369777813220786,0.006724863078356645,0.00028723780861509294,-42.53944772660353,7.4588680301319625,0.00956613142646084,-0.6557903935809981,0.3823020022682475,0.002165724292267458
7.94122,-43.00115162865654,8.230095184893745,0.010023958690334516,-0.0966926600576256,0.00563786411402227,0.00026235789713047517,-42.142170313034136,7.182750391433826,0.009364448949587786,-0.6302967878595497,0.3552493132126072,0.0020825884846187525
8.01244,-42.52737236708027,7.903647513962646,0.009734008129828413,-0.09025203620451956,0.00475033127162869,0.00023863814878767522,-41.709742270574836,6.884169552438651,0.009084555908591713,-0.6077371923514956,0.33106749120021395,0.001992214936310126
8.08366,-42.10402217101288,7.656653001577732,0.009524463920764666,-0.08443034607774601,0.003947080659991293,0.00021625146537876947,-41.321998995296376,6.661008571541396,0.008883642120506099,-0.5858289278817104,0.30545766039868394,0.0019023769220666152
8.15489,-41.68453255901218,7.425542052780265,0.009331318892252515,-0.0791326950362926,0.0032680667184936027,0.00019576020338598867,-40.93599125107003,6.454550566014869,0.008699853795777547,-0.5696139436438045,0.28705108836545884,0.001834672491709741
8.22611,-41.2875709885031,7.211094956267235,0.009128083750169562,-0.07404824311052051,0.0027023409552984524,0.00017670509851180105,-40.57013769715177,6.262164583071319,0.008506310818440586,-0.5505498549887341,0.2728552491382463,0.0017756001187844437
8.29733,-40.881965294372485,6.966196041419664,0.00891185966673502,-0.06930933737686971,0.002252482049374503,0.00016025115280337185,-40.19511422268333,6.04333906246735,0.008300590206443316,-0.532982182597592,0.2583021830982933,0.0017160681519567931
8.36855,-40.47637201258215,6.851603897220662,0.008773331223317495,-0.06544995113183165,0.0019094153099206905,0.00014645985577910282,-39.816904813795425,5.949459097558292,0.00817536485025906,-0.5233946323653317,0.2537118240408836,0.001688257764368841
8.43977,-40.10297065785945,6.5987484059203885,0.008587904619455525,-0.06142889730865518,0.0015697025574321016,0.00013245400977937818,-39.47054418477289,5.72622534935157,0.008000012119251294,-0.5077749832349784,0.24013567599530034,0.0016382673288543408
8.51099,-39.74860746811588,6.45122562507729,0.008407402677791338,-0.05805536003856769,0.0013646310595053634,0.0001222780090937275,-39.13875509817242,5.6021279401442845,0.00783460751142312,-0.4966353497392295,0.2360425084966202,0.0016081843957167807
8.58222,-39.37654574775942,6.313500073200364,0.008256693301166107,-0.05502931216931212,0.0011902438036171011,0.00011336761822625799,-38.78942088975272,5.484711517202054,0.007695696870376451,-0.48879502537522945,0.2330220571704536,0.0015862424714990335
8.65344,-39.01286672604318,6.17008016005282,0.008112507896318514,-0.05194378253263925,0.0010345738999674157,0.00010504865308498461,-38.44791742576159,5.365099144426152,0.00756482011518716,-0.4790442390562335,0.23069651186108442,0.0015686651325352635
8.72466,-38.67580587988153,5.960661988500318,0.00791252486833585,-0.049015322563703924,0.0008965482351498478,9.704086754803256e-05,-38.13127308783061,5.183935648448149,0.007379002225829222,-0.46640118900069316,0.22365425954483115,0.0015326974236978532
8.79588,-38.338274927642225,5.812406575232532,0.007737442808200768,-0.04659746825012614,0.0008073501093637396,9.119067144081621e-05,-37.811525912841056,5.06317720430169,0.007221559983336628,-0.4596683160464326,0.22454114326439753,0.001520783612311823
8.8671,-38.01710971030481,5.639063980166513,0.007589637571949572,-0.04401690263136386,0.0007037566022903181,8.478690211241474e-05,-37.50847963655307,4.912126455334035,0.007083571725411262,-0.44756985882977857,0.21931077951552336,0.0014967439651785443
8.93832,-37.6840645258259,5.512359409369065,0.007419631181549522,-0.041622271601485995,0.0006199951861271905,7.868785620011677e-05,-37.19359617005553,4.804842531313513,0.006927126749304786,-0.4373222146766268,0.21537661076954873,0.0014666038606959727
9.00955,-37.38825611592834,5.3044425899411864,0.007221392831140538,-0.03921350989991934,0.0005387910012554065,7.277986750452324e-05,-36.91330901118779,4.626536182347945,0.006744178793867254,-0.4247701685050827,0.21118008420440285,0.0014408792035350225
9.08077,-37.05972650968293,5.194351262992765,0.007099107181006856,-0.03720385182597891,0.0004816504855174074,6.836031839249637e-05,-36.60170190165715,4.531798357913808,0.006630913528525546,-0.417244394962549,0.2086579982620242,0.0014228384537793015
9.15199,-36.756093716244685,5.0161090486631315,0.006930666549452167,-0.035168317884092345,0.00042764739741370857,6.399328968819237e-05,-36.313456585398555,4.378980971952307,0.006475570691510626,-0.40628036829202896,0.20482808736306216,0.0014005101949277846
9.22321,-36.45519938413727,4.860989299079603,0.0067865275306251025,-0.03335252077352354,0.0003823094952420973,6.018563194722047e-05,-36.026715037472876,4.245732314072999,0.006342516231170577,-0.39709681456846974,0.20047514576366351,0.0013782104916475343
9.29443,-36.18189988737893,4.691843167474719,0.006635764128045524,-0.03139345108491624,0.00033534688581211163,5.6100448833987725e-05,-35.76674790243262,4.099154643887443,0.006202493936902307,-0.38368705233125605,0.19531765323026792,0.0013539104671666247
9.36565,-35.876485988281146,4.557297440716404,0.006495004991680646,-0.029777313919152785,0.0002985205515222744,5.256696695959805e-05,-35.475608455906176,3.983472767904163,0.0060723490571705195,-0.3763984587757217,0.19178042084007343,0.0013323794801748158
9.43688,-35.599607407338986,4.380468725647854,0.006360689825453493,-0.028052062879256635,0.0002599019887019526,4.899465764305836e-05,-35.21210850458572,3.8276855512007346,0.005945824037240385,-0.3631482271337662,0.1842127438193125,0.001304378890282867
9.5081,-35.31386858221438,4.237995648246898,0.006223943443761511,-0.02650769814356092,0.00022911169152870701,4.57624229075737e-05,-34.93956320027787,3.703226138336053,0.005818023900222699,-0.35361738343555477,0.17930645260853809,0.0012802162742454434
9.57932,-35.03528604472416,4.10915356525781,0.006095652774663191,-0.02509109495519441,0.00020398552872203778,4.294807608012642e-05,-34.67337583303945,3.5920845303767326,0.005699244759518192,-0.3444732975250703,0.1757648127652869,0.0012606949188540813
9.65054,-34.773372502437404,3.9287028040112677,0.0059279649743273245,-0.02374582062451359,0.00018133632985102221,4.027387810886073e-05,-34.42257978157229,3.433718444621092,0.005541959927540966,-0.33463917387454273,0.17049902788094926,0.0012349290135191112
9.72176,-34.50929832506975,3.8294607879778235,0.005833262213783238,-0.022340203657301227,0.0001577636167665894,3.7440885593775925e-05,-34.16986871834515,3.3451726753259408,0.0054519511507791375,-0.32233828703950523,0.16407225570374243,0.0012074252676983744
9.79299,-34.254019473781895,3.707600431951716,0.005724333664166802,-0.021118627979531006,0.00013820345330639054,3.494925526080921e-05,-33.92521291240598,3.2379893071775543,0.005349536848810692,-0.3123654970966972,0.15774557039112597,0.0011807475813890391
9.86421,-33.99804831236724,3.6020888075820627,0.005611529878614768,-0.01994607879990554,0.00012154679726066347,3.259686482911136e-05,-33.679928169174154,3.1447299720814232,0.0052431918823994655,-0.3022304945319125,0.1528561198104407,0.001155967135691598
9.93543,-33.74219585617416,3.484915700624957,0.0054935858283133975,-0.01882450529561018,0.0001061826157628073,3.032399982139029e-05,-33.433972717431786,3.04156441807201,0.005132255691164344,-0.29202831311215605,0.14679499699644297,0.0011274970200237343
10.00665,-33.505455589284495,3.3604741586054936,0.00536810756646563,-0.017763318927076853,9.268677299697987e-05,2.8192254715551294e-05,-33.206560552582836,2.9312407883769165,0.005013565316043447,-0.28123897835631473,0.14092127904809934,0.0010992822557195016
10.07787,-33.25273958418125,3.2633024763539833,0.005260238896748391,-0.01682365096323425,8.071082121818859e-05,2.616029795842828e-05,-32.963746828788494,2.844676579208006,0.004911263681414269,-0.2740463039275539,0.1360215615670407,0.0010739416390744161
10.14909,-33.00698485088392,3.1892185012559393,0.0051827041333811505,-0.015886807374529355,6.970028699147296e-05,2.4228780896233594e-05,-32.72765523148577,2.7784357100424133,0.004837427347583791,-0.265075918236716,0.12983007063010024,0.0010456875229781744
10.22032,-32.78189883528007,3.067692615419929,0.005044674173662351,-0.01495136630607906,5.9840696639113755e-05,2.2280530188420524e-05,-32.51061650766525,2.669749002219961,0.004706113717619665,-0.253725951519777,0.12359382049779616,0.0010125712198787893
10.29154,-32.5489386396503,2.9758577033143734,0.004944856059952068,-0.014164807237231269,5.248070989110638e-05,2.076574058746952e-05,-32.28557507230658,2.5883611032130465,0.00461168893973318,-0.2460745834154999,0.11927565858547921,0.0009899733087247549
10.36276,-32.32443311604706,2.865801271833708,0.004817279722842231,-0.013359085130331223,4.4905022345071897e-05,1.90689283932544e-05,-32.069512172349846,2.489821897742045,0.00449017193006422,-0.2355535447353291,0.11198053111359754,0.0009522480477891739
10.43398,-32.09225027753666,2.7931031332149407,0.004716309184574142,-0.01271153867594704,3.988867762177964e-05,1.782311468569957e-05,-31.845037625528594,2.4256998092129485,0.00439518651083872,-0.23078739736718454,0.10907104700613106,0.0009319948728957895
10.5052,-31.870883445155126,2.7160522802207216,0.004611237664440141,-0.012030842460444785,3.430085595655601e-05,1.6387055428254933e-05,-31.63108116618259,2.35695780956866,0.004295605087914622,-0.22308098455371753,0.10416943712400767,0.0009030641513325243
10.57642,-31.657834790907106,2.630730234381055,0.004527062987466485,-0.011385454644604354,2.97268199743524e-05,1.5217825702577311e-05,-31.424829072792996,2.280504239302422,0.0042149635279016846,-0.21480288788133745,0.09945703457335293,0.0008802299311252111
10.64765,-31.444808271754464,2.5628191332193224,0.004432277565873892,-0.01080987689335863,2.622483878442689e-05,1.4178307281852533e-05,-31.218197980928434,2.221318726744571,0.0041264198111269045,-0.20814290718709755,0.09614675776027821,0.0008584901028202865
10.71887,-31.219998445865055,2.4935698350251974,0.0043331156913656585,-0.010266441527931458,2.2733444547701843e-05,1.3083445782855293e-05,-31.000904388322905,2.160240141546213,0.004033114322775144,-0.20283042234219587,0.09202361567530695,0.000832413592645659
10.79009,-31.008493110040753,2.4266161682112024,0.004240471015008923,-0.009754880326046633,1.9848955240994673e-05,1.2127809924018778e-05,-30.795666071137454,2.1014297809142732,0.003946126442577548,-0.19711792071137454,0.08885430523931205,0.0008114332378657177
10.86131,-30.810871964225555,2.360250367330426,0.004157935193030608,-0.009252841300303198,1.741508986060767e-05,1.1294357723015457e-05,-30.603289953267602,2.043080859884105,0.0038684898049955924,-0.18996410029152808,0.08571230072532425,0.0007923558258046708
10.93253,-30.602684483795038,2.2847662191883793,0.0040678352795541295,-0.008816195545898917,1.54104383411793e-05,1.0564524877427363e-05,-30.40124650588449,1.97742580255934,0.0037843611242404725,-0.18512799637877964,0.08286696347217429,0.000774699341128443
11.00375,-30.398666177573627,2.2274166977516705,0.003988934290643256,-0.008370423682199011,1.341073103861539e-05,9.787738844532313e-06,-30.203097466907646,1.9261881963312402,0.00370941569645386,-0.17933740847364396,0.07957593407735897,0.0007539577667095947
11.07498,-30.190619893356363,2.1731957244633766,0.003922874303484837,-0.007974287980285752,1.1780237787632559e-05,9.133389949075782e-06,-30.000884028240023,1.8787709047408112,0.003647471311483838,-0.17505562676146097,0.07669731405619795,0.0007369619227118756
11.1462,-29.99802254117285,2.1205115385819986,0.003851700821415764,-0.007593194061594812,1.0462927239917488e-05,8.555764634622585e-06,-29.813123631886043,1.8322694344474335,0.0035803616332462118,-0.17036324037667733,0.07505889059487622,0.0007246583432058161
11.21742,-29.806365814217962,2.086432988921581,0.0038036585198012052,-0.007250591490305888,9.303809831051282e-06,8.03211120166692e-06,-29.62639806188112,1.8029003126725645,0.003535779366288626,-0.16660504881701937,0.0729519462427542,0.0007112425680764696
11.28864,-29.60671054865234,2.027144275011161,0.003713085249174731,-0.006912306080947765,8.204764768057165e-06,7.47008696662789e-06,-29.43220601225575,1.7508943670782446,0.0034508220428284475,-0.1627484020594016,0.07054079783384992,0.0006926483028346209
