r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
3.08836,1.51827,0.02696,-81.83992565853659,0.12778688409703443,83.35819565853659,0.13059988264630604,-82.75625209756097,0.1213623960316342,0.9163264390243904,0.0400082063668154
3.15936,1.0662,0.02088,-81.64206607298003,0.09166091820099025,82.70826607298002,0.09400903321196653,-82.05544578627281,0.0881629892484473,0.4133797132927889,0.0250800967347973
3.23036,0.72412,0.01714,-81.59046593611565,0.07743961783544857,82.31458593611565,0.07931376936257868,-81.65883518302635,0.0752928630948859,0.0683692469107018,0.0181074343150843
3.30136,0.47028,0.01434,-81.43958181157313,0.06833557963550788,81.90986181157314,0.06982397184435185,-81.28681952602501,0.0669520658249386,-0.1527622855481244,0.0136810937389497
3.37235,0.23336,0.01235,-81.38122838733774,0.062402414805181744,81.61458838733775,0.0636127650202219,-81.07005070501447,0.0613961747735585,-0.3111776823232794,0.0111611422664808
3.44335,0.0791,0.01104,-81.32473715922424,0.05886445914323107,81.40383715922424,0.05989078518624647,-80.9008182000138,0.0581018743813564,-0.4239189592104355,0.0094444027655644
3.51435,-0.05261,0.01001,-81.07353674075645,0.054952701178143125,81.02092674075645,0.05585695540193981,-80.58968403267731,0.0543119932337529,-0.483852708079147,0.0083670041084651
3.58534,-0.14666,0.00914,-80.58517914529172,0.051194250525325,80.43851914529172,0.052003758391579155,-80.04118175376054,0.0506543535490287,-0.5439973915311712,0.0074153727741593
3.65634,-0.20942,0.0085,-80.16578861149753,0.0490864109376382,79.95636861149754,0.04981692221262457,-79.5904289807121,0.0486189903171841,-0.575359630785427,0.0067579227042225
3.72734,-0.26171,0.00807,-79.62367858231201,0.04638402030377049,79.36196858231202,0.04708080542578465,-79.01210673401788,0.0459785212523787,-0.6115718482941371,0.0061198793276627
3.79833,-0.29893,0.00761,-79.15129997004553,0.04526526072328349,78.85236997004553,0.04590050030606236,-78.54007328061347,0.0448859669900635,-0.6112266894320633,0.0058475461275445
3.86933,-0.31089,0.00736,-78.56830617769354,0.044960716300766985,78.25741617769354,0.04555914409070976,-77.94895508443413,0.0446192093628659,-0.6193510932594121,0.0055310185418957
3.94033,-0.32217,0.00702,-78.27075110118011,0.0452271762239752,77.94858110118011,0.0457687433648173,-77.68121129813481,0.0449081727183951,-0.5895398030453047,0.0053622282951495
4.01132,-0.33324,0.00684,-77.9246660153577,0.04571789739311178,77.5914260153577,0.04622674271508968,-77.35462616386629,0.0454113677764911,-0.5700398514914214,0.0052852453789169
4.08232,-0.33291,0.00656,-77.74167121905835,0.047339945077769736,77.40876121905835,0.04779230063479111,-77.21762811008007,0.0470413587869818,-0.5240431089782827,0.0053085745205945
4.15332,-0.34016,0.00641,-77.74695118110236,0.04893259432560086,77.40679118110236,0.04935065235064097,-77.27035112736279,0.0486408772286977,-0.4766000537395733,0.005335152280543
4.22432,-0.34489,0.00629,-77.83426906357138,0.05053316044818752,77.48937906357138,0.050923122497371104,-77.42017853541579,0.0502506786333771,-0.4140905281556009,0.0053356913110976
4.29531,-0.35707,0.00625,-77.97488788747344,0.051820298805937234,77.61781788747345,0.05219584148508979,-77.62200545222929,0.0515508058778719,-0.3528824352441613,0.0052780471463021
4.36631,-0.36495,0.00608,-78.07494845001318,0.052357169666586115,77.70999845001319,0.05270900886466834,-77.76190600531193,0.052102687120451,-0.313042444701255,0.0051558908370984
4.43731,-0.36934,0.00605,-78.14672803554377,0.053091192480274024,77.77738803554378,0.0534347940856658,-77.8729879961806,0.0528531292885513,-0.273740039363174,0.00502209551733
4.5083,-0.37445,0.00604,-77.82055806493871,0.05278631280500643,77.44610806493871,0.053130748343572065,-77.5535215458033,0.0525684021856362,-0.2670365191353981,0.0047914414529643
4.5793,-0.36163,0.00601,-77.16088010120858,0.05302568660999995,76.79925010120857,0.0533651903440991,-76.87462873693187,0.0528334204717368,-0.2862513642767109,0.0045114434185292
4.6503,-0.33769,0.00601,-76.09523424106307,0.05312288419531464,75.75754424106307,0.05346177068923934,-75.7705327175744,0.0529467409031466,-0.3247015234886767,0.0043224359988175
4.72129,-0.31672,0.00595,-74.59403722579674,0.05276516411680442,74.27731722579674,0.05309957668638522,-74.20996799112014,0.0526143275980346,-0.3840692346766001,0.0039868628870327
4.79229,-0.28214,0.00588,-72.69388163095445,0.05248149526650399,72.41174163095445,0.05280986409192965,-72.2355581479976,0.0523577080034366,-0.458323482956855,0.0036024655494469
4.86329,-0.24972,0.0059,-70.92798874064368,0.05169031690236815,70.67826874064369,0.05202594411894172,-70.40929538586774,0.0515867792794944,-0.5186933547759445,0.003270025234761
4.93428,-0.21095,0.00579,-68.95519849464578,0.05070606806401472,68.74424849464579,0.0510355703261215,-68.37178423187808,0.0506252303242566,-0.5834142627677101,0.0028620609931417
5.00528,-0.18242,0.00592,-67.19939825482497,0.048615629558651584,67.01697825482498,0.04897474693537515,-66.56992301908983,0.04855052145769,-0.6294752357351365,0.0025152144183787
5.07628,-0.15652,0.00593,-65.63853073657715,0.04636202012648527,65.48201073657715,0.04673972411352709,-64.9819432581753,0.046309914758324,-0.6565874784018431,0.0021974315200684
5.14727,-0.14401,0.00591,-64.40891088720784,0.0440095780375635,64.26490088720784,0.04440462880201108,-63.74494798381115,0.0439644546950035,-0.6639629033966902,0.0019924061873465
5.21827,-0.1298,0.00578,-63.426529597482684,0.04209495189227952,63.29672959748268,0.04248992086146228,-62.7631934321676,0.042053170426379,-0.663336165315087,0.0018750551733881
5.28927,-0.11535,0.0058,-62.687423867896726,0.04070783676899256,62.57207386789673,0.041118949091762336,-62.03757554446271,0.0406696565670635,-0.6498483234340116,0.0017626710209371
5.36027,-0.12132,0.00579,-62.00312939946404,0.03902951910826922,61.88180939946404,0.039456652947541714,-61.36402979129447,0.0389940922807254,-0.6390996081695631,0.0016625669986571
5.43126,-0.11941,0.00569,-61.57494777398618,0.03792348376054415,61.45553777398618,0.038347968923220115,-60.9542479287358,0.0378902619444951,-0.6206998452503769,0.0015870319195914
5.50226,-0.12259,0.00558,-61.14826398961739,0.037179051190192665,61.02567398961739,0.037595455142915436,-60.54466334743319,0.037146633910522,-0.6036006421841954,0.0015522359745295
5.57326,-0.12394,0.00554,-60.76231238711367,0.03623112454355045,60.63837238711367,0.036652230296262515,-60.178609485257006,0.036199961580168,-0.5837029018566646,0.0015023871953077
