r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
3.51706,-120.48321705356989,21.774977081289585,0.009725734741077364,5.044951212402913,5.631119413707017,0.004945849943067557,-106.97447047618634,16.100834039101688,0.008363108937864619,-14.94032835007211,5.298929447883767,0.004797750239427145
3.58811,-118.45527891475777,21.913507117657378,0.009163414321646374,4.3281218140504425,5.423868671716657,0.004558856915569707,-105.03563977369394,15.706825216794265,0.007757925137664101,-14.261870018469274,5.467955087669316,0.004577347122081349
3.65916,-116.18694031096501,22.67990812308317,0.009647151932129184,3.738173744013985,5.424238456830074,0.004717890528536956,-102.99180223724113,15.834640690669648,0.008060882289712676,-13.571325178400695,5.859281119465242,0.004903437458973551
3.73021,-113.74805793761477,24.15053759551644,0.011006874019200523,3.2697931720359987,5.415600750738482,0.005212234112981502,-100.88147939420693,16.47782573518268,0.009091814100667292,-12.894893766993409,6.366894761555061,0.005651509085504469
3.80126,-111.17551505902433,26.30936058368294,0.013092018651129165,2.8834760039349563,5.220069946624822,0.0058316255482098595,-98.7066575493824,17.60356646658441,0.010709071074535958,-12.231631179314117,6.829891870408995,0.006670499911765858
3.87231,-108.40676480300705,29.658851665659764,0.015953790442034817,2.5006768800363863,4.854087557265532,0.00645417177943821,-96.40644304839222,19.47705784107189,0.012928507573387597,-11.51310606211436,7.2414080320539425,0.007883121620140822
3.94336,-105.54266631432453,33.163038478845124,0.0191387737099606,2.10670733954074,4.348145010843146,0.006930091357089259,-94.06000673426334,21.438196714777806,0.015387960964402968,-10.741957179937485,7.513910241692975,0.00911003302886642
4.01442,-102.61079608239153,35.32736271402699,0.022106475138577986,1.679443685761319,3.6805472751184354,0.007135429042477044,-91.68438114789248,22.552373547077377,0.01766281904682224,-9.904225493505237,7.401545637748037,0.010118708901342066
4.08547,-99.67887144585502,36.094499165599906,0.024458231689517166,1.2232272332526763,2.9210206416923667,0.006957798665818251,-89.33086822566209,22.835910336574614,0.019454214910520625,-9.022870897278663,6.905035867712605,0.010697628552600728
4.15652,-96.78354503325595,35.75739626508396,0.026526146219412454,0.7633452575858947,2.118401049484253,0.006456472521240542,-87.03526234208351,22.600725358084503,0.02108882604434438,-8.110719851233815,5.9279003530447305,0.010800445328287223
4.22757,-94.1389297523646,33.59473937484847,0.02753839828485769,0.36433659676290664,1.4461057914174258,0.005713511046557981,-84.97115681166619,21.326839933586527,0.02194149894923116,-7.261431122598703,4.817311602033973,0.010428105307427871
4.29862,-91.59453318028773,31.472482658331423,0.02833350558038868,0.03511542699724519,0.927263973715017,0.004863360947851418,-82.99725815222935,20.30758223331975,0.022759563050887274,-6.4900411310070405,3.6860497431060595,0.009696509015659067
4.36967,-89.1529261002041,30.02292657097839,0.029376871218056187,-0.21669809997412973,0.5652448918202944,0.0040308566218169185,-81.11272418293139,19.88017952511635,0.02390502368500555,-5.801670039380264,2.696382099513142,0.0088037914273843
4.44073,-86.9888604217356,28.76806745042249,0.02995622830939131,-0.3851195395845032,0.39275309864992053,0.003500189823332611,-79.44057495476947,19.62197805766175,0.024740198543483482,-5.251974758250672,2.045288140064081,0.007987466279750834
4.51178,-84.86291153256961,28.207165585173893,0.030649014908562,-0.494032000133209,0.29584049823695496,0.003138814202360718,-77.78469030571468,19.838870220915553,0.02570367756294047,-4.785617060743306,1.6255198638941382,0.007357545167398362
