Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-24 15:48:59.836188
Creating the simulation system...

System Time is: 2023-03-24 15:49:12.799499
The simulation system has been created. Preparing for simulation...
bubble radius: 2.0254 A

System Time is: 2023-03-24 15:49:19.329603
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
109000,-40655.76046410781,19:21:32
110000,-39774.00841602644,19:22:17
111000,-40607.42392697441,19:23:04
112000,-40484.787989562,19:23:50
113000,-40643.74559510604,19:24:35
114000,-40198.010625385796,19:25:18
115000,-40504.75546104713,19:25:58
116000,-40208.00456034581,19:26:39
117000,-40312.04457477224,19:27:18
118000,-39946.76482768143,19:27:54
119000,-39804.306023434496,19:28:29
120000,-40643.511004180255,19:29:04
121000,-40288.50461748623,19:29:39
122000,-40676.4012349805,19:30:15
123000,-40758.4411241637,19:30:49
124000,-40979.13053059731,19:31:26
125000,-39476.47213434696,19:32:03
126000,-39770.37800438622,19:32:36
127000,-40171.483975095885,19:33:09
128000,-40403.70434168374,19:33:40
129000,-40823.058601562734,19:34:10
130000,-40283.80165031381,19:34:40
131000,-40417.67653203423,19:35:12
132000,-40222.282415488065,19:35:39
133000,-40270.59897613118,19:36:05
134000,-39606.248805084855,19:36:32
135000,-40161.514718652965,19:36:57
136000,-40735.084776004325,19:37:20
137000,-40275.71092657946,19:37:38
138000,-39591.44918340165,19:37:58
139000,-40244.43948879587,19:38:17
140000,-39652.238920943906,19:38:41
141000,-40408.20399498505,19:38:59
142000,-40032.50191917439,19:39:21
143000,-40266.51083492415,19:39:41
144000,-40890.68005035822,19:40:04
145000,-40403.821976498984,19:40:24
146000,-40183.363816214565,19:40:44
147000,-39657.07508241979,19:41:03
148000,-40227.44175914125,19:41:22
149000,-40555.64716670879,19:41:44
150000,-40498.56905449039,19:42:04
151000,-40288.88489543597,19:42:25
152000,-40311.88654142953,19:42:43
153000,-39830.815115322126,19:43:01
154000,-39342.5061359277,19:43:18
155000,-39819.302069150755,19:43:35
156000,-40252.64444310672,19:43:53
157000,-40202.604710635016,19:44:07
158000,-39900.46283863249,19:44:23
159000,-40522.158552200046,19:44:40
160000,-40370.91617843768,19:44:59
161000,-41015.2125322716,19:45:15
162000,-39772.95593818803,19:45:32
163000,-40461.41694627278,19:45:51
164000,-40066.83379360085,19:46:10
165000,-40415.1737112437,19:46:32
166000,-39551.500521360744,19:46:52
167000,-40026.7776914241,19:47:08
168000,-39997.312456535554,19:47:21
169000,-40328.93856485032,19:47:36
170000,-40292.945887419075,19:47:48
171000,-40017.13227504247,19:48:01
172000,-40214.814091509725,19:48:14
173000,-40166.60102691368,19:48:25
174000,-40523.6356496987,19:48:33
175000,-40846.75942744698,19:48:44
176000,-40951.759528558,19:48:53
177000,-40223.706512805205,19:49:03
178000,-40611.514815492614,19:49:13
179000,-40443.44470570004,19:49:24
180000,-40339.321824450606,19:49:34
181000,-40627.650371347525,19:49:45
182000,-40458.33140584762,19:49:55
183000,-39866.94826064612,19:50:02
184000,-40430.760143111,19:50:09
185000,-40653.66137611715,19:50:18
186000,-40201.78109669852,19:50:26
187000,-40066.63518752076,19:50:34
188000,-40075.71489271145,19:50:45
189000,-40183.29992610491,19:50:54
190000,-40218.170225838156,19:51:05
191000,-40086.96486709319,19:51:16
192000,-40208.32327773476,19:51:27
193000,-40277.0376374227,19:51:38
194000,-40085.98348540196,19:51:52
195000,-40076.225785793526,19:52:03
196000,-40326.511918680946,19:52:10
197000,-40229.02138443518,19:52:18
198000,-40736.93496479803,19:52:24
199000,-40533.51170821132,19:52:30
200000,-40400.9221248381,19:52:38
201000,-41482.83371787178,19:52:43
202000,-39685.68989175083,19:52:49
203000,-40519.376661793285,19:52:52
204000,-40007.993976703496,19:52:55
205000,-40467.00143831402,19:52:59
206000,-40488.11177313468,19:53:00
207000,-40329.78053401216,19:53:03
208000,-39675.116391398595,19:53:05
209000,-39972.51935444414,19:53:05
210000,-40185.15924792639,19:53:07
211000,-39774.95363149025,19:53:09
212000,-40235.95973190124,19:53:08
213000,-40204.15990596581,19:53:09
214000,-40007.90939719806,19:53:11
215000,-40861.78720329655,19:53:13
216000,-39957.18442277986,19:53:15
217000,-40247.74599014982,19:53:16
218000,-40363.863706497825,19:53:19
219000,-40290.91332492314,19:53:22
220000,-40724.722595369414,19:53:22
221000,-40508.71573797637,19:53:25
222000,-40356.82802520732,19:53:26
223000,-40334.107891289896,19:53:27
224000,-40044.21263990189,19:53:28
225000,-39915.867653025285,19:53:30
226000,-39777.85260932057,19:53:33
227000,-40273.22891831201,19:53:35
228000,-40555.06623429264,19:53:37
229000,-40586.74250911981,19:53:39
230000,-40151.975163689276,19:53:39
231000,-39937.10931778168,19:53:37
232000,-40221.68258357151,19:53:35
233000,-39398.3427170381,19:53:30
234000,-39938.49821829061,19:53:25
235000,-39616.03559738757,19:53:22
236000,-40067.05402752997,19:53:21
237000,-39918.25266903834,19:53:19
238000,-39783.37455109064,19:53:16
239000,-39721.65472318169,19:53:13
240000,-39463.835535783786,19:53:12
241000,-41102.43091444243,19:53:11
242000,-40944.72748344662,19:53:09
243000,-40723.94557250096,19:53:08
244000,-40078.470472187604,19:53:07
245000,-41213.767919278354,19:53:05
246000,-40408.497666333824,19:53:04
247000,-40623.3995018352,19:53:03
248000,-40921.03619278294,19:53:02
249000,-39917.12774225251,19:53:01
250000,-40670.538763529374,19:53:01
251000,-40861.74884792757,19:53:01
252000,-39908.8703051328,19:53:00
253000,-40483.81941564976,19:53:00
254000,-39939.496694615715,19:53:00
255000,-40215.99439197041,19:53:01
256000,-41028.01463202843,19:53:02
257000,-40147.36453836125,19:53:01
258000,-40499.038691739835,19:53:00
259000,-40745.957173595794,19:53:00
260000,-40237.75605688923,19:52:59
261000,-40064.56708211856,19:52:59
262000,-39755.83937531654,19:52:59
263000,-40242.58606862815,19:52:59
264000,-40568.903856764344,19:52:58
265000,-39610.89287075614,19:52:58
266000,-40693.21568379826,19:52:57
267000,-40670.572979329314,19:52:57
268000,-40795.5131396449,19:52:56
269000,-40165.37230817364,19:52:55
270000,-40867.401873373805,19:52:54
271000,-40338.44880849862,19:52:52
272000,-40491.95348790604,19:52:53
273000,-40724.71748699914,19:52:53
274000,-40590.29202161098,19:52:52
275000,-40371.37012184372,19:52:51
276000,-40945.42968211491,19:52:49
277000,-40146.301753270876,19:52:48
278000,-39713.4569348951,19:52:47
279000,-40737.648137584445,19:52:45
280000,-40660.323399310146,19:52:44
281000,-40667.980427837756,19:52:43
282000,-40462.59894145327,19:52:43
283000,-40634.492214353915,19:52:41
284000,-40593.6552182145,19:52:40
285000,-39986.544162875754,19:52:39
286000,-40170.36076792616,19:52:37
287000,-40089.31421783006,19:52:35
288000,-40716.0106349304,19:52:33
289000,-40329.7513764577,19:52:32
290000,-40742.0005401322,19:52:31
291000,-40456.65078046419,19:52:33
292000,-40631.54149318902,19:52:34
293000,-39770.72558487755,19:52:36
294000,-40784.81417553415,19:52:38
295000,-40701.18749104036,19:52:40
296000,-40408.25205192425,19:52:40
297000,-40186.02842098341,19:52:39
298000,-40375.98213973537,19:52:39
299000,-40706.48121015495,19:52:37
300000,-39914.018206755936,19:52:34
301000,-40734.55334100085,19:52:32
302000,-40406.931743374575,19:52:29
303000,-39745.92600089863,19:52:25
304000,-41198.767618337195,19:52:23
305000,-40810.73629725039,19:52:20
306000,-40456.831736432476,19:52:18
307000,-40551.85747530478,19:52:16
308000,-41001.6751538908,19:52:14
309000,-39987.43564817534,19:52:13
310000,-40353.13229198613,19:52:12
311000,-40489.50768288481,19:52:13
312000,-40035.30900071494,19:52:12
313000,-40413.25019347431,19:52:10
314000,-39936.15478137397,19:52:09
315000,-39657.43946733096,19:52:08
316000,-40076.518164606896,19:52:07
317000,-39806.5856966553,19:52:07
318000,-39958.87786130185,19:52:06
319000,-40828.236613507244,19:52:05
320000,-40439.234425417446,19:52:04
321000,-40085.49524064826,19:52:02
322000,-40589.12069083122,19:52:00
323000,-40778.44126608623,19:51:59
324000,-40668.94287263868,19:51:57
325000,-40182.23698894284,19:51:55
326000,-40216.40468886783,19:51:53
327000,-40174.1777455881,19:51:51
328000,-40268.14369889621,19:51:50
329000,-40387.288829519355,19:51:48
330000,-40649.85348729267,19:51:47
331000,-40562.427416686885,19:51:44
332000,-40806.913502310155,19:51:42
333000,-40889.94707482944,19:51:40
334000,-40229.109755172074,19:51:38
335000,-40295.00275963361,19:51:35
336000,-40239.69054414041,19:51:32
337000,-40376.71360085901,19:51:29
338000,-40579.43414746926,19:51:26
339000,-40342.75868889541,19:51:22
340000,-39846.82835131348,19:51:18
341000,-39937.16056982421,19:51:14
342000,-40215.89204846941,19:51:12
343000,-39822.80373925305,19:51:08
344000,-39801.552178007965,19:51:06
345000,-40216.73917965137,19:51:05
346000,-39780.39299654779,19:51:02
347000,-40091.39713316469,19:51:01
348000,-40033.02577685431,19:51:00
349000,-39994.22595247033,19:50:59
350000,-39968.21256355991,19:50:55
351000,-39575.03097050205,19:50:52
352000,-40284.81650233603,19:50:47
353000,-39750.69945984974,19:50:42
354000,-40115.64215357919,19:50:37
355000,-40518.146733494716,19:50:32
356000,-40475.67274671816,19:50:28
357000,-40294.87684838429,19:50:23
358000,-40883.009678920076,19:50:19
359000,-40859.31801141988,19:50:14
360000,-40083.8135272326,19:50:09
361000,-40477.94186820267,19:50:04
362000,-40457.51657343236,19:50:00
363000,-40649.214800406735,19:49:55
364000,-40481.30275482818,19:49:50
365000,-40307.29786786335,19:49:45
366000,-40254.38259900711,19:49:41
367000,-40809.919757216165,19:49:36
368000,-39701.422374379035,19:49:32
369000,-40183.373336495264,19:49:28
370000,-39791.8605014671,19:49:24
371000,-39705.17415403589,19:49:19
372000,-40244.14748090508,19:49:15
373000,-40214.26534204575,19:49:10
374000,-40742.43754521548,19:49:05
375000,-40875.0688682128,19:49:00
376000,-40158.63196731481,19:48:54
377000,-40261.05755978437,19:48:48
378000,-40025.727034052485,19:48:40
379000,-39503.863226094894,19:48:34
380000,-40312.32614110103,19:48:28
381000,-40737.35755821531,19:48:22
382000,-40341.45648641201,19:48:16
383000,-40553.21681946574,19:48:10
384000,-40634.61563360831,19:48:05
385000,-40004.51572270313,19:47:59
386000,-39733.26405554686,19:47:54
387000,-40621.1334381118,19:47:48
388000,-39903.11671955683,19:47:42
389000,-40611.43164611284,19:47:37
390000,-40632.58184419092,19:47:31
391000,-40359.538185114296,19:47:25
392000,-40657.587382312544,19:47:20
393000,-40438.872812633505,19:47:14
394000,-40305.5752251697,19:47:09
395000,-39936.592135629486,19:47:01
396000,-39877.0605264827,19:46:54
397000,-39636.426479036236,19:46:49
398000,-40564.075740191045,19:46:44
399000,-41022.35632309113,19:46:39
400000,-40201.977196147345,19:46:34
bubble radius: 2.1292 A

System Time is: 2023-03-24 16:48:38.574114
Starting equilibration...

401000,-40169.25059560062,19:46:13
402000,-40234.25089481231,19:45:52
403000,-40485.07726361808,19:45:30
404000,-41398.18134580992,19:45:09
405000,-40550.44135749379,19:44:47
406000,-39698.054546938554,19:44:27
407000,-40780.55841978031,19:44:06
408000,-40279.33085675526,19:43:45
409000,-40329.67170789171,19:43:24
410000,-39866.30027193547,19:43:04
411000,-40228.53974962665,19:42:43
412000,-40339.55042502104,19:42:23
413000,-40337.88388662841,19:42:03
414000,-40877.27289816307,19:41:44
415000,-40770.88087015075,19:41:24
416000,-40317.740767983094,19:41:05
417000,-40912.72172917465,19:40:45
418000,-41058.68274859224,19:40:25
419000,-40481.21087528972,19:40:06
420000,-40713.525816411566,19:39:47
421000,-41051.45423573947,19:39:27
422000,-39992.624200367456,19:39:08
423000,-39986.70822843269,19:38:48
424000,-39438.45193691169,19:38:29
425000,-40156.20162133034,19:38:09
426000,-40385.415130306326,19:37:50
427000,-39972.66266961174,19:37:31
428000,-40471.53114933398,19:37:11
429000,-40203.35332163221,19:36:52
430000,-40650.39526462763,19:36:33
431000,-40432.146277408494,19:36:14
432000,-40406.34485150891,19:35:54
433000,-39792.1704690836,19:35:35
434000,-40071.40319845801,19:35:17
435000,-40111.19127406785,19:34:58
436000,-40229.67886860018,19:34:38
437000,-40460.015734836634,19:34:20
438000,-40769.23178696234,19:34:01
439000,-40927.30989142314,19:33:42
440000,-40365.90647884265,19:33:25
441000,-40958.70506871054,19:33:06
442000,-40819.31563316245,19:32:48
443000,-40773.72487131314,19:32:30
444000,-40707.05179574386,19:32:12
445000,-40359.9915100068,19:31:54
446000,-40421.729587384856,19:31:36
447000,-40797.94610903504,19:31:17
448000,-39746.26883420836,19:30:59
449000,-40942.26684080245,19:30:41
450000,-41148.251385775235,19:30:23
451000,-40873.00945139944,19:30:05
452000,-40898.49366212268,19:29:47
453000,-40109.22023109333,19:29:28
454000,-40291.863042277924,19:29:11
455000,-40927.437382580654,19:28:52
456000,-40274.6327373736,19:28:35
457000,-40020.98795697966,19:28:17
458000,-40477.40732164707,19:27:59
459000,-39987.258377655504,19:27:41
460000,-40429.63729386792,19:27:24
461000,-40851.46545955454,19:27:06
462000,-40325.941760456495,19:26:48
463000,-39895.409190747145,19:26:31
464000,-40299.88823444471,19:26:13
465000,-39782.77596162418,19:25:56
466000,-40068.75147089125,19:25:38
467000,-41000.33103640302,19:25:21
468000,-40629.54214510303,19:25:04
469000,-40452.3471071569,19:24:46
470000,-39447.687928161155,19:24:29
471000,-39560.004132983486,19:24:11
472000,-39691.60199460171,19:23:54
473000,-40434.41327207368,19:23:37
474000,-40734.22968641737,19:23:19
475000,-39852.13175531706,19:23:02
476000,-40477.251197629404,19:22:44
477000,-40762.20094811717,19:22:27
478000,-40708.63741972356,19:22:10
479000,-40299.04838774728,19:21:52
480000,-40601.79353880769,19:21:35
481000,-40293.15227472778,19:21:18
482000,-40148.383444154955,19:21:01
483000,-41078.23926320141,19:20:44
484000,-40608.03431755492,19:20:27
485000,-40788.45361778443,19:20:10
486000,-40642.72729347351,19:19:53
487000,-40312.397263857885,19:19:36
488000,-39972.43388618539,19:19:20
489000,-40200.13505323102,19:19:03
490000,-40617.56207971273,19:18:46
491000,-41135.96593595232,19:18:29
492000,-40012.69217262429,19:18:12
493000,-40296.34611203315,19:17:55
494000,-39879.57813711687,19:17:39
495000,-40247.28489611115,19:17:22
496000,-40274.792187219085,19:17:06
497000,-39918.14107565848,19:16:50
498000,-40332.09958321309,19:16:34
499000,-40299.87898215186,19:16:17
500000,-39925.72378113556,19:16:00

System Time is: 2023-03-24 17:02:28.852948
Starting production...

501000,-40574.7698012275,19:15:55
502000,-40572.17294020162,19:15:50
503000,-40686.51891489845,19:15:46
504000,-40158.56430380844,19:15:41
505000,-40491.219025745755,19:15:37
506000,-40333.57005926626,19:15:32
507000,-40595.10648378974,19:15:27
508000,-40317.965328048806,19:15:22
509000,-40432.52175706238,19:15:18
510000,-40392.5462407,19:15:14
511000,-40399.24033932386,19:15:10
512000,-40009.5959464676,19:15:06
513000,-40222.21474005375,19:15:02
514000,-40642.617026223175,19:14:58
515000,-40515.386247475035,19:14:53
516000,-40680.959059638335,19:14:49
517000,-40064.97596137517,19:14:44
518000,-39780.58310179491,19:14:39
519000,-40219.88657857224,19:14:34
520000,-39916.441205493655,19:14:29
521000,-40080.33671875294,19:14:23
522000,-40692.76100160602,19:14:19
523000,-40245.767522158654,19:14:15
524000,-40223.87003819912,19:14:10
525000,-40047.63297039237,19:14:06
526000,-40204.81076338415,19:14:01
527000,-40197.16708258444,19:13:58
528000,-40071.5571176333,19:13:54
529000,-40643.9581877014,19:13:49
530000,-40256.7127747599,19:13:45
531000,-39750.53503320116,19:13:40
532000,-40182.23200055651,19:13:35
533000,-41004.82512851234,19:13:32
534000,-39315.04902819534,19:13:28
535000,-40164.07429620042,19:13:24
536000,-40903.57834012452,19:13:19
537000,-40857.780284877284,19:13:14
538000,-39618.12959771848,19:13:09
539000,-39818.5218715759,19:13:03
540000,-40243.64075451858,19:12:59
541000,-40304.478695356054,19:12:54
542000,-40466.1882233149,19:12:48
543000,-39941.004531985425,19:12:43
544000,-39824.34382862822,19:12:37
545000,-40498.95470921749,19:12:31
546000,-40353.15540202569,19:12:26
547000,-40278.46106860414,19:12:20
548000,-40173.45416765612,19:12:16
549000,-40749.988194285565,19:12:11
550000,-40409.891100952605,19:12:04
551000,-40336.80748221044,19:11:58
552000,-40590.02766907241,19:11:53
553000,-40486.84824133216,19:11:48
554000,-40200.40001395805,19:11:43
555000,-40769.21691385871,19:11:37
556000,-40411.161770619394,19:11:32
557000,-40740.48843054019,19:11:27
558000,-40027.96933194859,19:11:22
559000,-39979.73873457381,19:11:16
560000,-40016.50576627166,19:11:11
561000,-39767.91229760392,19:11:06
562000,-40563.31626542246,19:11:00
563000,-40450.97341629416,19:10:55
564000,-39958.01911658479,19:10:49
565000,-40090.0769065505,19:10:44
566000,-40512.95851787836,19:10:39
567000,-39922.53978114896,19:10:34
568000,-40599.92059328106,19:10:28
569000,-40196.217956555935,19:10:23
570000,-39846.17725163176,19:10:17
571000,-40225.88533634969,19:10:12
572000,-39951.786823311675,19:10:07
573000,-40408.179441944805,19:10:03
574000,-40169.17263041341,19:09:57
575000,-39733.020086304474,19:09:53
576000,-40121.26425657069,19:09:47
577000,-40456.83842604475,19:09:42
578000,-40020.47830712101,19:09:36
579000,-39801.67318892884,19:09:30
580000,-40594.52227481103,19:09:25
581000,-40408.325426477175,19:09:19
582000,-40362.80910522387,19:09:14
583000,-39904.51570005354,19:09:08
584000,-39889.9113142598,19:09:02
585000,-39873.18051901191,19:08:57
586000,-39834.042941770946,19:08:52
587000,-41014.83951517971,19:08:46
588000,-40391.687948782506,19:08:40
589000,-40486.76284121135,19:08:35
590000,-40784.81767732141,19:08:29
591000,-40332.90573732667,19:08:24
592000,-40525.53568503633,19:08:19
593000,-40247.15416401762,19:08:13
594000,-40120.50297214393,19:08:07
595000,-40576.163487639045,19:08:02
596000,-40887.9601736396,19:07:56
597000,-40838.91624051101,19:07:51
598000,-40754.397477971565,19:07:46
599000,-40434.438353957696,19:07:40
600000,-39623.82805392945,19:07:34
601000,-40341.46651239772,19:07:29
602000,-40244.679260477205,19:07:24
603000,-40172.55460583883,19:07:18
604000,-39783.98088234088,19:07:12
605000,-40123.43981264508,19:07:06
606000,-40310.869460370646,19:07:01
607000,-40139.370146652785,19:06:55
608000,-40714.3331722901,19:06:49
609000,-40073.91099624105,19:06:44
610000,-40090.58272932736,19:06:38
611000,-40047.087581391024,19:06:32
612000,-40458.38274044248,19:06:27
613000,-39993.24464828325,19:06:21
614000,-39986.2120114172,19:06:15
615000,-40588.07494454179,19:06:10
616000,-40580.68429416002,19:06:04
617000,-40520.74418690473,19:05:57
618000,-40403.4841394847,19:05:51
619000,-40866.86045372748,19:05:45
620000,-40825.49649049102,19:05:39
621000,-40357.28586972339,19:05:34
622000,-40145.50257663823,19:05:28
623000,-40110.83758063371,19:05:22
624000,-39744.83571205565,19:05:16
625000,-40904.307511794184,19:05:10
626000,-40215.31732391764,19:05:04
627000,-40010.18246068599,19:04:58
628000,-41101.657957152434,19:04:52
629000,-40627.81544282848,19:04:46
630000,-40406.705072076635,19:04:40
631000,-40430.611768207156,19:04:33
632000,-40709.08326253235,19:04:27
633000,-40111.42537181921,19:04:21
634000,-39757.99739736841,19:04:15
635000,-40508.53057284246,19:04:10
636000,-40260.601650260316,19:04:03
637000,-40392.94734043995,19:03:57
638000,-40615.63318663214,19:03:51
639000,-40478.12529068343,19:03:46
640000,-39470.185858217716,19:03:39
641000,-40150.403409848834,19:03:33
642000,-39746.40615334572,19:03:27
643000,-40314.907371146626,19:03:21
644000,-40495.85829378481,19:03:14
645000,-40930.14245084568,19:03:07
646000,-40381.93961443622,19:03:00
647000,-40640.335183653675,19:02:51
648000,-40419.35837026439,19:02:44
649000,-40187.86238499865,19:02:37
650000,-40058.90079146481,19:02:29
651000,-40482.37326224393,19:02:22
652000,-40627.957537693655,19:02:15
653000,-39684.476362802045,19:02:07
654000,-40719.607958089444,19:02:00
655000,-40391.533711718555,19:01:53
656000,-40039.84539981247,19:01:46
657000,-40530.84052453302,19:01:38
658000,-40324.33061099949,19:01:30
659000,-40951.19139187144,19:01:23
660000,-40179.19459407548,19:01:16
661000,-41332.53357412887,19:01:10
662000,-40172.410974514874,19:01:03
663000,-40291.678615246245,19:00:56
664000,-40726.20586191419,19:00:49
665000,-39206.83677955691,19:00:42
666000,-39664.131604579,19:00:35
667000,-40780.406262859804,19:00:29
668000,-40338.440027996476,19:00:22
669000,-40213.36792314849,19:00:15
670000,-39908.846199314445,19:00:08
671000,-40374.172459919486,19:00:01
672000,-39821.06646357465,18:59:54
673000,-39872.05221648512,18:59:48
674000,-40334.72075123052,18:59:43
675000,-40543.981537853106,18:59:37
676000,-40495.309950072275,18:59:30
677000,-39816.75464386902,18:59:25
678000,-39222.424015547156,18:59:18
679000,-40069.55690022877,18:59:10
680000,-40339.108665458916,18:59:02
681000,-40011.473146877135,18:58:55
682000,-40615.664747020506,18:58:48
683000,-40237.79316713623,18:58:41
684000,-39393.1337259306,18:58:34
685000,-40461.32248367533,18:58:27
686000,-40647.85309192298,18:58:20
687000,-40113.82358477382,18:58:13
688000,-40485.67944210097,18:58:05
689000,-40588.26611168606,18:57:57
690000,-40123.10815705378,18:57:49
691000,-40416.44739251278,18:57:41
692000,-39937.10067107767,18:57:34
693000,-40325.73028986196,18:57:26
694000,-40202.60744868728,18:57:19
695000,-40170.35721394685,18:57:12
696000,-40016.685229236886,18:57:05
697000,-40003.11487665541,18:56:59
698000,-40177.8034927336,18:56:53
699000,-41118.26288672982,18:56:47
700000,-40136.35102469203,18:56:41
701000,-40173.195247732685,18:56:35
702000,-40727.388906248205,18:56:28
703000,-40442.28576051172,18:56:22
704000,-40567.88899157276,18:56:16
705000,-40488.26982860933,18:56:09
706000,-39612.40479349407,18:56:02
707000,-40186.8058515976,18:55:56
708000,-40214.28496354197,18:55:49
709000,-40618.47846469488,18:55:42
710000,-40215.743847844904,18:55:36
711000,-40492.22674598881,18:55:29
712000,-40644.437510108924,18:55:23
713000,-39876.07842109406,18:55:16
714000,-40215.825811843795,18:55:10
715000,-39931.25570234535,18:55:03
716000,-40212.60586704155,18:54:56
717000,-40206.17309676235,18:54:50
718000,-40679.555210389226,18:54:43
719000,-40331.748370650734,18:54:37
720000,-40647.98067558164,18:54:30
721000,-40248.49467566109,18:54:22
722000,-39978.20381254225,18:54:15
723000,-40453.388742275594,18:54:09
724000,-40491.75912043045,18:54:02
725000,-40312.70615638628,18:53:54
726000,-40272.09816715068,18:53:46
727000,-41003.216607189286,18:53:39
728000,-40537.41574976818,18:53:32
729000,-39809.40718322791,18:53:25
730000,-40997.865848670815,18:53:18
731000,-40774.84212211894,18:53:11
732000,-39738.48455605308,18:53:04
733000,-39796.55523312674,18:52:58
734000,-39861.596940657444,18:52:52
735000,-39671.26761103871,18:52:45
736000,-39992.91573286301,18:52:39
737000,-39700.131050776254,18:52:32
738000,-40190.44612672911,18:52:25
739000,-40333.264590593826,18:52:18
740000,-39909.28605468861,18:52:11
741000,-40922.38534242615,18:52:04
742000,-40770.79829488423,18:51:57
743000,-40294.62643533255,18:51:51
744000,-39958.61508669793,18:51:44
745000,-39819.221050425476,18:51:38
746000,-40336.70161912358,18:51:31
747000,-39682.76370544337,18:51:24
748000,-40016.01296513782,18:51:17
