acet          22.0252233879      0.082356059541
esna          27.0918716720      0.118260393516
mso4          26.4087656806      0.106129747374
guan          21.9085609663      0.093399494041
imim          22.3235395645      0.082337738129
mamm          17.5653072790      0.069778552816
