acet            -58.913194488900     29.711434779200    -29.201759709700
esna            -57.950133922200     30.790980814500    -27.159153107700
mso4            -56.938587388900     28.337975495400    -28.600611893500
guan            -50.441189711100     21.631816433100    -28.809373278000
imim            -49.557601366700     20.782767680700    -28.774833685900
mamm            -56.732183911100     24.504332381600    -32.227851529500
