acet         -29.2017597097      0.187672072000
esna         -27.1591531077      0.211657982500
mso4         -28.6006118935      0.197304044000
guan         -28.8093732780      0.126309664800
imim         -28.7748336859      0.138534298300
mamm         -32.2278515295      0.151976171200
