acet         -39.8560221789      0.110029673400
esna         -38.6772287358      0.097087608000
mso4         -35.8334698969      0.096436806800
guan         -19.9913844454      0.085359016700
imim         -19.9036066771      0.085548785800
mamm         -23.1671994212      0.089522038700
