acet          -3.5300674454      0.014124553700
esna          -5.4251431123      0.020334481100
mso4          -4.9133390523      0.017627938800
guan          -4.2584710386      0.014390615200
imim          -4.3606171813      0.015391593500
mamm          -3.5656277906      0.010699738500
