acet         -37.0293671962      0.107859209000
esna         -34.1336507317      0.087100319800
mso4         -31.7369152198      0.094210242800
guan         -16.5139383112      0.079592415000
imim         -16.1713511157      0.081316253700
mamm         -20.3015189011      0.086667109600
