r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
13.86881,-24.054011553108236,1.6495654455624806,0.0024840905601613674,-0.0018764003710880015,9.265008997462704e-07,1.8616823092542973e-06,-23.966960075115406,1.4954776462036519,0.002365225823833799,-0.08223527431337488,0.028964793138355368,0.00032916819403788967
13.94012,-23.927311294148268,1.613775787453903,0.0024494106564559126,-0.0018023306565543415,8.39308603689405e-07,1.7664479411612008e-06,-23.84218844189159,1.4635832077002011,0.0023326453483416346,-0.08016330210424565,0.028245815856832952,0.00032405376162368294
14.01142,-23.800520390414178,1.58455562722398,0.0024103633304082923,-0.001733079608119158,7.670040727287583e-07,1.676978912928643e-06,-23.717267431142208,1.4372298037322424,0.0022955770481770804,-0.0785376957937346,0.0276527180287445,0.0003184180506142377
14.08273,-23.682605792993545,1.5568704907616768,0.0023800856963124345,-0.001670093002270429,7.041513600097592e-07,1.6006609946392644e-06,-23.60091234645165,1.4127006685798573,0.0022672083176671176,-0.07658303436281075,0.0270435856227441,0.0003136884203627183
14.15403,-23.55940031302517,1.5233604679464288,0.002343856960729253,-0.001609488124517611,6.377648795481354e-07,1.5165616292366568e-06,-23.479833707184433,1.3824015229022528,0.002232784792489023,-0.07553690090661896,0.026357495974351275,0.0003083059016498992
14.22534,-23.442441172022956,1.50474763486288,0.0023166098454174464,-0.0015511371782571453,5.859469620841268e-07,1.4456069134207962e-06,-23.364252829482105,1.366129334591114,0.002207328503959654,-0.0739040326406003,0.025808054122138505,0.0003033882056872844
14.29664,-23.32188928640734,1.4651772871107767,0.0022736625641907233,-0.0014914785216547095,5.301913702636874e-07,1.3677201638958566e-06,-23.24531805909853,1.3303735661140133,0.0021665450596122806,-0.07205217147393493,0.02513368550040329,0.00029778924630275046
14.36795,-23.20591662415025,1.4396072679581857,0.002236804012071472,-0.001439362323272996,4.885633810717547e-07,1.3030658824823408e-06,-23.130972789262234,1.3078418681210138,0.0021319820111390395,-0.07063092495794698,0.024540647901051066,0.0002920444315966167
14.43925,-23.090976321917818,1.4112812704736137,0.00220985168722536,-0.0013854799251192442,4.4572497114650624e-07,1.2419091335110602e-06,-23.017381565643458,1.28261570057487,0.0021067093086668833,-0.0688607817490389,0.02392508332018865,0.00028772862331206576
14.51056,-22.97746443020372,1.377102323201958,0.0021717931199208397,-0.0013368154978010496,4.109187725062975e-07,1.186351376677033e-06,-22.905267581277148,1.2516734181398863,0.0020705268281585912,-0.06737408242112042,0.02355608416080741,0.0002840448347162342
14.58186,-22.860186549424345,1.3506332031701873,0.002138893709601713,-0.0012889685633863392,3.7510016941980964e-07,1.1271822011820152e-06,-22.789612409688754,1.2278125323357783,0.0020393253754460573,-0.06642131159201839,0.02306075471985057,0.00027948419321596394
14.65317,-22.74861981354095,1.3206583929704827,0.0021056396607499837,-0.0012438726008587233,3.4614277587096116e-07,1.077994240174853e-06,-22.67948663128174,1.200978673427489,0.0020079664493735357,-0.06491800702998318,0.022483521530775076,0.0002747394165210949
14.72447,-22.63256593535254,1.2928369043422128,0.0020736915371259465,-0.0011986881581660335,3.132034878660315e-07,1.020670540234591e-06,-22.565135698462647,1.1761740226994002,0.0019779170609406467,-0.06380619765438422,0.021918823476066836,0.0002700106563245312
14.79578,-22.526261500452637,1.2743148287635742,0.0020481528006239084,-0.0011570297094888825,2.8997881947358e-07,9.770282562740932e-07,-22.460005723644148,1.1592484191589432,0.0019534947184994245,-0.06223279499629661,0.02145419910959121,0.00026575420109230615
14.86708,-22.414415634448012,1.2457692595155885,0.002018960951282801,-0.0011170208101563544,2.6643595276378435e-07,9.336960645513376e-07,-22.349556557162483,1.133690418252696,0.0019260003084588743,-0.061329348537399374,0.021060701558502797,0.0002625098061652292
14.93839,-22.308067873995867,1.2244781795733972,0.0019907400672705216,-0.001079986665544625,2.465799456428182e-07,8.933423209032239e-07,-22.244548576255617,1.114527780343403,0.0018992602607581523,-0.060356350048871424,0.02072515901491663,0.00025899296529396725
