Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:35.370757
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));
4.0*epsilon2*(frac^6)*((frac^6) - 1.0) + epsilon2;	                frac = sigma2/(r- bubble2 + sigma2*(2^(1/6)));	                r = min(bubble2,abs(periodicdistance(x, y, z, x2, y2, z2)));
4.0*epsilon3*(frac^6)*((frac^6) - 1.0) + epsilon3;	                frac = sigma3/(r- bubble3 + sigma3*(2^(1/6)));	                r = min(bubble3,abs(periodicdistance(x, y, z, x3, y3, z3)));
4.0*epsilon4*(frac^6)*((frac^6) - 1.0) + epsilon4;	                frac = sigma4/(r- bubble4 + sigma4*(2^(1/6)));	                r = min(bubble4,abs(periodicdistance(x, y, z, x4, y4, z4)));

System Time is: 2023-03-23 19:35:43.709568
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:44.489668
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
3113000,-39694.54337126005,1:3:10:28
3114000,-39432.87392474531,1:3:10:20
3115000,-39343.07988595695,1:3:10:11
3116000,-39958.00777288352,1:3:10:03
3117000,-39367.70540302657,1:3:09:55
3118000,-39554.8487084184,1:3:09:46
3119000,-39034.22341270879,1:3:09:38
3120000,-39637.7769351641,1:3:09:29
3121000,-39306.45225889494,1:3:09:21
3122000,-39807.17384312818,1:3:09:13
3123000,-40000.56452039436,1:3:09:04
3124000,-39648.035725392634,1:3:08:56
3125000,-39748.60353493746,1:3:08:48
3126000,-40149.61365515868,1:3:08:39
3127000,-39732.42311847729,1:3:08:31
3128000,-39867.43934328524,1:3:08:23
3129000,-39425.117547970294,1:3:08:14
3130000,-40129.9770776002,1:3:08:06
3131000,-40743.1843750313,1:3:07:57
3132000,-40901.189916450574,1:3:07:49
3133000,-40113.47965137228,1:3:07:41
3134000,-40456.98874961907,1:3:07:32
3135000,-40210.54866064912,1:3:07:24
3136000,-40498.046154646436,1:3:07:16
3137000,-40185.40297126093,1:3:07:07
3138000,-41077.823525467255,1:3:06:59
3139000,-39910.89332181247,1:3:06:50
3140000,-40425.26544068295,1:3:06:42
3141000,-40361.3902923187,1:3:06:34
3142000,-39574.453930744196,1:3:06:25
3143000,-40073.67576940752,1:3:06:17
3144000,-40459.52047884416,1:3:06:08
3145000,-40925.003170313685,1:3:06:00
3146000,-39687.631028909236,1:3:05:52
3147000,-39596.117922623635,1:3:05:43
3148000,-40409.16168560293,1:3:05:35
3149000,-39656.07245500211,1:3:05:27
3150000,-40052.18558767022,1:3:05:18
3151000,-40542.8623788894,1:3:05:10
3152000,-39998.8334136589,1:3:05:01
3153000,-39996.5399994006,1:3:04:53
3154000,-40178.6010254483,1:3:04:45
3155000,-40256.39211208068,1:3:04:36
3156000,-40467.972752141955,1:3:04:28
3157000,-40384.226671728364,1:3:04:19
3158000,-40377.81115351189,1:3:04:11
3159000,-40972.14597287109,1:3:04:03
3160000,-40472.42024370548,1:3:03:55
3161000,-39869.09183321317,1:3:03:46
3162000,-40472.64256594378,1:3:03:38
3163000,-39709.07280319965,1:3:03:29
3164000,-39638.40464934538,1:3:03:21
3165000,-40503.904824548124,1:3:03:13
3166000,-39732.71085840954,1:3:03:04
3167000,-39687.70790701625,1:3:02:56
3168000,-39139.11307533685,1:3:02:47
3169000,-39247.26616402372,1:3:02:39
3170000,-40200.2353185782,1:3:02:31
3171000,-39681.7730638809,1:3:02:23
3172000,-39693.07630303579,1:3:02:14
3173000,-39751.137208111955,1:3:02:06
3174000,-39370.90394706974,1:3:01:58
3175000,-40025.18993441982,1:3:01:49
3176000,-39981.45674771912,1:3:01:41
3177000,-40027.7716873873,1:3:01:33
3178000,-40074.368320065405,1:3:01:24
3179000,-40049.11000509407,1:3:01:16
3180000,-39901.22473990658,1:3:01:08
3181000,-39740.73546569647,1:3:00:59
3182000,-40458.72810202795,1:3:00:51
3183000,-40352.755042782584,1:3:00:43
3184000,-39942.66051704161,1:3:00:34
3185000,-40266.60681840937,1:3:00:26
3186000,-40368.51495577709,1:3:00:18
3187000,-39997.36719141864,1:3:00:09
3188000,-39872.569571048545,1:3:00:01
3189000,-40066.635030641366,1:2:59:53
3190000,-40254.02990706921,1:2:59:45
3191000,-39536.75793519518,1:2:59:37
3192000,-39918.040234698914,1:2:59:28
3193000,-40344.85697256596,1:2:59:20
3194000,-40593.30158279525,1:2:59:12
3195000,-39987.556774340366,1:2:59:04
3196000,-39973.05787317257,1:2:58:55
3197000,-40070.60237608846,1:2:58:47
3198000,-39650.11933272357,1:2:58:39
3199000,-39544.33567450951,1:2:58:30
3200000,-39902.88860338303,1:2:58:22
bubble radius: 1.1292 A

System Time is: 2023-03-24 03:35:15.207189
Starting equilibration...

3201000,-39662.514240294404,1:2:58:11
3202000,-39877.064658264644,1:2:58:00
3203000,-40176.47618733536,1:2:57:49
3204000,-40526.57227154757,1:2:57:38
3205000,-40530.1988805155,1:2:57:27
3206000,-39402.54259561392,1:2:57:16
3207000,-39491.615090280204,1:2:57:06
3208000,-39561.29110436903,1:2:56:55
3209000,-40124.91201809894,1:2:56:44
3210000,-39031.891725390255,1:2:56:33
3211000,-39793.9158344593,1:2:56:22
3212000,-39926.07104506147,1:2:56:11
3213000,-39699.427335150525,1:2:56:00
3214000,-39509.850109004314,1:2:55:50
3215000,-40070.13884802216,1:2:55:39
3216000,-40005.34457970796,1:2:55:28
3217000,-39401.93306807078,1:2:55:17
3218000,-39624.79240778863,1:2:55:06
3219000,-40140.53022374669,1:2:54:55
3220000,-39497.15221242567,1:2:54:45
3221000,-39280.80837431153,1:2:54:34
3222000,-39496.00666434984,1:2:54:23
3223000,-39613.25670544259,1:2:54:12
3224000,-40167.81182570882,1:2:54:01
3225000,-39802.19656093394,1:2:53:50
3226000,-40252.333557421174,1:2:53:39
3227000,-39956.129818520305,1:2:53:28
3228000,-39189.92962077678,1:2:53:17
3229000,-39564.90875628291,1:2:53:06
3230000,-39954.77023054758,1:2:52:56
3231000,-40014.62473603904,1:2:52:45
3232000,-39250.403031139664,1:2:52:34
3233000,-39334.54353637723,1:2:52:23
3234000,-40217.39241698829,1:2:52:12
3235000,-38810.17888305793,1:2:52:01
3236000,-39830.137148288886,1:2:51:50
3237000,-39746.83382433364,1:2:51:40
3238000,-39506.97077237034,1:2:51:29
3239000,-39773.9210826832,1:2:51:18
3240000,-39754.88941501649,1:2:51:07
3241000,-39390.774945997815,1:2:50:56
3242000,-39475.74042037688,1:2:50:45
3243000,-40262.43479199454,1:2:50:34
3244000,-40362.67090140462,1:2:50:23
3245000,-39809.86306578382,1:2:50:12
3246000,-39732.63179178984,1:2:50:01
3247000,-39887.20294305918,1:2:49:51
3248000,-39519.146128003544,1:2:49:40
3249000,-40273.33825192634,1:2:49:29
3250000,-40267.29251079129,1:2:49:18
3251000,-39308.09779884215,1:2:49:07
3252000,-39908.1268904678,1:2:48:56
3253000,-39722.42845383928,1:2:48:45
3254000,-39818.71591553523,1:2:48:34
3255000,-40217.25206416359,1:2:48:23
3256000,-40030.46458367027,1:2:48:12
3257000,-39741.75168755486,1:2:48:01
3258000,-40386.14316045306,1:2:47:50
3259000,-39598.667794454144,1:2:47:39
3260000,-40381.97062848171,1:2:47:28
3261000,-40412.98960318299,1:2:47:17
3262000,-39793.546011077735,1:2:47:07
3263000,-40003.748332639494,1:2:46:56
3264000,-39888.93378489854,1:2:46:45
3265000,-40308.89731095275,1:2:46:34
3266000,-39713.01775726567,1:2:46:23
3267000,-40007.73705174638,1:2:46:12
3268000,-40189.47550157696,1:2:46:01
3269000,-39800.59667074795,1:2:45:50
3270000,-39514.233134471106,1:2:45:39
3271000,-39499.73917957848,1:2:45:28
3272000,-40158.33898278884,1:2:45:17
3273000,-39587.86754307383,1:2:45:07
3274000,-39604.79636618367,1:2:44:56
3275000,-40175.525519980176,1:2:44:45
3276000,-39033.73385580819,1:2:44:34
3277000,-40349.89494667217,1:2:44:23
3278000,-39813.155072715716,1:2:44:13
3279000,-39447.27480376581,1:2:44:02
3280000,-39671.08461792566,1:2:43:51
3281000,-39902.56381149497,1:2:43:40
3282000,-39692.42026682156,1:2:43:29
3283000,-40895.16251496965,1:2:43:18
3284000,-40273.67565223169,1:2:43:08
3285000,-39880.66405984531,1:2:42:57
3286000,-39792.116053562764,1:2:42:46
3287000,-40254.8942681842,1:2:42:35
3288000,-40332.090983748145,1:2:42:25
3289000,-39456.142383750615,1:2:42:14
3290000,-39987.16182523962,1:2:42:03
3291000,-39979.22128041524,1:2:41:53
3292000,-39996.27490965153,1:2:41:42
3293000,-39465.3214257737,1:2:41:31
3294000,-39822.0763755026,1:2:41:20
3295000,-39426.179891252104,1:2:41:09
3296000,-39892.60561628427,1:2:40:59
3297000,-40528.523033432444,1:2:40:48
3298000,-40566.45995889988,1:2:40:37
3299000,-39979.742537391794,1:2:40:26
3300000,-39275.677471552786,1:2:40:15

System Time is: 2023-03-24 03:49:16.341536
Starting production...

3301000,-39687.88299484644,1:2:40:08
3302000,-39495.78676712434,1:2:39:59
3303000,-39619.965635346554,1:2:39:51
3304000,-39747.22135072977,1:2:39:43
3305000,-40153.20214578687,1:2:39:35
3306000,-40063.656270976586,1:2:39:27
3307000,-40008.90433744267,1:2:39:19
3308000,-40286.46886438516,1:2:39:11
3309000,-39930.8485474143,1:2:39:03
3310000,-39460.514451293806,1:2:38:54
3311000,-40010.812885391904,1:2:38:46
3312000,-39446.81344462439,1:2:38:38
3313000,-39457.521669473135,1:2:38:30
3314000,-39583.54623092391,1:2:38:21
3315000,-40212.4302928112,1:2:38:13
3316000,-40322.87156068875,1:2:38:05
3317000,-40317.91475061647,1:2:37:57
3318000,-39841.364250182116,1:2:37:49
3319000,-40046.145158532,1:2:37:40
3320000,-39664.27768370864,1:2:37:33
3321000,-39768.34251742171,1:2:37:25
3322000,-39914.809867005344,1:2:37:17
3323000,-40429.62121182798,1:2:37:09
3324000,-39865.542023934046,1:2:37:01
3325000,-39556.78886438956,1:2:36:53
3326000,-39815.884367113016,1:2:36:45
3327000,-40173.738769765856,1:2:36:37
3328000,-39481.68827518774,1:2:36:28
3329000,-39916.06913567272,1:2:36:20
3330000,-39216.89760243728,1:2:36:12
3331000,-39912.46941112609,1:2:36:04
3332000,-39875.17058051264,1:2:35:56
3333000,-40125.30829199322,1:2:35:48
3334000,-39906.04249364122,1:2:35:40
3335000,-40555.6426607852,1:2:35:31
3336000,-40643.158902830095,1:2:35:23
3337000,-39806.60748650228,1:2:35:15
3338000,-39675.00061278243,1:2:35:07
3339000,-40017.79291345114,1:2:34:58
3340000,-40471.21428727664,1:2:34:50
3341000,-40486.49728717899,1:2:34:42
3342000,-39351.3007755839,1:2:34:34
3343000,-40345.23864675101,1:2:34:26
3344000,-39508.892055958626,1:2:34:18
3345000,-39947.58114693077,1:2:34:09
3346000,-39868.28853763652,1:2:34:01
3347000,-40457.452067763734,1:2:33:53
3348000,-40195.25895444682,1:2:33:44
3349000,-40476.615921287725,1:2:33:36
3350000,-40019.50942224742,1:2:33:28
3351000,-39990.86310880807,1:2:33:19
3352000,-39698.06053851088,1:2:33:11
3353000,-39543.71268132786,1:2:33:02
3354000,-40440.74867962657,1:2:32:54
3355000,-40428.60093280069,1:2:32:46
3356000,-39947.171063517206,1:2:32:38
3357000,-40494.48989811611,1:2:32:29
3358000,-39553.885331874626,1:2:32:21
3359000,-40640.283099180684,1:2:32:13
3360000,-39334.960820277614,1:2:32:04
3361000,-39606.16185642326,1:2:31:56
3362000,-40227.9936913439,1:2:31:47
3363000,-40142.681939554575,1:2:31:39
3364000,-40374.192748531466,1:2:31:31
3365000,-39145.836231964335,1:2:31:22
3366000,-40048.63275696394,1:2:31:14
3367000,-39793.081603524275,1:2:31:05
3368000,-39471.57468669254,1:2:30:57
3369000,-39996.40398317322,1:2:30:49
3370000,-39700.46558582902,1:2:30:40
3371000,-39710.17206249402,1:2:30:32
3372000,-39777.8824100755,1:2:30:23
3373000,-39890.298847675935,1:2:30:15
3374000,-39469.866646291804,1:2:30:07
3375000,-39491.41470736949,1:2:29:59
3376000,-40224.48910655461,1:2:29:51
3377000,-39757.19730973164,1:2:29:43
3378000,-40459.03067066427,1:2:29:35
3379000,-39964.521625770925,1:2:29:27
3380000,-40243.22833381164,1:2:29:18
3381000,-40461.48575220347,1:2:29:10
3382000,-39915.54125863695,1:2:29:02
3383000,-40531.80271235209,1:2:28:54
3384000,-40318.11797553998,1:2:28:46
3385000,-39731.663915441284,1:2:28:38
3386000,-39958.65544887495,1:2:28:30
3387000,-40310.42793656966,1:2:28:22
3388000,-39692.07047877052,1:2:28:14
3389000,-40399.928988860935,1:2:28:06
3390000,-40177.57642530142,1:2:27:58
3391000,-40291.1719362528,1:2:27:50
3392000,-39548.91376514883,1:2:27:42
3393000,-39900.85420815886,1:2:27:34
3394000,-40073.3331126626,1:2:27:26
3395000,-39871.35054964427,1:2:27:18
3396000,-40191.32508712185,1:2:27:09
3397000,-39743.685592374626,1:2:27:01
3398000,-40022.00489419332,1:2:26:53
3399000,-39560.64338705625,1:2:26:45
3400000,-39791.40408851886,1:2:26:37
3401000,-39394.28651360834,1:2:26:29
3402000,-39946.80363889252,1:2:26:21
3403000,-39150.967520112245,1:2:26:13
3404000,-39970.2245461738,1:2:26:05
3405000,-40238.20924794681,1:2:25:57
3406000,-39733.714457402515,1:2:25:49
3407000,-39999.412209549664,1:2:25:41
3408000,-39985.83850429478,1:2:25:33
3409000,-40085.45247546894,1:2:25:25
3410000,-39591.062715038905,1:2:25:17
3411000,-40055.633981517894,1:2:25:09
3412000,-39619.10180845515,1:2:25:01
3413000,-39776.33019579695,1:2:24:53
3414000,-39943.61106604425,1:2:24:45
3415000,-40115.805266442534,1:2:24:37
3416000,-40137.219722460126,1:2:24:29
3417000,-40086.6343973873,1:2:24:21
3418000,-39404.19500164495,1:2:24:13
3419000,-40006.069843242854,1:2:24:05
3420000,-40032.1676977989,1:2:23:57
3421000,-40069.4723670204,1:2:23:48
3422000,-40214.612632639095,1:2:23:40
3423000,-40084.35980758719,1:2:23:32
3424000,-40048.12436745239,1:2:23:24
3425000,-40049.469423101196,1:2:23:16
3426000,-39632.68239146635,1:2:23:08
3427000,-39720.59602733414,1:2:22:59
3428000,-39052.18782958211,1:2:22:51
3429000,-39266.73373871483,1:2:22:43
3430000,-39706.82363127073,1:2:22:35
3431000,-39614.32773238736,1:2:22:26
3432000,-40033.25266244281,1:2:22:18
3433000,-39254.94906871039,1:2:22:10
3434000,-39971.38645787621,1:2:22:02
3435000,-40133.47152748972,1:2:21:53
3436000,-40270.82328022443,1:2:21:45
3437000,-40197.7205279937,1:2:21:37
3438000,-40295.56158314026,1:2:21:29
3439000,-40138.68238921064,1:2:21:21
3440000,-40063.36272203555,1:2:21:13
3441000,-39412.77012282399,1:2:21:04
3442000,-39977.121981699915,1:2:20:56
3443000,-40185.37971973252,1:2:20:48
3444000,-40203.51975383208,1:2:20:40
3445000,-40106.7003882198,1:2:20:32
3446000,-39546.52815695168,1:2:20:23
3447000,-40240.61162182859,1:2:20:15
3448000,-40352.55742792219,1:2:20:07
3449000,-39775.55513420561,1:2:19:58
3450000,-40512.76850354402,1:2:19:50
3451000,-39995.49790767548,1:2:19:42
3452000,-39838.66537845117,1:2:19:33
3453000,-40138.505478623396,1:2:19:25
3454000,-39655.90034427906,1:2:19:17
3455000,-40125.01850752357,1:2:19:08
3456000,-39834.80996230503,1:2:19:00
3457000,-39994.61503685784,1:2:18:52
3458000,-40065.996408192215,1:2:18:43
3459000,-39772.414474438985,1:2:18:35
3460000,-40747.301808482356,1:2:18:26
3461000,-40190.0397559025,1:2:18:18
3462000,-39386.55824483231,1:2:18:10
3463000,-39847.49788353924,1:2:18:01
3464000,-40133.55183893642,1:2:17:53
3465000,-39171.42890606879,1:2:17:45
3466000,-39480.30841243165,1:2:17:37
3467000,-39391.63843148509,1:2:17:29
3468000,-39613.63802385373,1:2:17:21
3469000,-40173.15246677016,1:2:17:12
3470000,-39892.9401426693,1:2:17:04
3471000,-39638.079550886985,1:2:16:56
3472000,-39810.57315001625,1:2:16:47
3473000,-39755.738149963545,1:2:16:39
3474000,-39546.3721716602,1:2:16:31
3475000,-39689.4978453588,1:2:16:23
3476000,-40097.404866709614,1:2:16:15
3477000,-39361.112941507345,1:2:16:07
3478000,-39582.54137494643,1:2:15:59
3479000,-39987.44897120171,1:2:15:51
3480000,-40008.2525375065,1:2:15:42
3481000,-39813.6735823061,1:2:15:34
3482000,-39660.997358028166,1:2:15:26
3483000,-39128.543676974194,1:2:15:18
3484000,-39580.0656405538,1:2:15:10
3485000,-39993.88509203294,1:2:15:01
3486000,-39883.38454894895,1:2:14:53
3487000,-39519.897813784395,1:2:14:45
3488000,-39493.75763438089,1:2:14:36
3489000,-39583.7587455437,1:2:14:28
3490000,-39591.80734401351,1:2:14:20
3491000,-39556.25384638253,1:2:14:11
3492000,-39603.52230168785,1:2:14:03
3493000,-40052.10013439935,1:2:13:55
3494000,-39860.0003260916,1:2:13:47
3495000,-38985.96141281695,1:2:13:38
3496000,-40191.48053313971,1:2:13:30
3497000,-39954.395156013896,1:2:13:22
3498000,-40284.136070939276,1:2:13:13
3499000,-40050.47967264308,1:2:13:05
3500000,-40130.79036237828,1:2:12:56
3501000,-38820.09818240514,1:2:12:48
3502000,-39574.40193556698,1:2:12:40
3503000,-40182.503420513414,1:2:12:31
3504000,-39884.067890462466,1:2:12:23
3505000,-40158.08516926444,1:2:12:14
3506000,-40433.30984145826,1:2:12:06
3507000,-40530.30752639736,1:2:11:58
3508000,-39446.69012137849,1:2:11:49
3509000,-40447.76043907184,1:2:11:40
3510000,-40077.72140380539,1:2:11:32
3511000,-39936.33137206624,1:2:11:23
3512000,-40678.635256269125,1:2:11:15
3513000,-40517.35196866536,1:2:11:06
3514000,-39583.72969753615,1:2:10:58
3515000,-39697.7027683098,1:2:10:49
3516000,-39843.41536450992,1:2:10:41
3517000,-39646.59710772858,1:2:10:32
3518000,-40139.775313687525,1:2:10:23
3519000,-40014.35704466329,1:2:10:15
3520000,-40208.50934405833,1:2:10:06
3521000,-40530.90042447989,1:2:09:58
3522000,-40257.771625473615,1:2:09:49
3523000,-39677.79710016176,1:2:09:41
3524000,-40689.47266707335,1:2:09:32
3525000,-40241.70840408225,1:2:09:24
3526000,-40505.13214308883,1:2:09:15
3527000,-40013.65579216734,1:2:09:07
3528000,-40027.59368357528,1:2:08:58
3529000,-40172.69236398772,1:2:08:50
3530000,-39105.79886343678,1:2:08:41
3531000,-40477.321877860006,1:2:08:33
3532000,-40420.56400090271,1:2:08:24
3533000,-39903.51998072307,1:2:08:16
3534000,-40135.70737522976,1:2:08:08
3535000,-39543.895394086045,1:2:07:59
3536000,-40962.77259923335,1:2:07:51
3537000,-39279.69659757727,1:2:07:42
3538000,-39681.68411555211,1:2:07:34
3539000,-39990.41440046579,1:2:07:25
3540000,-40242.564693308654,1:2:07:17
3541000,-39887.04811573081,1:2:07:09
3542000,-39939.31620254382,1:2:07:00
3543000,-39670.304302528486,1:2:06:52
3544000,-39834.3187033579,1:2:06:44
3545000,-39514.44367424905,1:2:06:35
3546000,-39778.73417185059,1:2:06:27
3547000,-39657.40329320418,1:2:06:19
3548000,-40074.23807496509,1:2:06:10
3549000,-40348.32307691357,1:2:06:02
3550000,-40335.79744677358,1:2:05:54
3551000,-38797.57366331989,1:2:05:45
3552000,-39771.506991922055,1:2:05:36
3553000,-40528.792950796145,1:2:05:28
3554000,-40494.752183734716,1:2:05:19
3555000,-39519.44531015896,1:2:05:11
3556000,-39726.14892944448,1:2:05:02
3557000,-39531.35031211906,1:2:04:54
3558000,-40068.480761291816,1:2:04:45
3559000,-39889.68918702798,1:2:04:36
3560000,-39867.05189330064,1:2:04:28
3561000,-40428.72123606359,1:2:04:19
3562000,-39936.73627867052,1:2:04:11
3563000,-40219.110277805186,1:2:04:02
3564000,-39933.65473549315,1:2:03:53
3565000,-40447.25224022815,1:2:03:45
3566000,-39715.50093425301,1:2:03:36
3567000,-40172.329030533605,1:2:03:27
3568000,-40551.35270992985,1:2:03:19
3569000,-39803.6400493828,1:2:03:10
3570000,-39552.010083818896,1:2:03:01
3571000,-40525.854987837454,1:2:02:53
3572000,-40096.0018634918,1:2:02:44
3573000,-40302.73205438582,1:2:02:35
3574000,-39471.27994950366,1:2:02:27
3575000,-40116.3093305597,1:2:02:18
3576000,-40206.21823161152,1:2:02:10
3577000,-40169.160493108866,1:2:02:01
3578000,-39881.83706267871,1:2:01:52
3579000,-39456.87044367988,1:2:01:44
3580000,-39638.50946236386,1:2:01:35
3581000,-39551.72046188065,1:2:01:27
3582000,-39854.18359869043,1:2:01:18
3583000,-40189.91063714713,1:2:01:10
3584000,-40900.60611158335,1:2:01:01
3585000,-39933.46613846936,1:2:00:53
3586000,-40521.42677700656,1:2:00:44
3587000,-39873.25470575472,1:2:00:36
3588000,-40131.26787282822,1:2:00:27
3589000,-39591.75580273601,1:2:00:18
3590000,-40163.46988357546,1:2:00:10
3591000,-40429.06643844725,1:2:00:01
3592000,-39990.56070121566,1:1:59:53
3593000,-39514.959764615414,1:1:59:44
3594000,-39896.57427722766,1:1:59:36
3595000,-40215.65136145652,1:1:59:27
3596000,-39723.981423559046,1:1:59:19
3597000,-39782.119760194415,1:1:59:10
3598000,-39951.8017906247,1:1:59:02
3599000,-40492.50196738689,1:1:58:53
3600000,-39866.13008432269,1:1:58:45
bubble radius: 1.2971 A

System Time is: 2023-03-24 04:35:18.151975
Starting equilibration...

3601000,-39488.0632995715,1:1:58:34
3602000,-39647.054955634274,1:1:58:23
3603000,-39855.15920554756,1:1:58:12
3604000,-40448.13723859188,1:1:58:01
3605000,-40549.37010062818,1:1:57:50
3606000,-40097.173219725555,1:1:57:39
3607000,-39386.48227607704,1:1:57:28
3608000,-39855.28293475366,1:1:57:18
3609000,-39470.237495877955,1:1:57:07
3610000,-39053.36931042391,1:1:56:56
3611000,-39528.26179721467,1:1:56:45
3612000,-39794.63781829267,1:1:56:34
3613000,-39754.77076023628,1:1:56:23
3614000,-39498.056679662244,1:1:56:12
3615000,-39403.29237629916,1:1:56:01
3616000,-40024.062382559554,1:1:55:50
3617000,-39654.75857576354,1:1:55:39
3618000,-39744.57787413787,1:1:55:29
3619000,-40153.697846149924,1:1:55:18
3620000,-39899.349715093136,1:1:55:07
3621000,-39483.672970998945,1:1:54:56
3622000,-39373.250191539344,1:1:54:45
3623000,-39607.41913266976,1:1:54:34
3624000,-39684.98659377782,1:1:54:23
3625000,-39127.875208557074,1:1:54:12
3626000,-39964.47299132809,1:1:54:02
3627000,-39737.46460230263,1:1:53:51
3628000,-40186.78653129942,1:1:53:40
3629000,-39456.69556131131,1:1:53:29
3630000,-40326.73756111467,1:1:53:18
3631000,-38848.58154300318,1:1:53:07
3632000,-40077.83992167766,1:1:52:56
3633000,-39720.0427876014,1:1:52:45
3634000,-39862.27437498004,1:1:52:34
3635000,-40249.91376222469,1:1:52:23
3636000,-39950.518005825405,1:1:52:13
3637000,-40239.49924952298,1:1:52:02
3638000,-40470.3464538356,1:1:51:51
3639000,-39750.87716336777,1:1:51:40
3640000,-39654.81796828334,1:1:51:29
3641000,-40570.10814960317,1:1:51:18
3642000,-40172.72675465395,1:1:51:07
3643000,-39834.009817646845,1:1:50:56
3644000,-39974.09362113394,1:1:50:45
3645000,-39586.22335418733,1:1:50:34
3646000,-39803.067488674336,1:1:50:23
3647000,-39780.87469474894,1:1:50:12
3648000,-40801.15098146751,1:1:50:01
3649000,-39883.045006339176,1:1:49:50
3650000,-40462.250964348714,1:1:49:39
3651000,-39882.766661764574,1:1:49:28
3652000,-39887.32922338568,1:1:49:17
3653000,-40305.07336843305,1:1:49:06
3654000,-39885.62091935212,1:1:48:55
3655000,-40168.828391216535,1:1:48:44
3656000,-39946.62742114179,1:1:48:34
3657000,-39882.52005572611,1:1:48:23
3658000,-39667.97589298655,1:1:48:12
3659000,-40575.3281589914,1:1:48:01
3660000,-39843.74446887667,1:1:47:50
3661000,-39719.11248861868,1:1:47:39
3662000,-40281.31624419859,1:1:47:28
3663000,-39943.3032736355,1:1:47:17
3664000,-40266.39684494615,1:1:47:06
3665000,-39345.434998385244,1:1:46:55
3666000,-39853.77680177319,1:1:46:44
3667000,-40241.52179923735,1:1:46:34
3668000,-39879.902357792686,1:1:46:23
3669000,-40407.70086964814,1:1:46:12
3670000,-39661.182744794205,1:1:46:01
3671000,-40082.81593443222,1:1:45:50
3672000,-39738.98103664777,1:1:45:39
3673000,-40103.62972464479,1:1:45:28
3674000,-39131.44892643944,1:1:45:18
3675000,-39952.5190380243,1:1:45:07
3676000,-40039.85972811402,1:1:44:56
3677000,-40038.24073582252,1:1:44:46
3678000,-40629.748650616224,1:1:44:35
3679000,-39837.87739243576,1:1:44:25
3680000,-40055.49655139159,1:1:44:14
3681000,-40093.97722568636,1:1:44:04
3682000,-40232.29957447579,1:1:43:53
3683000,-39940.97693576127,1:1:43:43
3684000,-40471.511668491075,1:1:43:32
3685000,-39701.004383741776,1:1:43:21
3686000,-39743.80457110771,1:1:43:11
3687000,-40296.75174280319,1:1:43:00
3688000,-39661.54834665553,1:1:42:49
3689000,-40269.33755787385,1:1:42:38
3690000,-40495.85826903311,1:1:42:28
3691000,-40569.663484108496,1:1:42:17
3692000,-40461.76685179127,1:1:42:06
3693000,-39702.28936217399,1:1:41:56
3694000,-40140.45548629667,1:1:41:45
3695000,-40512.42090385292,1:1:41:34
3696000,-39805.39914670004,1:1:41:24
3697000,-39439.89908373257,1:1:41:13
3698000,-39345.83263717065,1:1:41:02
3699000,-39934.28091513043,1:1:40:52
3700000,-39839.55471112249,1:1:40:41

System Time is: 2023-03-24 04:49:11.178447
Starting production...

3701000,-39966.92390793854,1:1:40:32
3702000,-40366.98125769966,1:1:40:24
3703000,-40031.93040730027,1:1:40:16
3704000,-40433.73277121831,1:1:40:08
3705000,-40070.83796438004,1:1:39:59
3706000,-39967.3176378403,1:1:39:51
3707000,-39859.249237403244,1:1:39:43
3708000,-39363.73445419992,1:1:39:35
3709000,-39450.664868051164,1:1:39:26
3710000,-39155.46394869072,1:1:39:18
3711000,-39525.8739343121,1:1:39:10
3712000,-39915.862829079764,1:1:39:01
3713000,-39900.59920818843,1:1:38:53
3714000,-39369.89833875331,1:1:38:44
3715000,-40000.76302791169,1:1:38:36
3716000,-39703.69481782768,1:1:38:27
3717000,-40248.479844310066,1:1:38:19
3718000,-39996.61257384959,1:1:38:11
3719000,-40242.53377399543,1:1:38:02
3720000,-40650.443724430734,1:1:37:54
3721000,-39754.46405995553,1:1:37:45
3722000,-40603.75045244345,1:1:37:37
3723000,-40528.43164859504,1:1:37:28
3724000,-39687.493030971484,1:1:37:20
3725000,-40218.58636097025,1:1:37:12
3726000,-39926.826704002786,1:1:37:03
3727000,-40936.953298724155,1:1:36:55
3728000,-40468.69267243153,1:1:36:46
3729000,-40193.40678675457,1:1:36:38
3730000,-40110.183185341855,1:1:36:29
3731000,-39387.45919745838,1:1:36:21
3732000,-39897.27718022042,1:1:36:12
3733000,-40898.59168732818,1:1:36:04
3734000,-39940.36987448686,1:1:35:56
3735000,-39966.54003288622,1:1:35:47
