r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
3.22582,1.40666,0.02862,-78.18208856877322,0.16223852013046386,79.58874856877323,0.1647435638018157,-78.33307992565055,0.1583196169166011,0.1509913568773234,0.0354434241221641
3.29672,0.98371,0.02264,-78.00634050522649,0.11462770254898837,78.99005050522649,0.11684211480309381,-77.68439102787457,0.1125656349448836,-0.3219494773519163,0.0216445841058348
3.36762,0.68891,0.0192,-77.92519459665144,0.09147367207002355,78.61410459665144,0.09346696037624314,-77.29910580923388,0.0900131567048204,-0.6260887874175545,0.0162807954967703
3.43852,0.45095,0.01679,-77.40830446036139,0.07367420180781448,77.8592544603614,0.0755631663710473,-76.50204712681101,0.0727672451160886,-0.9062573335503824,0.0115245846013491
3.50941,0.2695,0.01455,-77.2578510351967,0.06715991530632653,77.52735103519669,0.06871795052206485,-76.21770281803543,0.0664917161873343,-1.0401482171612606,0.0094501800202928
3.58031,0.13793,0.01344,-77.1952102194302,0.06577638112601229,77.33314021943019,0.06713542964809584,-76.0500962572996,0.0652905501509682,-1.1451139621305964,0.007979747804181
3.65121,0.02164,0.012,-77.19478040408276,0.06669254280200272,77.21642040408277,0.06776352459396548,-76.01804512723713,0.0663120378939818,-1.1767352768456376,0.0071139929536152
3.72211,-0.06429,0.01097,-77.70815209424086,0.07173755343370995,77.64386209424086,0.07257146458942654,-76.53430771960444,0.0714121173388501,-1.1738443746364164,0.0068253988774793
3.793,-0.14979,0.00999,-78.99958183405268,0.08134720201953366,78.84979183405268,0.08195832707179193,-77.91812055186462,0.0810482703452823,-1.0814612821880607,0.0069674349975335
3.8639,-0.25574,0.00888,-81.62873427499707,0.08981524427059061,81.37299427499707,0.09025315785824814,-80.74457734146056,0.0895180334810661,-0.8841569335365139,0.0073006701794142
3.9348,-0.38566,0.00806,-85.33204581757677,0.09182803840993527,84.94638581757677,0.09218108395010631,-84.71387669944033,0.0915476846886262,-0.6181691181364393,0.0071700813362486
4.00569,-0.50667,0.00771,-88.43578800323594,0.08521637231304888,87.92911800323594,0.08556444477816802,-87.96085192252784,0.0850027861332342,-0.4749360807080994,0.0060296318116292
4.07659,-0.56717,0.00752,-89.22616395221007,0.07765924484611116,88.65899395221007,0.07802248848933391,-88.71536628777665,0.0775035219783538,-0.5107976644334281,0.0049155255079259
4.14749,-0.56617,0.00712,-87.90783140431171,0.07247425376790671,87.34166140431171,0.07282315469145058,-87.30317472399535,0.0723417433284713,-0.6046566803163514,0.0043805971525031
4.21839,-0.53471,0.00674,-85.48970581181189,0.06809685166341559,84.95499581181188,0.06842959013810639,-84.82336127982646,0.0679658653720477,-0.6663445319854295,0.0042216526027034
4.28928,-0.5055,0.00657,-83.71770694903624,0.06411135055947836,83.21220694903624,0.06444711142138433,-83.06371993013536,0.0639708457279448,-0.6539870189008795,0.0042421889882246
4.36018,-0.50595,0.00651,-82.32470577495377,0.05990378526039985,81.81875577495377,0.06025648171378825,-81.69457152135448,0.0597696661905271,-0.6301342535992922,0.0040063065280954
4.43108,-0.49713,0.00641,-81.18484542670275,0.057007230276194275,80.68771542670275,0.05736647456278834,-80.56293254361871,0.0568860356998703,-0.6219128830840365,0.0037152720110542
4.50197,-0.49816,0.00638,-80.08666737053315,0.0539853785081098,79.58850737053315,0.0543610659632782,-79.46290821708388,0.0538776630178307,-0.6237591534492642,0.0034085950772952
4.57287,-0.50284,0.00625,-78.90359563739273,0.05114695179300279,78.40075563739272,0.05152740220228215,-78.2701020839076,0.0510532931252409,-0.633493553485124,0.0030938550037101
4.64377,-0.4864,0.00623,-77.66038577867351,0.04969836171733148,77.17398577867351,0.05008732431850117,-77.02518051484061,0.0496119297528042,-0.6352052638329059,0.0029297753479646
4.71467,-0.47158,0.00624,-76.40423759613631,0.04857957060627243,75.93265759613631,0.04897869210472865,-75.76785282485875,0.0485010855162903,-0.6363847712775651,0.0027603231751561
4.78556,-0.45218,0.0062,-74.86514946260145,0.04813483319731929,74.41296946260145,0.04853248568674132,-74.2205794216568,0.0480660341892628,-0.6445700409446516,0.0025726492668785
4.85646,-0.43322,0.00625,-73.2408238986219,0.047786961584161756,72.80760389862189,0.0481939435764096,-72.58251712175634,0.0477298041152439,-0.6583067768655622,0.002336556561823
4.92736,-0.39699,0.0063,-71.39789261691617,0.047910111662213005,71.00090261691616,0.04832254959628805,-70.71828446921664,0.0478645395470022,-0.6796081476995288,0.0020891753012089
4.99826,-0.35706,0.0063,-69.58249590326832,0.04792307304706252,69.22543590326832,0.04833540038392245,-68.88639621809881,0.0478864829031727,-0.6960996851695166,0.0018723475741001
5.06915,-0.32037,0.00638,-67.77779636474659,0.04704762515301788,67.4574263647466,0.047478241674885985,-67.06540990840627,0.0470190806655519,-0.7123864563403216,0.0016386231736442
5.14005,-0.27857,0.00635,-66.17306445657715,0.046342481596105635,65.89449445657715,0.04677550748506519,-65.4524305085826,0.0463203588111471,-0.7206339479945617,0.0014317681697736
5.21095,-0.24301,0.00643,-64.61378256107464,0.04480228494401542,64.37077256107465,0.04526134814833459,-63.89226370420773,0.044784083765267,-0.7215188568669199,0.0012769406839393
5.28184,-0.21072,0.0066,-63.24544198984772,0.0428443461091322,63.03472198984772,0.04334971734070606,-62.536525446136494,0.0428285676674755,-0.7089165437112239,0.0011626629225978
5.35274,-0.17983,0.00655,-62.061434705923205,0.04098550721580873,61.8816047059232,0.04150559361986176,-61.37234498067264,0.0409714215106988,-0.6890897252505613,0.0010744399144472
5.42364,-0.15949,0.00658,-61.196060152586256,0.039260648248289856,61.03657015258626,0.03980822654773691,-60.52955208931195,0.0392484568796843,-0.6665080632743053,0.0009783319679475
5.49454,-0.13718,0.00662,-60.24532845979508,0.037508511488298986,60.10814845979508,0.03808822434910634,-59.60515604372256,0.0374965286895707,-0.6401724160725246,0.0009480349677403
5.56543,-0.1225,0.00648,-59.55562683018868,0.03590375268417675,59.43312683018868,0.03648383007315061,-58.94630525943396,0.0358927496369757,-0.6093215707547169,0.0008888083617459
5.63633,-0.11423,0.00643,-58.8906317397388,0.03439280949874521,58.7764017397388,0.03498871596982345,-58.31300998367537,0.0343823768129746,-0.5776217560634328,0.0008470595655592
5.70723,-0.1053,0.00632,-58.39493884681107,0.03289989426584933,58.28963884681107,0.03350142448768508,-57.84896744561955,0.0328902592876456,-0.5459714011915209,0.0007961700167099
5.77813,-0.11163,0.00632,-57.78297464732233,0.03106017313512177,57.67134464732233,0.031696636338636,-57.26841920839741,0.0310511432990006,-0.5145554389249182,0.0007489025361623
5.84902,-0.11215,0.00619,-57.30952811318294,0.02977987351916027,57.19737811318294,0.03041639306060439,-56.82648046464119,0.0297717469718693,-0.4830476485417481,0.0006956644738481
5.91992,-0.11897,0.006,-56.898484711211765,0.02840644670586837,56.77951471121177,0.029033191599501077,-56.44535016777819,0.028398959022785,-0.4531345434335807,0.0006521816277068
5.99082,-0.13015,0.00596,-56.43999757464936,0.027198516281411338,56.30984757464936,0.02784386625291462,-56.013970142265805,0.0271918408484958,-0.426027432383555,0.0006025605200085
6.06171,-0.13835,0.0057,-55.999900412295304,0.02593513304575291,55.8615504122953,0.026554116933178266,-55.60097555650188,0.0259289776428636,-0.3989248557934265,0.0005650172535279
6.13261,-0.1449,0.00562,-55.567392362799744,0.024810694882837225,55.422492362799744,0.025439240958983922,-55.19406627324081,0.0248051076830131,-0.3733260895589391,0.0005265105918875
6.20351,-0.16437,0.00546,-55.17129386386952,0.023530104683358765,55.006923863869524,0.024155277402874552,-54.82201087133406,0.0235249153623228,-0.3492829925354653,0.0004941493755645
6.27441,-0.17335,0.00539,-54.71938140315029,0.022533298490254493,54.54603140315029,0.023168980142658533,-54.39459641209026,0.0225285292158461,-0.3247849910600255,0.0004635862613087
6.3453,-0.17967,0.00532,-54.28684658396348,0.02142237092989115,54.10717658396348,0.022073069026708664,-53.98559973969916,0.0214179946721091,-0.3012468442643207,0.0004329901654213
6.4162,-0.19232,0.00521,-53.778482624605694,0.020360835740160524,53.58616262460569,0.021016844007552566,-53.49824731230285,0.0203569336663288,-0.2802353123028391,0.0003986022359285
6.4871,-0.19225,0.00516,-53.189496657613724,0.01956220853822947,52.99724665761372,0.020231302550581805,-52.92915006635393,0.0195587067833802,-0.2603465912597988,0.0003701241074765
6.558,-0.19659,0.00511,-52.620119988907554,0.018685854970538998,52.42352998890755,0.019371971401486658,-52.378974275992334,0.0186827964866387,-0.2411457129152175,0.0003380701389618
6.62889,-0.18661,0.00504,-52.01216497389229,0.018103858924133166,51.82555497389229,0.018792320451315108,-51.78856258242578,0.0181012097572269,-0.2236023914665075,0.000309698675796
6.69979,-0.19026,0.00497,-51.36574175848103,0.017318989847466864,51.17548175848103,0.018017999593091912,-51.15790261289901,0.017316718233736,-0.2078391455820232,0.0002804976827986
6.77069,-0.18037,0.00502,-50.741203945542836,0.016766470852963143,50.56083394554283,0.017501855469157054,-50.54836214591282,0.0167645346806764,-0.192841799630015,0.0002547975738912
6.84158,-0.17408,0.00491,-50.087063179054304,0.016127520452979282,49.91298317905431,0.016858381178549292,-49.9079799585092,0.0161258755559431,-0.1790832205451033,0.0002303334875824
6.91248,-0.16758,0.0048,-49.458111474271796,0.015629727705319812,49.290531474271795,0.01635018006452656,-49.29123849880993,0.0156283100143873,-0.166872975461861,0.0002105094692487
6.98338,-0.16332,0.00488,-48.82131365549449,0.01499847348988318,48.657993655494494,0.015772400166960274,-48.66563483087937,0.0149972370024209,-0.1556788246151264,0.0001925858768079
7.05428,-0.15672,0.0049,-48.206751657152346,0.01449309728332677,48.050031657152346,0.015299015290664096,-48.0618036690129,0.0144920682395267,-0.1449479881394446,0.0001727049648253
7.12517,-0.15061,0.0048,-47.612920725431266,0.014068325328873964,47.462310725431266,0.014864648585117534,-47.47717022108774,0.0140674456570122,-0.13575050434353,0.000157322109207
7.19607,-0.14111,0.00491,-47.03036505243298,0.013599126809326076,46.88925505243298,0.014458366089435253,-46.903407563473294,0.0135983689612784,-0.1269574889596806,0.0001435672980571
7.26697,-0.13645,0.00481,-46.4685986461106,0.013179174401906114,46.332148646110596,0.014029495283717707,-46.34944079638962,0.0131785129556082,-0.1191578497209798,0.0001320386107327
7.33786,-0.13504,0.00477,-45.89984516771838,0.01270277307445032,45.764805167718386,0.013568837230248583,-45.78768944271008,0.0127021930176767,-0.1121557250083028,0.0001213932562598
7.40876,-0.12863,0.00475,-45.373676019232036,0.01235288440379549,45.245046019232035,0.01323466104943885,-45.2679382045709,0.0123523762213465,-0.1057378146611341,0.0001120481139843
7.47966,-0.12979,0.00466,-44.86805824540131,0.011944499306991126,44.73826824540131,0.0128213362679056,-44.76858844328062,0.0119440607911717,-0.0994698021206883,0.0001023499462938
7.55056,-0.13014,0.0046,-44.38641547676271,0.011536434067224375,44.25627547676271,0.012419714609741044,-44.29250807043286,0.0115360469637575,-0.0939074063298504,9.450628231230323e-05
7.62145,-0.12936,0.00457,-43.88012385369007,0.011219296168184576,43.750763853690074,0.012114351262425946,-43.79126737741198,0.0112189532516228,-0.0888564762780982,8.771799897022716e-05
7.69235,-0.12928,0.00456,-43.43589135051999,0.010908355217926203,43.30661135051999,0.011823105072714942,-43.351919214149696,0.01090805547601,-0.0839721363702944,8.086589358972905e-05
7.76325,-0.13064,0.0045,-42.97324314290498,0.0105570427217642,42.84260314290498,0.0114761121913806,-42.89350474197715,0.0105567716244133,-0.0797384009278301,7.565645469241661e-05
7.83415,-0.13478,0.00444,-42.548536378900245,0.010217450038996783,42.413756378900246,0.011140461628648759,-42.47304034326758,0.0102172113048738,-0.0754960356326663,6.984590864445638e-05
7.90504,-0.13254,0.0044,-42.13247381488803,0.009998110346947786,41.99993381488803,0.010923470625664006,-42.06096795599797,0.0099978974728384,-0.0715058588900639,6.524287206959383e-05
7.97594,-0.1369,0.0044,-41.73193333482773,0.009741367237230921,41.59503333482773,0.01068897729675744,-41.664058124677766,0.0097411764962488,-0.067875210149963,6.095998298838704e-05
8.04684,-0.13822,0.00436,-41.369036122404125,0.00953577566650772,41.23081612240413,0.010485257152877119,-41.30467142621689,0.0095356053584527,-0.0643646961872321,5.699131345133326e-05
8.11773,-0.14264,0.00435,-40.98342805263553,0.009255254146841868,40.84078805263553,0.01022654532687523,-40.922237173840834,0.0092551004128433,-0.0611908787946978,5.334482937804083e-05
8.18863,-0.1401,0.00434,-40.61751350608144,0.009055252998756261,40.47741350608144,0.010041573924016308,-40.559487809624535,0.0090551140438059,-0.0580256964569011,5.0164979352331073e-05
8.25953,-0.14036,0.00428,-40.27715679980881,0.008840420449937908,40.136796799808806,0.009821987259800349,-40.22211217814169,0.0088402967420896,-0.0550446216671169,4.676797494376091e-05
8.33043,-0.14057,0.00422,-39.93116323410772,0.008633732365167844,39.790593234107725,0.009609876927065546,-39.87903049885115,0.0086336214075255,-0.0521327352565739,4.377150744636303e-05
8.40132,-0.1377,0.00421,-39.610230878035495,0.008454908625292927,39.47253087803549,0.009445082311025815,-39.56077265811802,0.0084548085822756,-0.0494582199174729,4.113027025919451e-05
8.47222,-0.13579,0.0042,-39.26524214255857,0.008282591597497078,39.12945214255857,0.009286620675516428,-39.218297601465,0.0082825010362635,-0.0469445410935727,3.873183733387537e-05
8.54312,-0.13596,0.00419,-38.95494412881382,0.008108262207709944,38.818984128813824,0.009126884245402554,-38.91048348043916,0.0081081821426877,-0.0444606483746599,3.6032901321438366e-05
8.61402,-0.13198,0.00412,-38.649951647254916,0.007936708912861063,38.51797164725492,0.008942356980544236,-38.60774580143797,0.0079366369429656,-0.0422058458169415,3.3799453278105466e-05
8.68491,-0.12731,0.00413,-38.34935915916492,0.007771663208994214,38.22204915916492,0.008800889104745852,-38.309337858714336,0.0077715986496807,-0.0400213004505846,3.1677473310788995e-05
8.75581,-0.11852,0.00413,-38.04466569095864,0.007648421112866923,37.92614569095864,0.00869225203958954,-38.00671159528744,0.0076483631098628,-0.037954095671195,2.978690044866988e-05
8.82671,-0.11434,0.00414,-37.746982007035555,0.007497101049702875,37.63264200703556,0.008564235175977826,-37.71096407682069,0.007497049367159,-0.0360179302148697,2.7837669385022524e-05
8.8976,-0.11289,0.00412,-37.45416644875066,0.0072829218076781235,37.34127644875066,0.00836751755640546,-37.41999823853831,0.0072828754958254,-0.0341682102123508,2.597246733611461e-05
8.9685,-0.10428,0.00405,-37.157431775604636,0.007184424922521663,37.05315177560463,0.008247330566149898,-37.12496047040971,0.0071843827279975,-0.0324713051949268,2.462285526899749e-05
9.0394,-0.09561,0.0041,-36.86479768425386,0.007022934998997681,36.76918768425386,0.008132134775084988,-36.833963044434256,0.0070228969770642,-0.0308346398196057,2.310951512013483e-05
9.1103,-0.09033,0.00408,-36.58777661350287,0.00688797845042274,36.497446613502866,0.008005663441182627,-36.55849705461373,0.0068879445982949,-0.0292795588891367,2.1595006556255117e-05
9.18119,-0.08335,0.00411,-36.31618937986722,0.006772395207275914,36.232839379867215,0.007921959154371713,-36.28840215662127,0.0067723650301961,-0.0277872232459511,2.0217351724617804e-05
9.25209,-0.07626,0.00413,-36.049600681960804,0.006609415645787855,35.973340681960806,0.007793668916420898,-36.02320209386882,0.0066093884098311,-0.0263985880919862,1.8974371546925908e-05
9.32299,-0.07075,0.00412,-35.77588868554549,0.006468690164188906,35.70513868554549,0.007669312383797801,-35.7507752098412,0.0064686657450286,-0.0251134757042867,1.777412073490304e-05
9.39388,-0.06393,0.00412,-35.50442655631621,0.006331863123906856,35.44049655631621,0.007554263075899031,-35.48052887970825,0.0063318411455363,-0.0238976766079573,1.6683152730879548e-05
9.46478,-0.06096,0.00407,-35.24718983602997,0.006184232417428618,35.186229836029966,0.007403352658949525,-35.22444084681652,0.006184212635836,-0.0227489892134506,1.564185223572802e-05
9.53568,-0.05422,0.00404,-34.975587066291574,0.006078503465123761,34.92136706629157,0.007298616606968856,-34.95392367452933,0.0060784859023174,-0.0216633917622448,1.4612010477606187e-05
9.60658,-0.05051,0.00404,-34.72769442283793,0.005918939857837783,34.677184422837925,0.007166271627610885,-34.70710900142156,0.0059189242542434,-0.0205854214163738,1.3590924544494792e-05
9.67747,-0.04891,0.00397,-34.46732848852103,0.0057823389252185465,34.41841848852103,0.007014010510834551,-34.44770636709744,0.0057823249372632,-0.0196221214235868,1.2718726418320875e-05
9.74837,-0.04301,0.00392,-34.204030361115265,0.005675776509560948,34.16102036111526,0.006897886559409618,-34.18528992886724,0.0056757638993372,-0.0187404322480238,1.196434137105845e-05
9.81927,-0.03956,0.00395,-33.945860612796366,0.005544468889013366,33.906300612796365,0.006807615974864998,-33.927961271792185,0.0055444574355347,-0.0178993410041841,1.1269728527291962e-05
9.89017,-0.03719,0.00388,-33.70762635610766,0.005423189746999251,33.67043635610766,0.006668237175742762,-33.69055570479641,0.0054231794978274,-0.0170706513112491,1.054354315888524e-05
9.96106,-0.03578,0.00383,-33.45448659341221,0.005321698880072712,33.41870659341221,0.006556628628355213,-33.438160947249976,0.0053216896160543,-0.0163256461622395,9.929780813309933e-06
10.03196,-0.03482,0.00386,-33.2146445000968,0.005203833317951698,33.1798245000968,0.006479157445302914,-33.1990528633842,0.0052038251097723,-0.0155916367126009,9.24272294743707e-06
10.10286,-0.03614,0.00381,-32.98610927582323,0.005084444881963938,32.94996927582323,0.006353556465297942,-32.97122020555887,0.0050844375677978,-0.0148890702643609,8.624204060736828e-06
10.17375,-0.03472,0.00375,-32.745095480110365,0.004993340346455741,32.710375480110365,0.006244673555562591,-32.730836620848315,0.0049933337210094,-0.0142588592620488,8.134259225937975e-06
10.24465,-0.03668,0.00374,-32.50452082159814,0.004869236567101329,32.467840821598145,0.006139793542652451,-32.49086375875112,0.0048692306052192,-0.0136570628470266,7.6196845996353745e-06
10.31555,-0.03554,0.0037,-32.294335068188154,0.004757833722580673,32.25879506818816,0.006027186883756456,-32.28127926523797,0.0047578283235247,-0.0130558029501809,7.167676890801194e-06
10.38645,-0.0367,0.00364,-32.06546800742139,0.004663222592986429,32.028768007421384,0.0059156778945222395,-32.05296642763761,0.0046632177404528,-0.0125015797837778,6.727322302287528e-06
10.45734,-0.03886,0.00363,-31.84831128338502,0.004568639033269703,31.80945128338502,0.005835183169045812,-31.836332688268023,0.0045686346408915,-0.0119785951169966,6.33516864232808e-06
10.52824,-0.03874,0.00357,-31.621674674451974,0.00447404574287655,31.582934674451973,0.005723808636681678,-31.61019162572797,0.0044740417842454,-0.0114830487240036,5.951653384718398e-06
10.59914,-0.04161,0.00352,-31.411298265090068,0.004368901430143726,31.36968826509007,0.0056104990603610206,-31.40029308943696,0.0043688978568579,-0.0110051756531074,5.587723538647164e-06
10.67004,-0.04325,0.00354,-31.19350744253948,0.004289279132234799,31.15025744253948,0.00556143106351458,-31.18294722876363,0.0042892758816071,-0.0105602137758508,5.28069015736236e-06
10.74093,-0.04678,0.00352,-30.98421199513487,0.004180322989628956,30.937431995134872,0.005464933695628921,-30.97408585082189,0.0041803200295298,-0.0101261443129803,4.974769577183496e-06
10.81183,-0.04387,0.00341,-30.768904184778343,0.004118101171000605,30.725034184778345,0.005346667864623401,-30.75917702690164,0.0041180984868438,-0.0097271578767049,4.701834892705744e-06
10.88273,-0.04727,0.00344,-30.563424391286073,0.0040292832770300645,30.516154391286072,0.00529799242416919,-30.554085912020174,0.0040292808166037,-0.0093384792659008,4.452808501983659e-06
10.95362,-0.04426,0.00344,-30.35429354867853,0.003954299042278267,30.31003354867853,0.005241190791772689,-30.34532552452169,0.0039542968010676,-0.0089680241568387,4.210086622743473e-06
11.02452,-0.04453,0.00342,-30.153545471813263,0.0038761116615499257,30.10901547181326,0.005169201254817162,-30.14492975019029,0.0038761096001782,-0.0086157216229745,3.997525449762564e-06
11.09542,-0.04157,0.00338,-29.95913808726773,0.0038215934211665047,29.91756808726773,0.005101860080078942,-29.950858211372157,0.0038215915431159,-0.0082798758955726,3.788705338769464e-06
11.16632,-0.04003,0.00339,-29.756875334918394,0.003753130579264972,29.716845334918393,0.005057478536288001,-29.748912963648973,0.0037531288530127,-0.0079623712694232,3.599680180022166e-06
11.23721,-0.04057,0.00332,-29.574501838648157,0.003676228782547659,29.533931838648158,0.004953489483347254,-29.566851885494813,0.0036762271942005,-0.0076499531533447,3.417345835810577e-06
11.30811,-0.03707,0.00333,-29.38608272832873,0.0036161852679892424,29.34901272832873,0.004915861663271499,-29.37872632694008,0.0036161838176799,-0.0073564013886505,3.2386991914280766e-06
11.37901,-0.04107,0.00331,-29.199929195289176,0.0035400257294598107,29.158859195289175,0.004846429837028229,-29.19285792312224,0.0035400244029939,-0.0070712721669375,3.064546482817631e-06
11.4499,-0.0359,0.00331,-29.018895320079473,0.003490728453597311,28.98299532007947,0.0048105389653087605,-29.01208761804624,0.0034907272252512,-0.0068077020332335,2.928420040270923e-06
11.5208,-0.0355,0.00327,-28.83298987069789,0.0034247903642096555,28.79748987069789,0.004735196832105642,-28.826440178013534,0.003424789235447,-0.0065496926843575,2.7805664270375176e-06
11.5917,-0.03732,0.00325,-28.66024149756392,0.0033623521947210022,28.62292149756392,0.0046763139630851495,-28.65393588640816,0.0033623511533226,-0.0063056111557587,2.6463362074485795e-06
11.6626,-0.03222,0.00322,-28.48891085154436,0.0033029783920737275,28.456690851544362,0.004612815437290543,-28.48284570223787,0.0033029774390536,-0.0060651493064896,2.509105193123308e-06
11.73349,-0.03082,0.0032,-28.317837391034967,0.0032558240170740367,28.28701739103497,0.004565127602833914,-28.31199606641677,0.0032558231390595,-0.0058413246181964,2.3910919805991818e-06
11.80439,-0.02873,0.0032,-28.141698269539088,0.00319812671289311,28.11296826953909,0.0045241589794922646,-28.1360682773406,0.0031981259007496,-0.00562999219849,2.279182978352621e-06
11.87529,-0.02596,0.00319,-27.974879968045467,0.0031450143213774587,27.948919968045466,0.004479644526262025,-27.969456673557623,0.0031450135699429,-0.0054232944878432,2.174061712593125e-06
11.94619,-0.02519,0.00317,-27.80710755018675,0.0030924785850848513,27.78191755018675,0.004428580336768026,-27.80188215843747,0.0030924778916251,-0.0052253917492804,2.070994539570815e-06
12.01708,-0.0229,0.00314,-27.641263847401724,0.0030399086433750234,27.618363847401724,0.004370428418366577,-27.63622879984197,0.0030399080079691,-0.0050350475597564,1.9654901456708342e-06
12.08798,-0.02209,0.00313,-27.483152748502675,0.0029854590142113667,27.461062748502677,0.004325490206385388,-27.47830046504464,0.0029854584269002,-0.0048522834580363,1.872641580293492e-06
12.15888,-0.02123,0.00314,-27.31731127797064,0.0029312809776226817,27.29608127797064,0.004295580073723756,-27.312629652390115,0.0029312804333669,-0.0046816255805225,1.7862622826434028e-06
12.22977,-0.02192,0.00311,-27.164505410991026,0.002877540192329629,27.142585410991025,0.004237019891205662,-27.159992785152344,0.0028775396910583,-0.0045126258386833,1.698486544036206e-06
12.30067,-0.01946,0.00309,-27.00444049501764,0.0028344617880942894,26.98498049501764,0.004193122181402144,-27.00008662578873,0.0028344613261203,-0.0043538692289126,1.6183000419738718e-06
12.37157,-0.01944,0.00307,-26.848698268398266,0.0027795088469556063,26.829258268398267,0.004141324598519716,-26.844499622774425,0.0027795084201821,-0.0041986456238424,1.540273121737282e-06
12.44247,-0.0183,0.00304,-26.698294056180163,0.002742732664828212,26.679994056180163,0.004094408683890223,-26.69424275127453,0.0027427322724001,-0.0040513049056348,1.467191415103658e-06
12.51336,-0.01745,0.00303,-26.547956547877735,0.0026875755308710717,26.530506547877735,0.004050180518709867,-26.544047467656203,0.0026875751690835,-0.0039090802215313,1.3945116419831407e-06
12.58426,-0.01547,0.00299,-26.40084781356579,0.0026462090050903323,26.38537781356579,0.003992808798154648,-26.397075479102988,0.0026462086696041,-0.0037723344628021,1.3324913748835178e-06
12.65516,-0.01652,0.00303,-26.252301654290406,0.0026020927846158496,26.235781654290406,0.00399396881056298,-26.248658749679453,0.0026020924738127,-0.0036429046109525,1.2718007591575008e-06
12.72606,-0.01626,0.00298,-26.111091162245902,0.0025537785724048987,26.094831162245903,0.00392456175857565,-26.107575065043022,0.0025537782878845,-0.0035160972028802,1.205489159428784e-06
12.79695,-0.01613,0.00297,-25.96094949650274,0.0025131441312918404,25.94481949650274,0.00389060322117877,-25.957549658283934,0.0025131438655506,-0.003399838218805,1.1557214225038457e-06
12.86785,-0.01501,0.00299,-25.816982897458825,0.0024758151319033074,25.801972897458825,0.0038819789498864355,-25.81369644669245,0.0024758148845564,-0.0032864507663737,1.106693440804397e-06
12.93875,-0.01368,0.00299,-25.677195423434576,0.0024318693645282233,25.663515423434575,0.0038541002330156004,-25.67402133248019,0.002431869135837,-0.0031740909543864,1.0546536424575393e-06
13.00964,-0.01659,0.00293,-25.535189447111662,0.002384859191740054,25.51859944711166,0.0037778900678059734,-25.532121894068453,0.0023848589811113,-0.0030675530432089,1.0023172128445898e-06
13.08054,-0.01472,0.00294,-25.392018394590576,0.00234540817523893,25.377298394590575,0.003760922693765136,-25.389052041082905,0.0023454079790226,-0.002966353507671,9.593824731743418e-07
13.15144,-0.01127,0.00295,-25.256412349888887,0.0023131038496786494,25.245142349888887,0.0037487263729696504,-25.25354406538627,0.0023131036677673,-0.0028682845026199,9.173656046186684e-07
13.22234,-0.01055,0.00289,-25.116289646136988,0.002276603926587296,25.10573964613699,0.003678997885097611,-25.113513188705056,0.0022766037564087,-0.0027764574319309,8.80260467981646e-07
13.29323,-0.01331,0.00288,-24.99034146858049,0.0022299899487729807,24.97703146858049,0.003642424353590411,-24.987658865029605,0.0022299897920593,-0.0026826035508842,8.360262203877443e-07
