#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Elapsed Time (s)"
1000,1.0000000000000007,-55346.83873843336,16535.22589520259,-38811.612843230774,294.69223673104887,46.57074194848297,0.9635216246360276,0.0007534027099609375
2000,1.9999999999998905,-55661.55028756857,16779.239090312523,-38882.311197256044,299.0410611568282,46.42845015095036,0.9664745817880593,8.09725832939148
3000,2.9999999999997806,-56186.60018713689,16763.07795867123,-39423.52222846566,298.7530360604877,46.022972668028466,0.9749895398190874,16.22096085548401
4000,3.9999999999996705,-56175.65587477163,16783.277756901225,-39392.37811787041,299.11303862468856,46.111955115853505,0.973108098105351,24.387356758117676
5000,5.000000000000004,-56292.20209678541,16988.50728283526,-39303.69481395015,302.77065711893005,46.0320817036649,0.97479660449801,32.59567451477051
6000,6.000000000000338,-56561.310413597304,16673.190778432396,-39888.11963516491,297.15105890178955,45.683444087863144,0.9822358589340414,40.83595538139343
7000,7.000000000000672,-56535.10997691843,16800.21200599821,-39734.89797092022,299.4148422876914,45.573592390847594,0.984603464170163,49.115318775177
8000,8.000000000001005,-56750.948141847184,16867.018763604883,-39883.929378242305,300.60547814308484,45.09276512780582,0.9951023587825596,57.397366523742676
9000,9.000000000000451,-56346.88533353716,16953.91186706168,-39392.97346647548,302.1540946044793,44.745971113095344,1.0028146853555562,65.74853467941284
10000,9.999999999999897,-56050.29080966561,16905.27049441202,-39145.02031525359,301.2872038226633,45.003826363797174,0.9970689287612271,74.10247111320496
11000,10.999999999999343,-56150.53637914143,16582.775224696587,-39567.761154444845,295.5396650245875,45.63932656908066,0.9831853429035248,82.54565954208374
12000,11.999999999998789,-56909.59758063471,16825.885014709016,-40083.7125659257,299.8723888859993,45.47811688626073,0.9866705135335903,90.90616655349731
13000,12.999999999998234,-56231.83021918519,16890.857829391738,-39340.97238979345,301.0303400507982,45.02539298504353,0.9965913447465745,99.30870175361633
14000,13.99999999999768,-56504.52787917027,17098.093520696584,-39406.43435847369,304.72371259908914,45.00563957727946,0.9970287582661206,107.70026516914368
15000,14.999999999997126,-56122.17766873637,16546.415356449972,-39575.762312286395,294.8916562844136,45.16918821308657,0.993418715674573,116.09669589996338
16000,15.999999999996572,-57182.93001109969,16543.70482421544,-40639.22518688425,294.8433489427427,44.8770578442949,0.9998854447721323,124.51200222969055
17000,16.999999999997794,-57119.51327539341,16588.889874495264,-40530.62340089814,295.6486408461106,45.30729027100878,0.9903906562123437,132.9276087284088
18000,17.999999999999016,-57327.67506056206,16666.084387889125,-40661.59067267294,297.0244081902992,45.00333035114603,0.9970799181435431,141.3454327583313
19000,19.000000000000238,-57226.72607907979,17086.351959413794,-40140.374119666,304.51445347078516,44.87503863855638,0.999930435806997,149.76445412635803
20000,20.00000000000146,-57181.64082716548,16809.701457350395,-40371.93936981508,299.5839641165704,45.683106692245396,0.9822431133021963,158.1588110923767
21000,21.000000000002682,-57426.5038763907,17089.978756882054,-40336.525119508646,304.579090571292,45.381554516633926,0.9887699401363694,166.54292392730713
22000,22.000000000003904,-56597.67291743695,16848.170911910685,-39749.50200552626,300.26957008784933,45.28051783692139,0.9909762318601245,174.93134760856628
23000,23.000000000005127,-56642.092202158696,17259.800351536527,-39382.29185062217,307.6056658289351,45.16099358572826,0.99359897513167,183.324542760849
24000,24.00000000000635,-57008.11579729752,16946.826304183684,-40061.289493113836,302.02781508545434,44.75582326292559,1.002593934628348,191.71369218826294
25000,25.00000000000757,-56877.500816190615,16696.244119903386,-40181.25669628723,297.56191756228003,44.775212832666604,1.0021597688525192,200.1035511493683
26000,26.000000000008793,-56900.33708349179,16530.46347188404,-40369.87361160775,294.6073604076833,44.97068778569355,0.9978036617216813,208.50002765655518
27000,27.000000000010015,-56477.18920456787,17047.905561946827,-39429.28364262104,303.8292584250326,45.140031207831576,0.9940603881311109,216.89195036888123
28000,28.000000000011237,-56826.13177281531,16488.112038426887,-40338.01973438842,293.85256947024135,44.77688337107589,1.0021223802211523,225.31677627563477
29000,29.00000000001246,-56065.152560982526,16554.042092351112,-39511.110468631414,295.0275806362131,45.29585631015082,0.9906406589481278,233.78038024902344
30000,30.00000000001368,-55998.53961471534,16350.589633320224,-39647.94998139511,291.40163318316746,45.342864839032735,0.9896136272377786,242.21190547943115
31000,31.000000000014904,-56667.46508605788,16668.61595801898,-39998.8491280389,297.0695260537464,44.692150641181,1.0040223238073682,250.6482481956482
32000,32.00000000001612,-56818.60682781393,16678.00932506613,-40140.5975027478,297.2369354597687,44.4258911492101,1.010039771447676,259.08883333206177
33000,33.00000000001379,-56556.786778893395,16419.968987452845,-40136.81779144055,292.63811807801426,45.14817828873775,0.9938810079054917,267.5231957435608
34000,34.00000000001146,-56639.87854953411,16548.823392961272,-40091.05515657284,294.93457252094663,44.50468961664003,1.0082514298881928,275.97044038772583
35000,35.00000000000913,-56131.95798866603,16530.56452716736,-39601.393461498665,294.6091614237483,44.93429305266294,0.9986118372913462,284.3962604999542
36000,36.0000000000068,-56472.01301690207,16512.181943826192,-39959.83107307588,294.2815454216424,44.58072059616849,1.0065318896295288,292.82992696762085
37000,37.00000000000447,-56701.810401420145,16761.001524417068,-39940.80887700307,298.7160296682762,44.63583647175642,1.0052890343188812,301.27019810676575
38000,38.00000000000214,-56437.77139634343,16836.531759898884,-39601.239636444545,300.06213610649644,45.09105741775123,0.9951400457741884,309.6796395778656
39000,38.99999999999981,-56547.21115605075,16354.467139880537,-40192.74401617021,291.4707384429589,45.309695847267776,0.9903380745252419,318.1321954727173
40000,39.99999999999748,-55891.30613492711,16698.750023488257,-39192.556111438855,297.6065779943261,44.80749498783084,1.0014377495303892,326.58799052238464
41000,40.99999999999515,-56477.76112089688,17013.225493504196,-39464.53562739269,303.21118722333773,44.565875105359524,1.0068671789036898,335.05862975120544
42000,41.999999999992816,-56335.00628875156,16465.484047292884,-39869.522241458675,293.44929144052037,45.54090763431917,0.9853101150951258,343.5411319732666
43000,42.999999999990486,-56133.63048970983,16856.43504106907,-39277.19544864076,300.41685411781987,45.62163011814873,0.9835667166320088,351.96956419944763
44000,43.999999999988155,-56508.47095311086,17035.703963779353,-39472.7669893315,303.6118004792836,45.347284460204314,0.9895171778606948,360.36500573158264
45000,44.999999999985825,-56032.82702813445,16981.90638274618,-39050.92064538827,302.6530153023611,44.98155910600614,0.9975625086040208,368.7668535709381
46000,45.999999999983494,-56571.752790902814,16505.09124235756,-40066.66154854525,294.1551743222074,45.45703864168552,0.9871280286516194,377.1741337776184
47000,46.99999999998116,-56752.545483919006,16827.861588976197,-39924.683894942806,299.90761556482136,45.66596525386197,0.9826118137054533,385.5749714374542
