r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
4.66025,-85.9453561741527,95.56905232559593,0.022861776244253004,0.3097959333008844,2.8493849855591074,0.0039475432403537425,-78.20607657491618,68.60668385455381,0.019370219587971343,-6.8419910818097796,6.21711751908035,0.005831037956803845
4.73139,-84.01205712833283,88.47729500598506,0.022480326289022513,0.19274506442916217,2.6411817226422745,0.0038840591381938206,-76.6344598123101,64.13425034940693,0.019139549158955698,-6.451654371815669,5.749929864055345,0.005730835808225395
4.80254,-82.39091695716222,81.67448434974052,0.021937618709984598,0.10197424312061752,2.366919636751232,0.0037345479471127775,-75.31814043014555,59.814892801052316,0.01877374642669785,-6.120500776029697,5.302326770786407,0.005589584522482159
4.87369,-80.86334629739316,76.00034126478418,0.02154268734132859,0.014472567674016723,2.062789685202807,0.0035491110034042324,-74.06641602193413,56.086385813846114,0.018506352696390588,-5.81573204936402,4.861263150414453,0.005448371000308516
4.94484,-79.33943573038988,70.98534936492037,0.021232609658681664,-0.09005643191474497,1.7704959598277112,0.003353254250068637,-72.8160778574468,52.78941391033813,0.018310172416747737,-5.4995657677969225,4.406548892457729,0.005290153944286371
5.01599,-77.8378243793154,66.41837407637452,0.021059832088942475,-0.18614855162466443,1.4997573485401168,0.003164617924242251,-71.57745336485168,49.81173258652714,0.01823797467222036,-5.2041485810061845,3.9492011766269943,0.00513529519162983
5.08714,-76.23203273721933,62.59978917994864,0.020993984049694592,-0.2790049573684618,1.2768959686577432,0.002998376638859652,-70.2615174419669,47.43837321806932,0.0182756705843856,-4.888118998669304,3.592970118544767,0.005029620648300362
5.15829,-74.81571319608277,58.68787164844797,0.021099491820046223,-0.3399808407989258,1.1048089059058162,0.0028949522100014794,-69.11180603214818,44.89653305683378,0.018454582239676474,-4.615135053517109,3.2975167464334403,0.005001396898356268
5.22944,-73.28834570922014,55.47377654191446,0.021095799196898943,-0.40434381994528723,0.9208990350858224,0.0027180542804613565,-67.86116852251486,42.99705522431377,0.018572547292026682,-4.336745184555278,3.011445283852332,0.0049151820147958665
5.30059,-71.8938734613998,52.86461168590056,0.021301776942240877,-0.44244937340131496,0.7818423502518329,0.002590555524455595,-66.71829957168117,41.567139815455114,0.01888897451389563,-4.099612389486875,2.7846010905133443,0.004888941087085309
5.37173,-70.50510431454099,50.38035195050044,0.021530681756692295,-0.48318549581795933,0.6279482716999569,0.0024037490074179818,-65.57867350270062,40.095507081193155,0.019207685597631873,-3.8646960341924372,2.6090950925117613,0.004899729867814524
5.44288,-69.1572941350182,48.23499582887053,0.021753868638890343,-0.5211035427315628,0.47826636872643674,0.002166158845199441,-64.46611629205216,38.950035294377415,0.019548314020072847,-3.6449135793263805,2.419902487995933,0.004872527647956831
5.51403,-67.79820815970947,45.92696750494457,0.02195578477531898,-0.5591981243374303,0.3474685605025086,0.0019097338111037391,-63.344101093699166,37.66899549494058,0.019884153139956274,-3.4223793330744283,2.242812699888376,0.0048518971142145016
5.58518,-66.45777837665462,44.2968960703734,0.022263238520012045,-0.590044832216267,0.24532083071479127,0.0016567954935395078,-62.23238084613577,37.04279530697425,0.020358865216441025,-3.217058944176523,2.1048041711782037,0.004852969246286352
5.65633,-65.08091502206297,41.965620740393916,0.022462643476008945,-0.6137340310925684,0.1680483544660138,0.0014214486340304888,-61.096350018636294,35.87598200167188,0.020769016775685673,-3.0065864964951725,2.015804727277441,0.004923095586151283
5.72748,-63.722537315974094,40.18641931221086,0.022681679897388483,-0.6304816447755843,0.11530102720497559,0.0012149324991987558,-59.97025721637606,35.40092247443054,0.02128839161645781,-2.814568922344266,1.9615703703598166,0.00501115121095134
5.79863,-62.417938111648084,37.37179738599534,0.022651603405231126,-0.6323962298863199,0.08486578420573496,0.0010794269844319482,-58.88454875885551,33.93104988495552,0.02158368555118864,-2.6471335630732056,1.9597560437206325,0.0051871399154550905
5.86978,-61.18044458586627,34.96711367112223,0.02260477956149719,-0.6253853460369417,0.06818745415886134,0.0009982116209728408,-57.865769388590145,32.99242924635412,0.021957228961022063,-2.480048579611878,2.0020834614531924,0.005408931389381359
5.94092,-59.90789633269745,32.93238841958786,0.022418579944751788,-0.6091852453262113,0.06433481589913798,0.0009908764721815995,-56.79718527584891,32.432526081742765,0.02224778983033767,-2.3436960061045404,2.077358387338131,0.005630567887199629
6.01207,-58.82511806317804,30.695908732063625,0.02212971157079331,-0.5840624505424378,0.06037767854342906,0.0009814625020870722,-55.90415146617741,31.35325833353776,0.022365409098584817,-2.2104277903637524,2.1505046228542626,0.005857410971359316
6.08322,-57.85057968878914,28.44292133147643,0.021664248145868314,-0.556705976700439,0.05932633507624061,0.0009894190812875523,-55.09883312761955,30.13877413191935,0.022300742001645495,-2.091243259298373,2.2070585454727185,0.006034807873247196
6.15437,-56.92296977821637,26.58768085443238,0.021087894277231862,-0.5288335585736268,0.05770797819907552,0.000982451039736137,-54.321194523984744,29.312286499328966,0.022142050425794414,-1.9944881364153344,2.2947522635153605,0.006195279302919942
6.22552,-56.12024243666667,24.61404272799751,0.0202542352476371,-0.49406267833333334,0.05609270896407587,0.0009668911431669016,-53.678323526666674,27.897838927739414,0.021563023492288606,-1.86688284,2.327227078589515,0.006227930472997584
6.29667,-55.385553745662044,23.08817186331333,0.01962686319983128,-0.46415257774959956,0.054105495183809284,0.0009501163905698569,-53.070900917645496,26.903776613269283,0.02118667215420871,-1.7773048802055527,2.3698280452203675,0.006288029051325472
6.36782,-54.70820700820074,21.8319487450789,0.018885168840515772,-0.4305545659489659,0.05097528160290958,0.0009125453096255584,-52.52579159015911,25.909921757886362,0.020573475851538063,-1.671226196621688,2.358893628629739,0.006207672534715474
6.43897,-54.08230063049045,20.279488343623626,0.018129797514175806,-0.3994238889429154,0.048386616977164884,0.0008855785450284164,-52.026663950209084,24.515582225676823,0.0199335919054654,-1.5668931715776848,2.3442591550868497,0.00616406581719648
6.51011,-53.469789267448384,19.097786655209948,0.017256556065383604,-0.37184480914364126,0.04483676562320797,0.0008361414366463909,-51.519423880434104,23.480055609687927,0.019134281927082858,-1.482233791243061,2.333298023377163,0.006031810856572109
