r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
4.38014,-1.2803,0.00377,-89.40062287593531,0.02074773673704437,88.12032287593532,0.021087472103353225,-87.85827488864021,0.0207000879062592,-1.542347987295109,0.0014053257212626
4.45136,-1.30718,0.00364,-88.13783799383766,0.019455096008647883,86.83065799383766,0.019792684524988186,-86.5721233001528,0.0194152537586538,-1.565714693684868,0.0012444606031475
4.52258,-1.27301,0.0036,-86.45213156957028,0.019600250153513344,85.17912156957028,0.019928115969160252,-84.86741850310227,0.0195629288975629,-1.584713066468011,0.0012089743707781
4.5938,-1.18799,0.00367,-84.3712269725797,0.020939670409781386,83.1832369725797,0.021258849848246122,-82.79721552182426,0.0208991433144396,-1.574011450755456,0.0013021542123684
4.66502,-1.09243,0.00372,-82.02553222688685,0.02253600794707513,80.93310222688686,0.02284097314456268,-80.49861791991604,0.0224898321575941,-1.5269143069708122,0.0014419097454001
4.73624,-1.00945,0.0038,-79.83915512151361,0.023703953768837025,78.82970512151361,0.024006612094903415,-78.38000442979789,0.0236537207171592,-1.459150691715722,0.0015423749575887
4.80747,-0.94507,0.00397,-78.01463603536385,0.024216524293651683,77.06956603536385,0.02453978298325032,-76.61478500645822,0.0241671377493715,-1.3998510289056292,0.0015458013675518
4.87869,-0.89338,0.00415,-76.36997103229591,0.024396737474806408,75.47659103229591,0.024747187707184492,-75.01164821008068,0.0243516956566874,-1.3583228222152324,0.0014817955522593
4.94991,-0.84442,0.00425,-74.80193620641712,0.024692785267349665,73.95751620641713,0.02505586047733026,-73.47540918256595,0.0246505106741335,-1.3265270238511702,0.0014442879781647
5.02113,-0.79171,0.00437,-73.18821702575733,0.025066443197130323,72.39650702575733,0.025444517573633835,-71.88845316130015,0.0250257479075375,-1.299763864457171,0.0014277661654989
5.09235,-0.74054,0.00453,-71.65435783461105,0.025517548319290317,70.91381783461105,0.02591652315082631,-70.3895165742452,0.025476530292092,-1.2648412603658477,0.0014462629440855
5.16357,-0.68705,0.00457,-70.15767225167484,0.026056014900949158,69.47062225167484,0.026453748553248262,-68.93067052251243,0.0260147437896215,-1.2270017291624105,0.0014659529592842
