r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
3.148,-130.28211563206088,53.38091941143357,0.05633857406381453,8.46193059816863,14.722003202797996,0.029586683086785727,-116.17251089309073,40.532475926326114,0.049092414524969465,-18.998922458080628,14.364787863797796,0.029225532595455576
3.21874,-129.19300639283955,49.72637228221808,0.03795238949275952,8.134498676244823,14.217019555903162,0.020293175734022773,-115.12438957216926,37.038084737972326,0.03275442624448404,-18.74983800075312,13.809457489992926,0.020000186461773768
3.28948,-127.73298152567949,46.19912440850081,0.028307786852089616,7.865457452344198,13.640231716502322,0.015381543518807723,-113.88768658699459,33.65028505946692,0.024159248354082497,-18.40946199157026,13.074927223987421,0.015059435219993684
3.36022,-125.90520157133197,44.02575847126845,0.023059439426091698,7.50958075027779,12.48057236141505,0.012277574366617798,-112.35915343615635,31.154466809642724,0.019397934277022785,-17.93078298589304,12.463900314547939,0.012269371189148974
3.43096,-123.86527948936255,42.46545971459813,0.020385539773995362,6.994342613469556,10.922357502487358,0.01033861812166799,-110.62064807703602,29.15906422990483,0.01689238969025193,-17.28928002759674,11.846484882679894,0.010767107586736236
3.5017,-121.55996904874097,43.66771777027627,0.020286073621274582,6.2896578643320264,9.590096842915603,0.009506688115254519,-108.6363353579237,29.0330899909799,0.01654109972650792,-16.430430855134194,11.892785902768638,0.010586674252637585
3.57245,-118.98307047024456,46.774526231881154,0.022209963917097952,5.418900747708889,8.404890198183306,0.009414758328535607,-106.42525561519885,30.00833039117666,0.017789513473107397,-15.348153951045632,12.34733976863498,0.011411161550840083
3.64319,-116.09664035484361,53.04071396573004,0.02704076030856343,4.457917021188603,7.316201143810347,0.010042851393496862,-103.98801296957501,32.86688032939659,0.021285970681706814,-14.077667387198613,13.016633461766904,0.013395642716819285
3.71393,-112.7311581840189,63.94435846638679,0.03562039859026907,3.4439216123975633,6.22157372340748,0.011110862764585136,-101.22744990376411,38.33180891227683,0.027578923796364445,-12.602111647518702,13.902173034221045,0.0166088285674977
3.78467,-108.57106489797147,77.78813779838629,0.048385770040189076,2.3665939896466623,5.048167318770426,0.012326161115333571,-97.90888068380184,45.80090238146647,0.037127694933810934,-10.84406719737555,14.258402151550339,0.020715546713182008
