Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:28.604364
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));
4.0*epsilon2*(frac^6)*((frac^6) - 1.0) + epsilon2;	                frac = sigma2/(r- bubble2 + sigma2*(2^(1/6)));	                r = min(bubble2,abs(periodicdistance(x, y, z, x2, y2, z2)));
4.0*epsilon3*(frac^6)*((frac^6) - 1.0) + epsilon3;	                frac = sigma3/(r- bubble3 + sigma3*(2^(1/6)));	                r = min(bubble3,abs(periodicdistance(x, y, z, x3, y3, z3)));

System Time is: 2023-03-23 19:35:36.788042
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:37.568083
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
3713000,-40360.34549405075,1:1:32:06
3714000,-39574.003105031596,1:1:31:58
3715000,-39214.33882704742,1:1:31:49
3716000,-39970.908785966836,1:1:31:41
3717000,-40533.289773477365,1:1:31:33
3718000,-39870.118589410966,1:1:31:25
3719000,-40055.01215799614,1:1:31:16
3720000,-40306.733830317404,1:1:31:08
3721000,-39774.611278519136,1:1:31:00
3722000,-40737.07785295456,1:1:30:52
3723000,-39550.61166381826,1:1:30:44
3724000,-39568.628957289955,1:1:30:36
3725000,-39876.71620513586,1:1:30:27
3726000,-39521.1845661563,1:1:30:19
3727000,-40316.93101309212,1:1:30:11
3728000,-39570.3044512162,1:1:30:03
3729000,-39819.26556768776,1:1:29:55
3730000,-40119.46961097902,1:1:29:47
3731000,-39287.52573310632,1:1:29:39
3732000,-40136.608283868336,1:1:29:30
3733000,-39482.760665473965,1:1:29:22
3734000,-39537.82860512843,1:1:29:14
3735000,-39533.448442969755,1:1:29:06
3736000,-39437.23421174903,1:1:28:57
3737000,-39819.96765601674,1:1:28:49
3738000,-39334.60867630551,1:1:28:41
3739000,-40405.97052922745,1:1:28:33
3740000,-40157.001610617415,1:1:28:25
3741000,-40356.681172705576,1:1:28:16
3742000,-39462.319173857526,1:1:28:08
3743000,-39445.80435311662,1:1:28:00
3744000,-39712.34738934181,1:1:27:52
3745000,-39871.74963907023,1:1:27:44
3746000,-39996.846286031025,1:1:27:35
3747000,-39702.731020631676,1:1:27:27
3748000,-39781.12691626162,1:1:27:19
3749000,-39414.919479082775,1:1:27:11
3750000,-40056.29223311902,1:1:27:03
3751000,-39763.642033416334,1:1:26:54
3752000,-40162.69144027568,1:1:26:46
3753000,-40037.85557899864,1:1:26:38
3754000,-39614.29113980553,1:1:26:30
3755000,-39761.82349592159,1:1:26:22
3756000,-39740.694684993796,1:1:26:14
3757000,-39702.86732458776,1:1:26:06
3758000,-39755.7877475931,1:1:25:58
3759000,-39560.17457815942,1:1:25:50
3760000,-39481.01614344401,1:1:25:42
3761000,-39872.90602108659,1:1:25:34
3762000,-39646.419127527806,1:1:25:26
3763000,-40118.445215926724,1:1:25:18
3764000,-39680.549150731276,1:1:25:10
3765000,-40066.98788597511,1:1:25:02
3766000,-40124.342302869045,1:1:24:54
3767000,-39543.53351725562,1:1:24:46
3768000,-40287.404183821935,1:1:24:38
3769000,-39638.40626116576,1:1:24:30
3770000,-39675.69676864789,1:1:24:21
3771000,-38929.55593589449,1:1:24:13
3772000,-39262.93289583805,1:1:24:05
3773000,-39909.35370979197,1:1:23:57
3774000,-39830.75375479608,1:1:23:48
3775000,-39869.377483813325,1:1:23:40
3776000,-39143.252852736754,1:1:23:32
3777000,-40314.02557923733,1:1:23:23
3778000,-39727.11304415096,1:1:23:15
3779000,-40606.229095810486,1:1:23:07
3780000,-40249.32533386647,1:1:22:58
3781000,-39893.88567281017,1:1:22:50
3782000,-39669.34415027006,1:1:22:42
3783000,-40372.07863978074,1:1:22:33
3784000,-39999.011748050194,1:1:22:25
3785000,-39571.18571798995,1:1:22:17
3786000,-39637.565455457065,1:1:22:08
3787000,-39142.56472359573,1:1:22:00
3788000,-39912.52220138689,1:1:21:52
3789000,-39960.12701286393,1:1:21:43
3790000,-39715.22835114089,1:1:21:35
3791000,-39419.86436137934,1:1:21:27
3792000,-40049.886077082905,1:1:21:18
3793000,-40334.83412950078,1:1:21:10
3794000,-40637.384003027895,1:1:21:01
3795000,-40188.558997481116,1:1:20:53
3796000,-40091.418036695504,1:1:20:45
3797000,-39898.43203597077,1:1:20:36
3798000,-39871.39377547186,1:1:20:28
3799000,-39511.28472276144,1:1:20:20
3800000,-39448.21212149955,1:1:20:12
3801000,-40170.78609693318,1:1:20:04
3802000,-40709.15075434151,1:1:19:55
3803000,-41260.61641608219,1:1:19:47
3804000,-39621.80157097147,1:1:19:39
3805000,-40359.47264785879,1:1:19:30
3806000,-40803.01701343254,1:1:19:22
3807000,-40242.11377532435,1:1:19:13
3808000,-39968.06087418206,1:1:19:05
3809000,-39940.13675887368,1:1:18:56
3810000,-39488.9192523171,1:1:18:48
3811000,-40449.12176443037,1:1:18:40
3812000,-40153.12152157494,1:1:18:32
3813000,-40804.583567243724,1:1:18:23
3814000,-40463.521554149454,1:1:18:15
3815000,-40333.54735663071,1:1:18:06
3816000,-39719.93014627622,1:1:17:58
3817000,-39803.7731064833,1:1:17:50
3818000,-40055.65850087533,1:1:17:41
3819000,-39828.86728145945,1:1:17:33
3820000,-40117.42530520138,1:1:17:25
3821000,-40178.23399402035,1:1:17:16
3822000,-40132.67389224434,1:1:17:08
3823000,-40102.32127149998,1:1:17:00
3824000,-40059.23490641822,1:1:16:52
3825000,-39679.39046153212,1:1:16:44
3826000,-39830.32096848257,1:1:16:36
3827000,-39818.15476544891,1:1:16:28
3828000,-40214.208381624805,1:1:16:20
3829000,-39280.586236904666,1:1:16:11
3830000,-39819.27202202697,1:1:16:03
3831000,-39797.569364628725,1:1:15:55
3832000,-40092.33679377822,1:1:15:46
3833000,-39837.865388206636,1:1:15:38
3834000,-39636.06607763322,1:1:15:30
3835000,-39680.47686673973,1:1:15:21
3836000,-39863.10978966496,1:1:15:13
3837000,-40143.72982320408,1:1:15:05
3838000,-39897.48447899395,1:1:14:56
3839000,-40012.394512201485,1:1:14:48
3840000,-40393.79038046361,1:1:14:40
3841000,-40140.58760557884,1:1:14:32
3842000,-39432.91559999813,1:1:14:23
3843000,-39923.73269833946,1:1:14:15
3844000,-39710.48117282135,1:1:14:07
3845000,-39715.77823464475,1:1:13:59
3846000,-39703.37084176802,1:1:13:50
3847000,-39271.02838768203,1:1:13:42
3848000,-39889.018897366295,1:1:13:34
3849000,-39700.012577083486,1:1:13:25
3850000,-39475.52359739979,1:1:13:17
3851000,-40492.411160969416,1:1:13:09
3852000,-39190.28727704151,1:1:13:00
3853000,-39782.71309008142,1:1:12:52
3854000,-39876.83034617292,1:1:12:44
3855000,-40375.24574273407,1:1:12:36
3856000,-39513.50195577836,1:1:12:28
3857000,-39775.159816032494,1:1:12:19
3858000,-40376.58633640449,1:1:12:11
3859000,-40162.90823138172,1:1:12:03
3860000,-39995.46744551267,1:1:11:55
3861000,-39880.30718244157,1:1:11:47
3862000,-40100.8478572271,1:1:11:38
3863000,-39755.0688124777,1:1:11:30
3864000,-40149.92613844007,1:1:11:22
3865000,-40277.01409285056,1:1:11:14
3866000,-40511.33358805209,1:1:11:05
3867000,-40084.79838308322,1:1:10:57
3868000,-39716.82737093038,1:1:10:49
3869000,-39784.992179594396,1:1:10:41
3870000,-39464.64536347287,1:1:10:33
3871000,-40208.70024182218,1:1:10:24
3872000,-39268.710708927385,1:1:10:16
3873000,-40106.15763322111,1:1:10:08
3874000,-39772.091363731626,1:1:10:00
3875000,-40403.23029166197,1:1:09:51
3876000,-40160.241004482275,1:1:09:43
3877000,-39823.10449914694,1:1:09:35
3878000,-39322.15138697971,1:1:09:26
3879000,-39745.157950508685,1:1:09:18
3880000,-39421.04319419001,1:1:09:09
3881000,-39739.738228367336,1:1:09:01
3882000,-39295.41895565885,1:1:08:53
3883000,-39635.13561611647,1:1:08:44
3884000,-40693.98603190561,1:1:08:36
3885000,-40283.02171229261,1:1:08:27
3886000,-39286.01570112325,1:1:08:19
3887000,-40115.60320871003,1:1:08:10
3888000,-39994.78591603064,1:1:08:02
3889000,-39476.21480517345,1:1:07:54
3890000,-39264.011239273445,1:1:07:45
3891000,-39385.20703935689,1:1:07:37
3892000,-40343.30796983742,1:1:07:28
3893000,-40147.46583272351,1:1:07:20
3894000,-39895.31228479619,1:1:07:11
3895000,-39887.26624722041,1:1:07:03
3896000,-39543.581083821206,1:1:06:55
3897000,-39920.99845454829,1:1:06:46
3898000,-39856.21857385497,1:1:06:38
3899000,-40438.82658491279,1:1:06:30
3900000,-40054.0398952915,1:1:06:21
3901000,-39865.86499895384,1:1:06:13
3902000,-39536.7055176665,1:1:06:04
3903000,-39935.115078492905,1:1:05:56
3904000,-39083.35179983041,1:1:05:47
3905000,-40030.05142948004,1:1:05:39
3906000,-39957.87024133509,1:1:05:31
3907000,-40260.973848771464,1:1:05:22
3908000,-39823.390279465486,1:1:05:14
3909000,-39303.030705074416,1:1:05:06
3910000,-40054.26517369719,1:1:04:57
3911000,-39661.647835017844,1:1:04:48
3912000,-39216.09022613945,1:1:04:40
3913000,-39750.31100429853,1:1:04:31
3914000,-39418.81056016598,1:1:04:23
3915000,-40563.869560832405,1:1:04:14
3916000,-40180.167429287096,1:1:04:06
3917000,-40280.89979642478,1:1:03:57
3918000,-39405.55114751523,1:1:03:49
3919000,-39678.19006035838,1:1:03:41
3920000,-39658.31449455407,1:1:03:32
3921000,-39990.346231277195,1:1:03:24
3922000,-39699.48759853914,1:1:03:15
3923000,-40036.23601739643,1:1:03:07
3924000,-40190.67540861344,1:1:02:58
3925000,-39868.91456952589,1:1:02:49
3926000,-39964.710686739454,1:1:02:41
3927000,-39725.09087145357,1:1:02:32
3928000,-39973.28380004392,1:1:02:24
3929000,-39951.03364663987,1:1:02:15
3930000,-40449.23261551466,1:1:02:07
3931000,-39558.70712754819,1:1:01:58
3932000,-40023.979520714514,1:1:01:50
3933000,-39852.16738285455,1:1:01:42
3934000,-40153.95882643059,1:1:01:33
3935000,-40026.26106841617,1:1:01:25
3936000,-39853.39093748187,1:1:01:17
3937000,-40169.824675328084,1:1:01:08
3938000,-39904.768172817465,1:1:01:00
3939000,-39809.639915994194,1:1:00:51
3940000,-39419.45942072219,1:1:00:43
3941000,-39580.476353722705,1:1:00:34
3942000,-39566.085179417154,1:1:00:26
3943000,-39537.832690456526,1:1:00:18
3944000,-39673.39336127402,1:1:00:09
3945000,-40409.696263987265,1:1:00:01
3946000,-40384.03942490008,1:0:59:53
3947000,-39701.45954404677,1:0:59:45
3948000,-40338.579030185356,1:0:59:37
3949000,-39767.0674792394,1:0:59:28
3950000,-39390.713115259976,1:0:59:20
3951000,-39888.196780105805,1:0:59:12
3952000,-39692.02430423716,1:0:59:03
3953000,-39978.90745111134,1:0:58:55
3954000,-40217.354306198795,1:0:58:47
3955000,-39849.46819444474,1:0:58:38
3956000,-39779.244009141825,1:0:58:30
3957000,-40108.028093351226,1:0:58:22
3958000,-39255.18550606765,1:0:58:13
3959000,-40344.32573902925,1:0:58:05
3960000,-39061.64827443975,1:0:57:57
3961000,-39536.464827253774,1:0:57:48
3962000,-39582.07095011225,1:0:57:40
3963000,-39761.52011391558,1:0:57:32
3964000,-40399.92548626431,1:0:57:23
3965000,-39914.40165713585,1:0:57:15
3966000,-39258.876795355915,1:0:57:07
3967000,-39535.19511664954,1:0:56:58
3968000,-39562.9781410539,1:0:56:50
3969000,-39511.72585778004,1:0:56:42
3970000,-39902.885617028456,1:0:56:33
3971000,-39882.71118110795,1:0:56:25
3972000,-39503.04023101645,1:0:56:16
3973000,-39771.447729599065,1:0:56:08
3974000,-39840.57026861608,1:0:55:59
3975000,-40296.252343672364,1:0:55:51
3976000,-40359.625900572304,1:0:55:43
3977000,-39335.895177487226,1:0:55:34
3978000,-40201.074041217624,1:0:55:26
3979000,-39897.403749516365,1:0:55:17
3980000,-40138.22138181057,1:0:55:09
3981000,-39889.88775753543,1:0:55:00
3982000,-40428.44443355159,1:0:54:52
3983000,-39897.30788469851,1:0:54:43
3984000,-40064.461033073385,1:0:54:35
3985000,-40658.46162450345,1:0:54:26
3986000,-40259.22764657751,1:0:54:18
3987000,-40086.19546038,1:0:54:09
3988000,-40115.97132707168,1:0:54:01
3989000,-40423.88993822102,1:0:53:52
3990000,-40512.60709227595,1:0:53:44
3991000,-39945.992251246615,1:0:53:35
3992000,-40488.99302201065,1:0:53:27
3993000,-40052.88204670902,1:0:53:18
3994000,-39748.075325645215,1:0:53:10
3995000,-40014.0767570591,1:0:53:01
3996000,-39723.937367573904,1:0:52:53
3997000,-39354.084071744495,1:0:52:44
3998000,-39787.56121846207,1:0:52:36
3999000,-39459.379747279854,1:0:52:27
4000000,-40416.28025872039,1:0:52:19
bubble radius: 1.5 A

System Time is: 2023-03-24 05:32:32.910819
Starting equilibration...

4001000,-39937.52432104395,1:0:52:09
4002000,-39927.01821909295,1:0:51:58
4003000,-40199.50086580144,1:0:51:48
4004000,-39364.87066040662,1:0:51:37
4005000,-40635.12080757653,1:0:51:27
4006000,-39729.81138327188,1:0:51:16
4007000,-39977.49822623379,1:0:51:06
4008000,-39605.508005256284,1:0:50:56
4009000,-39890.7169306093,1:0:50:46
4010000,-39679.78691070627,1:0:50:36
4011000,-39808.62300108008,1:0:50:25
4012000,-39984.32857079715,1:0:50:15
4013000,-40338.87499239591,1:0:50:05
4014000,-39821.77053158137,1:0:49:55
4015000,-40053.21132714686,1:0:49:45
4016000,-39879.56376150558,1:0:49:35
4017000,-39969.44374156811,1:0:49:24
4018000,-39589.402278588095,1:0:49:14
4019000,-39543.21769031598,1:0:49:04
4020000,-40049.59192230801,1:0:48:54
4021000,-39743.41965301127,1:0:48:44
4022000,-39643.71802941976,1:0:48:34
4023000,-39526.84526120823,1:0:48:24
4024000,-39956.81721134439,1:0:48:13
4025000,-39070.792531656916,1:0:48:03
4026000,-39565.72880006205,1:0:47:53
4027000,-39604.74055367525,1:0:47:43
4028000,-39850.7513593357,1:0:47:32
4029000,-40098.45833609592,1:0:47:22
4030000,-39596.48209015235,1:0:47:12
4031000,-39758.01760881473,1:0:47:02
4032000,-39913.31712651615,1:0:46:51
4033000,-39903.03946356861,1:0:46:41
4034000,-40239.47903833893,1:0:46:31
4035000,-40274.64465612959,1:0:46:21
4036000,-40413.26252167461,1:0:46:11
4037000,-39974.92641743407,1:0:46:01
4038000,-40241.20352561772,1:0:45:51
4039000,-40077.07670153055,1:0:45:40
4040000,-39884.24404320732,1:0:45:30
4041000,-40418.49293464866,1:0:45:20
4042000,-40385.683344049074,1:0:45:10
4043000,-40083.42274310693,1:0:45:00
4044000,-39709.47547072791,1:0:44:49
4045000,-39612.93877373308,1:0:44:39
4046000,-40176.54936698935,1:0:44:29
4047000,-40459.99639072264,1:0:44:19
4048000,-39669.05568871423,1:0:44:09
4049000,-39037.522691168604,1:0:43:58
4050000,-39892.83895168842,1:0:43:48
4051000,-40022.8485030591,1:0:43:38
4052000,-40002.06447372939,1:0:43:28
4053000,-39763.97593687703,1:0:43:18
4054000,-39671.8291598496,1:0:43:08
4055000,-40175.77851208667,1:0:42:57
4056000,-38896.098932125446,1:0:42:47
4057000,-39634.32953622422,1:0:42:37
4058000,-40042.55210071299,1:0:42:27
4059000,-39070.98312711153,1:0:42:17
4060000,-39614.47170421615,1:0:42:06
4061000,-39747.44599314222,1:0:41:56
4062000,-39642.30270040034,1:0:41:46
4063000,-40269.97712100663,1:0:41:36
4064000,-39468.65112579816,1:0:41:26
4065000,-39430.72033234265,1:0:41:15
4066000,-39506.67615207458,1:0:41:05
4067000,-39253.769550312165,1:0:40:55
4068000,-39669.413975245894,1:0:40:45
4069000,-39905.02123352523,1:0:40:35
4070000,-39831.77431183334,1:0:40:25
4071000,-39420.060490528325,1:0:40:14
4072000,-39617.58712070469,1:0:40:04
4073000,-39354.39216099869,1:0:39:54
4074000,-39821.804696864274,1:0:39:44
4075000,-39228.32576802376,1:0:39:34
4076000,-39380.660283026926,1:0:39:24
4077000,-39322.37314825807,1:0:39:14
4078000,-39054.18574981303,1:0:39:04
4079000,-39914.934441356534,1:0:38:53
4080000,-39054.61886211968,1:0:38:43
4081000,-39304.728179128186,1:0:38:33
4082000,-40049.3379937133,1:0:38:23
4083000,-39586.88357277079,1:0:38:13
4084000,-39777.85729891504,1:0:38:02
4085000,-39755.98499841121,1:0:37:52
4086000,-40221.85167663109,1:0:37:42
4087000,-40066.88939925609,1:0:37:32
4088000,-39797.91957526434,1:0:37:22
4089000,-39851.06654775955,1:0:37:11
4090000,-40210.92031865571,1:0:37:01
4091000,-39866.908390438184,1:0:36:51
4092000,-40054.16241675088,1:0:36:41
4093000,-39324.82438321535,1:0:36:31
4094000,-40480.798863303076,1:0:36:20
4095000,-40227.7384534633,1:0:36:10
4096000,-40595.79681673357,1:0:36:00
4097000,-40062.55061193176,1:0:35:50
4098000,-40181.68323853894,1:0:35:39
4099000,-39713.13836861811,1:0:35:29
4100000,-40272.01382398257,1:0:35:19

System Time is: 2023-03-24 05:46:36.455189
Starting production...

4101000,-39659.39765550343,1:0:35:10
4102000,-40070.79288494584,1:0:35:02
4103000,-39739.05579179476,1:0:34:54
4104000,-38966.497479072925,1:0:34:45
4105000,-40155.41719412082,1:0:34:37
4106000,-39994.0423411174,1:0:34:28
4107000,-39889.072664973704,1:0:34:20
4108000,-40960.75453037799,1:0:34:11
4109000,-39936.084566315345,1:0:34:03
4110000,-40169.27110774341,1:0:33:54
4111000,-40127.981743765165,1:0:33:46
4112000,-39869.44024414396,1:0:33:37
4113000,-39552.43309442574,1:0:33:29
4114000,-39592.12456604124,1:0:33:20
4115000,-40158.65395489296,1:0:33:12
4116000,-40045.08431172764,1:0:33:04
4117000,-40389.61568258653,1:0:32:55
4118000,-40550.28547435308,1:0:32:47
4119000,-39899.618090693955,1:0:32:38
4120000,-40101.877165919126,1:0:32:30
4121000,-39617.4178233461,1:0:32:21
4122000,-39659.07814818237,1:0:32:13
4123000,-40209.65412348426,1:0:32:04
4124000,-40057.033014198154,1:0:31:56
4125000,-40251.20184464069,1:0:31:47
4126000,-39518.91668285769,1:0:31:39
4127000,-39624.61061011387,1:0:31:30
4128000,-40177.347435765376,1:0:31:22
4129000,-39457.06165153517,1:0:31:13
4130000,-39497.9018024237,1:0:31:05
4131000,-39854.28710301082,1:0:30:57
4132000,-40232.557520160466,1:0:30:48
4133000,-39715.83581640598,1:0:30:39
4134000,-39149.301009834526,1:0:30:31
4135000,-39159.445791163096,1:0:30:22
4136000,-39888.48012866784,1:0:30:14
4137000,-40225.94179440108,1:0:30:05
4138000,-40205.623503702416,1:0:29:57
4139000,-39822.938630863166,1:0:29:48
4140000,-39274.29066596947,1:0:29:40
4141000,-39808.77815029012,1:0:29:32
4142000,-39526.2377478023,1:0:29:23
4143000,-39483.202836754004,1:0:29:14
4144000,-38761.82984462574,1:0:29:06
4145000,-39638.84988142495,1:0:28:57
4146000,-39192.782035979704,1:0:28:49
4147000,-39485.13670446606,1:0:28:40
4148000,-39282.93417049442,1:0:28:32
4149000,-39559.23874910664,1:0:28:23
4150000,-39354.18088804817,1:0:28:14
4151000,-39425.344234697346,1:0:28:06
4152000,-39548.35821071641,1:0:27:57
4153000,-39532.35047126986,1:0:27:49
4154000,-39395.90161572583,1:0:27:40
4155000,-39189.17162249744,1:0:27:32
4156000,-40296.08920014354,1:0:27:23
4157000,-39395.16041769629,1:0:27:14
4158000,-40172.62966988932,1:0:27:06
4159000,-40115.91523682291,1:0:26:57
4160000,-39711.47753113181,1:0:26:49
4161000,-40348.45164906785,1:0:26:40
4162000,-39435.90513277009,1:0:26:32
4163000,-40126.20954716556,1:0:26:23
4164000,-40243.455397126745,1:0:26:15
4165000,-39923.16233221535,1:0:26:06
4166000,-39825.19807802736,1:0:25:57
4167000,-39177.14477398031,1:0:25:49
4168000,-39618.02343264617,1:0:25:40
4169000,-38788.05525794426,1:0:25:32
4170000,-39435.47088471829,1:0:25:23
4171000,-39965.972045582035,1:0:25:15
4172000,-39448.88370134328,1:0:25:06
4173000,-39953.995694969504,1:0:24:58
4174000,-38980.34141977466,1:0:24:49
4175000,-39732.24213583708,1:0:24:41
4176000,-39391.96093459678,1:0:24:32
4177000,-39883.75753685589,1:0:24:24
4178000,-39977.895784900495,1:0:24:15
4179000,-39576.47296048657,1:0:24:07
4180000,-39587.10318009611,1:0:23:58
4181000,-39292.89058263114,1:0:23:50
4182000,-39665.870870025065,1:0:23:42
4183000,-39504.124682305825,1:0:23:33
4184000,-39781.687391421015,1:0:23:25
4185000,-39853.85302794741,1:0:23:16
4186000,-40434.62129521591,1:0:23:08
4187000,-40765.39524607793,1:0:22:59
4188000,-40824.7191550448,1:0:22:51
4189000,-40730.40527654438,1:0:22:42
4190000,-39808.47015957393,1:0:22:34
4191000,-39901.12719291052,1:0:22:25
4192000,-39479.59183594828,1:0:22:17
4193000,-40258.63207712017,1:0:22:08
4194000,-39414.753558891214,1:0:22:00
4195000,-39719.486372607294,1:0:21:51
4196000,-39288.641071791164,1:0:21:43
4197000,-39749.97131307775,1:0:21:35
4198000,-39482.120871355815,1:0:21:26
4199000,-39400.41914977165,1:0:21:18
4200000,-39733.11810296654,1:0:21:09
4201000,-39789.93277630262,1:0:21:01
4202000,-39681.374705109774,1:0:20:52
4203000,-39737.79247811677,1:0:20:44
4204000,-39766.280731600156,1:0:20:35
4205000,-40162.98968400099,1:0:20:27
4206000,-39492.28696956739,1:0:20:18
4207000,-40031.90972490971,1:0:20:10
4208000,-39663.00332401306,1:0:20:01
4209000,-39579.56978664936,1:0:19:53
4210000,-40527.81533361564,1:0:19:44
4211000,-39889.107772838935,1:0:19:36
4212000,-40239.60977996436,1:0:19:27
4213000,-39490.7590740381,1:0:19:19
4214000,-39961.52061045487,1:0:19:10
4215000,-39811.29348534168,1:0:19:02
4216000,-39488.8643711756,1:0:18:53
4217000,-39817.39368154012,1:0:18:45
4218000,-39705.74754888517,1:0:18:37
4219000,-40263.01648687726,1:0:18:28
4220000,-39635.19419847678,1:0:18:20
4221000,-40198.892903239015,1:0:18:12
4222000,-40177.79683573592,1:0:18:04
4223000,-40099.12939778186,1:0:17:55
4224000,-40127.51830774461,1:0:17:47
4225000,-39668.5720574219,1:0:17:39
4226000,-40058.31884822549,1:0:17:30
4227000,-40142.710179819565,1:0:17:22
4228000,-40190.40608076072,1:0:17:13
4229000,-39587.60804301821,1:0:17:05
4230000,-39982.981115522656,1:0:16:56
4231000,-39829.783985378075,1:0:16:48
4232000,-39803.72322065869,1:0:16:39
4233000,-39799.20809737604,1:0:16:31
4234000,-39716.36507352588,1:0:16:22
4235000,-39992.85146241457,1:0:16:14
4236000,-39786.107123831025,1:0:16:06
4237000,-39586.74893976091,1:0:15:57
4238000,-39546.89542299245,1:0:15:49
4239000,-39214.677667367876,1:0:15:40
4240000,-40108.59714280495,1:0:15:32
4241000,-39682.34201415011,1:0:15:24
4242000,-39450.86160994716,1:0:15:15
4243000,-39388.93732878794,1:0:15:07
4244000,-39550.24477614243,1:0:14:59
4245000,-39334.856136654606,1:0:14:50
4246000,-39865.743287467194,1:0:14:42
4247000,-39313.559626108225,1:0:14:34
4248000,-39655.5273836383,1:0:14:25
4249000,-39867.66205487366,1:0:14:17
4250000,-39667.042676791854,1:0:14:08
4251000,-40198.90818142639,1:0:14:00
4252000,-39103.29827718809,1:0:13:52
4253000,-40137.49189837833,1:0:13:43
4254000,-40656.45781566764,1:0:13:35
4255000,-40230.037748387054,1:0:13:26
4256000,-39716.402004316486,1:0:13:18
4257000,-40361.423895230444,1:0:13:10
4258000,-40172.830490070875,1:0:13:01
4259000,-40193.55038226818,1:0:12:53
4260000,-40511.61431844353,1:0:12:44
4261000,-40158.3218491605,1:0:12:36
4262000,-39813.41282744971,1:0:12:28
4263000,-39710.28816842628,1:0:12:19
4264000,-40268.66261157316,1:0:12:11
4265000,-40159.498777543165,1:0:12:02
4266000,-40237.12633262313,1:0:11:54
4267000,-39834.736098637455,1:0:11:46
4268000,-40138.11347603808,1:0:11:37
4269000,-40087.34786117668,1:0:11:29
4270000,-39815.00630641695,1:0:11:21
4271000,-39804.85255710874,1:0:11:12
4272000,-39585.687964742174,1:0:11:04
4273000,-39628.59242978816,1:0:10:55
4274000,-39252.52201495304,1:0:10:47
4275000,-40130.702382987,1:0:10:39
4276000,-40083.28461688425,1:0:10:30
4277000,-39543.21021928284,1:0:10:22
4278000,-40048.38284664591,1:0:10:14
4279000,-39608.973046338746,1:0:10:05
4280000,-40197.10020638902,1:0:09:57
4281000,-39483.27451692761,1:0:09:48
4282000,-39532.46516455252,1:0:09:40
4283000,-40161.97989488019,1:0:09:32
4284000,-40340.27138708613,1:0:09:24
4285000,-39821.91601037984,1:0:09:15
4286000,-40024.57955985026,1:0:09:07
4287000,-40071.300460520666,1:0:08:58
4288000,-41281.66958994471,1:0:08:50
4289000,-39721.042574070474,1:0:08:42
4290000,-40498.12107000845,1:0:08:33
4291000,-39843.21759977024,1:0:08:25
4292000,-40684.51142063458,1:0:08:16
4293000,-39379.26681434959,1:0:08:08
4294000,-40369.25887320967,1:0:08:00
4295000,-40566.45929874088,1:0:07:51
4296000,-39695.12114505209,1:0:07:43
4297000,-39704.77589407637,1:0:07:34
4298000,-39716.15544795491,1:0:07:26
4299000,-39865.41455092009,1:0:07:17
4300000,-40505.51625437996,1:0:07:09
4301000,-40072.77807146346,1:0:07:00
4302000,-40537.22859471679,1:0:06:52
4303000,-40293.5479673551,1:0:06:43
4304000,-39903.74820734469,1:0:06:35
4305000,-39430.036714955975,1:0:06:26
4306000,-39631.119040892314,1:0:06:18
4307000,-40042.213953730476,1:0:06:09
4308000,-39916.74446245904,1:0:06:01
4309000,-39816.75376666196,1:0:05:52
4310000,-39307.50703682349,1:0:05:44
4311000,-40362.91964322259,1:0:05:36
4312000,-39456.94106877752,1:0:05:27
4313000,-40149.63882171864,1:0:05:19
4314000,-39592.42726646591,1:0:05:10
4315000,-39912.45662273787,1:0:05:02
4316000,-40405.12094441432,1:0:04:54
4317000,-40511.90776774515,1:0:04:45
4318000,-39696.334920968424,1:0:04:37
4319000,-40951.845297790846,1:0:04:28
4320000,-39852.39805336613,1:0:04:20
4321000,-39865.30072742059,1:0:04:11
4322000,-39767.889519757126,1:0:04:03
4323000,-39212.40462209205,1:0:03:55
4324000,-39662.98987778263,1:0:03:46
4325000,-40329.65292340927,1:0:03:38
4326000,-39349.758915324,1:0:03:29
4327000,-39902.76683570858,1:0:03:21
4328000,-39332.70853709198,1:0:03:12
4329000,-39294.06317451371,1:0:03:04
4330000,-39627.07246447586,1:0:02:56
4331000,-39746.87204993549,1:0:02:47
4332000,-39963.3657442025,1:0:02:39
4333000,-40467.14325782152,1:0:02:30
4334000,-40726.756230232015,1:0:02:22
4335000,-40087.49138247705,1:0:02:14
4336000,-39682.32576914634,1:0:02:05
4337000,-40022.1929398479,1:0:01:57
4338000,-40402.23344030675,1:0:01:48
4339000,-39208.49599039157,1:0:01:40
4340000,-40229.368277388756,1:0:01:32
4341000,-39702.8858519434,1:0:01:23
4342000,-39663.550531942834,1:0:01:15
4343000,-40034.52338436327,1:0:01:06
4344000,-39189.75845679596,1:0:00:58
