#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Elapsed Time (s)"
163000,163.00000000041425,-56816.787899186216,16882.223299299254,-39934.56459988696,300.8764547031046,44.92335375185183,0.9988550095919276,1407.5527069568634
164000,164.00000000041902,-56735.255727889424,16907.288505610108,-39827.967222279316,301.3231689940786,45.19305011106798,0.9928941913066003,1416.6455023288727
165000,165.0000000004238,-56552.5421775307,17096.696510985825,-39455.845666544876,304.69881497029303,45.27089007923534,0.9911869827204739,1425.7156641483307
166000,166.00000000042857,-56705.90821587935,16685.58680691161,-40020.32140896774,297.37198200149646,45.36653567699142,0.9890972778303907,1434.8013150691986
167000,167.00000000043335,-56539.30492217367,16685.564114938526,-39853.740807235146,297.37157758317477,45.354295781636125,0.9893642083816915,1443.887945652008
168000,168.00000000043812,-57340.40237338647,16879.55159870368,-40460.85077468278,300.8288394222869,45.015124030443275,0.9968186894778095,1452.8692722320557
169000,169.0000000004429,-57244.92645718618,16103.466649068892,-41141.45980811729,286.99738582433304,45.109895168000605,0.9947244784230422,1461.9627013206482
170000,170.00000000044767,-57033.06082233342,16629.821724445057,-40403.23909788836,296.37813184258636,44.95646575098737,0.9981193181699787,1471.0426089763641
171000,171.00000000045245,-56992.848912471054,17003.892921577226,-39988.955990893824,303.0448613132448,45.439335062788636,0.9875126227244071,1480.1399295330048
172000,172.00000000045722,-56364.95782397892,16799.94196604394,-39565.01585793498,299.410029612096,45.06459045334231,0.9957245032364317,1489.172217130661
173000,173.000000000462,-56980.80112473142,17069.01771265571,-39911.78341207571,304.2055210146117,45.330262042688524,0.9898887612970475,1498.229881286621
174000,174.00000000046677,-56905.91797773299,16379.39735471304,-40526.520623019955,291.91504690404304,44.764605187829815,1.0023972456459165,1507.2908475399017
175000,175.00000000047154,-56422.24039645159,17084.35959889556,-39337.880797556034,304.47894544802125,45.078298280986196,0.9954217140808588,1516.3562252521515
176000,176.00000000047632,-56600.23610471118,16567.33210899595,-40032.90399571523,295.264436470907,45.50313031192749,0.9861281330560565,1525.4278931617737
177000,177.0000000004811,-57088.17594078118,16480.517221559356,-40607.65871922182,293.71721398224014,45.319469961770565,0.9901244869050633,1534.4734864234924
178000,178.00000000048587,-55922.377098072706,16685.059576398846,-39237.31752167386,297.36258565335675,45.69659932811057,0.9819530906560098,1543.5828115940094
179000,179.00000000049064,-56587.33623673415,16866.992451891983,-39720.34378484216,300.6050092134449,45.25470483997104,0.9915414784249034,1552.6896288394928
180000,180.00000000049542,-56576.76298489071,17006.792855251657,-39569.970129639056,303.0965441838814,45.37156608057571,0.9889876153496473,1561.7883729934692
181000,181.0000000005002,-56488.98940186395,17020.641953064667,-39468.347448799286,303.343364011871,45.46503730640538,0.9869543632021983,1570.9127690792084
182000,182.00000000050497,-56437.76795570507,16942.71993656129,-39495.04801914378,301.9546310438723,45.10326096210118,0.9948707917241714,1579.9912383556366
183000,183.00000000050974,-56733.02641274887,16851.258057958825,-39881.768354790045,300.32458947372334,45.03895407286608,0.9962912742181282,1589.0727143287659
184000,184.00000000051452,-56607.5250281722,16639.630865858202,-39967.894162314,296.55295121558873,44.97636901473432,0.9976776232871848,1598.2000126838684
185000,185.0000000005193,-56869.45592445468,16685.76089351367,-40183.69503094102,297.3750845880877,44.54763498880534,1.0072794426456906,1607.2724423408508
