r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
17.86948,-18.680439392020403,0.7095263456162881,0.0012667705986549951,-0.0005573914459474436,2.1073445661056533e-08,2.183139501711689e-07
17.94053,-18.589840878407234,0.7687037694352585,0.0013143003398497033,-0.0005439848542729377,2.0121039479863588e-08,2.126377271155912e-07
18.01158,-18.494192670835005,0.8384197017429644,0.0013704963623883154,-0.0005306018849368589,1.923971771037613e-08,2.076091533953579e-07
18.08264,-18.39860373345894,0.9106864522705392,0.0014191075720542705,-0.0005175823957117079,1.8214477285715628e-08,2.0069623977223327e-07
18.15369,-18.29834349536066,1.0008922848480755,0.001482949685939385,-0.0005048155577869133,1.7425198498066486e-08,1.956688139775142e-07
18.22474,-18.197172250033915,1.0994109599726976,0.0015509649211552002,-0.0004921490803908613,1.65508769022511e-08,1.9029722206069908e-07
18.29579,-18.10078460367247,1.2294557638587436,0.001635300140196361,-0.000479822771704376,1.5766801073330982e-08,1.851879885030272e-07
18.36684,-17.99840698085254,1.3719117985319285,0.0017212929054114807,-0.0004683274374889318,1.4960236152195914e-08,1.7974669250512434e-07
18.43789,-17.892180693850012,1.5237386584800956,0.001809368909187273,-0.0004570923357225116,1.4362060541275718e-08,1.7566298444331783e-07
18.50895,-17.775833313604426,1.6974653851762747,0.0019010353090558132,-0.0004456625505641899,1.368419629225077e-08,1.7068657642356067e-07
18.58,-17.634283294031324,1.9248482800727278,0.0020203604169017337,-0.0004346533435688202,1.3133153042972435e-08,1.668841542499225e-07
18.65105,-17.454765839695455,2.186358783311598,0.002142007862401133,-0.0004236641637881466,1.2657289086102616e-08,1.6297864188683644e-07
18.7221,-17.248279775531746,2.491156212876828,0.002279880954511486,-0.00041287239236666043,1.2295236142363093e-08,1.601696132375283e-07
18.79315,-17.01235580696157,2.788798676016101,0.0024021950725273003,-0.00040203462988482914,1.1970901708247583e-08,1.5738492173941316e-07
18.8642,-16.7544018886127,3.087060234953899,0.0025172508088203574,-0.00039163353401083377,1.1622839687524825e-08,1.5445787696465977e-07
18.93526,-16.488633801361782,3.3015277676277286,0.002591217332711388,-0.0003809742774166781,1.1245807895057224e-08,1.5123130268008378e-07
19.00631,-16.22374778148523,3.498157956831851,0.00265730953042814,-0.00037094221021842993,1.0886090183129391e-08,1.4823760889529115e-07
19.07736,-15.928281176321965,3.6888501876565405,0.0027197111195870526,-0.0003613464418987502,1.0508161303827443e-08,1.451578855136032e-07
19.14841,-15.606705192281652,3.9484764032245976,0.0028037552602660485,-0.0003520860708284556,1.0146320331305032e-08,1.421279894795272e-07
19.21946,-15.271034689852177,4.312381647231981,0.0029238038926685844,-0.0003431360305122578,9.700359325444724e-09,1.3867033233750732e-07
19.29051,-14.918788392025707,4.7466057647670015,0.003050482951172843,-0.00033425970761965075,9.353610513319498e-09,1.354149650068766e-07
19.36157,-14.547493869160185,5.231497624042214,0.003192048159789947,-0.0003257908954750046,8.964811509349342e-09,1.3213777821829958e-07
19.43262,-14.151880317167787,5.724316371135879,0.003328866533578638,-0.00031715578854448173,8.606255424234446e-09,1.2907486650706015e-07
19.50367,-13.75812424183048,6.241444367450789,0.003462628534713635,-0.00030840378590103415,8.35609583072502e-09,1.2669662838281245e-07
19.57472,-13.487594571056933,6.695218924036837,0.003570789728279663,-0.0002988529650938024,8.267159166110397e-09,1.2547581787351464e-07
19.64577,-13.221580818226034,7.262642078939628,0.00370741547830973,-0.0002893000774053867,8.228181381815663e-09,1.2478887409732616e-07
19.71682,-12.93498654902648,7.945204123483123,0.0038696215910644493,-0.0002799369017397253,8.150373704240398e-09,1.2393807002247366e-07
19.78788,-12.61610017201728,8.638544073251314,0.004018948089389961,-0.00027108875717517716,8.10471574410055e-09,1.231008392428428e-07
19.85893,-12.279367540026675,9.237635564497129,0.004145331483683945,-0.00026226768530764787,8.003013433515848e-09,1.2201286512049084e-07
19.92998,-11.93020045770773,9.742593503603478,0.004241242964841602,-0.00025346853467057595,7.942442104750385e-09,1.210968621433135e-07
20.00103,-11.750243783885871,10.659318752759525,0.0044208761900207585,-0.0002452261380242282,7.816271175938323e-09,1.197135850513562e-07
20.07208,-11.738614000793484,11.784086152331955,0.004630987304723811,-0.00023689551499974526,7.6632965017205e-09,1.180955275561578e-07
20.14313,-11.710021007200497,12.528507438524999,0.004761500500775869,-0.0002289402299308181,7.477445289231271e-09,1.163243913405587e-07
20.21418,-11.641797901867296,12.945687345179868,0.004829993937065855,-0.0002209997080670797,7.301014382125289e-09,1.1470322548509835e-07
20.28524,-11.567710729227327,13.138099397210597,0.0048445182952760926,-0.00021323995441212723,7.058200436765314e-09,1.1228747663604017e-07
20.35629,-11.471473216080936,12.954099424341965,0.004788312254220894,-0.00020601689935432707,6.849410965204018e-09,1.101045999005931e-07
20.42734,-11.338216894807411,13.010921681039802,0.004787938065089103,-0.00019919197827891017,6.6083985094976125e-09,1.079052573535027e-07
20.49839,-11.186001074376401,13.370308674811417,0.004838450161756625,-0.00019254922766063988,6.329069896673618e-09,1.0527021285426661e-07
20.56944,-11.023170753286678,13.90450356558578,0.0049224958910729704,-0.00018585579054496794,5.992007992536013e-09,1.0218656730370229e-07
20.64049,-10.861713586109438,14.473746210656703,0.005006584574238094,-0.00017961252311976555,5.6666946746434995e-09,9.906402896632076e-08
20.71155,-10.673553679271885,14.996164801306469,0.005077547670597244,-0.0001739210265720417,5.362835243580709e-09,9.601987464181983e-08
20.7826,-10.511408979484496,15.444008052566616,0.005135650032104494,-0.00016826901565517968,5.051470382978301e-09,9.288045130728584e-08
20.85365,-10.339502672122196,15.781402465745494,0.005174079569670879,-0.00016215296508531043,4.8439081428125035e-09,9.064800591135716e-08
20.9247,-10.178773980822216,16.019088683733816,0.005193909976850927,-0.00015594026392191473,4.761104649471979e-09,8.954253365632314e-08
20.99575,-8.468164241232385,19.237031579588397,0.005671786694517263,-0.0001326589141064489,5.819722026813787e-09,9.865111114800975e-08
21.0668,-6.396973718359421,16.13153793377571,0.005174521238523316,-0.00010726492605440935,6.08790185906392e-09,1.0052315442030125e-07
21.13786,-6.225051383391388,15.922579761506537,0.005124482794907079,-0.0001018644777812962,5.91458881290114e-09,9.876557615541027e-08
21.20891,-6.086461566249453,15.752144906715252,0.005082322874377869,-9.65799169944855e-05,5.741093098272321e-09,9.70263507424591e-08
21.27996,-5.922116989239946,15.414473103092408,0.005013781387491656,-9.151638796204793e-05,5.549732958246363e-09,9.513429294670364e-08
