r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
5.15829,-0.75223,0.00398,-67.7464737117586,0.013440337933969829,66.9942437117586,0.014017242374279914,-66.53846369635963,0.0133930022053516,-1.20801001539897,0.0011270207215289
5.22944,-0.70286,0.0041,-66.69832880602642,0.013438311565833841,65.99546880602642,0.014049847605594289,-65.53578125967702,0.0133909055855589,-1.1625475463494075,0.0011277700736724
5.30059,-0.64687,0.00424,-65.72416733532471,0.013592080447327123,65.0772973353247,0.014238056429394156,-64.60927307857375,0.0135455219918862,-1.1148942567509572,0.001124048421528
5.37173,-0.58991,0.00432,-64.74855165211311,0.013791568586061986,64.1586416521131,0.014452327288850464,-63.67776678199101,0.0137471583110036,-1.0707848701221028,0.0011058944055634
5.44288,-0.53638,0.00447,-63.797339582250046,0.013937395988455694,63.260959582250045,0.01463666310806602,-62.76695121999078,0.0138963404124029,-1.030388362259264,0.0010689855385546
5.51403,-0.481,0.00455,-62.83185131149433,0.01408066932714766,62.35085131149433,0.014797558876398395,-61.83888431244948,0.0140418065148245,-0.99296699904485,0.0010454274248886
5.58518,-0.42801,0.00468,-61.87131653892203,0.01422912606615852,61.44330653892203,0.014978999586308554,-60.9118886372537,0.0141952885984249,-0.9594279016683264,0.0009807192330427
5.65633,-0.37047,0.00478,-60.87331862067309,0.014342079675591046,60.50284862067309,0.015117660183408071,-59.949937810054,0.0143084121078714,-0.923380810619086,0.0009821366362787
5.72748,-0.3185,0.00492,-59.88080510919938,0.01439741473094098,59.56230510919938,0.015214859543706487,-58.99224128325269,0.0143643479772372,-0.8885638259466934,0.0009752220893509
5.79863,-0.26248,0.00506,-58.92479170327859,0.014323629131231171,58.6623117032786,0.015191114228029958,-58.07396031907298,0.0142895584474526,-0.8508313842056126,0.000987355491143
5.86978,-0.21109,0.00516,-57.98312596007716,0.014172120385737296,57.77203596007716,0.01508226097864079,-57.1722482069792,0.0141360648999615,-0.8108777530979657,0.0010102798483129
5.94092,-0.17114,0.00523,-57.034114077069816,0.013906071145759532,56.862974077069815,0.014857042596389291,-56.26301995574208,0.0138653005903855,-0.7710941213277376,0.0010640743626182
6.01207,-0.13079,0.00527,-56.17634900446713,0.013666069985120573,56.04555900446713,0.014646991801670861,-55.446696261965535,0.0136241312875829,-0.7296527425015955,0.0010698203105747
6.08322,-0.0969,0.00532,-55.402062453384374,0.013253130424624773,55.305162453384376,0.014281031687245666,-54.711547967063794,0.0132094456277876,-0.6905144863205834,0.0010751801052093
6.15437,-0.07512,0.00536,-54.65896531410986,0.01275553930700419,54.58384531410986,0.013835945324137738,-54.00379149829397,0.0127140190426816,-0.6551738158158827,0.001028349548966
6.22552,-0.06364,0.00546,-53.965064950000006,0.012202929878537798,53.901424950000006,0.013368735827314057,-53.350561035000005,0.0121610803137191,-0.614503915,0.0010097639445852
6.29667,-0.0495,0.00541,-53.340295837226385,0.011741476331547554,53.29079583722638,0.012927891028481459,-52.76084099873199,0.0117003005071413,-0.5794548384943939,0.0009824634786497
6.36782,-0.04868,0.0054,-52.72960629594538,0.011244249801317403,52.68092629594538,0.012473698472964081,-52.187408877054274,0.0112043895176233,-0.5421974188911033,0.0009459435140639
6.43897,-0.04022,0.00542,-52.150266204739225,0.010767974781158166,52.11004620473923,0.01205511015659576,-51.64247531038284,0.0107284532978829,-0.5077908943563811,0.0009217216080812
6.51011,-0.05009,0.0053,-51.60600972525416,0.010195028157013073,51.555919725254164,0.011490369842711302,-51.12850627455872,0.0101593213129322,-0.4775034506954406,0.0008525195498585
6.58126,-0.0572,0.00517,-51.07030243005306,0.00975234965438808,51.01310243005306,0.011037990024521825,-50.62496965297877,0.0097185401677243,-0.4453327770742885,0.0008113573748803
6.65241,-0.06581,0.00515,-50.58438258081403,0.009213201664889406,50.51857258081403,0.010554884410448127,-50.16788474312553,0.0091824228763398,-0.4164978376884934,0.0007524593264705
6.72356,-0.07548,0.00507,-50.0470094978013,0.008774758312077056,49.9715294978013,0.010134164170535495,-49.66039907990925,0.0087473743494159,-0.3866104178920538,0.000692694324032
6.79471,-0.09088,0.00497,-49.55310846026402,0.008317607785590948,49.46222846026402,0.009689349785972388,-49.19417137379082,0.0082936054710256,-0.3589370864731975,0.0006314329464776
6.86586,-0.09883,0.00488,-49.03964842495287,0.007930064558694584,48.94081842495287,0.00931130087071962,-48.70460819153605,0.0079091113953796,-0.3350402334168194,0.0005760910002252
6.93701,-0.10883,0.00486,-48.53528831210824,0.007567281510043799,48.426458312108245,0.008993517079110417,-48.220716463535965,0.0075480430520998,-0.3145718485722813,0.0005392546113838
7.00816,-0.11228,0.00478,-48.03437012090228,0.0072697124661649445,47.92209012090228,0.008700409147891495,-47.74045725534853,0.0072527875397369,-0.2939128655537518,0.0004957743883574
7.0793,-0.12108,0.00466,-47.51884451163171,0.006969829679186616,47.39776451163171,0.008384159215858835,-47.24377985473514,0.0069547391821107,-0.2750646568965719,0.0004583979337702
7.15045,-0.12443,0.00455,-47.016687941038995,0.0067071347238735635,46.892257941039,0.008104823021151696,-46.75857938758991,0.0066936180213909,-0.2581085534490817,0.0004255983880391
7.2216,-0.1265,0.00449,-46.516576362623894,0.006459475986733715,46.390076362623894,0.007866697529661956,-46.27470841407729,0.0064474697620327,-0.2418679485466087,0.0003936542783503
7.29275,-0.12681,0.00449,-46.02238275884652,0.006237299032373792,45.89557275884652,0.0076853106130624965,-45.795566420354085,0.0062267671656843,-0.2268163384924359,0.0003623118596002
7.3639,-0.13363,0.00439,-45.54765427337766,0.0059766821173583545,45.41402427337766,0.007415715011511104,-45.33491192799392,0.0059673557066445,-0.2127423453837362,0.0003337588985008
7.43505,-0.13186,0.00438,-45.06440189093787,0.005773095400224101,44.93254189093787,0.007246587507240127,-44.86449666066204,0.0057647890919337,-0.1999052302758312,0.000309575880215
7.5062,-0.12963,0.00431,-44.602270910713,0.005616121745424867,44.472640910713004,0.007079330721151121,-44.41420332659946,0.0056087862950009,-0.1880675841135391,0.0002869490485158
7.57735,-0.12644,0.00431,-44.15096801598542,0.005416449453937552,44.02452801598542,0.006921995715619911,-43.97397469445568,0.0054099009442072,-0.176993321529745,0.0002662638933961
7.6485,-0.12299,0.00434,-43.70983067357823,0.00521783011379374,43.58684067357823,0.006786851338906194,-43.5430603743433,0.0052119882388907,-0.1667702992349333,0.0002468394094909
7.71964,-0.11813,0.00432,-43.270632251846145,0.0050956889695067875,43.152502251846144,0.006680452535117149,-43.11369827594729,0.0050906363936099,-0.1569339758988502,0.0002268637961587
7.79079,-0.11499,0.00425,-42.85673697824178,0.00493083380816177,42.74174697824178,0.006509656061860036,-42.70862669821446,0.0049263813015901,-0.1481102800273197,0.0002094977686147
7.86194,-0.10884,0.00424,-42.455904018782064,0.004758323542700724,42.34706401878206,0.00637332275481322,-42.31624180850034,0.0047543816926381,-0.139662210281731,0.0001936431194947
7.93309,-0.10045,0.00418,-42.051912609580384,0.004654360588225209,41.95146260958038,0.006255835074969936,-41.91973564725964,0.0046508784488313,-0.1321769623207414,0.0001800059427371
8.00424,-0.09493,0.00418,-41.66921109984892,0.004504678178645328,41.574281099848925,0.006145284817904162,-41.54423953508387,0.0045016255348916,-0.1249715647650557,0.0001658102432762
8.07539,-0.08402,0.00418,-41.280177508779644,0.004404995924975807,41.19615750877964,0.006072593276274434,-41.16203024410782,0.0044023205104107,-0.1181472646718276,0.0001535031682759
8.14654,-0.08348,0.00416,-40.91731701128439,0.0042597391260569975,40.83383701128439,0.00595407233933724,-40.80551847194903,0.0042573999824399,-0.1117985393353599,0.0001411481901463
8.21769,-0.07705,0.00419,-40.54758587485039,0.0041476750443759074,40.47053587485039,0.005895702525886011,-40.44189009294584,0.0041456451775239,-0.1056957819045482,0.0001297471996288
8.28883,-0.07426,0.0041,-40.19924411645214,0.004024732807676629,40.12498411645214,0.005745300181295022,-40.09892656829975,0.0040229161323476,-0.1003175481523887,0.0001209130484523
8.35998,-0.07088,0.0041,-39.852606873915825,0.00390792545226616,39.78172687391582,0.005664086982071309,-39.75753350680179,0.0039063152959757,-0.0950733671140326,0.0001121701782826
8.43113,-0.06581,0.0041,-39.50507963226175,0.0038183377112582014,39.43926963226175,0.005602651414929946,-39.41462603137816,0.003816876211786,-0.0904536008835857,0.0001056355106897
8.50228,-0.06498,0.0041,-39.16797808931167,0.003713582134253503,39.10299808931167,0.005531789246513898,-39.08197743494192,0.0037122745608941,-0.0860006543697456,9.853858323173088e-05
8.57343,-0.0629,0.00408,-38.84476916979007,0.0035963992599178343,38.78186916979007,0.005438794686025347,-38.7630851880202,0.0035952345139156,-0.081683981769871,9.15228205837562e-05
8.64458,-0.06063,0.00404,-38.52567851279156,0.003514341821447161,38.465048512791554,0.00535464269937524,-38.44813670850888,0.0035133035622386,-0.0775418042826738,8.541965543194695e-05
8.71573,-0.05959,0.00401,-38.20823106240904,0.0034061792538467375,38.14864106240904,0.005261383573674886,-38.13432018834004,0.0034052229966132,-0.0739108740690009,8.070596429345166e-05
8.78688,-0.0597,0.00393,-37.903650385292366,0.003319344058156412,37.843950385292366,0.005144214709401065,-37.83330836442342,0.0033184807653166,-0.07034202086895,7.569931731550048e-05
8.85802,-0.05867,0.00395,-37.591899212206236,0.0032296162560726885,37.53322921220624,0.005102246677836046,-37.52506484065647,0.0032288403156113,-0.0668343715497704,7.079108539986723e-05
8.92917,-0.05749,0.00389,-37.29301049370083,0.003135974613269571,37.235520493700825,0.004996642550260248,-37.229358918295006,0.0031352671062243,-0.0636515754058235,6.661041734699167e-05
9.00032,-0.05918,0.00389,-36.99896399103392,0.0030456310953595384,36.93978399103392,0.004940442163310987,-36.938244661723004,0.0030449809435333,-0.0607193293109127,6.292712086211676e-05
9.07147,-0.05643,0.00384,-36.70204499944385,0.002965650043041984,36.64561499944385,0.004851873883129581,-36.64404885433715,0.0029650511011229,-0.0579961451067007,5.959987856362732e-05
9.14262,-0.05473,0.00382,-36.415017584762374,0.0029054684022672824,36.360287584762375,0.004799390235912641,-36.35983217518866,0.0029049274375697,-0.0551854095737169,5.606441855875781e-05
9.21377,-0.0547,0.00385,-36.12876223720593,0.0028187818222030767,36.074062237205936,0.004771585791032422,-36.07612810911844,0.0028182841344744,-0.0526341280874924,5.296695717503046e-05
9.28492,-0.05654,0.0038,-35.84851269932743,0.00273325748684138,35.79197269932743,0.00468088629314732,-35.79852766509202,0.0027328116610119,-0.0499850342354092,4.936511735866584e-05
9.35607,-0.05008,0.00374,-35.57724369158526,0.002683223316479236,35.52716369158526,0.004602965062445926,-35.52959376934576,0.0026828169986704,-0.0476499222395023,4.669387264916396e-05
9.42722,-0.05437,0.00376,-35.30856545548502,0.002593147377323133,35.25419545548502,0.004567495300546881,-35.263164740144695,0.0025927755369108,-0.0454007153403218,4.391281948083028e-05
9.49836,-0.05058,0.00375,-35.04231482313678,0.00253434234874562,34.99173482313678,0.004526079002916925,-34.99900983671349,0.002534005558831,-0.043304986423286,4.131547481340617e-05
9.56951,-0.04807,0.00371,-34.771960445464615,0.002476434470765804,34.72389044546461,0.004460586025176188,-34.7306755943028,0.0024761299087345,-0.041284851161814,3.883765012953328e-05
9.64066,-0.04643,0.00375,-34.51770440792439,0.0024175268615518283,34.47127440792439,0.004461718965412841,-34.47839043864607,0.002417251155748,-0.0393139692783195,3.650994877552451e-05
9.71181,-0.0447,0.0037,-34.25970964208948,0.0023627965831576362,34.215009642089484,0.004390080602150876,-34.2222331890944,0.0023625475083688,-0.0374764529950789,3.430691011697442e-05
9.78296,-0.04021,0.00364,-34.004267709137885,0.002300909458073467,33.96405770913788,0.004306249451001641,-33.968583741521435,0.00230068438785,-0.0356839676164529,3.218200980683877e-05
9.85411,-0.03842,0.0036,-33.75705869663295,0.002251134197333084,33.71863869663295,0.004245892741744952,-33.723067923899684,0.0022509308461045,-0.0339907727332671,3.025723810507454e-05
9.92526,-0.03535,0.00356,-33.50801192184157,0.0022066273520161958,33.47266192184157,0.004188413096945669,-33.47557636058515,0.0022064455949586,-0.032435561256422,2.832149631987485e-05
9.99641,-0.03082,0.00353,-33.26952136478852,0.002171023876552786,33.23870136478852,0.004144182026958069,-33.238671832448574,0.0021708622122105,-0.03084953233994,2.6493926828981078e-05
10.06755,-0.03076,0.00352,-33.02982771183358,0.0021081794128917607,32.99906771183358,0.004103025766058586,-33.00038970304901,0.0021080341082771,-0.0294380087845758,2.4751470279975397e-05
10.1387,-0.02947,0.00347,-32.800322676315126,0.0020561995782153895,32.77085267631512,0.004033467082480424,-32.772251003901104,0.0020560697125523,-0.0280716724140226,2.310936126872296e-05
10.20985,-0.02959,0.00346,-32.56640793796639,0.002014945358938734,32.53681793796639,0.004003948650958045,-32.53967677742848,0.002014830959074,-0.0267311605379046,2.1471047149332668e-05
10.281,-0.02855,0.00343,-32.34074238909133,0.0019763832790651286,32.31219238909133,0.0039586602362122756,-32.315200933694705,0.001976281804363,-0.0255414553966257,2.002736907222277e-05
10.35215,-0.02532,0.00336,-32.120208824891016,0.0019275219022090223,32.094888824891015,0.0038736211331899108,-32.0958371069789,0.001927431101823,-0.0243717179121175,1.8709121327947096e-05
10.4233,-0.02358,0.00337,-31.89481455869725,0.0018925819638645359,31.87123455869725,0.0038650700498109145,-31.871536057377316,0.0018925009126262,-0.0232785013199325,1.751529772351988e-05
10.49445,-0.0241,0.00333,-31.681296056376876,0.0018438420855881107,31.657196056376876,0.003806396410857113,-31.659074328831704,0.0018437703353437,-0.0222217275451729,1.62661332987814e-05
10.5656,-0.02309,0.00333,-31.467321239985377,0.001807695224649302,31.444231239985378,0.0037890186097748173,-31.44604951204853,0.0018076305362716,-0.0212717279368482,1.529279432734565e-05
10.63674,-0.02005,0.00332,-31.255636490447536,0.0017649791349947615,31.235586490447535,0.0037599935301761965,-31.23530403421555,0.0017649213300531,-0.0203324562319873,1.4284456253342372e-05
10.70789,-0.02217,0.00329,-31.04551986320407,0.0017281434762179194,31.02334986320407,0.0037162588546002222,-31.02604682118645,0.0017280917759313,-0.0194730420176191,1.3367436297210915e-05
10.77904,-0.02312,0.00326,-30.843061194944966,0.001683839171289405,30.819941194944967,0.0036691844263771465,-30.82439641885577,0.0016837926483027,-0.0186647760891952,1.2516880217129256e-05
10.85019,-0.02236,0.00322,-30.640539747986654,0.0016491823348882535,30.618179747986655,0.003617762067039162,-30.62263818319793,0.0016491402106479,-0.0179015647887241,1.1787252931506208e-05
10.92134,-0.01901,0.00319,-30.437719347963196,0.0016210518134613825,30.418709347963194,0.003578255019129637,-30.420574351817255,0.001621013938274,-0.0171449961459403,1.1081238552326336e-05
10.99249,-0.02174,0.00319,-30.23771421907812,0.0015889798929332316,30.21597421907812,0.0035638402180998667,-30.22123927272311,0.0015889456239888,-0.0164749463550093,1.0435715258091114e-05
11.06364,-0.02301,0.00315,-30.04445660661,0.0015475122789292079,30.021446606610002,0.003509600298244327,-30.028654242020075,0.0015474812679244,-0.0158023645899267,9.796880103450715e-06
11.13479,-0.02362,0.00315,-29.850350913256005,0.0015156402442022504,29.826730913256004,0.003495663792449934,-29.83518272979104,0.0015156119714545,-0.0151681834649663,9.257528247925308e-06
11.20593,-0.02277,0.00313,-29.658709169018117,0.001484749722684376,29.635939169018116,0.0034643010462445858,-29.64414656981614,0.0014847242790557,-0.0145625992019752,8.692191545466572e-06
11.27708,-0.02477,0.00312,-29.470712233630007,0.001455425500692997,29.445942233630007,0.0034427697262621937,-29.456726383984986,0.0014554023428265,-0.0139858496450208,8.210271773596145e-06
11.34823,-0.02561,0.00309,-29.281292683135547,0.0014194348185459487,29.255682683135547,0.0034004257386539955,-29.267838307510477,0.00141941358603,-0.0134543756250701,7.76375514980438e-06
11.41938,-0.02457,0.00306,-29.100778180836944,0.0013906828836508652,29.076208180836943,0.0033611900991880068,-29.08784560870693,0.0013906634792537,-0.0129325721300112,7.346451489011357e-06
11.49053,-0.02293,0.00305,-28.917741025856017,0.0013602871533056424,28.89481102585602,0.0033395929601447495,-28.90529675830338,0.0013602691441745,-0.0124442675526395,6.999632500487112e-06
11.56168,-0.0236,0.00303,-28.73987132568864,0.0013345089365646937,28.71627132568864,0.0033108630448526605,-28.72790757610224,0.0013344925742107,-0.0119637495864008,6.6084149029124656e-06
11.63283,-0.02311,0.00303,-28.563189542176307,0.001306832918342285,28.540079542176308,0.0032998048846049994,-28.551672570958324,0.001306817922428,-0.0115169712179837,6.260517868312081e-06
11.70398,-0.02469,0.00302,-28.38785886796253,0.001280185231198919,28.363168867962532,0.0032801332634787616,-28.37677165928089,0.0012801714188972,-0.0110872086816396,5.946799017888628e-06
11.77513,-0.02209,0.003,-28.217350841241053,0.0012570099135912913,28.195260841241055,0.0032527025567774845,-28.206688302077247,0.0012569972750757,-0.0106625391638058,5.636782686121651e-06
11.84627,-0.02114,0.00296,-28.045459301549318,0.0012323331773753821,28.02431930154932,0.0032062821242149144,-28.035182217793587,0.0012323215196093,-0.0102770837557301,5.360258196272602e-06
11.91742,-0.01958,0.00291,-27.876332995125292,0.0012117304043373933,27.85675299512529,0.0031522040817173725,-27.866424284349502,0.0012117195997073,-0.0099087107757881,5.117077373152464e-06
11.98857,-0.02007,0.00296,-27.71261625235213,0.0011830257225861657,27.69254625235213,0.0031876558566288986,-27.70307945309514,0.0011830158029345,-0.0095367992569911,4.844616368656375e-06
12.05972,-0.019,0.00292,-27.548200241832756,0.0011594003614477128,27.529200241832758,0.003141752567934828,-27.539003777858653,0.001159391200944,-0.0091964639741023,4.608828345290136e-06
12.13087,-0.01739,0.0029,-27.387251141125606,0.001139665764524848,27.369861141125607,0.0031159008416234953,-27.378391384015224,0.0011396572822918,-0.0088597571103823,4.397015951131296e-06
12.20202,-0.01968,0.00289,-27.226048900382658,0.0011143790788159234,27.206368900382657,0.003097408712343695,-27.21750016212756,0.0011143712119458,-0.0085487382550962,4.187277047770667e-06
12.27317,-0.01685,0.0029,-27.06864230224841,0.00109807510190913,27.05179230224841,0.003100930332889268,-27.060399160034336,0.0010980678892329,-0.0082431422140752,3.979958335184159e-06
12.34432,-0.01605,0.00285,-26.910504787387975,0.001078144386240991,26.894454787387975,0.0030471126197735066,-26.90255060611768,0.0010781377004838,-0.0079541812702977,3.7968906314487776e-06
12.41546,-0.01657,0.00282,-26.75697876113824,0.0010568802046472532,26.740408761138237,0.003011543751462897,-26.749311717147894,0.0010568740944556,-0.0076670439903453,3.593806321371234e-06
12.48661,-0.01279,0.00284,-26.60625711615897,0.0010395399104415977,26.593467116158973,0.0030242756530119612,-26.59886505705928,0.0010395342496021,-0.0073920590996912,3.430642086240027e-06
12.55776,-0.01199,0.00283,-26.452510170718632,0.0010244923867536299,26.44052017071863,0.0030097316575595488,-26.445373515820528,0.0010244871447227,-0.0071366548981051,3.2773181229088336e-06
12.62891,-0.00874,0.00283,-26.305668353980412,0.0010077307205739008,26.296928353980412,0.003004067443515274,-26.298783274532106,0.0010077258917425,-0.0068850794483052,3.1196634716030037e-06
12.70006,-0.00932,0.00279,-26.15750434503979,0.0009840783851577646,26.14818434503979,0.0029584641738805476,-26.15085380624432,0.0009840739002711,-0.0066505387954684,2.971016650714519e-06
12.77121,-0.00989,0.00277,-26.01043551201658,0.000967291630769278,26.000545512016583,0.0029340335885869283,-26.00401938958707,0.0009672875058869,-0.0064161224295093,2.824873694451232e-06
12.84236,-0.00405,0.00279,-25.865820283333477,0.0009543872749212491,25.861770283333477,0.002948720921099792,-25.85961996976968,0.0009543834151792,-0.0062003135637998,2.714288579831144e-06
12.91351,-0.00538,0.00279,-25.723278328824385,0.0009384124012781951,25.717898328824386,0.0029435892775441187,-25.717289831566085,0.0009384088530677,-0.0059884972583009,2.580572973622313e-06
12.98465,-0.0081,0.00275,-25.5829107299442,0.000916716592579378,25.5748107299442,0.002898770310167804,-25.577127454536267,0.0009167133108461,-0.0057832754079322,2.452922323848987e-06
13.0558,-0.00422,0.00274,-25.442247055595345,0.0009042637698590343,25.438027055595345,0.002885358377304225,-25.43665998148357,0.0009042607260091,-0.0055870741117771,2.346247465171425e-06
13.12695,-0.00551,0.00271,-25.30373959434313,0.0008861205785516926,25.29822959434313,0.002851194430362964,-25.2983393718728,0.0008861177583945,-0.0054002224703303,2.2356186375821653e-06
13.1981,-0.00454,0.00268,-25.167055810542273,0.0008704251848664621,25.162515810542274,0.002817807658881247,-25.16183600598201,0.0008704225731303,-0.0052198045602605,2.132283996635587e-06
13.26925,-0.00176,0.00269,-25.032113501284893,0.0008587717791918695,25.030353501284893,0.0028237544101313715,-25.027068230522065,0.0008587693580928,-0.0050452707628274,2.039200149422548e-06
13.3404,-0.00204,0.0027,-24.899637462645693,0.0008384391981306602,24.89759746264569,0.0028271859310915483,-24.89475644064793,0.0008384369360422,-0.0048810219977607,1.9476247462157524e-06
13.41155,-0.0026,0.00269,-24.767655019506375,0.0008269101983317055,24.765055019506374,0.0028142282203305726,-24.76293386703822,0.000826908111078,-0.0047211524681528,1.8579392871010611e-06
13.4827,0.00022,0.00269,-24.636027703371255,0.0008141528564940654,24.636247703371254,0.0028105061597045906,-24.63146644780066,0.0008141509268632,-0.0045612555705951,1.772575876638959e-06
13.55385,-0.00154,0.00266,-24.507245164363606,0.000799369803313378,24.505705164363608,0.002777515451343029,-24.502828937288417,0.0007993680198647,-0.0044162270751906,1.6885694706603871e-06
13.62499,0.00079,0.00266,-24.37888107676134,0.0007863951644564174,24.379671076761337,0.0027738091777698834,-24.37460542027288,0.0007863934963977,-0.0042756564884607,1.6197233826701338e-06
